50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,40f8ad0a-1ecd-47bd-9d56-a2f14e802f64,1,,,,4070726,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,,0,,,,,,,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 158733, 'name': 'Péter Szappanos'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 445486, 'name': 'Kristóf Sarkadi'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 38}, {'player': {'id': 92794, 'name': 'Heitor Marinho dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 3}, {'player': {'id': 27815, 'name': 'Patrizio Stronati'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 94}, {'player': {'id': 565814, 'name': 'Ferenc Ujváry'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 36}, {'player': {'id': 12411, 'name': 'Arne Maier'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 10837, 'name': 'Matija Ljujić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 88}, {'player': {'id': 446356, 'name': 'Ábel György Krajcsovics'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 27}, {'player': {'id': 28574, 'name': 'Etienne Amenyido'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 14}, {'player': {'id': 40039, 'name': 'Krisztofer Horváth'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 103341, 'name': 'Gleofilo Sabrino Rudewald Vlijter'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 39}]}",Ujpest,1033,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,51189ef2-5b4a-4006-8ff4-70cedf59542c,2,,,,4070726,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,,0,,,,,,,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 406297, 'name': 'Benedek Miklós Erdélyi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 12}, {'player': {'id': 484097, 'name': 'Gergő Tercza'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 23}, {'player': {'id': 25035, 'name': 'Josua Antonio Mejías García'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 4}, {'player': {'id': 3153, 'name': 'Ádám Lang'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 26}, {'player': {'id': 135472, 'name': 'Rotem Moshe Keller'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 72}, {'player': {'id': 535079, 'name': 'David Patai'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 75}, {'player': {'id': 38787, 'name': 'Blaž Bošković'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 411567, 'name': 'Dominik Kocsis'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 566866, 'name': 'Sain Balázs Csaba'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 78}, {'player': {'id': 406757, 'name': 'Flórián Cibla'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 99}, {'player': {'id': 136683, 'name': 'Ákos Szendrei'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Debrecen,2206,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,33436e2b-0961-4e25-b8dc-48b76a3fd60e,3,,,,4070726,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,['6f5df4b8-5047-5eda-8a27-85bc8c9964b2'],0,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6f5df4b8-5047-5eda-8a27-85bc8c9964b2,4,,,,4070726,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,['33436e2b-0961-4e25-b8dc-48b76a3fd60e'],0,,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,db3db17c-f63d-49b8-84aa-10b61ee1e79f,1253,,,,4070726,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,,,,117,Debrecen,2206,['7d496234-6567-53cc-b02e-190b85a58f2b'],0,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7d496234-6567-53cc-b02e-190b85a58f2b,1254,,,,4070726,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,,,,117,Debrecen,2206,['db3db17c-f63d-49b8-84aa-10b61ee1e79f'],0,,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,2.774181,,,,,,,,,,,,,,f034e1bd-33e1-47b3-8a3a-d447a9e0cb2c,5,,,"[60.0, 40.0]",4070726,0,0.0148327285,0.0085812286,0.0062515,0.0107477084,0.0074392939,0.0033084145,-0.0029430855,,,,3.077264,,,Left Foot,,,"[24.1, 42.3]",,Ground Pass,,35.93,,,,,,,,0.9985443354,Péter Szappanos,158733.0,,,,,Kick Off,,1,From Kick Off,Matija Ljujić,10837.0,Left Defensive Midfield,2,Ujpest,1033,['98f03b84-e648-5302-924c-ebcdd7ba497d'],0,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.475,Pass,
,,,,,,,,,,,,,,,,,3.359814999999999,,,,,,,,,,,,,,7d3c27db-e0df-4874-9644-0d702f93ff51,9,,,"[26.3, 42.1]",4070726,0,0.0063089011,0.0155732566,-0.0092643555,0.0112925824,0.0108591476,0.0004334347,0.0096977903,,,,0.208512,,,Right Foot,,,"[89.3, 55.4]",,High Pass,,64.39,,,Incomplete,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.5782627911,0.2141437531,Etienne Amenyido,28574.0,,,,,,,1,From Kick Off,Péter Szappanos,158733.0,Goalkeeper,2,Ujpest,1033,"['05f50f1b-ae44-572d-87ca-155c246eba92', 'f602b5fd-63ac-4c94-8e2e-d87ece8b2ce3', 'f291b617-1a8e-5861-b31a-8bafdd541f87', '99f3b48d-4a40-4d01-84ba-69f7a29b8f55']",4,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:04.603,Pass,True
,,,,,,,,,,,,,,,,,2.6770250000000013,,,,,,,,,,,,,,f602b5fd-63ac-4c94-8e2e-d87ece8b2ce3,11,,,"[30.8, 24.7]",4070726,0,0.017919099,0.0108591476,0.0070599513,0.0099407118,0.0155732566,-0.0056325449,-0.0126924962,,,,-0.316824,,,Head,,,"[55.2, 16.7]",,High Pass,,25.68,,,Incomplete,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.7515939803,0.4364543855,Flórián Cibla,406757.0,,,,,Recovery,,1,From Kick Off,Rotem Moshe Keller,135472.0,Left Back,2,Ujpest,1033,"['7d3c27db-e0df-4874-9644-0d702f93ff51', '3ca91b12-5e62-5d15-aea4-eb46acf1b93a', '10d4032c-8ea6-498c-9b33-6058284f4801']",7,,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:00:07.963,Pass,
,,,,,,,,,,,,,,,,,1.304449999999999,,,,,,,,,,,,,,10d4032c-8ea6-498c-9b33-6058284f4801,13,,,"[64.9, 63.4]",4070726,0,0.0142965075,0.0063089011,0.0079876063,0.0103766397,0.0112925824,-0.0009159427,-0.0089035491,,,,0.095531,,,Right Foot,,,"[77.1, 64.6]",,High Pass,,12.27,,,Incomplete,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.8359985503,0.2599906325,,,,,,,Recovery,,1,From Kick Off,Kristóf Sarkadi,445486.0,Right Back,2,Ujpest,1033,"['0df5ec44-c3f8-4735-ae65-e91d4a52a320', 'f602b5fd-63ac-4c94-8e2e-d87ece8b2ce3']",10,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:10.640,Pass,
,,,,,,,,,,,,,,,,,0.7648349999999992,,,,,,,,,,,,,,db2571c2-c010-4caa-bca1-e340957e6f36,16,,,"[58.0, 9.0]",4070726,0,0.0107479664,0.0098120039,0.0009359624,0.0125075262,0.0156693757,-0.0031618495,-0.0040978119,,,,-1.82812,,,Right Foot,,,"[57.5, 7.1]",,Ground Pass,,1.96,,,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.9814052552,0.9158995152,Flórián Cibla,406757.0,,,,,,,1,Regular Play,David Patai,535079.0,Right Defensive Midfield,3,Debrecen,2206,"['bf1340ab-cb8e-52d4-b9b6-9efa8e75375e', '7de52f90-4d44-5250-83fa-374058757e04']",13,,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:00:13.579,Pass,
,,,,,,,,,,,,,,,,,0.6660580000000009,,,,,,,,,,,,,,825d73c3-1626-4919-8ee0-26c23939fcc8,23,,,"[64.5, 71.8]",4070726,0,0.0095743593,0.0090604946,0.0005138647,0.0169372167,0.0142918387,0.002645378,0.0021315133,,,,-1.389059,,,Left Foot,,,"[66.6, 60.6]",,Ground Pass,,11.4,,,,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.8305975935,0.8570755124,Etienne Amenyido,28574.0,,,,,Recovery,,1,Regular Play,Matija Ljujić,10837.0,Left Defensive Midfield,4,Ujpest,1033,"['f3bf9952-a639-4760-86dd-e50b93c0acdb', '3326d942-b803-5a36-b3bb-cd9256b82e55']",16,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:16.271,Pass,True
,,,,,,,,,,,,,,,,,0.7485360000000001,,,,,,,,,,,,,,4b8d7905-6093-4d24-9095-0c3462040f4a,27,,,"[61.4, 61.1]",4070726,0,0.0097789112,0.0106118461,-0.0008329349,0.0164621677,0.0159099512,0.0005522165,0.0013851514,,,,2.990614,,,Right Foot,,,"[55.6, 62.0]",,Ground Pass,,5.92,,,,,23.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9824834283,0.9492399096,Arne Maier,12411.0,,,,,,,1,Regular Play,Etienne Amenyido,28574.0,Center Attacking Midfield,4,Ujpest,1033,"['3799a59d-a612-5009-a369-0585f315dda1', '4ef56736-bc58-5ac6-aecf-1490006f5b6c', '502e1dee-faf4-491d-974d-d2c55e2e4850']",17,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:17.719,Pass,True
,,,,,,,,,,,,,,,,,1.054971999999998,,,,,,,,,,,,,,83951abf-2e28-47dd-8d6b-548c4dbef78f,30,,,"[53.7, 57.5]",4070726,0,0.0107609387,0.0091442568,0.0016166819,0.0140776578,0.0167470668,-0.0026694089,-0.0042860908,,,,-3.106888,,,Right Foot,,,"[34.7, 56.8]",,Ground Pass,,19.02,,,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.6281520673,0.9938139915,Heitor Marinho dos Santos,92794.0,,,,,,,1,Regular Play,Arne Maier,12411.0,Right Defensive Midfield,4,Ujpest,1033,"['5f63647b-6675-5487-b1d0-543c92005cc7', 'a49f6453-fe6b-50cf-ab36-9dae2d84fc6c']",19,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:19.250,Pass,
,,,,,,,,,,,,,,,,,3.071048999999999,,,,,,,,,,,,,,527313aa-76de-48db-a1da-cb59079cbd36,33,,,"[36.6, 51.0]",4070726,0,0.0095699737,0.0105843311,-0.0010143574,0.0144566074,0.0139955571,0.0004610503,0.0014754077,,,,-0.972228,,,Right Foot,,,"[66.3, 7.4]",,High Pass,,52.76,,,,,47.0,Midfield third - Right - To left - Long - Ground Pass,0.8674721648,0.6905606389,Ferenc Ujváry,565814.0,,,True,,,,1,Regular Play,Heitor Marinho dos Santos,92794.0,Right Center Back,4,Ujpest,1033,"['6bef11ec-0724-5945-a6e6-4590bc04c79f', '222c9457-3b27-520a-ae69-2682f22f47af']",22,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:22.293,Pass,
,,,,,,,,,,,,,,,,,2.1842779999999986,,,,,,,,,,,,,,b237a09b-a7bf-454a-b39c-ff35aaade412,37,,,"[71.7, 5.1]",4070726,0,0.0061004353,0.0099228052,-0.00382237,0.0140732713,0.017143745,-0.0030704737,0.0007518963,,,,0.042623,,,Right Foot,,,"[109.5, 6.7]",,Ground Pass,,37.78,,,Incomplete,,13.0,Midfield third - Left - Forwards - Short - High Pass,0.9957330733,0.7624673843,Krisztofer Horváth,40039.0,,,,,,,1,Regular Play,Ferenc Ujváry,565814.0,Left Back,4,Ujpest,1033,"['a1671138-e8bc-5336-8893-05f5a77935ec', 'bc7e0f4a-cd7a-5f79-bf68-823cfd0e58f2', '7350713a-8a89-48b5-802a-14706b8c0d2c']",26,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:26.546,Pass,
,,,,,,,,,,,,,,,,,2.7875319999999992,,,,,,,,,,,,,,d8c1bc38-7484-4f17-96b0-1a3a82ed1e70,42,,,"[6.0, 72.7]",4070726,0,0.0117373522,0.0146773374,-0.0029399851,0.0113979522,0.0058198106,0.0055781417,0.0085181268,,,,0.06272,,,Right Foot,,,"[47.4, 75.3]",,High Pass,,41.48,,,,,41.0,Defensive third - Right - Forwards - Long - High Pass,0.999439856,0.2450475246,Sain Balázs Csaba,566866.0,,,,,,,1,Regular Play,Gergő Tercza,484097.0,Right Back,5,Debrecen,2206,"['e200fc16-1d7f-5e14-9a93-9264a9dec0c4', '5cf66ef7-5448-5d5b-9f99-0327e2a27d89']",31,,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:00:31.289,Pass,
,,,,,,,,,,,,,,,,,2.3275,,,,,,,,,,,,,,8cdafe1f-44b8-4794-9daf-940dd3637add,49,,,"[75.6, 40.4]",4070726,0,0.0089842658,0.0097197928,-0.0007355269,0.0226489678,0.0253718533,-0.0027228855,-0.0019873586,,,,-1.50091,,,Right Foot,,,"[77.0, 20.4]",,Ground Pass,,20.05,,,,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.6976123327,0.9468533993,Flórián Cibla,406757.0,,,,,,,1,Regular Play,Sain Balázs Csaba,566866.0,Center Attacking Midfield,5,Debrecen,2206,"['aadea34c-0e3f-5111-9a8b-f9f9cb2e12a5', 'a7d45bb3-eadd-5d7e-83b0-dc6f9c8dbc8a']",40,,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:00:40.252,Pass,
,,,,,,,,,,,,,,,,,2.6935840000000026,,,,,,,,,,,,,,63174c5e-f4f4-47dc-b3da-8aa9b4f623cb,52,,,"[95.3, 17.9]",4070726,0,0.0087624686,0.0085167736,0.000245695,0.0534452051,0.0318575315,0.0215876736,0.0213419786,,,,1.26777,,,Right Foot,True,,"[107.9, 58.2]",,High Pass,,42.22,,,,,35.0,Attacking third - Left - To right - Short - High Pass,0.5492787662,0.3338425756,Dominik Kocsis,411567.0,,,True,,,2.1333391e-05,1,Regular Play,Flórián Cibla,406757.0,Left Wing,5,Debrecen,2206,"['3ee8f663-dc4f-51a7-9e8f-55fca6b54fa7', '35dc65d4-2a74-5805-a095-f5febbc24b54']",47,,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:00:47.840,Pass,
,,,,,,,,,,,,,,,,,1.3708670000000056,,,,,,,,,,,,,,fa45d484-09c8-4039-9976-124b44213411,55,,,"[112.1, 73.6]",4070726,0,0.0085695535,0.0089854328,-0.0004158793,0.0257911589,0.0310604591,-0.0052693002,-0.0048534209,,,,-3.033765,,,Left Foot,,,"[92.7, 71.5]",,Ground Pass,,19.51,,,,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.8333708135,0.952028513,Gergő Tercza,484097.0,,,,,,,1,Regular Play,Dominik Kocsis,411567.0,Right Wing,5,Debrecen,2206,"['734a6a03-42f8-5018-a69c-489fbf755021', 'e9293354-1225-5d3f-9542-1557c3cbf113']",54,,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:00:54.796,Pass,
,,,,,,,,,,,,,,,,,0.5736219999999957,,,,,,,,,,,,,,641707c6-7723-47d4-8f98-57c96cb2213f,58,,,"[89.4, 68.2]",4070726,0,0.0089306757,0.0097935125,-0.0008628368,0.0386225954,0.0252999905,0.0133226048,0.0141854417,,,,-0.758083,,,Right Foot,,,"[98.8, 59.3]",,Ground Pass,,12.94,,,,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.6473430551,0.7273349166,Blaž Bošković,38787.0,,,,,,,1,Regular Play,Gergő Tercza,484097.0,Right Back,5,Debrecen,2206,"['25b6756a-1583-5d32-803f-5d767d755e5d', '6abe3454-165e-5066-a323-23709fee2272']",57,,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:00:57.417,Pass,
,,,,,,,,,,,,,,,,,2.645010000000002,,,,,,,,,,,,,,60a8c9ce-4483-41f9-b620-bf0055626603,60,,,"[98.8, 59.3]",4070726,0,0.005544656,0.0089306757,-0.0033860197,0.0163695011,0.0386225954,-0.0222530942,-0.0188670745,,,,0.032883,,,Right Foot,,,"[114.0, 59.8]",,Ground Pass,,15.21,,,Incomplete,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.978321895,0.7004441023,Sain Balázs Csaba,566866.0,,,,,,,1,Regular Play,Blaž Bošković,38787.0,Left Defensive Midfield,5,Debrecen,2206,"['af325d25-a2d7-5ec3-97aa-d42cde8a84f3', '31dcec9d-9f45-4a68-b708-3060f9071549']",57,,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:00:57.990,Pass,
,,,,,,,,,,,,,,,,,5.051080000000002,,,,,,,,,,,,,,68e1574f-d4e1-4a01-8bf1-95fbc8a2a78e,65,,,"[5.6, 25.5]",4070726,1,,0.0129951276,,,0.0082854722,,,,,,-0.248655,,,Right Foot,,,"[75.9, 7.6]",,High Pass,,72.57,,,Unknown,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.9904891701,,Gleofilo Sabrino Rudewald Vlijter,103341.0,,,,,,,1,Regular Play,Ferenc Ujváry,565814.0,Left Back,6,Ujpest,1033,"['903a1114-fd0f-5279-a141-358a63132a33', '8b8734ef-9900-5db4-8ecd-b0801812a986']",1,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:01.617,Pass,
,,,,,,,,,,,,,,,,,0.6122770000000018,,,,,,,,,,,,,,3e84550b-0b5e-4c35-8201-65fc4e951cc1,69,,,"[47.6, 70.1]",4070726,1,0.0101102488,0.0092024105,0.0009078383,0.0152592147,0.0120683815,0.0031908331,0.0022829948,,,,-1.008875,,,Right Foot,,,"[51.0, 64.7]",,Ground Pass,,6.38,,,,,,,,0.9948393703,David Patai,535079.0,,,,,Free Kick,,1,From Free Kick,Josua Antonio Mejías García,25035.0,Right Center Back,7,Debrecen,2206,['a7cbcac8-2b65-5591-bc95-e5e53c458001'],38,,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:01:38.297,Pass,
,,,,,,,,,,,,,,,,,0.9831999999999972,,,,,,,,,,,,,,7ee77bfb-fab2-44bd-a7de-25b43a918e01,72,,,"[51.9, 62.6]",4070726,1,0.0113740927,0.0100158444,0.0013582483,0.0118526518,0.0161679834,-0.0043153316,-0.0056735799,,,,2.963996,,,Left Foot,,,"[40.2, 64.7]",,Ground Pass,,11.89,,,,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9549808663,0.9783810973,Josua Antonio Mejías García,25035.0,,,,,,,1,From Free Kick,David Patai,535079.0,Right Defensive Midfield,7,Debrecen,2206,"['eab521a8-4f07-5942-a6ef-b31683e15c52', '8be6adee-ac5a-5f9f-949f-77b9c16918a1']",39,,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:01:39.778,Pass,
,,,,,,,,,,,,,,,,,1.6807719999999973,,,,,,,,,,,,,,56f84fcd-78d3-4c87-b816-bf49fd2b37a7,76,,,"[38.3, 66.1]",4070726,1,0.0147508839,0.0102871116,0.0044637723,0.0087559773,0.0124693029,-0.0037133256,-0.0081770979,,,,-2.494962,,,Right Foot,,,"[17.9, 50.7]",,Ground Pass,,25.56,,,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9452872531,0.9962477088,Benedek Miklós Erdélyi,406297.0,,,,,,,1,From Free Kick,Josua Antonio Mejías García,25035.0,Right Center Back,7,Debrecen,2206,"['b03e5510-6cba-5783-8d5a-d94a4fbcf1c9', '6ad5a80c-95c4-56d2-86eb-ffbdf1f15ff1']",41,,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:01:41.771,Pass,
,,,,,,,,,,,,,,,,,3.4844260000000067,,,,,,,,,,,,,,b320eb61-d98c-4288-aafe-0800e4cd1bc4,80,,,"[21.9, 50.0]",4070726,1,0.0059351949,0.0117664756,-0.0058312807,0.0098736491,0.0116545213,-0.0017808722,0.0040504085,,,,0.427663,,,Right Foot,,,"[72.8, 73.2]",,High Pass,,55.94,,,Incomplete,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.9951584042,0.3974650502,Dominik Kocsis,411567.0,,,,,,,1,From Free Kick,Benedek Miklós Erdélyi,406297.0,Goalkeeper,7,Debrecen,2206,"['ce47896b-9dd2-579a-9f60-486694df3a60', '34a1d98d-bd3f-4d8d-bcbe-59de2a3aca0f', '1b299d51-3ecd-5c55-aefa-70f4b614d1b0']",45,,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:01:45.085,Pass,
,,,,,,,,,,,,,,,,,2.208314999999988,,,,,,,,,,,,,,34a1d98d-bd3f-4d8d-bcbe-59de2a3aca0f,82,,,"[47.3, 6.9]",4070726,1,0.0097605744,0.0116545213,-0.0018939469,0.0146563742,0.0117664756,0.0028898986,0.0047838455,,,,-0.068038,,,Head,,,"[70.8, 5.3]",,Low Pass,,23.53,,,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9585311043,0.3805211186,Krisztofer Horváth,40039.0,,,,,Recovery,,1,Regular Play,Ferenc Ujváry,565814.0,Left Back,8,Ujpest,1033,"['b320eb61-d98c-4288-aafe-0800e4cd1bc4', '0ca1e56c-1fbc-5cb0-a6c3-65a107dbb829']",48,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:48.570,Pass,
,,,,,,,,,,,,,,,,,0.5452899999999936,,,,,,,,,,,,,,a61d5cf4-96fa-4c42-92bc-e55d3e29a95e,88,,,"[66.3, 6.2]",4070726,1,0.0113529069,0.0092272693,0.0021256376,0.014196096,0.0167477336,-0.0025516376,-0.0046772752,,,,2.289793,,,Right Foot,,,"[62.6, 10.5]",,Ground Pass,,5.65,,,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.9972605452,0.9559306502,Matija Ljujić,10837.0,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Left Wing,8,Ujpest,1033,"['c80fc2ee-9257-50a5-b269-c6aea002de2a', '50bff461-89fa-56ef-ae02-11de06c3b8b8']",52,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:52.187,Pass,
,,,,,,,,,,,,,,,,,1.0008800000000049,,,,,,,,,,,,,,daaf7d1e-9dfd-42f9-840f-cff3044ac806,92,,,"[60.0, 20.5]",4070726,1,0.0112909693,0.0095347036,0.0017562658,0.0169062968,0.0182666332,-0.0013603363,-0.0031166021,,,,1.541356,,,Right Foot,,,"[60.5, 36.5]",,Ground Pass,,15.97,,,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.6635192452,0.9840925932,Arne Maier,12411.0,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Left Defensive Midfield,8,Ujpest,1033,"['05679dc6-f6bc-52d0-8c78-b57db9c60d7c', '32c03e17-3707-5482-b9b1-72b4ca908c15']",54,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:54.988,Pass,
,,,,,,,,,,,,,,,,,1.5750040000000007,,,,,,,,,,,,,,fbd85d6c-eeb0-4d15-93bb-3aa7b1b09b94,96,,,"[63.8, 38.3]",4070726,1,0.0093951058,0.0095688626,-0.0001737569,0.0220765751,0.0217071734,0.0003694016,0.0005431585,,,,1.133132,,,Right Foot,,,"[76.6, 65.7]",,Low Pass,,30.3,,,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.9973298142,0.8733745813,Ábel György Krajcsovics,446356.0,,,,,,,1,Regular Play,Arne Maier,12411.0,Right Defensive Midfield,8,Ujpest,1033,"['94923114-38cd-5bc6-8eea-21ac493e0cb4', 'b9d73800-4489-5ca9-8617-c29d78035746']",57,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:57.366,Pass,
