50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[104.3, 77.5]",,,,,,,,,,,,0.00022199999983422457,,,,,,,,,,,,,,,eed58d1b-f2bb-507b-8dd4-3d89e0388708,1304,,"[104.3, 77.5]",4003614,33,0.0082819778,0.0082819778,0.0,0.0260280706,0.0260280706,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Amos Youga,7389.0,Right Defensive Midfield,73,Debrecen,2206,"['0a365849-2dde-4291-b72d-846ffe31b109', '370139b6-3937-5049-91ce-8ced39219755']",33,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:33:33.597,Carry,
,,,,,"[111.6, 69.4]",,,,,,,,,,,,2.013977000000188,,,,,,,,,,,,,,,6c57aad3-ae50-548a-b2df-7235f0eb2b54,1307,,"[116.1, 68.2]",4003614,33,0.0088028675,0.0084357457,0.0003671218,0.0356412232,0.0356569253,-1.57021e-05,-0.0003828239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominik Kocsis,411567.0,Right Wing,73,Debrecen,2206,"['fff10d71-ba45-4a94-ab78-2dfbae76d2cd', 'c8beb600-630d-5603-9351-79c0e4badf9a']",35,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:33:35.375,Carry,
,,,,,"[16.0, 24.1]",,,,,,,,,,,,1.4967690000000875,,,,,,,,,,,,,,,b9c39ce0-4671-5774-8ed6-fe82f30c7599,1315,,"[16.0, 25.6]",4003614,34,0.0123840533,0.0127106691,-0.0003266158,0.0098162852,0.010541115,-0.0007248297,-0.000398214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Lourenço Duarte,132838.0,Left Center Back,74,Ujpest,1033,"['4a143f8a-980b-4773-8f2a-537a322141c0', 'a8dae596-bd93-5edf-a455-fd2b4be0d534']",17,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:17.751,Carry,
,,,,,"[21.7, 4.4]",,,,,,,,,,,,1.4775779999999794,,,,,,,,,,,,,,,bc6b678d-cffa-5686-ba36-b6a04e443949,1318,,"[17.2, 6.4]",4003614,34,0.012694546,0.0136126187,-0.0009180726,0.0092847804,0.0061085187,0.0031762617,0.0040943343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,74,Ujpest,1033,"['5c5e3b1d-7e67-4d79-8f37-95594b52ddb7', '455942d7-eef2-4f30-819b-b09ba61ef788', '1f134e43-60bb-592e-92eb-ccc49b0c643e']",20,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:20.864,Carry,True
,,,,,"[36.8, 5.8]",,,,,,,,,,,,0.00043099999986588957,,,,,,,,,,,,,,,39b772d6-d53a-55bc-9d20-2e24875fd61e,1323,,"[36.8, 5.8]",4003614,34,0.0112799238,0.0112799238,0.0,0.0111797964,0.0111797964,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matija Ljujić,10837.0,Left Center Midfield,74,Ujpest,1033,"['258a4b52-7a46-51ad-827b-273eed1b60e6', 'f0ab80d4-99bf-4e49-9e02-ca9d287065b3']",23,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:23.443,Carry,
,,,,,"[52.2, 5.9]",,,,,,,,,,,,1.2358810000000522,,,,,,,,,,,,,,,86abb002-7773-58a3-a37d-e240cfd61b99,1327,,"[56.8, 4.6]",4003614,34,0.0102073289,0.0107055083,-0.0004981793,0.0142745245,0.01259817,0.0016763546,0.0021745339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giorgi Beridze,28763.0,Left Midfield,74,Ujpest,1033,"['78be93d5-1c0b-5eb6-a5b6-7f58fa137435', 'f080a707-43a7-4711-a1c1-477d7ac11fc9', 'c2301ec4-6491-432f-80dc-0bfed54f191d']",25,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:25.066,Carry,True
,,,,,"[42.5, 12.1]",,,,,,,,,,,,0.6544899999999907,,,,,,,,,,,,,,,424a90df-ae24-54f7-af6a-4c54b0913954,1330,,"[41.5, 11.6]",4003614,34,0.0101575023,0.012165918,-0.0020084158,0.0139103504,0.0109993545,0.0029109959,0.0049194116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,74,Ujpest,1033,"['5974760e-2830-5487-9006-69f857403cf7', 'c738098a-3884-42e7-9ea8-d3e2d4fbc86a', '3e7fdd9f-d909-49a6-ac47-ff574e40d91d']",27,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:27.522,Carry,True
,,,,,"[20.8, 46.6]",,,,,,,,,,,,1.7929120000000112,,,,,,,,,,,,,,,9bf43a57-a97b-5aec-a034-573e067885ef,1334,,"[21.2, 42.3]",4003614,34,0.0114503335,0.0111559005,0.000294433,0.0121177882,0.0117517589,0.0003660293,7.15964e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,74,Ujpest,1033,"['78abb36b-cc6f-4d76-907e-0211b9522457', '5c2a9146-2051-5281-9dcd-04527bc636c9']",29,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:29.875,Carry,
,,,,,"[39.3, 70.1]",,,,,,,,,,,,0.5201110000000335,,,,,,,,,,,,,,,9bb08cf1-e892-53d3-bca6-be67e26d817b,1337,,"[37.7, 70.1]",4003614,34,0.0110590626,0.0111219455,-6.28829e-05,0.012834928,0.0122751081,0.0005598199,0.0006227028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Damian Rasak,12829.0,Right Back,74,Ujpest,1033,"['62f20203-5134-463a-8e43-c96c5716a5c2', '6a88e90e-df74-5b50-aaf6-9fac38d5464a']",33,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:33.151,Carry,
,,,,,"[44.7, 63.9]",,,,,,,,,,,,0.8993149999999441,,,,,,,,,,,,,,,4c8501df-ffa4-591f-bcef-bb5941d6c63b,1340,,"[44.8, 61.8]",4003614,34,0.0122608831,0.0112488549,0.0010120282,0.0114057837,0.0126737542,-0.0012679705,-0.0022799987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iuri José Picanço Medeiros,7138.0,Right Center Midfield,74,Ujpest,1033,"['a72697d9-6501-42a3-be20-87be4ebe47f2', '2ea03197-774d-44ac-9d51-cd48c7db92b9', 'a1b8f11d-1336-52e0-a7b2-c4bd776c5407']",34,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:34.496,Carry,True
,,,,,"[21.3, 53.9]",,,,,,,,,,,,1.5472290000000504,,,,,,,,,,,,,,,c51affea-2a1e-5d9f-a63d-609abc725c1c,1348,,"[25.0, 55.6]",4003614,34,0.0151053183,0.0146642402,0.0004410781,0.0089244954,0.0102409674,-0.001316472,-0.0017575501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,74,Ujpest,1033,"['84d030c6-6308-5c7c-81bc-810205a4ed96', 'fd5e809d-b9a4-4da7-8881-88484b614cfb', '5de82181-57dc-45fd-a0d6-ab2d6f855a13']",39,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:39.780,Carry,True
,,,,,"[13.0, 19.9]",,,,,,,,,,,,5.35340000000014,,,,,,,,,,,,,,,a4976abe-e2f2-583f-826f-29985baf4865,1352,,"[15.2, 25.8]",4003614,34,0.012581246,0.0157923773,-0.0032111313,0.0097686378,0.0081625152,0.0016061226,0.0048172539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Lourenço Duarte,132838.0,Left Center Back,74,Ujpest,1033,"['2c83fb2e-aee5-497b-bc32-fe05b0ed5b4e', '1cffddea-e517-4aca-b840-7be49979c53d', 'be83a359-2205-5f18-a7dc-e07e4b1e151f']",42,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:42.844,Carry,True
,,,,,"[34.7, 62.9]",,,,,,,,,,,,0.09776699999999255,,,,,,,,,,,,,,,0a4b4f23-b96a-508b-8911-23dc67718d6c,1357,,"[34.7, 62.9]",4003614,34,0.0120766964,0.0120766964,0.0,0.0110786157,0.0110786157,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Damian Rasak,12829.0,Right Back,74,Ujpest,1033,"['3be440a3-94ef-5598-8d79-3ddf167a330e', '526fb2d8-67ff-47fe-8c83-86b12785ab9d', '8a348ae7-d078-4909-a587-f34eb97804b2', 'cd6ba617-87f6-5de3-bfdc-9bbd2d21b4cb']",50,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:50.505,Carry,True
,,,,,"[36.8, 55.6]",,,,,,,,,,,,1.989,,,,,,,,,,,,,,,7b4a08f8-55a3-58ad-ab9d-36a2aac48d34,1359,,"[34.7, 62.9]",4003614,34,0.012364408,0.0120766964,0.0002877116,0.0122527257,0.0110786157,0.00117411,0.0008863984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Damian Rasak,12829.0,Right Back,74,Ujpest,1033,"['88bbc0e7-983e-4399-be06-1c7f9d7f9e94', '526fb2d8-67ff-47fe-8c83-86b12785ab9d', '8a348ae7-d078-4909-a587-f34eb97804b2', 'cd6ba617-87f6-5de3-bfdc-9bbd2d21b4cb']",50,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:50.603,Carry,True
,,,,,"[67.2, 75.9]",,,,,,,,,,,,2.0222829999998213,,,,,,,,,,,,,,,972a58c7-0a26-55c0-958d-b8842161f5ac,1364,,"[65.0, 76.8]",4003614,34,0.0093069701,0.0094952295,-0.0001882594,0.0165198706,0.0154246595,0.0010952111,0.0012834705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aljoša Matko,101803.0,Right Midfield,74,Ujpest,1033,"['1c9db9b8-636d-5c1f-ad18-8a6e3f47815d', 'bf1b21d8-dcc2-4829-b1ff-b923d2161832']",54,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:54.952,Carry,
,,,,,"[37.6, 15.0]",,,,,,,,,,,,2.804,,,,,,,,,,,,,,,08ce0aa6-7f5b-5d00-bed7-5c6c9787e450,1368,,"[39.1, 16.0]",4003614,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Flórián Cibla,406757.0,Left Wing,75,Debrecen,2206,"['592d83f0-10e8-4e6a-ab62-7e12f144a251', '1a00dea3-df0c-4467-9610-1d1dff0a52c7', '25e53435-9cf8-405f-b8da-b9a1afc3f218']",57,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:34:57.807,Carry,True
,,,,,"[9.6, 27.7]",,,,,,,,,,,,1.0789869999997317,,,,,,,,,,,,,,,85fc1b97-d6a8-5fff-8ffd-79833bbe2b78,1374,,"[11.4, 25.3]",4003614,35,0.0170104392,0.0172157455,-0.0002053063,0.0064948476,0.0069242124,-0.0004293649,-0.0002240585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ádám Varga,404991.0,Goalkeeper,75,Debrecen,2206,"['999610c0-673f-5d8b-ae9d-c7b14c7b70c7', '11f367a2-dbec-4cfe-99b3-db5909259b6a', 'e1dd4aae-265f-490f-b0e0-b69e55dfeade']",4,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:35:04.114,Carry,True
,,,,,"[27.8, 40.3]",,,,,,,,,,,,2.735195999999996,,,,,,,,,,,,,,,dafe96b7-cda8-5b71-9f96-54e83ccfdf54,1378,,"[21.1, 34.0]",4003614,35,0.0119057074,0.0120376581,-0.0001319507,0.0129998438,0.0123988055,0.0006010383,0.0007329891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ádám Lang,3153.0,Right Center Back,75,Debrecen,2206,"['7f3ce4b1-2fd1-5be6-ad81-b80db8755309', '0cd72cf2-1256-4acc-a2fc-6b3bf6c56de3']",6,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:35:06.538,Carry,
,,,,,"[49.4, 72.5]",,,,,,,,,,,,2.2433740000003017,,,,,,,,,,,,,,,182e3fcd-d270-5273-ac5b-aa9c821523e4,1381,,"[36.1, 77.0]",4003614,35,0.0096718054,0.0116295666,-0.0019577611,0.0136830024,0.0107397465,0.0029432559,0.0049010171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Márk Szécsi,404329.0,Right Back,75,Debrecen,2206,"['6eecfb7f-bdec-5a58-8fdc-63c174d33f2a', 'a999045d-c59a-4782-89c6-894de6d1b7b8']",11,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:35:11.488,Carry,
,,,,,"[55.4, 60.5]",,,,,,,,,,,,0.0005240000002086163,,,,,,,,,,,,,,,d3deab6c-b95c-53f9-b41d-3f1574c88a64,1384,,"[55.4, 60.5]",4003614,35,0.0099266898,0.0099266898,0.0,0.0169419255,0.0169419255,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Balázs Dzsudzsák,10810.0,Center Attacking Midfield,75,Debrecen,2206,"['cef796bd-e828-56ab-a9e2-26bcd118b3dd', '5f1aecbc-6241-46ba-a04a-09c30d64c632']",14,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:35:14.905,Carry,
,,,,,"[56.3, 72.7]",,,,,,,,,,,,4.699999978765845e-05,,,,,,,,,,,,,,,c68c118e-aeba-54b8-a8fd-791a89ed30fa,1387,,"[56.3, 72.7]",4003614,35,0.0096687963,0.0096687963,0.0,0.0144863464,0.0144863464,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Márk Szécsi,404329.0,Right Back,75,Debrecen,2206,"['f38c4bcc-3adb-5b43-912f-c7226bbbd4e5', '21fba309-45a8-447b-93c6-561d96047aae']",16,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:35:16.617,Carry,
,,,,,"[56.4, 62.4]",,,,,,,,,,,,3.1505240000002086,,,,,,,,,,,,,,,06c06062-fae8-5290-9714-07437dad53f2,1390,,"[54.8, 63.9]",4003614,35,0.0097757159,0.0103926836,-0.0006169677,0.0164265595,0.0164784435,-5.1884e-05,0.0005650837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Balázs Dzsudzsák,10810.0,Center Attacking Midfield,75,Debrecen,2206,"['27da14a0-bea0-5157-a036-f7a635d3b6fb', 'be1b814b-9c5b-44dd-a41f-a7ffd372f848']",17,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:35:17.040,Carry,
,,,,,"[54.8, 37.5]",,,,,,,,,,,,1.1258580000000074,,,,,,,,,,,,,,,0203a976-8c44-567b-9033-884ec3efa2f2,1393,,"[56.1, 37.5]",4003614,35,0.0105046127,0.0097683379,0.0007362748,0.018167926,0.0193946473,-0.0012267213,-0.0019629961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amos Youga,7389.0,Right Defensive Midfield,75,Debrecen,2206,"['30e06c54-b81b-5477-8b81-e332b70e2ca4', '8c6aec02-583b-4c6a-ac27-b0318f123cb3']",21,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:35:21.631,Carry,
,,,,,"[66.6, 17.7]",,,,,,,,,,,,2.282557999999728,,,,,,,,,,,,,,,b76935d7-310c-564c-8888-93d8fd40ef08,1396,,"[62.6, 14.8]",4003614,35,0.0096738469,0.0095944423,7.94046e-05,0.0192793533,0.0175599959,0.0017193574,0.0016399529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Flórián Cibla,406757.0,Left Wing,75,Debrecen,2206,"['604c987d-09f0-43d3-9c9a-2f1145540ad2', '4378985c-c02b-517e-a03e-1dc9e8878c22']",23,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:35:23.719,Carry,
,,,,,"[56.8, 45.8]",,,,,,,,,,,,1.808398999999743,,,,,,,,,,,,,,,03090496-a149-5305-b125-9da13b0a6fd7,1399,,"[51.3, 41.7]",4003614,35,0.0099289399,0.0100881858,-0.0001592459,0.0189326052,0.0165846366,0.0023479685,0.0025072144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ádám Lang,3153.0,Right Center Back,75,Debrecen,2206,"['7c20503e-ede8-5e3a-88b0-ee1efcbef1c6', '42b855f4-d93f-4eed-9447-05e48fa3fea9']",27,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:35:27.495,Carry,
,,,,,"[60.1, 21.0]",,,,,,,,,,,,4.3688730000001375,,,,,,,,,,,,,,,a16b9612-66b7-555d-970b-1239eeebc78d,1402,,"[59.3, 16.3]",4003614,35,0.0093817441,0.0093924971,-1.07531e-05,0.0182666332,0.0176840145,0.0005826186,0.0005933717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josua Antonio Mejías García,25035.0,Left Center Back,75,Debrecen,2206,"['84b0dcd4-4a16-535d-b2a3-36145cf0c8c2', 'aec7c10c-2116-4da6-af26-0bc174976743']",30,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:35:30.855,Carry,
,,,,,"[54.8, 40.2]",,,,,,,,,,,,2.7875159999998287,,,,,,,,,,,,,,,078f77f9-e006-5216-a344-2206b9efcbaf,1405,,"[54.1, 40.8]",4003614,35,0.0096243629,0.0095570879,6.7275e-05,0.0184663609,0.0182168353,0.0002495255,0.0001822505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ádám Lang,3153.0,Right Center Back,75,Debrecen,2206,"['105926de-7f2c-4f89-9026-01dfef0d6184', '168bfe25-5f47-568e-9ed7-7fa3e7019b57']",36,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:35:36.134,Carry,
,,,,,"[57.4, 26.2]",,,,,,,,,,,,2.6505800000000743,,,,,,,,,,,,,,,d489c6b1-e3e3-5e3f-8f3a-fc2a4c536838,1408,,"[54.6, 21.0]",4003614,35,0.0094811171,0.01011963,-0.0006385129,0.0185412969,0.0163218286,0.0022194684,0.0028579812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josua Antonio Mejías García,25035.0,Left Center Back,75,Debrecen,2206,"['95c6d18d-481a-5b35-abd0-99b9e6c35d3b', '29f51814-42bb-4230-81e6-d06381515cfa']",39,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:35:39.865,Carry,
,,,,,"[57.3, 40.8]",,,,,,,,,,,,1.8887059999997728,,,,,,,,,,,,,,,bd803f80-fc46-523a-843f-4d44963261a7,1412,,"[61.9, 37.2]",4003614,35,0.0100162942,0.0109835183,-0.0009672241,0.0155044552,0.0189541448,-0.0034496896,-0.0024824655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amos Youga,7389.0,Right Defensive Midfield,75,Debrecen,2206,"['90156d27-eda1-40ff-982e-92eb9cf0d157', '260d04bb-45e6-5579-9fa2-c92f12f3de49', '87ba388a-67b6-5da6-b14a-7f79ddbfa80d', 'fd152b72-11a0-496a-9352-f7ecaf16d5e2']",43,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:35:43.656,Carry,True
,,,,,"[47.4, 33.5]",,,,,,,,,,,,4.906391000000294,,,,,,,,,,,,,,,36ad9755-e35f-5e98-9d50-724f874de795,1421,,"[44.9, 33.0]",4003614,36,0.010906864,0.0122237252,-0.0013168612,0.0138361519,0.013843636,-7.4841e-06,0.0013093771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Josua Antonio Mejías García,25035.0,Left Center Back,76,Debrecen,2206,"['91105d9c-1e11-44a7-8233-c214d20371bd', '0fd1689c-e1f7-5148-9f7d-dc5393b32a93', 'ab71534e-8c32-42e5-b597-0c57a50baa43']",7,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:36:07.564,Carry,True
,,,,,"[67.7, 67.6]",,,,,,,,,,,,3.959,,,,,,,,,,,,,,,2b599a4f-6f84-50e8-a071-86db9420dffa,1437,,"[41.5, 52.1]",4003614,36,0.0095473258,0.0266239028,-0.0170765771,0.0178993307,0.0093637249,0.0085356059,0.0256121829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Giorgi Beridze,28763.0,Left Midfield,77,Ujpest,1033,"['f6bf2534-ecf6-40f0-ade3-a9c22194e4c6', '099c0440-f8f0-4ca2-974b-5d155dc35722', '7ddf40b6-ecc5-45b3-aba6-649f0a085a83']",23,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:36:23.607,Carry,True
,,,,,"[2.3, 4.9]",,,,,,,,,,,,0.946,,,,,,,,,,,,,,,fd1aebf5-11f6-589a-a399-2cb57c2ab86b,1446,,"[4.3, 6.2]",4003614,36,0.0143831,0.0137750469,0.0006080531,0.0055422615,0.0055422615,0.0,-0.0006080531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián Guerrero Aguilar,26142.0,Left Back,78,Debrecen,2206,"['9f88f722-225f-43ad-8bc2-a443390424ac', '1328c6ca-ab75-4f3e-a480-beafbb286569']",34,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:36:34.069,Carry,
,,,,,"[73.2, 68.4]",,,,,,,,,,,,3.559,,,,,,,,,,,,,,,86efb614-06eb-5d81-8657-a5d54f96adfa,1450,,"[81.0, 75.9]",4003614,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damian Rasak,12829.0,Right Back,79,Ujpest,1033,"['46f5018e-6d87-4330-b3d9-20afd3fc1468', 'adec5452-3168-4547-9025-c9a1ecff80d4']",36,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:36:36.820,Carry,
,,,,,"[75.0, 66.4]",,,,,,,,,,,,4.353776000000071,,,,,,,,,,,,,,,72b3bb4c-3f20-5f69-8c88-d735b924c7f0,1456,,"[77.7, 69.7]",4003614,36,0.0092786103,0.0093689105,-9.03001e-05,0.0203612614,0.0202223882,0.0001388732,0.0002291733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damian Rasak,12829.0,Right Back,79,Ujpest,1033,"['41d8a379-c77f-53d9-942c-6b1671883efe', '4c369a07-4cc4-4400-b2e0-e8f1b1af913c']",42,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:36:42.142,Carry,
,,,,,"[79.5, 66.4]",,,,,,,,,,,,1.4698859999999403,,,,,,,,,,,,,,,4be4f92e-5517-57bd-9d19-a0d4a456b2c5,1459,,"[78.5, 69.9]",4003614,36,0.009218568,0.0092907166,-7.21486e-05,0.0225305986,0.0203681681,0.0021624304,0.0022345791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Left Center Midfield,79,Ujpest,1033,"['4b654bea-e417-5726-9dea-a3b117a547c5', '422fd982-911b-44e9-a406-bc8420dfd3c9']",47,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:36:47.511,Carry,
,,,,,"[96.7, 33.1]",,,,,,,,,,,,1.0568250000001862,,,,,,,,,,,,,,,29d59800-4706-5e3e-8b94-e82142bb03b1,1467,,"[94.3, 32.9]",4003614,36,0.009625108,0.0090433257,0.0005817823,0.0523570143,0.0451243743,0.0072326399,0.0066508576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arijan Ademi,18879.0,Center Defensive Midfield,79,Ujpest,1033,"['05e75be6-2eb2-4bf5-be30-ad9298148d94', '029d3c3f-c2cb-523b-b38f-63aac9ab4832']",53,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:36:53.564,Carry,
,,,,,"[44.9, 28.0]",,,,,,,,,,,,1.8410159999998286,,,,,,,,,,,,,,,4c716cb6-7816-5c89-90e3-09c6d3137e33,1479,,"[46.3, 22.5]",4003614,37,0.0103884321,0.0103572328,3.11993e-05,0.015182673,0.0152599541,-7.72811e-05,-0.0001084805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tamás Szűcs,315180.0,Left Defensive Midfield,80,Debrecen,2206,"['e9366ece-aeba-554d-9b2a-c731ad117e8a', 'e8135c0d-b172-44bf-bb51-54947bd77c00']",22,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:37:22.984,Carry,
,,,,,"[48.6, 57.2]",,,,,,,,,,,,1.8453630000003614,,,,,,,,,,,,,,,82f4463d-28b5-52d8-b655-32c3f492b340,1482,,"[46.1, 54.9]",4003614,37,0.0103077404,0.0104269255,-0.0001191851,0.0156081868,0.0150921289,0.0005160579,0.000635243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Amos Youga,7389.0,Right Defensive Midfield,80,Debrecen,2206,"['397c83cb-32ef-5413-b130-408474bec34a', '6e695148-75d4-4d25-a2e6-447abfa8c964']",25,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:37:25.915,Carry,
,,,,,"[69.4, 76.7]",,,,,,,,,,,,1.2656140000000595,,,,,,,,,,,,,,,69404dd4-e680-5630-acb3-e92b8e655ff1,1485,,"[67.6, 77.2]",4003614,37,0.0094936108,0.0090292525,0.0004643584,0.0164464861,0.0155806057,0.0008658804,0.000401522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Balázs Dzsudzsák,10810.0,Center Attacking Midfield,80,Debrecen,2206,"['7dca6e8b-9ec4-533c-a222-73131c9ff0a3', '9039fa31-c670-41b1-b7bc-cd5e540c1202']",29,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:37:29.316,Carry,
