50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee091f27-cd4d-56e1-92fc-77846b16b8ad,292,,,"[54.6, 19.2]",4003744,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Arne Maier,12411.0,Right Center Forward,25,Ujpest,1033,"['b9e9e3bf-35c8-4b14-b198-48e83c87bba0', 'c5479ff2-adfa-477c-b6de-93357b471200']",55,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:55.400,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82fb198b-fe98-5c1c-97ff-09ffef6dd16c,295,,,"[55.7, 10.4]",4003744,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fran Brodić,130597.0,Left Center Forward,26,Ujpest,1033,['7de89a43-cca7-4e91-85bf-4de1ad6c5172'],15,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:08:15.962,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49971f91-b11e-504f-8236-794f5ed258c8,298,,,"[87.2, 64.0]",4003744,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominik Kocsis,411567.0,Right Wing,26,Ujpest,1033,['ee3fad8d-1729-4190-bb36-d0e05777519e'],17,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:08:17.731,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15a89056-ed0e-55ee-b69b-9a834c7ea554,300,,,"[37.4, 9.6]",4003744,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bence Gergényi,404242.0,Left Back,26,Ujpest,1033,"['e64d767b-0921-5af4-85a3-428a0ea98888', '8e31a32f-fad2-4abb-be1d-bffa46c5d2a7']",18,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:08:18.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fb935d4-bbd1-5b69-a2e1-d846e955e6c8,303,,,"[6.8, 33.2]",4003744,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dávid Banai,404208.0,Goalkeeper,26,Ujpest,1033,"['9cd11e42-8c4e-4bd4-954d-cdd421390bb3', '2e72154c-0540-5aa5-8d1a-30218ca41a0c']",21,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:08:21.601,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c27d9296-f4ec-5d64-9e5c-a6d731bdaa9f,306,,,"[21.5, 47.5]",4003744,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Aniceto Grandela Nunes,7977.0,Right Center Back,26,Ujpest,1033,"['0cd3e57f-b199-44fe-8ca0-a997df2a7da1', 'd2239680-59ee-5702-a509-6933d6267816']",25,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:08:25.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16677554-68a1-51dc-b0dc-41935ef2a2d0,309,,,"[21.8, 23.3]",4003744,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrizio Stronati,27815.0,Left Center Back,26,Ujpest,1033,"['35f9b828-2dee-4e9b-a47d-441737c6c6e2', 'f87ca526-e7de-5547-99b1-769a2ae35ad4']",32,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:08:32.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98f86917-3f41-503f-b48e-342d746a95a2,312,,,"[49.3, 4.7]",4003744,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bence Gergényi,404242.0,Left Back,26,Ujpest,1033,['b21c8893-fbb9-4fba-ada2-65b41a37a37a'],36,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:08:36.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8759203-8424-5cc1-ab10-2a5b608717a5,314,,,"[55.8, 8.4]",4003744,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ábel György Krajcsovics,446356.0,Left Midfield,26,Ujpest,1033,"['d8dac944-5e3e-4f83-a4db-c2efbcc57664', '95a9983f-a5fe-544c-b199-c689d86383a9']",37,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:08:37.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24913478-9095-5193-b737-e3afa6bcc147,321,,,"[63.6, 36.6]",4003744,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bence Batik,404168.0,Left Defensive Midfield,27,Debrecen,2206,"['680808af-a144-593e-94a5-948e0e725b44', '1d8eeef4-6dc8-4078-81e1-b4fc690587c4']",47,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:08:47.189,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eff387ec-4359-5590-81e7-f70673acc313,324,,,"[57.7, 9.0]",4003744,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián Guerrero Aguilar,26142.0,Left Back,27,Debrecen,2206,"['7a14e5fd-2657-5fb5-b209-bf777117c2fe', '392db7b7-29e5-44c8-928e-2efc963ed83f']",50,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:08:50.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52d6e1f5-f74f-5d04-a54a-0ef3494f6695,327,,,"[51.5, 25.7]",4003744,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ádám Lang,3153.0,Left Center Back,27,Debrecen,2206,"['3525769e-2e31-5f44-abf1-e871c67feb78', 'b84e400f-551d-4ab0-81c8-783fcae229dd']",55,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:08:55.456,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e03658b-a743-57ef-a3f8-33ef759e80a1,331,,,"[49.3, 68.9]",4003744,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josua Antonio Mejías García,25035.0,Right Center Back,27,Debrecen,2206,"['09b83a21-0032-48bf-a67b-4a5af03f7083', 'dced15b8-e16d-511c-ab89-23583603fc45']",2,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:09:02.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8367308-77e8-510e-b870-2c47c6796eef,334,,,"[96.8, 5.5]",4003744,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bence Batik,404168.0,Left Defensive Midfield,27,Debrecen,2206,"['773ce288-e424-4143-978d-0bd3d663177d', '8fbf1e38-b6dc-543b-a837-5caefaf9e6e2']",7,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:09:07.776,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f8f92c3-6a32-54db-ad63-364b23e574ca,338,,,"[84.9, 7.5]",4003744,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián Guerrero Aguilar,26142.0,Left Back,27,Debrecen,2206,"['096d1110-c6e0-4a2b-b99b-38a0ba07f67d', '9896efa1-9cfb-5d17-9086-6377434f737d']",10,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:09:10.456,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27540edb-30b7-5044-af10-648b8e632e1c,341,,,"[85.7, 18.3]",4003744,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tamás Szűcs,315180.0,Right Defensive Midfield,27,Debrecen,2206,"['57d1aed1-14cd-5e18-ad8d-3bbc9bcc4e21', '91211df2-8dae-468f-80da-e6f099a92084']",13,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:09:13.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5af824ac-5fcb-53f1-8024-4455c3a5036b,345,,,"[85.0, 7.2]",4003744,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bence Batik,404168.0,Left Defensive Midfield,27,Debrecen,2206,"['ab2e1175-d97f-5178-843b-626236ab0c65', '7cf82b9c-6506-4aeb-a608-0908557ae912']",16,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:09:16.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e95622b-78cf-5585-b6a7-b2758fe58ee4,348,,,"[70.5, 15.3]",4003744,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ádám Lang,3153.0,Left Center Back,27,Debrecen,2206,['0d5b9688-26fa-4bee-b04a-0b3fb3dbea1e'],18,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:09:18.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89d77500-97ad-53f7-bff7-9f619cb57905,350,,,"[83.4, 8.6]",4003744,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tamás Szűcs,315180.0,Right Defensive Midfield,27,Debrecen,2206,"['98d1e34d-8394-567f-a197-a3f61c98aa60', '12ced440-6461-4219-bdbc-b99f2c93f0c1']",19,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:09:19.831,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164548bb-ebe7-58eb-97dd-2e762f2dd6fa,356,,,"[111.7, 38.0]",4003744,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bence Batik,404168.0,Left Defensive Midfield,28,Debrecen,2206,['6f3ecb5a-1d4e-4e3f-ab36-8a51fffee314'],57,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:09:57.645,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94ab4409-a5d2-5003-b110-e11f05ea8155,360,,,"[117.3, 38.7]",4003744,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Josua Antonio Mejías García,25035.0,Right Center Back,29,Debrecen,2206,['22300c10-5fea-4dc3-8cc4-1a3b5c16919c'],34,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:10:34.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bc9e9a9-2676-56e0-95c6-dd1587b1113b,366,,,"[4.3, 51.9]",4003744,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrik Demjén,389883.0,Goalkeeper,31,Debrecen,2206,['920b19c8-1147-4e10-abb2-576e30006b35'],35,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:11:35.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4a2782e-7b9c-5086-99b5-2378264a96e9,369,,,"[32.1, 76.4]",4003744,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gergő Tercza,484097.0,Right Back,31,Debrecen,2206,"['9fce3eaf-3022-4db1-a4af-ce4727c5e89d', 'd79f48cc-ddcd-5ba2-9c28-7c3654dc3210']",53,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:11:53.279,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401642a5-d885-56c6-bc55-cc05ff7eb157,373,,,"[29.4, 65.9]",4003744,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Balázs Dzsudzsák,10810.0,Center Attacking Midfield,31,Debrecen,2206,"['218de7e7-0dbb-4af5-be83-8c1f7567895a', 'b2186d98-6d65-4539-be59-a1f3fdf8bbb9']",54,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:11:54.214,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f3987db-58f7-567a-9c75-a3ea4d3804cf,376,,,"[29.3, 71.4]",4003744,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gergő Tercza,484097.0,Right Back,31,Debrecen,2206,"['6c7e794d-ed56-4480-8496-519bab0fcf41', 'a4cad75d-fdc8-58b0-af0f-ad73cdbdfa87']",56,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:11:56.164,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f84680f-b808-5f6b-b3e5-a8e16e9d0f79,383,,,"[8.4, 42.9]",4003744,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrik Demjén,389883.0,Goalkeeper,32,Debrecen,2206,"['3c5a7de7-ad23-4850-a238-0c92e13dbc4e', '6e86fd59-2d87-5fb4-9d20-e7c6f359b9c8']",16,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:12:16.103,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a1e99d8-99c9-5fa4-b6e5-820f0865538f,386,,,"[20.7, 68.8]",4003744,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Josua Antonio Mejías García,25035.0,Right Center Back,32,Debrecen,2206,"['a122224e-6c20-5d28-bfd0-678d494e0f58', '8e2ac041-d4d5-47e2-919d-4534d4e57362']",26,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:12:26.149,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4845d9df-f87c-5a87-a8ba-da2667d20cec,390,,,"[95.4, 51.9]",4003744,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,György Komáromi,404172.0,Center Forward,32,Debrecen,2206,['db6f5920-4e65-4fcb-82b8-b7cb978b73f0'],31,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:12:31.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99cacf37-06db-54fb-850c-0b3fb8e91c3f,394,,,"[16.6, 59.7]",4003744,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kristóf Sarkadi,445486.0,Right Back,33,Ujpest,1033,"['ec1fb61b-471a-5ca4-8a5c-324ada899b23', 'd84b369b-1030-4408-ba9c-39be535b65c6']",37,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:12:37.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ed4879c-a6fe-5b92-906a-02aec8784eac,397,,,"[50.3, 53.7]",4003744,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Noah Dávid Gabriel Fenyö,318547.0,Left Defensive Midfield,33,Ujpest,1033,"['a8771bb1-5364-555b-96b6-51cf981f57b7', '4bca280a-f170-432b-9178-bf2108c8cdab']",40,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:12:40.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc35d212-91e8-59b3-ba28-87d864b0f5c6,403,,,"[53.0, 40.6]",4003744,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bence Batik,404168.0,Left Defensive Midfield,34,Debrecen,2206,"['d62d538b-2b98-4485-9d4f-03cd9c521c6a', 'b4685369-3a05-4ca6-a8b6-3f1fc4e6dfd9', '10f29ff2-689a-5c29-a560-2599f065bbf1']",44,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:12:44.030,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c7f40ba-5def-5507-bc9e-9c3b228a459b,406,,,"[60.5, 23.0]",4003744,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tamás Szűcs,315180.0,Right Defensive Midfield,34,Debrecen,2206,"['841fd7a7-b1e1-479e-aaa7-0d5eea7e5711', '8430ea3f-2ae9-5805-9c40-a51141e3444c']",47,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:12:47.037,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf440d1d-5827-5887-9852-b22d5e577455,412,,,"[77.3, 15.9]",4003744,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tamás Szűcs,315180.0,Right Defensive Midfield,35,Debrecen,2206,"['d1a4f0e0-5c6b-43db-a775-9e60b3417d2f', 'a0a24857-4c42-54de-9deb-5328794a5357']",16,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:13:16.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7769a5ca-3899-58c8-8f67-c1738e0c6f40,419,,,"[78.0, 12.1]",4003744,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bence Batik,404168.0,Left Defensive Midfield,36,Debrecen,2206,"['dc159fd9-1641-45f2-a632-a89fe143e24c', 'f54fe1f6-731a-5c31-91a0-f63b84adae75']",44,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:13:44.380,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd591573-83a2-5eb1-9603-d28438f29116,423,,,"[74.8, 2.1]",4003744,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bence Batik,404168.0,Left Defensive Midfield,36,Debrecen,2206,['45105c6d-2551-42df-812b-588032540174'],45,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:13:45.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61d4076e-5c41-5ba9-8fc3-d0e95ff44f62,429,,,"[46.9, 57.9]",4003744,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Noah Dávid Gabriel Fenyö,318547.0,Left Defensive Midfield,37,Ujpest,1033,"['4f61ce37-8728-5f07-95a9-800361751060', '2ab86828-c1f1-4be9-9a6f-0da2e2716323']",47,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:47.744,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e688124-6a9c-5d19-ad4b-bb80f35f1ff5,434,,,"[82.3, 66.3]",4003744,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arne Maier,12411.0,Right Center Forward,37,Ujpest,1033,"['4fb90cb4-92ea-475a-99a6-529139e78d53', '105073cd-89ff-4695-90e5-832b415e8582']",52,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:52.211,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09e34c1f-d72d-54f1-b9a7-9ed2416b3f05,441,,,"[51.0, 65.2]",4003744,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,39,Ujpest,1033,"['40a7d197-df01-4ed4-a9fe-dece4a26b1fa', 'b0a88e12-956e-5f34-ad32-936543cbe913']",58,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:58.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5da884a2-75f6-56c9-b950-d77d9ec1660c,444,,,"[57.4, 71.5]",4003744,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Right Defensive Midfield,39,Ujpest,1033,"['838a9be5-1703-51c5-8eab-6c1a419e88cb', 'dc2cbc94-5ae2-40ff-8284-81e7197f6b93']",59,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:59.885,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e96a87c8-8ea3-54e9-ac32-23e50ac853b8,448,,,"[72.4, 72.7]",4003744,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arne Maier,12411.0,Right Center Forward,39,Ujpest,1033,"['5ef9e4c3-c245-406d-a3c6-8dfe0d6f2ccf', 'eba561b7-917b-51f1-8d48-cc10da3bfad9']",1,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:01.823,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145ba486-fbc5-5e9c-bc39-d6691908b994,460,,,"[49.9, 3.7]",4003744,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adrián Guerrero Aguilar,26142.0,Left Back,40,Debrecen,2206,['387fb125-e898-4fa0-b86a-8b72b1324ad6'],25,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:14:25.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86ef3179-2ae4-5739-a050-546a55a2e909,469,,,"[16.2, 14.1]",4003744,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ádám Lang,3153.0,Left Center Back,43,Debrecen,2206,['f33cfbfd-03a7-4e64-b756-59def89ce178'],8,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:16:08.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565c30df-07c9-5f98-b025-43bf8d594e35,471,,,"[35.5, 1.7]",4003744,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adrián Guerrero Aguilar,26142.0,Left Back,43,Debrecen,2206,"['30d9399e-f060-4a6a-a539-46dd08f0b437', 'dd355194-8935-5cc6-b991-5357c17d9514']",12,,,,,,,,,,,,,,,,,,,,,,,,Debrecen,2206,00:16:12.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440cd21b-0719-56ba-9a6b-67b88a9aa35f,477,,,"[20.8, 15.2]",4003744,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bence Gergényi,404242.0,Left Back,44,Ujpest,1033,"['13649db5-02ab-4d2f-b326-d2ec24618b29', '57e2f5ff-9416-5fa5-883a-a4fc5b583372']",22,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:22.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a5ac09f-1ed4-50d0-80fe-e2508b20a95c,480,,,"[42.8, 3.5]",4003744,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ábel György Krajcsovics,446356.0,Left Midfield,44,Ujpest,1033,"['1a4fff50-9af0-5cd1-b5fa-d30ca2476521', 'd19c119b-af71-4140-8965-02447b119c7d']",26,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:26.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbcf7a71-7379-5d02-a42b-b39bf952433a,483,,,"[28.3, 8.5]",4003744,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bence Gergényi,404242.0,Left Back,44,Ujpest,1033,"['ce683b3f-0aa2-4e74-868a-60fb416b31b2', '99561eb3-3320-5a4a-9652-28263e2da032']",29,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:29.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8498a3e0-d998-5cf9-b468-49bcb1a570c6,487,,,"[7.8, 39.3]",4003744,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dávid Banai,404208.0,Goalkeeper,44,Ujpest,1033,"['722e5b64-ae72-48f9-8608-1627767f858c', '5efce948-15d1-57a4-bd58-a96050e8e97e', '46aeaf09-169a-439a-8bac-09d23c76ed1e']",33,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:33.021,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3272417b-831d-5220-a961-21713f0e1ebe,490,,,"[50.0, 77.0]",4003744,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kristóf Sarkadi,445486.0,Right Back,44,Ujpest,1033,"['ba5115a0-9b74-5995-be6a-f2603a5d1197', '7b0e716a-53d1-4912-b5c8-96219ab795ff']",37,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:37.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389719f1-ad80-544a-8159-d213d2374a42,493,,,"[43.8, 69.7]",4003744,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Right Defensive Midfield,44,Ujpest,1033,"['bc63cd95-25bf-585e-b487-fd41f18cddbe', 'de3e36b5-2224-4a61-9db3-dd3ce67f34ab']",40,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:40.452,Ball Receipt*,
