50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[102.8, 4.4]",,,,,,,,,,,,2.384,,,,,,,,,,,,,,d3c26ea8-4b51-5ac5-9936-302d5db422e3,1443,,"[92.6, 3.7]",4070730,46,0.0087442147,0.0083865141,0.0003577005,0.025664391,0.0235249866,0.0021394044,0.0017817039,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik István Soltész,484628.0,Left Back,110,Kisvárda,2484,"['f6fea1ce-9632-41f5-8dce-a7db7beea97c', 'cb7d1add-323c-46f4-b5cf-2e29cec5b16c']",7,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:46:07.674,Carry,
,,,,"[35.7, 31.5]",,,,,,,,,,,,3.521,,,,,,,,,,,,,,1ea44275-9a9d-56e5-961a-3e205528ded2,1451,,"[45.2, 27.7]",4070730,46,0.0111846421,0.0074668359,0.0037178062,0.0142461313,0.0123787522,0.0018673791,-0.0018504271,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Heitor Marinho dos Santos,92794.0,Right Center Back,113,Ujpest,1033,"['4c2773a8-e19c-4061-8de5-729fbeef07ea', '88884274-c81a-40f5-8f6c-95962dde7dbb']",38,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:46:38.369,Carry,
,,,,"[38.0, 51.4]",,,,,,,,,,,,0.00039800000004470347,,,,,,,,,,,,,,fb27b7ea-55ca-5712-898d-df8ccd0569f1,1454,,"[38.0, 51.4]",4070730,46,0.0105983531,0.0105983531,0.0,0.0144016743,0.0144016743,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arne Maier,12411.0,Right Defensive Midfield,113,Ujpest,1033,"['ae112a95-cb6b-595c-8d28-e90310f721a3', '88991b76-11bf-4e16-907f-e5a339792dbc']",43,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:46:43.425,Carry,
,,,,"[14.2, 35.9]",,,,,,,,,,,,3.280237999999896,,,,,,,,,,,,,,3899d85e-0d64-54e9-afb6-68acfcb07142,1457,,"[14.7, 37.9]",4070730,46,0.0118925367,0.0122683169,-0.0003757803,0.0104645826,0.0112051433,-0.0007405607,-0.0003647804,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Péter Szappanos,158733.0,Goalkeeper,113,Ujpest,1033,"['9cdf22fa-b228-4cf2-a6f4-30a4a39c567b', '11e7e8b6-6185-5801-96ef-045c41f40613']",45,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:46:45.248,Carry,
,,,,"[15.9, 45.6]",,,,,,,,,,,,0.914,,,,,,,,,,,,,,895104b2-1d25-5e24-a945-c58f2193108e,1460,,"[14.9, 44.2]",4070730,46,0.0118275909,0.0104645826,0.0013630083,0.013349927,0.0118925367,0.0014573904,9.43821e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ilya Popovych,484629.0,Goalkeeper,114,Kisvárda,2484,"['33590ba9-3fe0-4fd4-8067-27e6fdf85de7', 'eea10592-e2b3-4550-817a-fdc465a29d33']",53,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:46:53.537,Carry,
,,,,"[22.4, 46.7]",,,,,,,,,,,,0.6842340000001713,,,,,,,,,,,,,,7dad4e95-e939-5a1d-a0a9-d4e92bf182c5,1463,,"[22.1, 49.7]",4070730,46,0.011347604,0.0128192892,-0.0014716852,0.0119148139,0.0116545213,0.0002602926,0.0017319778,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikola Radmanovac,44460.0,Right Center Back,114,Kisvárda,2484,"['72e3fd55-dc5d-5feb-b0fd-0a7c1aadfdd1', 'c52e46b2-dbc6-4677-95e4-c946465e1d82']",55,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:46:55.412,Carry,
,,,,"[38.8, 16.9]",,,,,,,,,,,,3.6017020000000484,,,,,,,,,,,,,,77fbc854-976c-587b-b5d6-75e33cd71237,1466,,"[27.4, 24.2]",4070730,46,0.0107216295,0.0113983601,-0.0006767306,0.0132188341,0.0125997066,0.0006191274,0.0012958581,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Chlumecký,131284.0,Left Center Back,114,Kisvárda,2484,"['ec0ecbea-56b0-4a10-b939-f9d8c8afed57', 'b0f89044-e142-5e3c-9a6e-74f3cb8a5bb2']",57,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:46:57.761,Carry,
,,,,"[46.9, 3.6]",,,,,,,,,,,,0.8415540000000037,,,,,,,,,,,,,,8fa9a3b9-88af-5a84-aac1-23ee64413976,1469,,"[44.9, 4.1]",4070730,47,0.0111909565,0.0104327863,0.0007581702,0.0108910883,0.0105489017,0.0003421865,-0.0004159836,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik István Soltész,484628.0,Left Back,114,Kisvárda,2484,"['715d04de-2c9c-4db5-97e8-1f35295203ae', 'd33458a9-0283-540e-a724-6b71cc9e5175', '0362941f-f9da-4187-8739-390cd2907b93']",2,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:47:02.301,Carry,True
,,,,"[32.4, 5.1]",,,,,,,,,,,,2.1272360000000337,,,,,,,,,,,,,,11aef0ef-7c23-50b2-915c-36a22090e98b,1478,,"[35.4, 8.9]",4070730,47,0.0113697881,0.0108157909,0.0005539972,0.0105878031,0.011169238,-0.0005814349,-0.0011354322,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ákos Ésik,433136.0,Left Midfield,116,Kisvárda,2484,"['2a307d0e-c911-58a8-92b8-bd130961cbfa', '41f731d9-f27b-4cb3-9b46-8b6a3a387dc1']",42,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:47:42.728,Carry,
,,,,"[63.6, 3.9]",,,,,,,,,,,,0.6065679999999702,,,,,,,,,,,,,,6b12a5a4-cb7c-5ae8-8f00-2717b7d48194,1485,,"[65.1, 2.7]",4070730,48,0.0104114832,0.0097996509,0.0006118324,0.0132030519,0.0127965473,0.0004065046,-0.0002053278,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ákos Ésik,433136.0,Left Midfield,117,Kisvárda,2484,"['5c183219-fd33-5e76-b9a9-4871efa82f11', '2646b9d1-0b67-465b-bc6c-1aa85e05a184', '3ab1b463-ea8c-4b34-bcd9-b43d0c2894cc']",1,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:48:01.235,Carry,True
,,,,"[62.0, 73.0]",,,,,,,,,,,,0.734,,,,,,,,,,,,,,5597b106-3bd9-516e-a44e-4540211d1b10,1491,,"[63.2, 73.7]",4070730,48,0.0100236861,0.0045072031,0.005516483,0.0154079562,0.010205254,0.0052027022,-0.0003137807,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gergő János Bodnár,247192.0,Right Back,118,Ujpest,1033,"['944a5545-e038-442d-a503-b782546b7331', 'd59b0e21-af34-4a7c-ae0d-78b7a23e22a2']",21,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:48:21.325,Carry,
,,,,"[102.8, 30.2]",,,,,,,,,,,,5.086581999999937,,,,,,,,,,,,,,732e04c8-933d-5f5a-a94b-dee90cc60ddb,1494,,"[106.2, 23.4]",4070730,48,0.0088858688,0.0091218567,-0.0002359878,0.080410257,0.0549990758,0.0254111812,0.025647169,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Krisztofer Horváth,40039.0,Left Wing,118,Ujpest,1033,"['4c8c8746-b7f7-4f86-818a-8baf3b829775', 'a8bf557b-ae14-4396-a19b-e406fa7e0742', '18511f17-5d71-5eab-beb8-69ede7b6b919']",27,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:48:27.891,Carry,True
,,,,"[9.1, 42.4]",,,,,,,,,,,,11.336,,,,,,,,,,,,,,9ea9c638-6f90-5933-a449-a6395ef6e406,1498,,"[1.9, 41.2]",4070730,48,0.012007786,0.0130860787,-0.0010782927,0.0091037257,0.0089128707,0.000190855,0.0012691477,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ilya Popovych,484629.0,Goalkeeper,119,Kisvárda,2484,"['696c7ccf-fbab-464b-9315-7629d6a83b20', '2334955d-7413-4ba3-b7b4-2341369284c0']",33,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:48:33.780,Carry,
,,,,"[115.8, 65.5]",,,,,,,,,,,,0.666002999999997,,,,,,,,,,,,,,497f6c95-e747-585a-8c2a-85cac2c25413,1515,,"[117.5, 65.6]",4070730,45,0.0076814154,0.0077064256,-2.50102e-05,0.0251678601,0.036174491,-0.011006631,-0.0109816208,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jasmin Mešanović,388945.0,Right Midfield,122,Kisvárda,2484,"['183f8d3c-9bf8-4199-a902-dfe751109a66', 'ac9bbe77-e781-575c-bc78-b7decb21bf16', '330aa134-35d2-51d4-ba6b-7672b1cbe5f6']",21,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:00:21.253,Carry,True
,,,,"[117.3, 74.0]",,,,,,,,,,,,0.28,,,,,,,,,,,,,,98c33bb3-88d8-55fd-ac58-934e1e58a735,1520,,"[117.5, 72.8]",4070730,45,0.0077898842,0.0052146069,0.0025752774,0.0184674282,0.0164883602,0.0019790679,-0.0005962094,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jasmin Mešanović,388945.0,Right Midfield,122,Kisvárda,2484,"['62d04fa9-29c1-496f-8a68-2a7fa7db771f', '8fca31a7-1d1b-45b2-9ade-da9d702ba4e2', 'ef27e288-72de-4114-9dab-4d35acdce6a8', '5bbc95fe-98eb-579d-b965-584e6b3af8a8']",23,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:00:23.911,Carry,True
,,,,"[118.2, 71.0]",,,,,,,,,,,,1.0000000038417056e-06,,,,,,,,,,,,,,f85e9ccb-d0ce-5b1a-b156-d94b9871f081,1525,,"[118.2, 71.0]",4070730,45,0.0086913584,0.0086913584,0.0,0.033683978,0.033683978,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jasmin Mešanović,388945.0,Right Midfield,123,Kisvárda,2484,"['228ea3a6-370c-4079-b99b-eef6428eeca1', '3084ed48-c025-5b9e-8569-dd15469ecae6']",32,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:00:32.670,Carry,
,,,,"[114.8, 75.5]",,,,,,,,,,,,9.99999996565748e-07,,,,,,,,,,,,,,0a1b2650-a3e4-575f-ad8c-8107023ca21b,1528,,"[114.8, 75.5]",4070730,45,0.0075276578,0.0075276578,0.0,0.0294486117,0.0294486117,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxim Osztrovka,431973.0,Right Back,123,Kisvárda,2484,"['fc02f072-f191-4cdd-a21f-6270e0b35677', 'd107cf11-0f5a-5392-843a-b07a09e7ce17']",33,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:00:33.550,Carry,
,,,,"[116.8, 76.5]",,,,,,,,,,,,1.48,,,,,,,,,,,,,,079e3cfe-54d8-5653-8367-7af1ee9122c0,1533,,"[113.5, 77.5]",4070730,45,0.0080811223,0.0084689148,-0.0003877925,0.0214942079,0.0216709506,-0.0001767427,0.0002110498,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jasmin Mešanović,388945.0,Right Midfield,124,Kisvárda,2484,"['d149ac5f-c0cd-5634-8394-d8cd639bb3a9', '7995b4d8-5029-403a-bf3a-6cd21cef15f2', 'ac782c0a-db66-4f9d-a426-31d2f5118ccf']",50,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:00:50.748,Carry,True
,,,,"[53.4, 41.5]",,,,,,,,,,,,1.48,,,,,,,,,,,,,,da4bedfd-2fe7-55fa-9898-4382311df0c2,1554,,"[52.9, 39.0]",4070730,46,0.009370557,0.0100791529,-0.0007085958,0.0167005211,0.0169763863,-0.0002758652,0.0004327307,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matija Ljujić,10837.0,Left Defensive Midfield,127,Ujpest,1033,"['2c57d668-92a1-460b-89ee-d89735f6c99d', '969f29bd-54bb-5439-bf73-091e447428e8']",51,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:51.806,Carry,
,,,,"[108.2, 47.3]",,,,,,,,,,,,4.299286999999997,,,,,,,,,,,,,,5fa7dfb5-c486-51b3-a43f-45209114f1f1,1557,,"[80.1, 63.1]",4070730,46,0.0085576754,0.0092390869,-0.0006814115,0.1524367332,0.0237295702,0.128707163,0.1293885745,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ábel György Krajcsovics,446356.0,Right Wing,127,Ujpest,1033,"['8adbdd6e-88e5-53fd-aeb3-f6c5f220436f', '1eab8d61-54b8-4094-aef5-2821e7917ac2']",55,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:55.145,Carry,
,,,,"[62.3, 60.6]",,,,,,,,,,,,2.12004799999998,,,,,,,,,,,,,,c6513ad5-432b-5c05-9ffd-0bc3badc22a6,1566,,"[61.3, 66.5]",4070730,47,0.0105385436,0.0113180382,-0.0007794946,0.0160105806,0.0147456182,0.0012649624,0.002044457,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jasmin Mešanović,388945.0,Right Midfield,130,Kisvárda,2484,"['0da183bf-5b9c-53eb-8af4-cf83ed50e1f3', '08cc2432-7f90-43db-afa9-519c377f76ee', '25aea85f-fb5a-4ff0-9495-7e3a47ec08f9']",42,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:02:42.877,Carry,True
,,,,"[62.6, 45.0]",,,,,,,,,,,,1.6,,,,,,,,,,,,,,c1f308ed-21f2-5119-b97d-58b8778df214,1571,,"[53.4, 30.6]",4070730,47,0.0092441421,0.009020621,0.0002235211,0.0210911706,0.017392043,0.0036991276,0.0034756064,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arne Maier,12411.0,Right Defensive Midfield,131,Ujpest,1033,"['a9f1ff91-9616-4c1d-857d-2baae81ec02b', 'af8972b6-90bd-4ebb-933e-3a1f304df334']",47,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:47.469,Carry,
,,,,"[79.8, 67.3]",,,,,,,,,,,,2.48,,,,,,,,,,,,,,5451bd4d-d5a9-5179-8a09-c665b91680fc,1574,,"[68.1, 67.6]",4070730,47,0.0095993923,0.0095473258,5.20665e-05,0.0229130201,0.0185726769,0.0043403432,0.0042882767,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ábel György Krajcsovics,446356.0,Right Wing,131,Ujpest,1033,"['a6d7bbdf-ca13-52f6-92bf-946d2a23de1c', 'a4b56318-24c8-4440-ab87-03765b2ea779']",50,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:50.669,Carry,
,,,,"[97.9, 67.1]",,,,,,,,,,,,1.08,,,,,,,,,,,,,,b57e1a32-63b5-505b-a26c-b3824292d618,1577,,"[86.8, 72.5]",4070730,47,0.0085682524,0.0088655418,-0.0002972893,0.0307851229,0.0233301558,0.0074549671,0.0077522565,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gergő János Bodnár,247192.0,Right Back,131,Ujpest,1033,"['2c6bf229-da91-52ee-a475-c64d3f2febe1', '0f98c873-d8bb-4353-834b-87af5ad9a44b']",54,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:54.349,Carry,
,,,,"[94.4, 61.0]",,,,,,,,,,,,2.000000007683411e-06,,,,,,,,,,,,,,21893036-ecf9-5df1-a875-bea8afe02211,1583,,"[94.4, 61.0]",4070730,48,0.0088724745,0.0088724745,0.0,0.032586731,0.032586731,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arne Maier,12411.0,Right Defensive Midfield,132,Ujpest,1033,"['5016c8c2-b782-4266-be2c-e27bae688027', '0358c14a-6a15-57a7-a804-1593b3ad44bf']",15,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:15.852,Carry,
,,,,"[110.3, 50.0]",,,,,,,,,,,,1.664286999999982,,,,,,,,,,,,,,890fe0fb-30ab-5ad7-a751-252c7d0f367c,1586,,"[102.8, 48.5]",4070730,48,0.0082988041,0.0084120389,-0.0001132349,0.1559930444,0.0849274918,0.0710655525,0.0711787874,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Krisztofer Horváth,40039.0,Left Wing,132,Ujpest,1033,"['2319d328-d9fa-5991-98c5-7a811e95daf8', '0a8be84b-12d5-4508-965e-11b5fc2f71ea']",17,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:17.170,Carry,
,,,,"[76.0, 39.3]",,,,,,,,,,,,2.2794829999999786,,,,,,,,,,,,,,db13ed5b-af0f-5ed0-946e-0911fe7b0f4e,1594,,"[79.0, 52.6]",4070730,48,0.0093767382,0.0098069226,-0.0004301844,0.0251231212,0.0240059812,0.0011171401,0.0015473245,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Novothny Soma Zsombor,48800.0,Center Forward,135,Kisvárda,2484,"['c0317c4d-e574-5aa0-b076-be77f02d881f', '61a7f5a2-cabe-4f94-927f-54cb7855d743', 'f380b420-8d0d-42eb-8105-a6dfa830dc9a']",53,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:03:53.913,Carry,True
,,,,"[63.0, 36.3]",,,,,,,,,,,,1.0000000183936209e-06,,,,,,,,,,,,,,3e65ecf2-bb0e-5829-b3e8-2d1c9cbd9549,1598,,"[63.0, 36.3]",4070730,48,0.0095513938,0.0095513938,0.0,0.0210846458,0.0210846458,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik István Soltész,484628.0,Left Back,135,Kisvárda,2484,"['28045a65-ca3a-4060-bad0-3faceb200ebc', 'e923b93a-7c1c-5f53-9665-47833f209016']",57,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:03:57.112,Carry,
,,,,"[64.0, 43.1]",,,,,,,,,,,,0.9606779999999854,,,,,,,,,,,,,,5df8162d-2c9b-52e1-b7ea-c5d1ba10e540,1601,,"[64.2, 43.0]",4070730,48,0.0092618642,0.0092618642,0.0,0.021965282,0.021965282,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hiang'a Mananga Mbock,33075.0,Center Defensive Midfield,135,Kisvárda,2484,"['921bc636-616c-53f4-9af2-940590c8ad44', '7b14fd4d-3e4a-406a-8868-6fe923cb3f1e']",58,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:03:58.082,Carry,
,,,,"[87.5, 76.8]",,,,,,,,,,,,1.196,,,,,,,,,,,,,,6cb3ec2f-9a03-5e5e-bdef-6ecb99f42ff4,1604,,"[87.8, 75.6]",4070730,49,0.0088409558,0.0092968587,-0.0004559029,0.0211269855,0.0219871569,-0.0008601714,-0.0004042685,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jasmin Mešanović,388945.0,Right Midfield,135,Kisvárda,2484,"['09ebf361-b189-4886-b9d4-c97a5f23e50a', '3b0275fa-bc6b-59fa-a455-414ab1d46f75', 'dad6579d-4a5a-57d7-8842-c1df6259b8f5']",1,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:04:01.043,Carry,True
,,,,"[41.4, 11.3]",,,,,,,,,,,,1.1497369999999938,,,,,,,,,,,,,,5b933391-f520-5312-9170-cd7edc3f59e0,1610,,"[41.3, 11.5]",4070730,49,0.0098955594,0.012165918,-0.0022703586,0.0116789378,0.0109605594,0.0007183785,0.0029887371,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Krisztofer Horváth,40039.0,Left Wing,136,Ujpest,1033,"['65accaa0-4ab9-5319-a718-45b0aa94c191', '48410a5a-3189-522f-9fb9-43b23e38ca46', '57a2d4ed-241b-4969-9936-f1e1e4f1a870']",11,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:11.396,Carry,True
,,,,"[39.3, 6.3]",,,,,,,,,,,,0.8000020000000367,,,,,,,,,,,,,,22c94ad4-9312-5d2d-82d3-55736d92e0ce,1616,,"[39.3, 6.3]",4070730,49,0.0109387357,0.0109387357,0.0,0.0116029596,0.0116029596,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ferenc Ujváry,565814.0,Left Back,137,Ujpest,1033,"['f8f5b5a4-b0f5-5f53-a710-f4a33cfc36db', 'ce37be81-f93b-4971-b5f4-fed92e4f66bb']",35,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:35.933,Carry,
,,,,"[57.4, 13.6]",,,,,,,,,,,,4.0000009999999895,,,,,,,,,,,,,,7659f52f-e494-5ec4-8709-20f38066bb87,1619,,"[38.6, 12.8]",4070730,49,0.0095396452,0.0125478143,-0.0030081691,0.0162674151,0.0108891716,0.0053782435,0.0083864126,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matija Ljujić,10837.0,Left Defensive Midfield,137,Ujpest,1033,"['5b24ed96-7e3c-5462-86d7-0e37bdefda46', '492d97d4-56bd-4b30-b84d-5ec34b91f515', '94e4caef-5763-4f22-b3a3-b9e3c34ed9db']",37,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:37.533,Carry,True
,,,,"[68.6, 9.3]",,,,,,,,,,,,0.27999599999998465,,,,,,,,,,,,,,68031f42-ba93-5bde-bc97-1f63e92dee28,1624,,"[64.9, 9.1]",4070730,49,0.0097604683,0.0092130685,0.0005473997,0.0156506486,0.0156315751,1.90735e-05,-0.0005283263,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Krisztofer Horváth,40039.0,Left Wing,137,Ujpest,1033,"['654f6dbb-46cc-4854-a10d-7d8d5a5b83ee', '379f7e41-2681-5443-8fba-693d92e0b5c7', 'a665cf99-4276-547d-a0a3-f9da847229fd', '76b44fcd-35a7-4e57-873b-36b9fe281de5']",42,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:42.374,Carry,True
,,,,"[73.9, 4.8]",,,,,,,,,,,,0.9759990000000107,,,,,,,,,,,,,,5c450d82-3c6e-5122-91fc-8056d30e7523,1630,,"[79.9, 11.3]",4070730,49,0.009631292,0.0091846939,0.000446598,0.0086797103,0.0203117039,-0.0116319936,-0.0120785916,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Etienne Amenyido,28574.0,Center Attacking Midfield,138,Ujpest,1033,"['5246e901-7485-4f98-b638-271d65576b5d', '60c5a33b-d993-5092-9dfd-9eeb4d1e3c10', '8af5e0e7-da14-40b9-94a2-7d2636a69bcb']",52,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:52.734,Carry,True
,,,,"[86.3, 77.1]",,,,,,,,,,,,2.600000999999989,,,,,,,,,,,,,,56445918-3f24-5019-9a33-4a861872b8e2,1639,,"[85.2, 72.0]",4070730,50,0.0087239277,0.0088893138,-0.0001653861,0.0208030231,0.0195807926,0.0012222305,0.0013876166,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bohdan Melnyk,406296.0,Right Center Midfield,140,Kisvárda,2484,"['a5c59362-0bca-4448-9092-0791a4d3fd70', '508d8e68-2254-5d07-ac4e-f06bb15fdb68', 'e1ec0b7f-8128-45d1-ac99-295af91669e4']",31,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:05:31.483,Carry,True
,,,,"[88.2, 75.6]",,,,,,,,,,,,0.838,,,,,,,,,,,,,,2dde9c9a-b2d1-5b19-b357-943e74e87de1,1644,,"[86.2, 77.1]",4070730,50,0.0088893138,0.0095278798,-0.000638566,0.0195807926,0.0122155808,0.0073652118,0.0080037778,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bohdan Melnyk,406296.0,Right Center Midfield,140,Kisvárda,2484,"['c1f8722c-1739-4472-9c1f-4483ddb73e50', '8425bd5e-0fa4-5ce0-92e7-db8e71849987', '4ab4471c-8071-4b4d-87a4-378d71ae8a11']",35,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:05:35.178,Carry,True
,,,,"[85.3, 66.5]",,,,,,,,,,,,1.341,,,,,,,,,,,,,,53b39e5c-9375-5263-8cdd-d4435decf134,1648,,"[85.2, 72.3]",4070730,50,0.0105561903,0.0087946169,0.0017615734,0.0126814591,0.0112015409,0.0014799181,-0.0002816552,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maxim Osztrovka,431973.0,Right Back,140,Kisvárda,2484,"['05c9b422-1852-4b5a-9d3e-47ac7276a598', 'bc213485-142d-4347-abf8-166bc7afabc5', '0c6cfcde-eb0f-5898-8799-053d72f58445']",36,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:05:36.661,Carry,True
,,,,"[41.7, 52.3]",,,,,,,,,,,,4.4,,,,,,,,,,,,,,cfdeaf1f-a2b9-5ad4-b890-5897ea658c0b,1655,,"[59.2, 71.0]",4070730,50,0.0103061311,0.0105561903,-0.0002500592,0.0146247651,0.0126814591,0.0019433061,0.0021933652,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nikola Radmanovac,44460.0,Right Center Back,140,Kisvárda,2484,"['76d050fe-ba42-498a-8037-efeb134a2b21', '7601cfff-1952-413a-80e9-ff65915a2c36']",41,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:05:41.849,Carry,
