50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_open_goal,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b85a2a76-468d-556d-baff-4204ff24171e,1976,,"[40.5, 35.5]",4070751,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Patrizio Stronati,27815.0,Left Center Back,127,Ujpest,1033,"['b4f14939-96e1-4931-890a-79f56ed95ddf', 'ffac55ac-304a-57b2-822f-eb2ca80194f1']",14,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:14.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcd34615-f02b-5b00-9237-c70c8aa66df7,1979,,"[39.8, 63.0]",4070751,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Heitor Marinho dos Santos,92794.0,Right Center Back,127,Ujpest,1033,"['5912510c-1d71-58b2-a85a-4fc27aa2877b', '73d1b209-bad4-4936-818e-6fa21d69b165']",19,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:19.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b69399a7-8f94-55a7-a572-2811189d06ac,1984,,"[55.3, 44.1]",4070751,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Matija Ljujić,10837.0,Left Defensive Midfield,127,Ujpest,1033,"['5fa2651e-9c8d-4244-a53f-f6f5e7dd292e', '4fbfb617-d9e0-470c-b5af-819d2b2ed4a3', 'c214ed80-599f-5c31-824c-f875870d720a']",23,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:23.946,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95ca61db-cfb1-552f-a40f-2ddc779329d4,1991,,"[77.3, 40.9]",4070751,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jozef Urblík,498765.0,Left Center Forward,128,Vasas,2211,"['1c966609-cf29-5571-8805-b96ef9c7808e', '95b2ecac-61fe-45ee-aa14-408efce18259']",29,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:03:29.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48b09530-78bf-5bb4-8c3f-07aebaac851f,1994,,"[106.8, 17.8]",4070751,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Márk Kovácsréti,101840.0,Right Center Midfield,128,Vasas,2211,"['63cbea1c-208b-5232-8829-d055b0d0e60b', '5b796064-82e3-458d-b418-5f618ed3c611']",32,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:03:32.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcbcc8a4-dd84-5736-9247-9d5994fec7fa,1998,,"[109.5, 31.1]",4070751,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Márk Koszta,311946.0,Right Center Forward,128,Vasas,2211,"['2576c031-0466-4123-92ee-9b2d5e1f7b95', '6a165566-be6f-42d9-b253-a3e7106f8cd3']",33,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:03:33.787,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7aaa7f44-2ecd-57f4-89c3-a13be5a2ef28,2005,,"[22.0, 12.7]",4070751,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Attila Fiola,11268.0,Left Back,129,Ujpest,1033,"['7248ecac-97e3-46b4-9551-8bcec312d835', 'b5d6b81a-fbb7-5c0c-8b4c-56d2774ca154']",47,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:47.840,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e180ea8b-69bc-55ad-8023-9048f78ac94b,2008,,"[47.3, 11.1]",4070751,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Krisztofer Horváth,40039.0,Left Wing,129,Ujpest,1033,['6a9cc0d7-a0d2-4f47-b6ec-ddcee859e52b'],49,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:49.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e984608f-75cb-5462-b8e1-3c8e66f5cbb0,2011,,"[64.5, 5.5]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Attila Fiola,11268.0,Left Back,130,Ujpest,1033,"['3b28a388-a9f3-45e0-aa55-4168dc0ef0f6', '6c6aac5d-5d37-5988-a88e-30f6e7a3b8c5']",1,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:01.608,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0715fed0-32a9-512e-a477-223cb9258ad6,2015,,"[35.2, 51.9]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Heitor Marinho dos Santos,92794.0,Right Center Back,130,Ujpest,1033,"['acb52c68-c824-5ac7-86c8-9184a4012b07', '170c8d17-73c7-4ab5-adb7-0248487bda00', 'b56dcf20-3f16-4ce0-bd25-bcacfbad5934']",7,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:07.897,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59f46825-d3ce-5b7e-aa43-c3f8f0706f75,2018,,"[51.0, 45.2]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arne Maier,12411.0,Right Defensive Midfield,130,Ujpest,1033,"['3275da32-e998-4306-968d-bc137abbb53b', '905a81b6-8938-5d30-b3b3-f21a3698647c']",10,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:10.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a18b4430-8dac-570d-b709-4c62bc47c126,2021,,"[56.5, 76.7]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ferenc Ujváry,565814.0,Right Back,130,Ujpest,1033,"['c26a9d7c-4bb5-5a4d-b98b-5ced72ae17d8', '5af30968-cb8e-47f3-b544-0a233d65b325']",12,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:12.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d9e4e43-947e-5335-bcb9-9f097cf685b8,2024,,"[59.8, 66.7]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arne Maier,12411.0,Right Defensive Midfield,130,Ujpest,1033,"['b0ec2092-a5a9-4ad1-b8b0-8d83b3328a66', '57bcc9f8-0291-5fe6-a27d-34824c3581b3']",15,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:15.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be04fb5a-d14d-58cb-8711-d325f7897992,2028,,"[72.1, 73.5]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aljoša Matko,101803.0,Right Wing,130,Ujpest,1033,"['ee804acf-7431-4db5-bd56-2f5b638f330c', '472e8d03-ae03-4c50-a49f-243963c2c713', 'e0fffe1e-4206-51a1-ab35-d18b1d6ba7cd']",18,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:18.333,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b3d9c59-acaa-5afd-9d7b-674f41a5a8d9,2031,,"[79.8, 78.1]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arne Maier,12411.0,Right Defensive Midfield,130,Ujpest,1033,"['8bcec12d-3d20-5992-88c5-48827fcae953', '83f79764-bc58-4354-ad97-acbfc6be2acf']",20,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:20.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01311d2a-bb9e-575d-b979-a1df03a7a9c4,2035,,"[34.3, 12.2]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milán László Tóth,432865.0,Left Center Midfield,131,Vasas,2211,['3e4d6b83-b233-40d9-89aa-46c53413621d'],25,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:04:25.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e8e1b7b-b6c5-57c7-9faa-d7e601b9338d,2037,,"[35.5, 5.8]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Áron Doktorics,565833.0,Left Back,131,Vasas,2211,"['20bcce6d-b04a-4f02-8e00-c1e8efdb0876', 'bbe20675-c8c0-513c-b84e-723769748254']",26,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:04:26.898,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5ba009b-19a7-5815-b0d7-a8632fcdb253,2041,,"[46.0, 11.1]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jozef Urblík,498765.0,Left Center Forward,131,Vasas,2211,"['1bef3655-c784-4b2c-993b-6f275a1f3034', 'cbf3767f-7fb8-5d71-b9d2-131f5510bcab', 'badc87d8-51a9-420d-9edd-3f6149be3950']",30,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:04:30.291,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02c3d733-f4ee-5363-a46c-4747d3633e64,2048,,"[67.1, 2.9]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Áron Doktorics,565833.0,Left Back,131,Vasas,2211,"['57a33c42-be05-5b75-9f50-90176bfeb7a3', '75873106-1a36-48ed-a25f-93cb0692cd81']",36,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:04:36.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5de3564-acce-5440-b236-4e74b4ed12bf,2051,,"[50.0, 16.6]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sándor Hidi,565824.0,Center Defensive Midfield,131,Vasas,2211,"['e0a201d6-f964-54b7-831e-5acb2c64fd9e', 'ea306d27-d2f2-44f3-a871-91fc7a9457ac']",39,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:04:39.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16335cc2-e5e1-5d05-9398-da2b2a7c1bab,2054,,"[45.6, 18.7]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Csóka,47399.0,Left Center Back,131,Vasas,2211,['b4c5e0dc-da42-471c-9139-e2e5b539539e'],41,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:04:41.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bb9cdc2-8a88-590c-bca6-237042be7267,2056,,"[46.4, 46.2]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Lyinbor,404961.0,Right Center Back,131,Vasas,2211,"['62835096-e236-45b7-961f-5ea10492a44e', '455bd5b0-98b6-52fc-b57a-e35ed0c34327']",42,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:04:42.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a9512ac-afff-5657-98f2-1dfe2d11e30f,2059,,"[56.3, 51.9]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Szabolcs Mezei,40492.0,Center Attacking Midfield,131,Vasas,2211,"['deb6688d-bd04-4c3e-9ad4-a432b83720fc', 'a838e39b-3fe9-5efe-8c9f-69e80d34cd40']",44,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:04:44.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05c3b162-6bb4-5f5c-8164-3f7c5d56df7a,2062,,"[78.8, 71.5]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Viktor Gey,404291.0,Right Back,131,Vasas,2211,"['f362b5e3-83f0-5442-9e47-449dfd5dd283', 'd18055c9-4043-467b-bfc5-08ae1604f220']",47,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:04:47.716,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ed71b7b-3ca8-5713-b14b-f0757077e887,2065,,"[69.3, 71.1]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Szabolcs Mezei,40492.0,Center Attacking Midfield,131,Vasas,2211,"['60432f1a-084c-484e-89e9-49de014c7293', '24c28c9f-5b69-5c65-915b-2a1399e415ae']",50,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:04:50.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9336e82c-8b4c-5ba9-b675-5b27da884142,2069,,"[76.3, 77.1]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Viktor Gey,404291.0,Right Back,131,Vasas,2211,"['660913ef-cfde-473f-a5e1-0b33f92b2f32', '76869587-6b3a-5198-b03b-f8d51a8c8b22']",52,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:04:52.803,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59f37831-b28f-5227-bbff-6cb97f71c7f2,2073,,"[49.1, 64.5]",4070751,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Lyinbor,404961.0,Right Center Back,131,Vasas,2211,"['5b9cf19a-6210-4d30-90be-c0569adbcbad', '413077ab-dba8-48f3-b14a-5d2d1d1a1af3', 'c5af90b5-2968-5a51-84f2-35da69461019']",55,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:04:55.704,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09ac43ac-0d0b-5232-b80b-9bd9890d34dd,2078,,"[102.7, 68.5]",4070751,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Márk Kovácsréti,101840.0,Right Center Midfield,131,Vasas,2211,"['78d7bbfa-7d03-59bd-a6f7-6e37181676e7', '4a01f616-25b5-4f0e-b46c-368402ee0b2b', '53a729f8-6ea3-4176-99d3-b514fb74c0fa']",1,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:05:01.281,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52bc788d-12d6-52be-969d-94ff86a92fdf,2081,,"[94.9, 54.2]",4070751,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Márk Koszta,311946.0,Right Center Forward,131,Vasas,2211,['c87fe9ca-7b31-4c96-975e-3650ac5300dd'],3,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:05:03.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a98c9ec-4b0b-5281-88dc-387cac32f34f,2087,,"[3.2, 38.1]",4070751,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Péter Szappanos,158733.0,Goalkeeper,132,Ujpest,1033,"['be07dab6-75ee-4428-b845-c91f1e096ac4', 'eaf4759e-53b3-4240-88e0-89842b9e0d22', '7139b0e9-25bb-52f4-9372-6beb15861b32']",12,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:12.551,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d3c70ec-3ca7-5647-8b67-71906bfbd5e1,2090,,"[35.4, 78.1]",4070751,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ferenc Ujváry,565814.0,Right Back,132,Ujpest,1033,"['d8b81dec-79bc-46ea-b1a6-6df2450db714', '382b3641-4330-5089-900f-e8f2770dfa1f']",17,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:17.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df57638e-d4ac-5bec-af61-f76bec7e15f5,2094,,"[16.0, 70.9]",4070751,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heitor Marinho dos Santos,92794.0,Right Center Back,132,Ujpest,1033,"['bcb8ee86-f41b-5d02-9f0d-f0d75f10c1e9', '2ba33c67-efa2-4dc4-a422-cdb5049fd94e']",21,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:21.114,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1eb1b9b0-333c-5171-8329-ee2777bdf8a8,2099,,"[69.7, 10.7]",4070751,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jozef Urblík,498765.0,Left Center Forward,133,Vasas,2211,"['1986b6b9-7400-45a6-a310-3d0c63db2c2f', '01acfa39-70c9-536a-b334-b73c1ec1bd46']",45,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:05:45.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f94b5b25-808f-56cc-9cdd-692119ec0129,2102,,"[72.7, 63.8]",4070751,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Viktor Gey,404291.0,Right Back,133,Vasas,2211,"['1d522f76-5d8d-4461-a2a0-420ab99c46e2', '4e71f957-a3fd-51a3-b25b-a76306694305']",50,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:05:50.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e796e782-38a5-52d7-920f-20f2717b1636,2106,,"[83.3, 49.8]",4070751,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Szabolcs Mezei,40492.0,Center Attacking Midfield,133,Vasas,2211,"['0bce69fd-7b08-5163-81c9-062e646b8a87', 'fdef040d-dc6d-4cfb-b506-b8b2ae4d545b']",56,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:05:56.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae2d2c81-51ea-5539-a55f-c784fcb4ab7b,2110,,"[97.5, 48.5]",4070751,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Milán László Tóth,432865.0,Left Center Midfield,133,Vasas,2211,"['0715f8f3-d66d-5176-a297-423f50066660', '2d7067fe-201d-4ff0-ba3e-405a6c8aad78']",58,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:05:58.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36d340d0-8b44-5ebd-ae6e-e65692495036,2113,,"[92.3, 45.3]",4070751,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Viktor Gey,404291.0,Right Back,133,Vasas,2211,"['80043335-c5f8-5817-9a41-5065749db7be', '98c07355-f4bd-4336-ac83-cf5559504405']",59,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:05:59.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b80909e-f55d-54e3-a19c-40f8ec85d0e8,2116,,"[84.9, 8.1]",4070751,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Áron Doktorics,565833.0,Left Back,133,Vasas,2211,"['85ff62a9-288e-4f67-a089-00e90c3f6692', '738bc99c-789b-546c-9f7c-bdfa66d5bc48']",2,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:06:02.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc7e039b-5361-51b0-b66f-1783f38caca3,2119,,"[74.4, 16.1]",4070751,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sándor Hidi,565824.0,Center Defensive Midfield,133,Vasas,2211,"['8f83c5f8-9556-5887-b924-a413021cecd0', '671f0a79-2e6d-4ba2-a5ba-addf581e802d']",6,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:06:06.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7849279c-81fe-5a58-ac94-172c38ffd53d,2122,,"[81.6, 20.1]",4070751,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jozef Urblík,498765.0,Left Center Forward,133,Vasas,2211,"['75fe7d38-9dd4-59b7-b59e-34038dfa9c39', '9b9f5788-2ed9-4626-aa8d-77f26a711d5f']",7,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:06:07.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb6fdddb-6a72-5c13-aec0-77a4439497f3,2125,,"[64.7, 31.4]",4070751,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Csóka,47399.0,Left Center Back,133,Vasas,2211,"['c2db8b35-4f49-4e9a-8543-37a1e7c306f4', 'c42b1ebf-0ce7-5aae-9010-8e46ed08aa5f']",9,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:06:09.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23dbfc7b-6bd7-5a56-91d5-a4564aed9e64,2128,,"[76.4, 28.5]",4070751,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jozef Urblík,498765.0,Left Center Forward,133,Vasas,2211,['fb2124b7-ff0e-46ed-b6cf-8fee2c576793'],11,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:06:11.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccdba299-831a-5440-99ad-ec2c07d16802,2130,,"[61.5, 48.1]",4070751,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick Lyinbor,404961.0,Right Center Back,133,Vasas,2211,"['83a0bc38-3935-50bf-9608-318da3feba76', '40f6dfa6-0f3d-4691-bfe4-3b3ae81a37aa']",12,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:06:12.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ef459c0-b2d9-5c3a-8f15-709995cf2dff,2133,,"[85.3, 67.9]",4070751,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Márk Kovácsréti,101840.0,Right Center Midfield,133,Vasas,2211,"['43b9d930-3268-54cc-b8b0-8f861dd66ba3', 'ad4eb3b0-c33d-4c0e-8277-a6cfaeda4fcc']",16,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:06:16.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7aa86e00-9b66-534a-9484-953d779cae32,2136,,"[95.6, 71.4]",4070751,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Milán László Tóth,432865.0,Left Center Midfield,133,Vasas,2211,"['808c79d9-7168-53c6-a95b-8263fafc3382', '07c36c8f-0806-4db2-b2f7-a85a5ff7eab2']",20,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:06:20.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e651b2f0-e3ed-500c-ba72-39e1ebacbb19,2139,,"[90.8, 76.1]",4070751,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Márk Kovácsréti,101840.0,Right Center Midfield,133,Vasas,2211,"['54ac8949-4286-535a-9b8f-7e31fb55738c', 'a3280a9f-af2b-468a-ac25-d2111fe3a837']",21,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:06:21.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d20d873-aedf-5b50-b2e4-eba4fee6b65b,2143,,"[79.3, 46.2]",4070751,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sándor Hidi,565824.0,Center Defensive Midfield,133,Vasas,2211,"['1bf45869-3759-4190-91d0-2936189a9143', '104613da-5535-4bd0-8d9d-ed8fd2a91179']",25,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:06:25.663,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68570f3b-a963-56e6-ac5f-20b3872166e1,2145,,"[57.3, 61.8]",4070751,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick Lyinbor,404961.0,Right Center Back,133,Vasas,2211,"['8c2c8904-ee62-5d7b-a054-fdd0bb7b093b', '87b9ccf2-d2c6-4a8c-a5b4-4079057a7692']",26,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:06:26.951,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a44268e9-afce-5aaa-b239-23f32650e070,2148,,"[58.1, 33.4]",4070751,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Csóka,47399.0,Left Center Back,133,Vasas,2211,"['e1f2aba8-8c19-48a6-ac6e-4c8c9fac0b22', 'dba1ca89-e901-599e-8598-3af325fd4368']",30,,,,,,,,,,,,,,,,,,,,,,,Vasas,2211,00:06:30.218,Ball Receipt*,
