50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[108.4, 51.0]",,,,,,,,,,,,,2.286,,,,,,,,,,,,a934658d-a3d0-59e5-bd65-17dfcf72c498,623,,,"[98.6, 51.2]",4003561,13,0.008671402,0.0090022506,-0.0003308486,0.1269917488,0.0128656616,0.1141260872,0.1144569358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudiu Vasile Bumba,300706.0,Left Wing,38,Győri ETO,2774,"['52bf667e-dc6a-5a81-a564-ecd886775c46', '7e2f7782-53d8-5754-a57c-2046664327c1']",48,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:13:48.911,Carry,
,,,,,"[117.1, 26.0]",,,,,,,,,,,,,1.535,,,,,,,,,,,,cb208509-81c5-55f4-a826-587118e30ea5,629,,,"[115.2, 26.0]",4003561,14,0.0085462499,0.0074041989,0.0011420511,0.0736938417,0.068487674,0.0052061677,0.0040641166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ahmed Nadir Benbouali,286071.0,Center Forward,39,Győri ETO,2774,"['aca70865-761d-5a41-b5de-bc10ef4a63bf', 'e90fae58-b29f-58c2-ba1b-e2e5c766bd13', '77d1bef1-88c2-5ea7-94a6-97a3e397e5b0']",31,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:14:31.461,Carry,True
,,,,,"[6.1, 53.9]",,,,,,,,,,,,,0.326,,,,,,,,,,,,dffe26c5-7e89-5396-8163-46af73303787,634,,,"[6.1, 53.4]",4003561,14,0.0128412126,0.0128412126,0.0,0.0090105962,0.0090105962,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Right Center Back,40,Ujpest,1033,"['f2964640-4883-5cd1-8a3b-71cf24722e1f', 'b96663e8-b137-5f79-bbc2-d38183449ece']",34,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:34.402,Carry,
,,,,,"[27.6, 32.4]",,,,,,,,,,,,,0.458,,,,,,,,,,,,cee126b6-cfd2-516d-b2f1-3cfc0b6e354b,641,,,"[26.7, 32.3]",4003561,14,0.0111786528,0.0117749013,-0.0005962485,0.0128369033,0.0126699293,0.000166974,0.0007632226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Petráš,44173.0,Goalkeeper,41,Győri ETO,2774,"['e3f9a552-e903-5948-8b25-1c0a605bb0dc', 'a7945501-18fa-561b-850a-319672186b17']",43,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:14:43.863,Carry,
,,,,,"[38.0, 41.6]",,,,,,,,,,,,,3.108,,,,,,,,,,,,07c415de-f52e-5da1-a650-43e7bf972c79,644,,,"[34.2, 39.6]",4003561,14,0.0113455178,0.0104552293,0.0008902885,0.014161218,0.014054928,0.00010629,-0.0007839985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Márk Csinger,85510.0,Right Center Back,41,Győri ETO,2774,"['9c85e4fb-1536-57fb-9e11-5ac801a59633', 'e82123d2-8228-5b54-a1fd-6dc8e1035062']",45,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:14:45.580,Carry,
,,,,,"[54.4, 17.7]",,,,,,,,,,,,,1.958,,,,,,,,,,,,edab110c-7f30-5d3b-89a0-2ec3fedffdfa,647,,,"[45.9, 20.7]",4003561,14,0.0098795854,0.0098586967,2.08886e-05,0.0161780119,0.0149292359,0.001248776,0.0012278873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miljan Krpić,284243.0,Left Center Back,41,Győri ETO,2774,"['845d156b-aa38-55e2-9a70-d4fb0199cf75', 'cb68c34f-d70e-5d0c-899b-ccbc7e6d099c']",50,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:14:50.524,Carry,
,,,,,"[66.2, 13.6]",,,,,,,,,,,,,0.23,,,,,,,,,,,,eb6bc288-5099-5512-adc6-502b392343c3,650,,,"[66.0, 13.6]",4003561,14,0.0093120271,0.009372062,-6.00349e-05,0.0163913351,0.0163913351,0.0,6.00349e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudiu Vasile Bumba,300706.0,Left Wing,41,Győri ETO,2774,"['6dd67652-2a4e-591d-adfe-769c444054bd', 'ae58c6ca-5ee8-56f9-b557-bd34d7999e53']",52,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:14:52.974,Carry,
,,,,,"[64.6, 9.4]",,,,,,,,,,,,,1.39,,,,,,,,,,,,c509917a-dbeb-5d63-bc8f-d17a9c0cb520,653,,,"[55.6, 7.8]",4003561,14,0.0096556507,0.0107265869,-0.0010709362,0.0183831044,0.0144326035,0.0039505009,0.0050214371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miljan Krpić,284243.0,Left Center Back,41,Győri ETO,2774,"['252be675-e9a9-5ad5-b45b-3bfa03afdd1e', '0dda8d83-b56d-512e-a964-3734206db7ff']",54,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:14:54.623,Carry,
,,,,,"[69.3, 31.9]",,,,,,,,,,,,,2.808,,,,,,,,,,,,9ac91e72-9513-511b-9266-8cb21ab9c570,656,,,"[74.5, 23.4]",4003561,14,0.0094861351,0.0109603368,-0.0014742017,0.0221461952,0.0201804154,0.0019657798,0.0034399815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudiu Vasile Bumba,300706.0,Left Wing,41,Győri ETO,2774,"['0c7e171b-de37-5673-a508-aa7fb2a077be', 'b9643758-13b4-5199-a5f7-2fbbf6676580', '83c757d0-c821-5294-9373-db59af41fd1e']",56,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:14:56.629,Carry,True
,,,,,"[92.2, 74.4]",,,,,,,,,,,,,1.341,,,,,,,,,,,,d2263447-3956-5862-888f-64fb756f754f,660,,,"[89.3, 77.1]",4003561,15,0.0085202567,0.0080097541,0.0005105026,0.0244814921,0.0230114199,0.0014700722,0.0009595696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nfansu Njie,425114.0,Right Wing,41,Győri ETO,2774,"['5e7ec6e4-f875-5db9-a2be-18d76fe12817', 'fc7aa94b-7255-5e25-b97d-635c615c74d2']",1,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:15:01.714,Carry,
,,,,,"[56.1, 13.7]",,,,,,,,,,,,,0.12,,,,,,,,,,,,52e9a6b4-5490-5917-89c1-c4342cdb7f57,672,,,"[55.3, 15.4]",4003561,16,0.010512596,0.0106689213,-0.0001563253,0.014527672,0.0144222705,0.0001054015,0.0002617268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Krisztofer Horváth,40039.0,Left Midfield,42,Ujpest,1033,"['8fac35ca-0134-568e-897b-b3b68827f4b3', '4bdca1cc-a241-577e-af4c-987af7881c40', '68d1512f-0b61-54a3-bda3-f8104de25064']",15,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:15.016,Carry,True
,,,,,"[28.8, 55.3]",,,,,,,,,,,,,0.809,,,,,,,,,,,,551ccada-e6b5-59b7-be55-3b7149bf93fa,677,,,"[40.4, 56.4]",4003561,16,0.0113553852,0.0103749009,0.0009804843,0.0126003409,0.0147548905,-0.0021545496,-0.0031350339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Márk Csinger,85510.0,Right Center Back,43,Győri ETO,2774,"['65931d4c-0aba-5a5c-aa18-d81760b12318', '5710ec13-630c-59fc-ab00-7be04ede109f']",19,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:16:19.275,Carry,
,,,,,"[10.1, 52.9]",,,,,,,,,,,,,1.662,,,,,,,,,,,,7c8cdf6e-5085-57b6-983d-9903eb35608c,681,,,"[9.2, 48.9]",4003561,16,0.01511,0.0137358718,0.0013741283,0.0067393216,0.0068818149,-0.0001424933,-0.0015166216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Petráš,44173.0,Goalkeeper,43,Győri ETO,2774,"['dda54789-41ef-58e5-85e6-37b9954694f8', '7a3bbcb3-aeaf-5e7b-bdbb-745c5e7fae33', 'd6796935-f6de-56f5-9a4a-fef1b2bc071e']",22,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:16:22.010,Carry,True
,,,,,"[30.3, 10.6]",,,,,,,,,,,,,1.516,,,,,,,,,,,,1ddd5ad8-5497-5707-a6d5-4bf532e07bdb,685,,,"[41.6, 7.5]",4003561,16,0.011592865,0.0104162144,0.0011766506,0.0114312153,0.0116100553,-0.00017884,-0.0013554906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Davit Kobouri,46812.0,Left Center Back,44,Ujpest,1033,"['4a1ba147-3583-56d9-b12f-d044d184f9b3', '174138ba-8c05-592b-ab48-163686fedcaf']",32,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:32.819,Carry,
,,,,,"[9.0, 32.4]",,,,,,,,,,,,,0.065,,,,,,,,,,,,cf335b78-106c-50c1-96b5-5d3428cd949c,689,,,"[7.6, 31.0]",4003561,16,0.011404396,0.0120219486,-0.0006175525,0.0071757096,0.0074915425,-0.0003158329,0.0003017196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riccardo Piscitelli,38335.0,Goalkeeper,44,Ujpest,1033,"['b3ab1a7e-fc85-5c5b-b8fc-b787ad48eff4', 'b28aa95e-d5e9-5779-85b6-b41f27c3e59d', '214cccb5-b0ef-5237-ac9d-52944157de46']",37,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:37.259,Carry,True
,,,,,"[77.6, 58.3]",,,,,,,,,,,,,1.015,,,,,,,,,,,,542ab45d-5081-58ef-aca0-75de749f59d6,693,,,"[79.7, 64.7]",4003561,16,0.0088952137,0.0071757096,0.0017195041,0.0232730657,0.011404396,0.0118686697,0.0101491655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nfansu Njie,425114.0,Right Wing,45,Győri ETO,2774,"['cc39eba1-59c7-50e3-9548-7621535dc4ce', '8d49b566-871a-57e3-9b90-02cb9a732920']",39,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:16:39.671,Carry,
,,,,,"[94.1, 40.8]",,,,,,,,,,,,,1.13,,,,,,,,,,,,4f9c88ec-6be4-5c2c-8c26-a87f4461773c,696,,,"[94.8, 43.2]",4003561,16,0.0098103918,0.0091333026,0.0006770892,0.0481428355,0.0482434817,-0.0001006462,-0.0007777354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ahmed Nadir Benbouali,286071.0,Center Forward,45,Győri ETO,2774,"['b82a41b0-f457-5819-a242-2c163c644635', '3b3a7440-2d41-567d-9aec-681bb91fbb10']",42,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:16:42.184,Carry,
,,,,,"[93.4, 22.6]",,,,,,,,,,,,,1.604,,,,,,,,,,,,61b655c6-667f-59e8-a59c-ef783715f063,699,,,"[85.8, 23.8]",4003561,16,0.0087074982,0.0087443916,-3.68934e-05,0.0332405418,0.0273962375,0.0058443043,0.0058811978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Štefulj,29986.0,Left Back,45,Győri ETO,2774,"['2ef6ce14-09ec-5e35-ab8a-3b2134d9667c', '0976b9bf-53ea-5163-b6aa-06565c5325f8']",44,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:16:44.441,Carry,
,,,,,"[112.5, 13.0]",,,,,,,,,,,,,5.13,,,,,,,,,,,,3eba6fe6-04f1-51f6-bc7f-8f1080e9d089,702,,,"[103.8, 12.7]",4003561,16,0.0079891589,0.0085091218,-0.000519963,0.0387270898,0.0324297026,0.0062973872,0.0068173502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudiu Vasile Bumba,300706.0,Left Wing,45,Győri ETO,2774,"['b66d9d20-d537-5937-958d-2d756f21725f', '63c39d7d-ed14-5615-9848-c62c60ece8c1']",46,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:16:46.757,Carry,
,,,,,"[79.9, 13.6]",,,,,,,,,,,,,1.465,,,,,,,,,,,,40ca4341-762c-5fb6-b119-2b9fddd218a5,710,,,"[78.9, 13.7]",4003561,16,0.0094001936,0.0094130607,-1.28672e-05,0.0204705726,0.0199163873,0.0005541854,0.0005670525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miljan Krpić,284243.0,Left Center Back,45,Győri ETO,2774,"['5bd1cb02-2953-50b3-ae00-18b14c7e5b25', 'ec67bd83-4fa2-53e9-a3ea-2efc90360ecf', '62015992-779d-58f1-90c4-6f8b9544e6e9']",59,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:16:59.686,Carry,True
,,,,,"[57.7, 41.1]",,,,,,,,,,,,,2.045,,,,,,,,,,,,896d9109-d564-5471-8726-35f3593e6beb,714,,,"[56.0, 29.3]",4003561,17,0.0088242907,0.0096808486,-0.0008565579,0.0186558217,0.0178128053,0.0008430164,0.0016995743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Márk Csinger,85510.0,Right Center Back,45,Győri ETO,2774,"['f8cbe5cc-ea82-5bb2-b49a-71501f1d3c38', '386440bd-a8f6-550c-87d7-70cb6dbce03f']",2,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:17:02.663,Carry,
,,,,,"[74.0, 53.1]",,,,,,,,,,,,,2.667,,,,,,,,,,,,28d86556-78e5-5cfa-9d05-ed2fce2d136f,717,,,"[66.4, 42.8]",4003561,17,0.0095335245,0.0090941945,0.00043933,0.0235808808,0.0219637975,0.0016170833,0.0011777533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Viorel Anton,74155.0,Left Defensive Midfield,45,Győri ETO,2774,"['a420e474-15ee-5cd1-8e81-f6bf3c208522', 'a54a3058-b289-5149-8988-174fa971d063']",5,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:17:05.864,Carry,
,,,,,"[81.4, 33.1]",,,,,,,,,,,,,0.565,,,,,,,,,,,,697ab8d2-bd7c-5a1a-879d-98c73ce81761,725,,,"[81.4, 31.4]",4003561,19,0.0123569919,0.0097368257,0.0026201662,0.0138197327,0.0257422607,-0.011922528,-0.0145426942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fran Brodić,130597.0,Center Forward,46,Ujpest,1033,"['3b7824a9-d5e2-568f-a653-f57d77f1d4c1', '9deb3328-2e93-56ea-b285-1d7f53edc4ba', '2898b9b1-4e76-5422-9f2e-8c82d2b7607b']",50,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:19:50.060,Carry,True
,,,,,"[30.9, 50.8]",,,,,,,,,,,,,2.307,,,,,,,,,,,,9294374a-00f0-505a-a24c-a9e4e6b1aa98,728,,,"[37.3, 50.8]",4003561,19,0.0111152083,0.0257422607,-0.0146270525,0.0136980116,0.0097368257,0.0039611859,0.0185882384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miljan Krpić,284243.0,Left Center Back,47,Győri ETO,2774,"['cb770bb1-ba73-5147-be7e-80540145290b', '5e2a7243-72f0-5d04-995a-d51b6d846b7d', 'd3391013-3330-5c29-ac65-2b590bfa4ecf']",50,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:19:50.790,Carry,True
,,,,,"[8.2, 44.6]",,,,,,,,,,,,,1.235,,,,,,,,,,,,7e5acccd-ea36-5cd4-9c91-60c1e9e067fe,732,,,"[9.0, 46.3]",4003561,19,0.0119155319,0.012472433,-0.0005569011,0.0074927411,0.0077863876,-0.0002936465,0.0002632546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Petráš,44173.0,Goalkeeper,47,Győri ETO,2774,"['3eaae659-6c66-50b4-86d7-52fad20abe67', '869601b7-3bd2-5f31-873e-91c4b375bf05', '166a81c3-b998-54fd-88dc-ad398cab5a9d']",54,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:19:54.726,Carry,True
,,,,,"[26.4, 6.3]",,,,,,,,,,,,,3.533,,,,,,,,,,,,8bec9989-d3a2-5cff-9c20-49067413614e,736,,,"[23.4, 12.4]",4003561,19,0.0224571303,0.012581395,0.0098757353,0.0087148771,0.0086304471,8.443e-05,-0.0097913053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Štefulj,29986.0,Left Back,47,Győri ETO,2774,"['bc01d7c7-42c9-54cf-925e-3eb147a07f2f', '3be9bbf0-5837-59db-83ad-c01fa84aba42', '0ab35145-43a7-53d2-98aa-024416f5c626']",57,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:19:57.314,Carry,True
,,,,,"[92.5, 71.7]",,,,,,,,,,,,,0.865,,,,,,,,,,,,aac993b0-b92c-50d2-b6d3-b3fdfd511f99,740,,,"[93.7, 73.8]",4003561,20,0.0091254562,0.0087148771,0.0004105791,0.0419782475,0.0224571303,0.0195211172,0.0191105381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Midfield,48,Ujpest,1033,"['1c89bf03-fd88-5889-a3f2-3fdaca5752f5', 'f336f726-341b-5a7f-9d00-ed0e82561431', 'aa5a3ff6-9693-5a11-bbd1-e19a9937abb7']",0,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:00.847,Carry,True
,,,,,"[81.3, 2.1]",,,,,,,,,,,,,1.616,,,,,,,,,,,,abc97e20-0566-5e7b-a80e-50b9c804664a,748,,,"[85.4, 3.1]",4003561,20,0.0079284133,0.008601658,-0.0006732447,0.0095926169,0.0175593942,-0.0079667773,-0.0072935326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bence Gergényi,404242.0,Left Back,49,Ujpest,1033,"['122a221c-fd7a-503d-b495-45a7892c1083', '07f4bf2c-61be-5523-8a43-e56f26ca4584', '9ae2c0b0-6c31-5d70-b94f-36d0df3c99e9']",17,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:17.651,Carry,True
,,,,,"[54.6, 74.0]",,,,,,,,,,,,,0.998,,,,,,,,,,,,2faf9d2b-f9b3-5eae-9023-de80fa74a322,753,,,"[55.8, 76.5]",4003561,20,0.0096097114,0.0095410291,6.86822e-05,0.0124034071,0.0127523663,-0.0003489591,-0.0004176414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nfansu Njie,425114.0,Right Wing,50,Győri ETO,2774,"['d3353cef-6eb4-5280-8cfc-16a981493e63', 'd2a150fb-75fb-5bae-aac4-e849c87584fb', '312edca6-c0cf-5626-9561-f99edcba539d']",33,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:20:33.556,Carry,True
,,,,,"[49.6, 64.0]",,,,,,,,,,,,,0.023,,,,,,,,,,,,af5874ee-ea95-519b-ac32-41a820736d7c,758,,,"[49.6, 62.4]",4003561,20,0.0099564884,0.0105731916,-0.0006167032,0.0146375597,0.0150931003,-0.0004555406,0.0001611626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Željko Gavrić,35582.0,Center Attacking Midfield,50,Győri ETO,2774,"['0bf581c0-90ea-5d98-9896-38671e3c2c04', '9e2015b1-8ee3-5f16-92d3-8d25806e88a4']",36,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:20:36.522,Carry,
,,,,,"[43.9, 44.8]",,,,,,,,,,,,,0.311,,,,,,,,,,,,457ca57e-46b8-5345-b323-e02bfda0f529,761,,,"[43.9, 44.8]",4003561,20,0.0097886128,0.0097886128,0.0,0.0148736648,0.0148736648,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paul Viorel Anton,74155.0,Left Defensive Midfield,50,Győri ETO,2774,"['2b02d9e3-af87-5401-8877-a1d80d505d0d', '362296c1-51a9-5665-8f45-1dca89aa133f']",37,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:20:37.645,Carry,
,,,,,"[67.9, 52.0]",,,,,,,,,,,,,0.411,,,,,,,,,,,,f7f03a08-d019-5a82-8b12-89cddf430a99,765,,,"[65.8, 49.4]",4003561,20,0.0144914333,0.0092422869,0.0052491464,0.0108469594,0.0210114848,-0.0101645254,-0.0154136717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Center Defensive Midfield,51,Ujpest,1033,"['a410abcd-9050-5f97-be2f-4c98cb10fcbc', 'efab8eb5-b082-54f6-8d61-9b5cd36249e6']",40,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:40.774,Carry,
,,,,,"[48.0, 32.4]",,,,,,,,,,,,,0.961,,,,,,,,,,,,6b5b9386-2fee-5dab-997f-b1531a99335c,771,,,"[53.4, 35.9]",4003561,20,0.0115885697,0.0115443692,4.42006e-05,0.0140392967,0.0158555452,-0.0018162485,-0.0018604491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Željko Gavrić,35582.0,Center Attacking Midfield,52,Győri ETO,2774,"['8ed0d334-4bf2-5a48-86b9-b2e31771d0d8', 'f943bd04-2c8d-51ea-83cd-c7512b2eebfc', '932242bb-5dff-5953-a008-555d6695d17e', '67ab28d7-60fe-5f79-bdbc-f9cd5e1ccae4']",42,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:20:42.822,Carry,True
,,,,,"[42.1, 23.6]",,,,,,,,,,,,,0.036,,,,,,,,,,,,ee68c032-5109-5030-93ff-4c3ea351f597,775,,,"[42.1, 23.8]",4003561,20,0.0110210003,0.0101932911,0.0008277092,0.0147604588,0.0147604588,0.0,-0.0008277092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miljan Krpić,284243.0,Left Center Back,52,Győri ETO,2774,"['20fc1de4-e9f2-5920-92d3-46cb77580dfa', '9845cb4e-2e25-56f5-9c9c-fc1890f4185a']",45,,,,,,,,,,,,,,,,,,,,,,Győri ETO,2774,00:20:45.210,Carry,
,,,,,"[65.5, 56.5]",,,,,,,,,,,,,1.414,,,,,,,,,,,,297e3c94-6010-5b1d-85b5-9b3ac81729d5,778,,,"[64.5, 54.6]",4003561,20,0.0101715634,0.0105146402,-0.0003430769,0.0141992131,0.0173293911,-0.003130178,-0.0027871011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Midfield,53,Ujpest,1033,"['0ce634df-d7b5-5cfa-9d3a-4656a3057ae7', '7acef6dd-1c7e-5cd1-b8e9-c69833c692bb', '47fb07f0-b0c8-5e71-98ad-88a40ff9069b']",46,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:20:46.007,Carry,True
,,,,,"[28.8, 8.7]",,,,,,,,,,,,,0.764,,,,,,,,,,,,4971e22a-e436-5e2c-9ad8-6987f355883a,784,,,"[37.6, 10.4]",4003561,21,0.011897088,0.0107131712,0.0011839168,0.0107924705,0.01166235,-0.0008698795,-0.0020537963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arijan Ademi,18879.0,Left Center Midfield,54,Ujpest,1033,"['54c27cc4-3d4b-5528-b97e-1d9593750464', '12342b8d-03e0-543d-b280-b7c0580cf288']",0,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:00.574,Carry,
,,,,,"[36.0, 17.5]",,,,,,,,,,,,,1.885,,,,,,,,,,,,09192ea1-53a2-5b5d-90a3-edecac0f577c,787,,,"[36.2, 17.5]",4003561,21,0.0107440175,0.0107440175,0.0,0.0127909463,0.0129598174,-0.0001688711,-0.0001688711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Davit Kobouri,46812.0,Left Center Back,54,Ujpest,1033,"['07f80453-eee9-5e00-a157-39eade3e5e4d', '0e520ef6-2a2a-5bd2-9b0b-60fb75849949']",2,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:02.671,Carry,
,,,,,"[38.8, 60.1]",,,,,,,,,,,,,1.078,,,,,,,,,,,,4d44f5a4-50a2-564d-ab6e-69f32b3ff615,790,,,"[35.5, 61.5]",4003561,21,0.0105719203,0.0106697818,-9.78615e-05,0.013796851,0.0133433407,0.0004535103,0.0005513718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Lourenço Duarte,132838.0,Right Center Back,54,Ujpest,1033,"['1d066c4c-8f0a-54e5-9e5f-d3324f33e3e9', 'bd27ddb8-9ee8-54c7-981b-abf0872ad645']",6,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:06.398,Carry,
,,,,,"[38.5, 42.8]",,,,,,,,,,,,,2.983,,,,,,,,,,,,46364c46-16ea-5486-b1dc-d8d9c8f80d90,793,,,"[36.4, 42.1]",4003561,21,0.0114319706,0.0111156795,0.0003162911,0.0142626874,0.014045014,0.0002176734,-9.86177e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Davit Kobouri,46812.0,Left Center Back,54,Ujpest,1033,"['c1cea55c-a46e-5266-9c25-371ece79f95c', '81859c56-5996-50f9-a9c3-bb908ce34e2a']",8,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:08.904,Carry,
,,,,,"[41.4, 65.8]",,,,,,,,,,,,,1.117,,,,,,,,,,,,b959937c-8348-50f3-a6f6-ff630ac39b3f,796,,,"[37.8, 66.4]",4003561,21,0.0103353197,0.0102871116,4.82081e-05,0.0141948089,0.0121921636,0.0020026453,0.0019544372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Lourenço Duarte,132838.0,Right Center Back,54,Ujpest,1033,"['a42d251f-c919-54ea-804a-ce8e4c5976fa', 'b1675e72-b4b0-5021-96e5-e8446c53f730']",13,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:13.371,Carry,
