50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7e8b1ef-8fe3-5004-afa0-fed739162c3a,2831,,"[73.3, 46.6]",4003569,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matija Ljujić,10837.0,Right Defensive Midfield,258,Ujpest,1033,['19ae1946-10e8-569f-8dce-9690780d1873'],40,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:48:40.311,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db4e57bd-c619-572d-993e-16dbc7061d6d,2833,,"[83.6, 28.0]",4003569,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Fran Brodić,130597.0,Center Forward,258,Ujpest,1033,['017e8813-14d3-5907-a11d-94b775be88f0'],41,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:48:41.304,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3452f2bb-8fdf-5e38-adfc-f7ca1a20bd34,2835,,"[41.3, 48.0]",4003569,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kristóf Hinora,101839.0,Right Center Midfield,259,Paksi FC,2160,['7b6dc77e-6fda-526f-aac5-5479be861a9d'],41,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:48:41.311,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edd915b8-392e-58b8-9020-21745aa8cb89,2840,,"[77.7, 32.1]",4003569,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fran Brodić,130597.0,Center Forward,260,Ujpest,1033,['386565b9-69ae-5a82-80d2-512171c1fc0b'],48,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:48:48.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b13adc66-f498-5ced-853c-46ca50519724,2844,,"[36.9, 77.8]",4003569,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Barna Tóth,404978.0,Right Center Forward,261,Paksi FC,2160,"['5f5f0929-f74a-5cf1-8aa9-e7934e9a81a0', 'c82132e6-5b2d-5c22-963b-a20aa221d4fe', '2f9cb182-100d-53a7-b854-4ba777738ed2']",10,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:49:10.961,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33352980-ab11-57e3-9891-5dc8a810881f,2847,,"[42.4, 71.0]",4003569,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kristóf Hinora,101839.0,Right Center Midfield,261,Paksi FC,2160,"['3621b63f-76a7-5c5e-94e6-67581534a569', '45390359-f6bc-5828-92aa-a4ffba96dcff']",12,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:49:12.101,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407224dc-e2c6-5a7f-8f21-6cb01462aadf,2850,,"[74.1, 57.8]",4003569,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Milan Pető,404201.0,Left Center Forward,261,Paksi FC,2160,['61674e21-67de-5272-bd75-1908b8e05885'],16,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:49:16.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f68e1b2-8b63-540e-8b6c-3b0614191ea9,2852,,"[14.7, 20.6]",4003569,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Piscitelli,38335.0,Goalkeeper,262,Ujpest,1033,['b3393615-737f-5925-91a9-c4d7a563ff3d'],18,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:49:18.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d1bfc85-7c23-5050-b0fe-c20fa1313b1b,2854,,"[37.2, 76.8]",4003569,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,262,Ujpest,1033,"['5784e181-abc4-54f2-9bfa-6d67bd8ab717', 'fe095f31-1774-58f2-911a-0e45463755d5']",23,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:49:23.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ca4dd6b-4c33-5a57-b182-ca7d3cfd2376,2857,,"[67.9, 52.6]",4003569,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,262,Ujpest,1033,['cc76c531-3657-5307-86dc-4ad11f5dc365'],24,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:49:24.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c464e46-80d8-58e0-8792-8a707a0fc3ca,2859,,"[63.8, 52.1]",4003569,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,262,Ujpest,1033,"['17cd3686-ed9c-59ea-bcf6-0c51e58bb3b5', '341099e3-b0d7-5161-8d72-8caf9959049e']",26,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:49:26.300,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c00e913-7872-5d1c-ae1c-a8306901ab6c,2862,,"[118.0, 22.1]",4003569,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gleofilo Sabrino Rudewald Vlijter,103341.0,Left Wing,262,Ujpest,1033,['38d2354c-cf22-5ed7-8c23-4f1782daddd3'],31,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:49:31.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92d7ed6d-2d89-5798-b9f6-0d002497f705,2870,,"[105.1, 33.5]",4003569,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fran Brodić,130597.0,Center Forward,263,Ujpest,1033,"['135a1f15-cc80-5d68-b3bf-89cf9be8a7ae', 'eb6327f9-db29-572a-ac71-5778ce04d4b4']",57,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:49:57.641,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be20a533-f37c-5055-8f42-5ba6b2526f00,2879,,"[59.0, 77.9]",4003569,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Osváth,404304.0,Right Wing Back,264,Paksi FC,2160,"['bec9c9e0-29b0-581c-a382-a23e8053a6fb', 'f203018e-9ad7-5c84-ab84-9d3c7ddce22b']",5,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:50:05.369,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cca05fa-c351-5707-a167-3263f3134d29,2884,,"[47.6, 6.0]",4003569,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,265,Ujpest,1033,"['0f69c491-d8b8-5045-a46f-fac0f8dfa622', 'c712cff2-3096-5c0f-bd33-c2c5d58bda7f']",24,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:50:24.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259e40be-2090-5e71-8ba9-5ddd4425e1cb,2888,,"[117.1, 8.6]",4003569,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aljoša Matko,101803.0,Right Wing,265,Ujpest,1033,"['a430c5df-c760-5df7-b869-3b51fc4937b0', 'ed43dcb5-cbb1-5b05-b120-e5ca04cd2130']",32,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:50:32.801,Ball Receipt*,
,,,,,"[47.7, 44.3]",,,,,,,,,,,,1.028,,,,,,,,,,,,,,3d77d7e5-9454-5c6b-bd59-aa5cd7615699,7,,"[49.5, 43.4]",4003569,0,0.0102760587,0.0100734113,0.0002026474,0.0149122607,0.0152253406,-0.0003130799,-0.0005157273,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Arijan Ademi,18879.0,Left Defensive Midfield,2,Ujpest,1033,"['391c00b6-1fd7-5d00-ad66-e68eb4582f2e', '14f1bef5-a90d-5fd4-9515-6b30d15547bd']",1,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:01.595,Carry,
,,,,,"[43.8, 74.7]",,,,,,,,,,,,0.87,,,,,,,,,,,,,,4c347ac4-fd44-5b36-bd0b-ad3344af5c25,10,,"[43.9, 74.5]",4003569,0,0.0101828324,0.0101192668,6.35656e-05,0.0128495991,0.0129420552,-9.24561e-05,-0.0001560217,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Barnabás Bese,7390.0,Right Back,2,Ujpest,1033,"['e3f33d60-08af-5b77-801f-9151dc32adc3', '8f3623d6-895f-51e8-9884-488b2b9a83b1']",4,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:04.764,Carry,
,,,,,"[28.3, 63.2]",,,,,,,,,,,,0.847,,,,,,,,,,,,,,d11c019b-be1b-5308-8998-1495c9a2308a,13,,"[28.0, 67.7]",4003569,0,0.0113965552,0.0114587573,-6.22021e-05,0.0113361403,0.0107185449,0.0006175954,0.0006797975,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,João Aniceto Grandela Nunes,7977.0,Right Center Back,2,Ujpest,1033,"['ca71760c-41ba-5333-9894-d9e0b3a1fa49', 'cd192e8c-d5a5-5892-ae3a-b37c8c9a6d40']",8,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:08.000,Carry,
,,,,,"[39.3, 18.9]",,,,,,,,,,,,2.344,,,,,,,,,,,,,,fdb5c0b4-95d6-57b1-9cb4-2566e7a5964c,16,,"[28.2, 23.0]",4003569,0,0.0121415583,0.0139592225,-0.0018176641,0.0119395284,0.0105231609,0.0014163675,0.0032340316,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,André Lourenço Duarte,132838.0,Left Center Back,2,Ujpest,1033,"['a648ea39-bb94-5de9-ad5b-ca242b7538b7', 'ef0d0d0e-31db-58f7-82e2-1897f5ad8068', 'e65726ff-1d60-56b3-9804-8884d79fdf9e']",10,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:10.785,Carry,True
,,,,,"[20.5, 22.8]",,,,,,,,,,,,1.226,,,,,,,,,,,,,,9ccf973a-bbdd-5838-8995-863f064d6b82,22,,"[28.6, 21.4]",4003569,0,0.0123655796,0.0116016753,0.0007639043,0.0105295135,0.0123711647,-0.0018416513,-0.0026055556,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Damian Rasak,12829.0,Right Defensive Midfield,2,Ujpest,1033,"['19b14338-1e79-5e51-8b71-2aba234e690e', '98547664-e9cd-5847-8af4-d18ce315487c']",15,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:15.418,Carry,
,,,,,"[2.4, 31.6]",,,,,,,,,,,,1.585,,,,,,,,,,,,,,9a3a3504-2156-50b2-b53e-65ba66e54299,26,,"[2.7, 35.4]",4003569,0,0.0139649333,0.0125689488,0.0013959846,0.0066793091,0.0072896094,-0.0006103003,-0.0020062849,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Riccardo Piscitelli,38335.0,Goalkeeper,2,Ujpest,1033,"['e049a74e-19bb-54a6-9b72-37caea583a70', '11763445-dc45-5b92-a2a9-a819679680a2', '38562cbf-8bf9-5987-a808-f1b2c6a9d63e']",18,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:18.118,Carry,True
,,,,,"[64.2, 24.7]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,b7ca2cd5-2df6-5722-a8ce-58e4846a4a03,32,,"[63.6, 24.4]",4003569,0,0.0091687124,0.0090196785,0.000149034,0.0197476801,0.02004591,-0.00029823,-0.0004472639,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Fran Brodić,130597.0,Center Forward,2,Ujpest,1033,"['39c25fde-44be-56f3-aa50-af1c60b10a1b', '82e8c59e-85ec-5943-8878-22c6c49d1e87']",26,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:26.869,Carry,
,,,,,"[89.2, 18.1]",,,,,,,,,,,,2.663,,,,,,,,,,,,,,c9e86f12-5de5-5588-b95e-4e5f1cbec5b0,44,,"[82.6, 22.5]",4003569,0,0.0121103087,0.0095388787,0.0025714301,0.0111134052,0.0239554737,-0.0128420684,-0.0154134985,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fran Brodić,130597.0,Center Forward,4,Ujpest,1033,"['938c6d5d-6318-557d-a622-7a0ae7924d9d', 'abf236a0-cc6c-51e6-8c63-c68c66e7f9ca', '77e375cc-6cc4-5dbc-883f-b1d2c8d4d96c']",53,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:53.943,Carry,True
,,,,,"[28.0, 63.6]",,,,,,,,,,,,0.589,,,,,,,,,,,,,,da9bbbae-a492-5065-8087-d35a2247cc61,48,,"[29.8, 61.5]",4003569,0,0.0113965552,0.0239554737,-0.0125589184,0.0114455959,0.0095388787,0.0019067172,0.0144656356,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milán Szekszárdi,484609.0,Right Center Back,5,Paksi FC,2160,"['1d7698ec-4b3b-5cea-9e57-aa5890f9cde2', '58285359-d7b6-5a5c-a3ea-47c944f8f7df']",57,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:00:57.018,Carry,
,,,,,"[27.1, 53.2]",,,,,,,,,,,,0.201,,,,,,,,,,,,,,5e1d8cf7-551e-5e2f-9da6-37690844227b,52,,"[26.6, 56.6]",4003569,0,0.0148209222,0.0141255418,0.0006953804,0.0113678332,0.0105955731,0.0007722601,7.68797e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kristóf Papp,404306.0,Center Defensive Midfield,5,Paksi FC,2160,"['e859ea84-0e39-5664-a31d-ce3541e58a4c', '95439d21-118f-58c3-a0fe-e4feb7302fc8', 'eea6139e-d75a-5c71-9eec-ed703cc4edf9']",58,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:00:58.118,Carry,True
,,,,,"[34.4, 52.6]",,,,,,,,,,,,0.329,,,,,,,,,,,,,,9d9ad9b1-6f21-5465-b0f0-b80b42755351,55,,"[34.4, 52.6]",4003569,0,0.0109482175,0.0109482175,0.0,0.0134870801,0.0134870801,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Horváth,404302.0,Right Center Midfield,5,Paksi FC,2160,"['7a730951-81b2-5584-bc48-a465fbe0688b', 'f44487ff-f59e-5f0b-8e15-148dcf334908']",58,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:00:58.788,Carry,
,,,,,"[29.6, 59.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,9792ab0c-c995-5d4b-95ab-341d9bdcdd38,58,,"[29.6, 60.1]",4003569,0,0.0117808841,0.0117808841,0.0,0.0123595651,0.0123155806,4.39845e-05,4.39845e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milán Szekszárdi,484609.0,Right Center Back,5,Paksi FC,2160,"['f198671e-4a8a-50a1-b982-1718bfcd73f6', 'c91a99ce-945c-5262-ab42-b137acb2cfa4']",59,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:00:59.845,Carry,
,,,,,"[97.0, 25.3]",,,,,,,,,,,,1.089,,,,,,,,,,,,,,35897542-4e8d-5284-97c3-a5005e879b23,63,,"[98.5, 25.0]",4003569,1,0.008602716,0.0089598615,-0.0003571454,0.0418630727,0.0451074764,-0.0032444037,-0.0028872583,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fran Brodić,130597.0,Center Forward,6,Ujpest,1033,"['6a55250d-c55b-5c1d-8805-00f615178fbc', 'bc5580e6-6637-5b59-bf50-d0ff42da55b6', 'f17a311e-35d1-52b5-9a2c-8e3f62ef9736']",2,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:02.928,Carry,True
,,,,,"[54.3, 10.1]",,,,,,,,,,,,0.007,,,,,,,,,,,,,,4ca90d03-5193-5543-b882-fac824561d45,72,,"[54.6, 9.4]",4003569,1,0.0097712399,0.0100157075,-0.0002444675,0.0148807792,0.0148807792,0.0,0.0002444675,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,8,Ujpest,1033,"['48e08141-3a49-58c3-9f68-a30919bd72b9', 'dccad6f1-7d22-509f-b3b1-cd44107229c6']",10,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:10.942,Carry,
,,,,,"[62.2, 4.6]",,,,,,,,,,,,2.001,,,,,,,,,,,,,,72fb2d27-3375-579f-859b-2654b0225c1a,75,,"[60.0, 4.9]",4003569,1,0.0100603485,0.0102626281,-0.0002022795,0.0125094345,0.012802314,-0.0002928795,-9.06e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,8,Ujpest,1033,"['ed76f25d-8f34-5db6-9cff-e65684d87592', '63b0645e-59e7-568d-909f-d76c772d1c0d', '0af929c4-c590-53e3-9d26-8dcad4c8dbc0']",11,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:11.942,Carry,True
,,,,,"[40.6, 63.3]",,,,,,,,,,,,1.136,,,,,,,,,,,,,,f3b6c815-e490-5538-8170-23c7d9b37911,84,,"[43.6, 64.6]",4003569,1,0.0103119342,0.0177002475,-0.0073883133,0.0138942627,0.0089989631,0.0048952997,0.012283613,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milán Szekszárdi,484609.0,Right Center Back,9,Paksi FC,2160,"['9e965926-ebfa-5062-bbf5-30da250ff45b', 'df8164e3-1baf-52d8-9c76-c8501d035329']",18,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:01:18.928,Carry,
,,,,,"[8.6, 54.1]",,,,,,,,,,,,1.958,,,,,,,,,,,,,,e9e4cbcd-4dad-57c9-a69e-db76b744adcc,87,,"[7.2, 45.0]",4003569,1,0.0134619921,0.0126975942,0.0007643979,0.0065659191,0.0074927411,-0.000926822,-0.0016912199,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ádám Kovácsik,16737.0,Goalkeeper,9,Paksi FC,2160,"['68a03c62-a828-5b36-ab9f-65b1d2466582', '58676ce0-b573-5725-b6df-8596b7bc3bf8', '1cca455b-4e44-5120-9458-97ee4fd4e030']",22,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:01:22.580,Carry,True
,,,,,"[58.5, 8.5]",,,,,,,,,,,,0.036,,,,,,,,,,,,,,ba3fcb53-442a-5dd4-a1fd-1108892fdcd7,92,,"[58.7, 9.0]",4003569,1,0.0126838293,0.009732753,0.0029510763,0.0093926964,0.0157607775,-0.0063680811,-0.0093191573,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,10,Ujpest,1033,"['f2492634-16a1-5cb2-8f4a-e027f6f4e313', '208ca05c-ab44-500d-8ac4-6a767ed493d0']",28,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:28.975,Carry,
,,,,,"[7.9, 35.4]",,,,,,,,,,,,11.221,,,,,,,,,,,,,,9a657921-74f1-5d9d-bedc-763f616e1000,97,,"[8.2, 18.9]",4003569,1,0.0118515734,0.0126838293,-0.0008322559,0.0124110673,0.0093926964,0.0030183708,0.0038506268,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Piscitelli,38335.0,Goalkeeper,10,Ujpest,1033,"['807a679b-45a6-55d4-b14a-331af0d97904', '6b183ad1-67e8-50a1-808b-aa05ee2c3110', 'bf2e5eb5-eb62-5842-b5ad-7feaf3e70e88']",36,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:36.154,Carry,True
,,,,,"[12.9, 21.2]",,,,,,,,,,,,5.713,,,,,,,,,,,,,,d826e234-31b5-56d6-892e-597177bb9a4d,101,,"[15.2, 15.5]",4003569,1,0.0124060176,0.0128485458,-0.0004425282,0.0096457247,0.008348492,0.0012972327,0.0017397609,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,10,Ujpest,1033,"['c9053828-1b8e-5900-964a-7612c98d4971', '1ef864be-2847-53a5-8eb5-f5d58930df79']",48,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:48.946,Carry,
,,,,,"[24.4, 12.7]",,,,,,,,,,,,2.023,,,,,,,,,,,,,,54a9cc55-3578-5b4c-8a97-a99122456670,110,,"[16.5, 18.1]",4003569,2,0.012963796,0.0153495716,-0.0023857756,0.0087909633,0.0077138604,0.001077103,0.0034628785,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,12,Ujpest,1033,"['e70a2985-cd43-58fc-9d83-5e8c2f5941d0', '4b24fdfd-1a1d-5446-9bfa-90cf25a59f85', 'b25c24ba-ded7-5642-b185-fad34cea58da']",9,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:09.049,Carry,True
,,,,,"[52.0, 12.9]",,,,,,,,,,,,0.059,,,,,,,,,,,,,,e7c21b78-1fd4-5d3a-b1fc-dd17d4b845e1,115,,"[35.5, 11.6]",4003569,2,0.0172308795,0.0108172037,0.0064136758,0.0096347211,0.0119913248,-0.0023566037,-0.0087702796,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giorgi Beridze,28763.0,Left Wing,12,Ujpest,1033,"['b4ad5710-af8f-5290-8904-aa0be968bcb7', 'cbc16417-50bb-5fc4-b29c-bc3e4e23c25f']",11,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:11.942,Carry,
,,,,,"[7.0, 37.1]",,,,,,,,,,,,1.823,,,,,,,,,,,,,,a265ea6f-2879-538e-b40a-e376dddc88ca,121,,"[4.6, 40.6]",4003569,2,0.0116547132,0.0128504578,-0.0011957446,0.0069466336,0.0070209014,-7.42679e-05,0.0011214768,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Riccardo Piscitelli,38335.0,Goalkeeper,13,Ujpest,1033,"['19201fb2-2190-5c65-a38e-f9bf147cd9c5', '23ca0b4c-83df-52f9-90da-f3765f42dc6e', 'f331f096-f4e2-5f39-97b3-1555d744cebe']",40,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:40.765,Carry,True
,,,,,"[42.8, 21.4]",,,,,,,,,,,,2.529,,,,,,,,,,,,,,d20ecb78-b32d-568c-b2ac-0ba573638379,125,,"[41.5, 35.2]",4003569,2,0.0115638981,0.012414176,-0.000850278,0.0130112655,0.0131169613,-0.0001056958,0.0007445822,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Arijan Ademi,18879.0,Left Defensive Midfield,13,Ujpest,1033,"['8e8a1c49-de54-5657-bc93-093727050aea', 'aed92e99-8fb4-556c-8be9-78fdd8c54625', 'b0bfe8d9-5a01-533f-b998-b1bd1f4ab555']",45,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:45.980,Carry,True
,,,,,"[49.5, 76.1]",,,,,,,,,,,,0.774,,,,,,,,,,,,,,a726fdcf-2211-58d8-8599-c9153eb3f308,135,,"[46.4, 74.9]",4003569,2,0.0097936606,0.01220972,-0.0024160594,0.0113626029,0.0118469838,-0.0004843809,0.0019316785,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milán Szekszárdi,484609.0,Right Center Back,14,Paksi FC,2160,"['82f05191-6f9f-5f3f-8f19-702a026a95a8', '2f7ad87d-42d4-5e77-87b5-3e02fb8dc3eb', '9c3f5aa6-483d-5ca3-9432-d4068d79daa4']",53,,,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:02:53.716,Carry,True
,,,,,"[45.3, 10.1]",,,,,,,,,,,,0.836,,,,,,,,,,,,,,f1b5030e-0f5b-5a36-abf1-3bc5132b46a5,138,,"[44.2, 9.8]",4003569,2,0.0109893056,0.0113626029,-0.0003732974,0.0137814488,0.0097936606,0.0039877882,0.0043610856,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,15,Ujpest,1033,"['99d7204f-dffd-5619-b189-de56291ff540', '2469957b-438d-5581-b656-f400b3d7a00a']",56,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:56.278,Carry,
,,,,,"[69.6, 19.2]",,,,,,,,,,,,0.013,,,,,,,,,,,,,,e9a4585b-fa20-5d5a-b1d8-b6cb2e2f9a01,142,,"[68.4, 19.5]",4003569,3,0.0092918668,0.0092918668,0.0,0.0205641035,0.0195445195,0.001019584,0.001019584,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fran Brodić,130597.0,Center Forward,15,Ujpest,1033,"['27186988-d85f-5523-8b85-b7caf6c19a05', '793d4884-17f5-5e69-bff7-2e0610949aa8']",0,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:00.064,Carry,
