50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[87.6, 43.7]",,,,,,,,,,,3.009090000000084,,,,,,,,,,,,,dab6bc96-1f54-5c03-9641-878a09938590,422,,,"[88.6, 53.1]",4003608,11,0.0090727508,0.0089759687,9.67821e-05,0.034085501,0.0315886959,0.002496805,0.0024000229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Levi,16349.0,Right Attacking Midfield,23,Ferencvaros,1476,"['1de1054c-3903-48fa-9148-435eaeaf9a94', 'bfd9413a-4566-5b83-8837-a929f8d89421']",5,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:11:05.151,Carry,
,,,,,"[108.2, 5.3]",,,,,,,,,,,1.112747999999905,,,,,,,,,,,,,e063b088-1e4e-5b92-ad29-b119ef618084,425,,,"[102.4, 8.2]",4003608,11,0.0085653327,0.0087241912,-0.0001588585,0.026603071,0.0284823105,-0.0018792395,-0.001720381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Barnabás Nagy,438571.0,Left Wing Back,23,Ferencvaros,1476,"['8ee686f2-f7dc-5432-ba50-aac828745f54', '1fa7fb37-3fc5-4a38-849e-86f451aab10f']",9,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:11:09.890,Carry,
,,,,,"[39.4, 56.0]",,,,,,,,,,,5.128560000000056,,,,,,,,,,,,,8ed44b62-5ef2-5910-9771-abefe09413bf,436,,,"[36.5, 48.7]",4003608,11,0.0105790943,0.0105014369,7.76574e-05,0.0143468715,0.0139841633,0.0003627082,0.0002850508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,24,Ujpest,1033,"['7d8763b1-27a7-4899-860c-84e75ca5ed35', '861489f6-8865-574a-917c-4c95b7afcb98']",49,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:11:49.211,Carry,
,,,,,"[32.9, 50.2]",,,,,,,,,,,1.382,,,,,,,,,,,,,e1fafe1b-579d-5af0-b09f-fd76fa8e8e9d,442,,,"[27.1, 39.7]",4003608,12,0.0093603237,0.0168474801,-0.0074871564,0.0110827386,0.0094549339,0.0016278047,0.0091149611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Toon Raemaekers,43895.0,Center Back,25,Ferencvaros,1476,"['8afc8874-a900-4fae-851f-5d56b2551d76', 'cd7950a0-30f7-5986-84c5-15ccfc336342', '053c6712-7f5f-4dc8-9417-06a6a4fe2055']",0,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:12:00.996,Carry,True
,,,,,"[56.4, 33.2]",,,,,,,,,,,0.8666539999999805,,,,,,,,,,,,,655ea092-29b1-5bbf-b2e3-59e24cfd6e7e,454,,,"[58.6, 28.1]",4003608,12,0.0099298488,0.0097759794,0.0001538694,0.0189385265,0.0185002815,0.000438245,0.0002843756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gavriel Gilad Kanichowsky,104036.0,Left Attacking Midfield,26,Ferencvaros,1476,"['753983ba-e481-5dc3-b7b7-b028d9332b34', '39f9973e-0df3-4182-9cbc-25e08b51e206']",24,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:12:24.964,Carry,
,,,,,"[59.3, 64.3]",,,,,,,,,,,3.3997170000000625,,,,,,,,,,,,,68a3f630-e808-5ed9-ad16-46eba41fa165,457,,,"[53.5, 57.8]",4003608,12,0.0095837284,0.0091442568,0.0004394716,0.017227577,0.0167470668,0.0004805103,4.10387e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan Gartenmann,24560.0,Right Center Back,26,Ferencvaros,1476,"['fc239c18-dd0c-410b-a0d4-0b0de901f6d2', '5d8c5bfe-8a28-5acf-9f16-443a45184b4c']",27,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:12:27.569,Carry,
,,,,,"[61.1, 52.4]",,,,,,,,,,,0.8499759999999078,,,,,,,,,,,,,26ce8418-0307-526d-84a4-5e4c7bb6a932,460,,,"[60.4, 51.3]",4003608,12,0.0105696507,0.010731563,-0.0001619123,0.0167118162,0.0169973355,-0.0002855193,-0.000123607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex Tóth,386463.0,Right Defensive Midfield,26,Ferencvaros,1476,"['c313549d-3f5f-4477-a194-3ea0ac29e6a7', '5deae3c9-3420-538c-aba4-27ce5443141b', 'fb2e2618-a655-4804-bd9d-62181c9965af']",31,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:12:31.901,Carry,True
,,,,,"[46.3, 39.7]",,,,,,,,,,,0.8313079999999609,,,,,,,,,,,,,aea17a92-a097-5005-a1fb-ddfa31910121,464,,,"[45.2, 40.4]",4003608,12,0.009848698,0.0106006581,-0.0007519601,0.0148616321,0.0143720182,0.000489614,0.0012415741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toon Raemaekers,43895.0,Center Back,26,Ferencvaros,1476,"['1f1aad82-ca4f-5832-bde5-5b809b0d7eac', 'a10fbfc9-9004-471d-9d28-06a8033784c5']",34,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:12:34.419,Carry,
,,,,,"[63.7, 67.2]",,,,,,,,,,,3.05039599999995,,,,,,,,,,,,,fed3925d-1ce9-5444-bb3f-287f4b83639d,467,,,"[55.0, 69.0]",4003608,12,0.0106585678,0.0102439551,0.0004146127,0.0155731896,0.0133085884,0.0022646012,0.0018499885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan Gartenmann,24560.0,Right Center Back,26,Ferencvaros,1476,"['360f65d1-6231-5fdb-96de-9a4aea8edb1d', '86127ab5-b0be-4f22-9c6f-87aa742af10e', '9584c489-37bc-483b-9de3-24112f6727bc']",37,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:12:37.168,Carry,True
,,,,,"[47.7, 40.0]",,,,,,,,,,,0.9666350000000093,,,,,,,,,,,,,cb00742a-ac5d-5875-8e3b-973caab5fb24,471,,,"[46.6, 48.0]",4003608,12,0.0097307637,0.0108499117,-0.001119148,0.0142151406,0.0160672776,-0.001852137,-0.0007329891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Toon Raemaekers,43895.0,Center Back,26,Ferencvaros,1476,"['63b60de6-0d15-5e56-95d8-fe21f5cd3726', '871b0ee2-0dd3-410b-a72b-8b51a0fa1aa8']",42,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:12:42.170,Carry,
,,,,,"[59.0, 28.5]",,,,,,,,,,,1.2807640000000828,,,,,,,,,,,,,ac790a2f-64bf-5892-8420-337609df83c4,474,,,"[59.0, 28.1]",4003608,12,0.0097035086,0.0097035086,0.0,0.0192161556,0.0184955318,0.0007206239,0.0007206239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gábor Sándor Szalai,400298.0,Left Center Back,26,Ferencvaros,1476,"['907c28f5-8bd9-5a22-bbb5-35604ae8b86a', 'e883149b-c62f-401f-906d-9a86696252b5']",44,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:12:44.306,Carry,
,,,,,"[57.9, 41.5]",,,,,,,,,,,0.8553179999999702,,,,,,,,,,,,,e334e5a8-e07b-5b24-ab26-138cf8658ed0,477,,,"[59.0, 40.0]",4003608,12,0.0088242907,0.0087813456,4.29451e-05,0.0190617889,0.0180205368,0.0010412522,0.000998307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Naby Deco Keïta,8505.0,Left Defensive Midfield,26,Ferencvaros,1476,"['f8732d60-c33f-5704-957d-6e3ce1149132', '42c738ec-3a5e-40f8-a3c7-ada814a5697d']",46,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:12:46.639,Carry,
,,,,,"[62.9, 69.0]",,,,,,,,,,,0.8001509999999543,,,,,,,,,,,,,76d58e0d-ce3e-55d6-b241-ac1dfb9c1e7e,482,,,"[60.8, 65.8]",4003608,12,0.0101513239,0.0096031688,0.000548155,0.0167943295,0.0172979552,-0.0005036257,-0.0010517808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan Gartenmann,24560.0,Right Center Back,26,Ferencvaros,1476,"['4fe256d8-7065-432e-9a98-b821b46553c9', '2c1f4fa5-50e7-5172-a450-8bcc25bd64f8']",50,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:12:50.426,Carry,
,,,,,"[70.2, 66.5]",,,,,,,,,,,3.017061999999918,,,,,,,,,,,,,c7e342f2-fd6e-512b-a1ca-dd7e77914848,485,,,"[69.1, 66.5]",4003608,12,0.0094998581,0.0096865008,-0.0001866426,0.0193060581,0.0175963007,0.0017097574,0.0018964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Levi,16349.0,Right Attacking Midfield,26,Ferencvaros,1476,"['e5135caf-fcbb-50b1-b1f4-a114be96f028', '3d0fe0db-90ee-46e1-b72e-9bd4d325403a']",52,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:12:52.156,Carry,
,,,,,"[74.5, 41.1]",,,,,,,,,,,2.515064000000013,,,,,,,,,,,,,0ce58a73-15ba-5282-b55f-6c70839cdffa,488,,,"[70.2, 44.7]",4003608,12,0.0097504491,0.0096992794,5.11697e-05,0.0248333197,0.0229656287,0.0018676911,0.0018165214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Naby Deco Keïta,8505.0,Left Defensive Midfield,26,Ferencvaros,1476,"['7a6bfe08-7aa7-5516-a21b-36805b6de5f9', 'd9076a4f-dadc-45e9-a8c2-a71ab7b4f278']",56,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:12:56.364,Carry,
,,,,,"[41.2, 47.3]",,,,,,,,,,,1.055,,,,,,,,,,,,,c0e11c68-af7e-5f4e-b8cb-248d3ad432cd,492,,,"[38.0, 50.6]",4003608,13,0.010300165,0.0105792247,-0.0002790596,0.0146258995,0.0144016743,0.0002242252,0.0005032849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Midfield,27,Ujpest,1033,"['1ad19dbe-0d6a-4ac0-941f-959d60e7013b', '23e81a8f-b02c-46a7-ac71-afaedfbc3843']",0,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:00.381,Carry,
,,,,,"[53.5, 43.7]",,,,,,,,,,,0.914560999999987,,,,,,,,,,,,,9543c529-de86-5b68-a952-430250770f62,496,,,"[51.4, 47.3]",4003608,13,0.0112914965,0.0256433506,-0.0143518541,0.0158028249,0.0089374101,0.0068654148,0.0212172689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Milan Tučić,48713.0,Left Center Forward,27,Ujpest,1033,"['e61f7824-4091-4d7e-9feb-3d37ade452ac', '6ecb9093-f133-488e-bba3-7ea6c312e4c4', '23e81a8f-b02c-46a7-ac71-afaedfbc3843']",2,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:02.873,Carry,True
,,,,,"[78.2, 12.2]",,,,,,,,,,,1.8257059999998893,,,,,,,,,,,,,ce6aff73-d6c1-5722-bd45-fd3bb7234bda,500,,,"[65.5, 15.1]",4003608,13,0.0090347966,0.0092100743,-0.0001752777,0.0219519604,0.0167915504,0.00516041,0.0053356877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Left Midfield,27,Ujpest,1033,"['c7d431d6-becf-450b-b251-69e21a4abd3d', 'c2280cfb-7aa6-5cc9-8c79-1b9c973f2ef0']",6,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:06.043,Carry,
,,,,,"[44.1, 76.6]",,,,,,,,,,,4.731050000000047,,,,,,,,,,,,,0696681b-8b25-5db5-a346-45164836aa6c,505,,,"[41.9, 73.4]",4003608,13,0.0104143182,0.01034733,6.69882e-05,0.0119405864,0.0124921994,-0.000551613,-0.0006186012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cebrails Makreckis,131173.0,Right Wing Back,28,Ferencvaros,1476,"['ae16f092-7ffe-432c-8db3-c7ea6a16d820', 'c84bdac5-b3fc-5243-92e0-de1b563fc231']",11,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:13:11.119,Carry,
,,,,,"[47.4, 53.1]",,,,,,,,,,,3.522929999999935,,,,,,,,,,,,,da0623e7-8fe2-58b5-bba2-170a5e629e54,508,,,"[41.2, 70.4]",4003608,13,0.0101397978,0.010701742,-0.0005619442,0.0151013676,0.0128832227,0.0022181449,0.0027800892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Levi,16349.0,Right Attacking Midfield,28,Ferencvaros,1476,"['9209a2b0-d593-5e7c-88fa-6438a5990cbc', '32f202cc-c989-446c-a1b4-a994f0daf3ff']",16,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:13:16.757,Carry,
,,,,,"[57.1, 35.7]",,,,,,,,,,,1.3411959999999963,,,,,,,,,,,,,9ae7d16d-b71d-5906-8c71-dc40ce75d925,511,,,"[58.6, 31.7]",4003608,13,0.0095094163,0.0095983585,-8.89422e-05,0.0189883336,0.0189513564,3.69772e-05,0.0001259195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gavriel Gilad Kanichowsky,104036.0,Left Attacking Midfield,28,Ferencvaros,1476,"['8c257331-c75e-5d91-b3a6-434a0f24313a', '56d484b1-61db-487a-8967-55bbd06a901e']",21,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:13:21.738,Carry,
,,,,,"[48.1, 50.2]",,,,,,,,,,,0.5188080000000773,,,,,,,,,,,,,7a8fd920-ca68-53d4-b473-b7f917c7716f,514,,,"[47.4, 49.8]",4003608,13,0.0103376368,0.0100452863,0.0002923505,0.0158382989,0.0157817397,5.65592e-05,-0.0002357913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Naby Deco Keïta,8505.0,Left Defensive Midfield,28,Ferencvaros,1476,"['131db563-cb67-5487-b71f-0e9b38c4793f', '7f5221bd-ec12-498a-8b7b-fb7bcfd4dab6']",24,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:13:24.705,Carry,
,,,,,"[63.3, 60.7]",,,,,,,,,,,2.6186269999999787,,,,,,,,,,,,,4f047e41-6f7f-5c08-943f-7ce9d504d47d,517,,,"[57.1, 62.5]",4003608,13,0.0096155265,0.0096738618,-5.83353e-05,0.0187294614,0.0164265595,0.0023029018,0.0023612371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Tóth,386463.0,Right Defensive Midfield,28,Ferencvaros,1476,"['fe0ca175-2f51-52ac-9cbd-9661eab3af15', '8bacde75-1eb1-471a-9212-8be9e776d5c7']",26,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:13:26.232,Carry,
,,,,,"[61.1, 75.5]",,,,,,,,,,,0.4502290000000503,,,,,,,,,,,,,41164d0a-103f-519f-896b-6d75a3d1abc4,520,,,"[61.1, 75.5]",4003608,13,0.009550252,0.009550252,0.0,0.0147529552,0.0147529552,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Gartenmann,24560.0,Right Center Back,28,Ferencvaros,1476,"['133f19d6-aef5-59dc-a8d4-00d42548e40a', 'ca2c6831-1655-498c-a2d6-079224f8a9be']",29,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:13:29.997,Carry,
,,,,,"[72.4, 79.5]",,,,,,,,,,,1.7610060000000523,,,,,,,,,,,,,dab0929c-ed29-55ea-859d-4cfe68300a44,523,,,"[73.8, 79.5]",4003608,13,0.0103104413,0.0094494075,0.0008610338,0.0157802347,0.0156679582,0.0001122765,-0.0007487573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cebrails Makreckis,131173.0,Right Wing Back,28,Ferencvaros,1476,"['1bffcc10-71b7-4d82-b26e-293d1cae2406', '6e1c10dd-60a7-55b5-aba0-56fbe54200c5']",31,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:13:31.453,Carry,
,,,,,"[81.8, 55.6]",,,,,,,,,,,0.517814000000013,,,,,,,,,,,,,db8bac92-0308-5dd6-9e6c-ec1842be6208,526,,,"[81.0, 61.4]",4003608,13,0.0095396042,0.0095825428,-4.29386e-05,0.0253058057,0.0213920493,0.0039137565,0.0039566951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gavriel Gilad Kanichowsky,104036.0,Left Attacking Midfield,28,Ferencvaros,1476,"['566ee424-d316-41de-94fb-74b8143f3566', 'd89e6a91-f1d5-48e8-8c81-10980aa8c4fe', '3d367869-7941-5fbf-a3c7-787a966a5689']",34,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:13:34.521,Carry,True
,,,,,"[76.7, 46.2]",,,,,,,,,,,1.9231060000000288,,,,,,,,,,,,,dd799e7b-6148-5b6e-9987-7195cedc43fa,530,,,"[77.8, 47.3]",4003608,13,0.0095139584,0.0090544727,0.0004594857,0.0256237462,0.0254467782,0.0001769681,-0.0002825176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Naby Deco Keïta,8505.0,Left Defensive Midfield,28,Ferencvaros,1476,"['cb23e6a6-7a5b-595d-a097-cf5309f8608e', 'ae964d6c-ab0c-4b6f-9bb6-c74850fe93ff']",36,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:13:36.562,Carry,
,,,,,"[87.9, 52.0]",,,,,,,,,,,1.5462319999999599,,,,,,,,,,,,,74cbb9f4-cae7-5801-9b1d-69ab980c8a54,533,,,"[84.3, 54.9]",4003608,13,0.0094759017,0.0094795637,-3.662e-06,0.031152213,0.0279045664,0.0032476466,0.0032513086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Tóth,386463.0,Right Defensive Midfield,28,Ferencvaros,1476,"['d47c3e79-8d55-49c9-9ad8-b403117be81f', 'c8c9ae55-c673-409f-9c80-d7d9c445e6eb', '00514347-f009-5aec-9605-727a3e103d9e']",39,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:13:39.836,Carry,True
,,,,,"[90.4, 39.0]",,,,,,,,,,,1.1987179999999935,,,,,,,,,,,,,51507c02-8032-5cc0-9863-db598044e9ba,537,,,"[90.1, 44.0]",4003608,13,0.0091713211,0.0082133049,0.0009580161,0.0387558192,0.0388639681,-0.0001081489,-0.001066165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gavriel Gilad Kanichowsky,104036.0,Left Attacking Midfield,28,Ferencvaros,1476,"['89f6f2b4-4419-5e4b-810b-c5ecbcd14676', '1a45f6e2-ee98-4f6f-b804-e4f672fea326']",42,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:13:42.260,Carry,
,,,,,"[98.4, 7.5]",,,,,,,,,,,1.9621389999999665,,,,,,,,,,,,,7a3bfe05-3445-5434-a6fe-285aff63cc13,540,,,"[94.8, 11.4]",4003608,13,0.0087450286,0.0091281254,-0.0003830967,0.0255206339,0.0275895745,-0.0020689406,-0.0016858438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Barnabás Nagy,438571.0,Left Wing Back,28,Ferencvaros,1476,"['fcdcd522-70f5-5569-8e4a-7cb1fa3833ce', 'e97f52bc-9aae-49ec-ac13-2f8d7d653982']",45,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:13:45.320,Carry,
,,,,,"[88.3, 24.5]",,,,,,,,,,,0.4014089999999851,,,,,,,,,,,,,55231fdf-a8f2-5cb2-adf7-54e8648b321c,543,,,"[84.3, 21.6]",4003608,13,0.0088279033,0.0089981034,-0.0001702001,0.0319243111,0.0269357841,0.0049885269,0.0051587271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gavriel Gilad Kanichowsky,104036.0,Left Attacking Midfield,28,Ferencvaros,1476,"['dfc1edee-87a5-5931-9eff-7f5ac122b6f0', '66c9e93c-d6f0-4eb9-b588-2741b2e7faae']",48,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:13:48.346,Carry,
,,,,,"[97.0, 29.2]",,,,,,,,,,,0.00015999999991618097,,,,,,,,,,,,,92f64e30-3c15-5a7a-a50a-2e117b2269a2,546,,,"[97.0, 29.2]",4003608,13,0.0091733793,0.0091733793,0.0,0.0457697026,0.0457697026,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Barnabás Varga,12921.0,Center Forward,28,Ferencvaros,1476,"['0682c8f0-0698-4422-b889-2a0e54795a7a', '6535d9c6-0446-50b3-8372-e53572ebeec1']",49,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:13:49.495,Carry,
,,,,,"[104.6, 20.9]",,,,,,,,,,,0.6012700000000186,,,,,,,,,,,,,95613b79-99d9-5956-b084-2da51106ae7f,549,,,"[100.2, 21.9]",4003608,13,0.009046711,0.0088040158,0.0002426952,0.0481597371,0.0392008536,0.0089588836,0.0087161884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gavriel Gilad Kanichowsky,104036.0,Left Attacking Midfield,28,Ferencvaros,1476,"['4751fc7c-d982-4d38-97b7-2eb857dd2374', '9fe84212-b682-5640-a1f2-fe6c6a1181c6']",50,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:13:50.720,Carry,
,,,,,"[95.1, 48.7]",,,,,,,,,,,3.134,,,,,,,,,,,,,c021d08d-26e1-55f6-b8f5-495d768e483c,553,,,"[99.8, 30.3]",4003608,13,0.0095204571,0.0079952301,0.001525227,0.0436990708,0.0142404679,0.0294586029,0.0279333759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Tóth,386463.0,Right Defensive Midfield,28,Ferencvaros,1476,"['690546b6-9721-4562-b89f-d6135e86934d', '2fa9ef4f-e9d8-4842-b7df-57d377efd674', 'e22d6fce-33cb-4dd3-8397-6880b9398d74']",54,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:13:54.412,Carry,True
,,,,,"[101.3, 57.4]",,,,,,,,,,,1.788,,,,,,,,,,,,,46a5ffe7-3af7-5d93-b763-c1f7a17226e6,556,,,"[95.1, 48.7]",4003608,13,0.0091366265,0.0095204571,-0.0003838306,0.043887604,0.0436990708,0.0001885332,0.0005723638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Tóth,386463.0,Right Defensive Midfield,28,Ferencvaros,1476,"['690546b6-9721-4562-b89f-d6135e86934d', '687304b2-dde2-5846-b74f-ea2f88bfe665', '0be6fc6d-97b0-4c73-a6f2-967d7cfb5f92', '2fa9ef4f-e9d8-4842-b7df-57d377efd674']",57,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:13:57.546,Carry,True
,,,,,"[91.9, 60.7]",,,,,,,,,,,1.2973740000000689,,,,,,,,,,,,,4e1a0224-7e9f-56c4-865b-357c79f0c474,560,,,"[91.5, 58.5]",4003608,14,0.0096152769,0.008924094,0.0006911829,0.0308610275,0.0316570662,-0.0007960387,-0.0014872216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cebrails Makreckis,131173.0,Right Wing Back,28,Ferencvaros,1476,"['5d23f8e8-7c52-474d-bece-d46e4b1509e1', '84fc02fe-5bed-5e19-8161-603ac3ed5b26']",1,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:14:01.214,Carry,
,,,,,"[106.4, 72.3]",,,,,,,,,,,0.902548999999999,,,,,,,,,,,,,13438e71-8aa7-555b-b5ff-764c2bb11118,563,,,"[103.1, 73.0]",4003608,14,0.008509798,0.0085270517,-1.72537e-05,0.0317879394,0.0302622542,0.0015256852,0.0015429389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alex Tóth,386463.0,Right Defensive Midfield,28,Ferencvaros,1476,"['91c586fb-5202-5970-8f68-b97f185884e7', 'c0243d40-de9e-4ac9-8c73-8b53672a9903']",3,,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:14:03.604,Carry,
,,,,,"[3.2, 44.0]",,,,,,,,,,,1.686,,,,,,,,,,,,,4dee5dcf-b162-5310-9ee9-831abf36c6f4,566,,,"[1.8, 40.1]",4003608,14,0.0105724689,0.014664365,-0.0040918961,0.0074131503,0.0072306348,0.0001825155,0.0042744116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Riccardo Piscitelli,38335.0,Goalkeeper,29,Ujpest,1033,"['81a2bd70-2e4d-4a57-a83d-66fbede0e6a6', '9e5699a5-1463-50c8-9ba7-82527d9d1163', 'd3608f80-3559-4ee3-91aa-38d885e6a6c8']",6,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:06.120,Carry,True
,,,,,"[47.8, 9.7]",,,,,,,,,,,1.6641539999999804,,,,,,,,,,,,,f4eb9733-c08b-5849-b0d2-0f59db652e8f,576,,,"[53.9, 14.0]",4003608,16,0.0101666963,0.0100575704,0.0001091259,0.0135125332,0.0157182347,-0.0022057015,-0.0023148274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Krisztofer Horváth,40039.0,Left Midfield,30,Ujpest,1033,"['fe25a878-8c6e-4f29-8565-de6eb0fbcb85', 'a141999b-ea4f-569c-9b5a-3c89f0c56fbe']",9,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:09.944,Carry,
