50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_goal_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,6135eacf-e940-586f-98de-59fca512cbdc,2202,,,"[90.8, 55.8]",4003579,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ábel György Krajcsovics,446356.0,Right Wing,129,Zalaegerszegi TE,2209,"['aa3abf6d-3562-51f9-9e49-ddae9842d890', '6b8395a9-4b6c-403e-a45e-b54cfc0f0a67']",36,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:12:36.735,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f5431912-5e18-59b7-91ec-987bfcf0c4d0,2205,,,"[104.5, 73.9]",4003579,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Jaret López Cedillo,459782.0,Right Back,129,Zalaegerszegi TE,2209,"['44cca300-deb7-54ba-8295-3932e13ead5b', '3696aee6-fe02-4445-8e74-69da2a9e340b']",40,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:12:40.581,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,e7c7ac06-d264-5f11-9b9a-e8baef338e03,2208,,,"[113.3, 38.3]",4003579,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alen Martin Skribek,101837.0,Left Wing,129,Zalaegerszegi TE,2209,['c2614562-3f90-4d2c-8e28-b2363595102e'],44,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:12:44.678,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,30a2a5f0-22f8-57df-99d0-a9d5ec822b51,2212,,,"[72.3, 34.5]",4003579,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Milan Tučić,48713.0,Center Forward,130,Ujpest,1033,['b6230d83-655e-4e2f-8b5b-cfca640e3b11'],56,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:12:56.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2f030032-b49b-5812-934f-c111f8ee6af8,2217,,,"[39.8, 49.8]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bence Várkonyi,40496.0,Right Center Back,131,Zalaegerszegi TE,2209,"['40d95dce-3320-5248-9e1d-7146bff436b3', '8a1efdff-38c5-409d-9ee7-2a894b1ec8ff']",1,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:13:01.008,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,aa4249d0-9641-520f-8c78-670856b2e523,2220,,,"[50.5, 68.4]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Jaret López Cedillo,459782.0,Right Back,131,Zalaegerszegi TE,2209,"['6c8c0a64-2d23-4bd8-b6e2-845de04f4ba8', '0b382027-de69-52c8-9537-353e776671c3']",2,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:13:02.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,388fe239-07ca-5985-a810-b6cff2e12f18,2223,,,"[28.8, 57.3]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bence Várkonyi,40496.0,Right Center Back,131,Zalaegerszegi TE,2209,"['ece03983-db86-4ba2-9c06-7d06d12a0902', '33f6ca41-7f5d-53fd-af4f-376d6e6a21be']",5,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:13:05.777,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a4b981f7-ff5b-5ab3-95ac-dd928de9dcba,2226,,,"[38.3, 42.3]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Norbert Szendrei,101832.0,Left Defensive Midfield,131,Zalaegerszegi TE,2209,"['e2ab4e0d-d9ed-4b9b-a1e6-168902687708', '5093d77d-d00e-5394-ae5e-6dc183a65a5b']",9,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:13:09.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6987721a-b0d3-5022-a26b-2c10e701b671,2230,,,"[62.8, 60.8]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,András Mátyás Csonka,101841.0,Right Defensive Midfield,131,Zalaegerszegi TE,2209,"['08deeab5-9da8-43c7-9244-21f3a2c0ad72', '9d075ac8-7d0b-526c-aaf2-b8eaf6994c2d']",16,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:13:16.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5da8f143-cb3a-5127-b7d1-806081b03a10,2234,,,"[68.0, 47.6]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ábel György Krajcsovics,446356.0,Right Wing,131,Zalaegerszegi TE,2209,"['adcc8166-1f03-44b9-964f-eac4090de835', 'e0333ad0-d67d-4b5d-b010-119a216640a7']",18,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:13:18.236,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,476dbce5-bb09-54e9-8568-33df1057e687,2238,,,"[60.8, 41.0]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aljoša Matko,101803.0,Right Midfield,132,Ujpest,1033,"['5cf6b843-7af7-4303-a734-e7e2169d2ca4', 'a97ae311-08db-5c31-bdda-11775bf54e47']",20,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:20.513,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ac514988-0f4c-54d6-b84e-b75b67d8a65e,2242,,,"[66.3, 55.5]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iuri José Picanço Medeiros,7138.0,Right Center Midfield,132,Ujpest,1033,['b0e69df2-b9dd-4ada-af1e-e1739c4b8769'],22,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:22.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2183a508-49ed-56bb-87c7-0afefb08c938,2245,,,"[68.6, 42.5]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milan Tučić,48713.0,Center Forward,132,Ujpest,1033,"['fac0c045-45c3-44fb-84c3-a43471c89411', '87b94a06-6559-4efa-bda5-8dc3daffa792', 'fc007e0f-77a9-56c7-9124-6579d04c2a45']",24,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:24.245,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,fa9dba96-554d-544e-a96e-8433b05f3807,2248,,,"[52.8, 58.2]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Fiola,11268.0,Right Back,132,Ujpest,1033,"['28fd19e9-ebe1-4080-ab49-123d0e07bba9', '3a58e87a-1f91-5fb3-ad29-d04813a84634']",27,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:27.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bb742a36-15d9-50cb-a924-4a0a21a0ea21,2251,,,"[23.4, 43.2]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Piscitelli,38335.0,Goalkeeper,132,Ujpest,1033,"['feffef5b-10d6-4f78-b1c2-271e9ae8ac7c', 'f492aaf0-b8c2-563e-a409-aa54529a4828']",32,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:32.359,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6b0b2fa2-88dd-5719-84bf-4c9cf3106d5a,2254,,,"[25.3, 19.3]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davit Kobouri,46812.0,Left Center Back,132,Ujpest,1033,"['65980418-8953-4a1f-9aea-8c349863b14b', 'f6021474-aaa5-5a50-9777-1b39b6e019cd']",34,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:34.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e0a41eae-2b99-5451-98ef-78fd2c1fb245,2257,,,"[40.3, 6.8]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,132,Ujpest,1033,"['5a4f9784-d6ea-55e6-8e8d-7d5fb5aa2e66', '23238c03-e0a6-4ebf-974b-33d6321b1978']",37,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:37.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,04aba291-8a81-591f-b3c3-fda2ad441046,2260,,,"[41.4, 18.8]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tom Lacoux,68861.0,Center Defensive Midfield,132,Ujpest,1033,['5042710f-5db6-489c-931d-b13771e56170'],39,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:39.469,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,de4c28be-e0df-5456-b408-6aa95b37144d,2263,,,"[74.9, 12.6]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Midfield,132,Ujpest,1033,['fc68fc0a-ff57-44d1-a78c-50b8f78d30ec'],45,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:45.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2922b01b-ecbd-59b4-982d-14dca4f58e5a,2265,,,"[32.0, 60.4]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bence Várkonyi,40496.0,Right Center Back,133,Zalaegerszegi TE,2209,"['5de4b8fb-2bdd-5ca1-8732-01c7e814061f', 'a6c19060-96ee-4cb2-9212-eb117ddf7a1d']",45,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:13:45.972,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,71decaf1-52c6-5dfe-977b-d9538ea4acc7,2269,,,"[40.2, 43.1]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Norbert Szendrei,101832.0,Left Defensive Midfield,133,Zalaegerszegi TE,2209,"['d5634231-1409-4bd6-8cb1-5ed4d1d59410', '3cf527f8-1213-5f32-9ec6-14894ddf7c59']",49,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:13:49.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cf70ca31-fe5b-52a7-9132-84c122627cc9,2272,,,"[56.3, 4.4]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Csongor Papp,484093.0,Left Back,133,Zalaegerszegi TE,2209,"['f3b580d6-9e00-4215-b90f-3d262d83ed5c', '8dbbe107-ea06-5bb5-bea1-f9b9cefb0f28']",54,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:13:54.046,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e1d4115a-2055-521a-9a42-324d59f5a33a,2275,,,"[78.3, 12.9]",4003579,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alen Martin Skribek,101837.0,Left Wing,133,Zalaegerszegi TE,2209,"['dae99268-7855-5b69-ba0d-7a7fadd57b94', '8e9c4e3c-87bd-4c51-86c8-b72c09215e18']",58,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:13:58.705,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,c96c96cc-e35f-5135-a89a-c2949aa0f3f1,2278,,,"[100.8, 30.8]",4003579,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yohan Croizet,12805.0,Center Forward,133,Zalaegerszegi TE,2209,['49622cf9-3133-445a-b351-5b8dca220980'],1,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:14:01.687,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,9c6f2d83-9b72-563c-b0ea-f2fcd5c3171d,2283,,,"[88.8, 40.0]",4003579,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Milan Tučić,48713.0,Center Forward,134,Ujpest,1033,['c5c62e4e-477c-44f1-aaef-ee1d2ac7d0ff'],47,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:47.088,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,ac9068bb-5eb6-5f1e-a276-aee0a274a439,2287,,,"[85.4, 35.0]",4003579,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Milan Tučić,48713.0,Center Forward,134,Ujpest,1033,['72be126c-aed3-4e61-9473-dbaf46aacd64'],52,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:52.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c74888df-6b4e-5ef8-83ef-6aca3e263b76,2292,,,"[53.0, 60.1]",4003579,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Victor Vieira Ferreira Sousa,122981.0,Center Attacking Midfield,135,Zalaegerszegi TE,2209,"['1ee91c04-9c8c-41b9-a809-b13aab6b45c0', '58d003a8-d433-5b59-9041-24e8401c0219']",54,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:15:54.964,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,61915c0c-ce92-5a4f-bb97-0f3997d17ae2,2295,,,"[73.5, 54.3]",4003579,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Balázs Bakti,438530.0,Right Wing,135,Zalaegerszegi TE,2209,['2e9b0890-03f7-4e6b-9c49-d845e1f2a9b2'],57,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:15:57.625,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,04089c0b-38de-58af-8cc6-93c69171e307,2299,,,"[44.0, 45.5]",4003579,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Jaret López Cedillo,459782.0,Right Back,135,Zalaegerszegi TE,2209,['8cf7d89e-f64b-44b7-871b-be1f0b6a6430'],2,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:16:02.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,88428b82-286b-5efa-b22a-407792dfb89d,2303,,,"[71.3, 8.7]",4003579,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,136,Ujpest,1033,"['75b5aca8-6133-45c2-9f14-3ee37722341b', '24e6313a-24e5-5dd1-a9ee-f3fbd90f9b23']",7,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:07.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,bb282fe7-20a9-53da-b54b-cf4f0582abd5,2306,,,"[63.6, 21.2]",4003579,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damian Rasak,12829.0,Left Center Midfield,136,Ujpest,1033,"['c0e1d536-6ca1-464d-85b5-c55f0d3508d9', 'e1e175ca-919d-54c1-9223-3d9972805165']",9,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:09.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f198bc8e-e79f-570a-8272-e41414b7a42e,2310,,,"[47.3, 22.5]",4003579,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davit Kobouri,46812.0,Left Center Back,136,Ujpest,1033,"['8b313c08-469b-506a-9a5a-9092c3285e5e', '5c2168a9-9ee5-41ef-af3c-7da04974cf01']",11,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:11.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c0bb7415-f72b-5613-b321-48dfaa50498e,2313,,,"[61.8, 20.8]",4003579,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arijan Ademi,18879.0,Center Defensive Midfield,136,Ujpest,1033,"['3369729a-5a5e-4551-9cbf-6a75f2de1e37', '63d41fa2-6c48-59e4-a583-e7ca1c5b0eac']",12,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:12.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,77164207-4e79-5bf0-b055-ab9d9e7df170,2316,,,"[56.1, 75.9]",4003579,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Fiola,11268.0,Right Back,136,Ujpest,1033,['c6298b70-e5ee-42bb-99b7-c9bed48f3b9d'],19,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:19.255,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,20c56946-2ec7-5ce0-ad3a-a8aa3fed68d6,2318,,,"[52.6, 70.7]",4003579,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arijan Ademi,18879.0,Center Defensive Midfield,136,Ujpest,1033,['c86f8531-b948-4e92-8ebb-a7b1bc0cc112'],20,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:20.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,892c5e65-c17b-5fda-92a9-44d34d52ee2f,2320,,,"[45.3, 76.0]",4003579,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Fiola,11268.0,Right Back,136,Ujpest,1033,"['84fedace-d722-45b3-a47e-054845916281', '7370b43d-c4fa-5c47-b086-edb526e27024']",20,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:20.936,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3df89177-cc59-5245-9507-437a1146c131,2323,,,"[20.4, 53.7]",4003579,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Riccardo Piscitelli,38335.0,Goalkeeper,136,Ujpest,1033,"['96c2fcaa-804c-5484-9d28-dc4f1692d1f3', '46543e7d-0c20-49ac-ab34-d5bbfdf201b4']",23,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:23.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6248ccac-8568-50fc-9753-d9626735dc50,2326,,,"[48.6, 38.8]",4003579,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damian Rasak,12829.0,Left Center Midfield,136,Ujpest,1033,['3749833a-226f-4ee6-8169-979e5eb627ae'],26,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:26.423,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,3fe10109-51b8-502a-9245-3cfcd4726dae,2328,,,"[71.4, 71.3]",4003579,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iuri José Picanço Medeiros,7138.0,Right Center Midfield,136,Ujpest,1033,['b58532a0-c2b0-4658-a12d-18f57ba529fb'],28,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:28.815,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8cfcf43b-fb45-5227-93db-795ee8c4ae08,2340,,,"[88.8, 75.5]",4003579,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Right Midfield,138,Ujpest,1033,"['a642d0ea-1c2b-5855-9af6-2c96de56b6db', '43592769-d0cc-4a80-9c97-a8e948353668']",33,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:33.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d9ae4ef3-6f82-564e-ba72-748aa6a63f69,2347,,,"[16.3, 52.9]",4003579,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bence Várkonyi,40496.0,Right Center Back,139,Zalaegerszegi TE,2209,['e7b25479-3bab-4ccf-be06-3c9a678b2826'],0,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:17:00.931,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,00052d6d-c24e-5f42-bc33-6503bb078a5c,2349,,,"[20.2, 39.3]",4003579,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Csóka,47399.0,Left Center Back,139,Zalaegerszegi TE,2209,['4a243b8b-4ce1-4d99-81f1-adb8d9554a57'],4,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:17:04.269,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1ca56293-f8bc-5833-b17d-b608c7a70e33,2351,,,"[33.7, 53.6]",4003579,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bence Várkonyi,40496.0,Right Center Back,139,Zalaegerszegi TE,2209,"['7f876f4d-e727-4720-a93a-185d2c8e2057', '2840f87d-cfcc-5e5a-a2e0-9f0563627950']",8,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:17:08.500,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1dc8d0ed-e7f5-5bdf-9bc9-6388bc917851,2354,,,"[46.0, 39.6]",4003579,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,András Mátyás Csonka,101841.0,Right Defensive Midfield,139,Zalaegerszegi TE,2209,"['cfb7a870-52b5-5aba-843b-7dee9c942b4b', '69bde69c-d6bd-4a33-9480-f62a5b016027']",10,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:17:10.060,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a2984c54-6ce8-5ba6-9ce0-ff82908431a6,2357,,,"[33.0, 55.1]",4003579,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bence Várkonyi,40496.0,Right Center Back,139,Zalaegerszegi TE,2209,"['efe076bb-2981-586f-bb97-a41bc72cc370', 'ad92db96-e5a8-41e2-b3d8-20665d8409ba']",13,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:17:13.183,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,9da48c72-0da5-511b-b3e6-43ce32dcfc00,2360,,,"[87.5, 56.4]",4003579,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yohan Croizet,12805.0,Center Forward,139,Zalaegerszegi TE,2209,['37ddf646-665e-46da-82d5-a9dc7cafe34d'],18,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:17:18.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ee0093ed-d319-5680-bd13-daba6d51dbec,2362,,,"[73.3, 74.0]",4003579,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matija Ljujić,10837.0,Right Midfield,140,Ujpest,1033,['1f6dc9b6-5976-49dc-bf8a-e0d7c3775834'],56,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:56.468,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,dc7c588a-b736-516a-a408-af0dad65e796,2365,,,"[97.4, 63.1]",4003579,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iuri José Picanço Medeiros,7138.0,Right Center Midfield,140,Ujpest,1033,['17692e75-5174-4bcf-aed6-182c00619463'],59,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:59.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1a90dfe5-c021-5e7b-9e10-9d755c22e389,2367,,,"[13.0, 24.1]",4003579,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bence Gundel-Takács,438528.0,Goalkeeper,141,Zalaegerszegi TE,2209,"['3ce5f107-0a18-561a-8281-c2e4dfd07d66', 'e971ac2b-a198-4f49-8b11-b5973499cc78']",0,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:18:00.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cd9dbc2b-8188-54a3-a176-811eb327f5a3,2370,,,"[24.3, 7.4]",4003579,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Csóka,47399.0,Left Center Back,141,Zalaegerszegi TE,2209,"['0488ba9b-e799-4675-8698-7ca3f9ae1d6a', '9dd4c23b-0bf3-57fe-a6f2-fd4e2629ba10']",4,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:18:04.285,Ball Receipt*,
