bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_open_goal,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,25d948b6-4543-4ee7-a3d6-b6bd308a4f07,1,,,,4003742,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,,0,,,,,,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 404208, 'name': 'Dávid Banai'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 247192, 'name': 'Gergő János Bodnár'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 11268, 'name': 'Attila Fiola'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 55}, {'player': {'id': 27815, 'name': 'Patrizio Stronati'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 94}, {'player': {'id': 404242, 'name': 'Bence Gergényi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 44}, {'player': {'id': 318547, 'name': 'Noah Dávid Gabriel Fenyö'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 77}, {'player': {'id': 12411, 'name': 'Arne Maier'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 10}, {'player': {'id': 445486, 'name': 'Kristóf Sarkadi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 38}, {'player': {'id': 10837, 'name': 'Matija Ljujić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 88}, {'player': {'id': 40039, 'name': 'Krisztofer Horváth'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 11}, {'player': {'id': 101803, 'name': 'Aljoša Matko'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 17}]}",Ujpest,1033,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,166e1f04-abdb-44c9-9bdb-b0ab3b57260c,2,,,,4003742,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,,0,,,,,,,,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 31889, 'name': 'Dénes Dibusz'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 90}, {'player': {'id': 43895, 'name': 'Toon Raemaekers'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 28}, {'player': {'id': 34455, 'name': 'Mariano Gómez'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 4}, {'player': {'id': 400298, 'name': 'Gábor Sándor Szalai'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 22}, {'player': {'id': 404304, 'name': 'Attila Osváth'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 14}, {'player': {'id': 9600, 'name': ""Callum O'Dowda""}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 47}, {'player': {'id': 21518, 'name': 'Philippe Rommens'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 88}, {'player': {'id': 104036, 'name': 'Gavriel Gilad Kanichowsky'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 36}, {'player': {'id': 16442, 'name': 'Kristoffer Zachariassen'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 16}, {'player': {'id': 404190, 'name': 'Zsombor Gruber'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 30}, {'player': {'id': 90954, 'name': 'Lenny Joseph'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 75}]}",Ferencvaros,1476,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8d8bbbd7-5f51-4e42-a16d-a3302d001e96,3,,,,4003742,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,['cc65c410-fe35-5e2b-9455-b91a0c520a77'],0,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,cc65c410-fe35-5e2b-9455-b91a0c520a77,4,,,,4003742,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,['8d8bbbd7-5f51-4e42-a16d-a3302d001e96'],0,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4e3c3714-c0fd-4523-bb8a-21d4937da002,1249,,,,4003742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,100,Ujpest,1033,['f661cfb2-f767-5512-b734-87bd5a62754c'],0,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f661cfb2-f767-5512-b734-87bd5a62754c,1250,,,,4003742,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,100,Ujpest,1033,['4e3c3714-c0fd-4523-bb8a-21d4937da002'],0,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:00.000,Half Start,
,,,,,,,,,,,,,,1.5999989999999997,,,,,,,,,,,,,,78cdc46b-d434-4fd5-ba9c-fa80bc87e4e9,5,,,"[60.0, 40.0]",4003742,0,,0.0105779823,0.0085812286,0.0019967537,0.0146474186,0.0074392939,0.0072081247,0.005211371,,,,2.581579,,,Left Foot,,,"[39.7, 52.7]",,Ground Pass,,23.98,,,,,,0.9981194139,Toon Raemaekers,43895.0,,,,,Kick Off,,1,From Kick Off,Zsombor Gruber,404190.0,Right Center Forward,2,Ferencvaros,1476,['edd1644a-d48c-550a-809c-dd8e66108e26'],1,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:01.512,Pass,
,,,,,,,,,,,,,,2.280268,,,,,,,,,,,,,,d7ff023d-3890-45dd-84df-992f59a111f1,8,,,"[42.8, 52.5]",4003742,0,,0.0100236861,0.0105180629,-0.0004943768,0.0157646313,0.014864305,0.0009003263,0.0013947031,,,,0.811294,,,Left Foot,,,"[62.0, 72.7]",,Ground Pass,,27.86,,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.990791874,0.9604282379,Attila Osváth,404304.0,,,,,,,1,From Kick Off,Toon Raemaekers,43895.0,Right Center Back,2,Ferencvaros,1476,"['4822b7ef-86c9-57d2-8415-2607c0dcc173', 'a8311ec8-5d0d-513d-96e7-504cc74eac71']",4,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:04.909,Pass,
,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,07f93afd-0a08-4a15-935a-e52c24b0f410,11,,,"[68.6, 73.4]",4003742,0,,0.0099103469,0.0092998454,0.0006105015,0.017720405,0.0170331132,0.0006872918,7.67903e-05,,,,-1.471375,,,Right Foot,,,"[69.8, 61.4]",,Ground Pass,,12.09,,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.9021364945,0.9781125188,Gavriel Gilad Kanichowsky,104036.0,,,,,,,1,From Kick Off,Attila Osváth,404304.0,Right Wing Back,2,Ferencvaros,1476,"['241de9e1-bf4c-5b42-9843-df03c49f8c1e', 'f5cf61be-8242-565b-8f0d-3d5346d02a05']",10,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:10.367,Pass,
,,,,,,,,,,,,,,0.8370419999999995,,,,,,,,,,,,,,2c65e064-ba23-448d-ad99-7d1e7837119e,15,,,"[66.5, 58.2]",4003742,0,,0.0106003936,0.0093088076,0.0012915861,0.0159399249,0.0178049486,-0.0018650237,-0.0031566098,,,,-2.559418,,,Left Foot,,,"[57.0, 51.9]",,Ground Pass,,11.42,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9047345064,0.9775365591,Philippe Rommens,21518.0,,,,,,,1,From Kick Off,Gavriel Gilad Kanichowsky,104036.0,Right Center Midfield,2,Ferencvaros,1476,"['99cf9a68-4209-5175-8ede-86f4b21b9bd7', '0ab7d5cc-b23b-5578-974e-4a5f48ea33ac', '4db29868-0885-4002-95e3-a4b49f6192b6']",12,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:12.172,Pass,True
,,,,,,,,,,,,,,2.7978279999999995,,,,,,,,,,,,,,be34fbce-be22-4b3e-ad7c-727701c43370,22,,,"[56.6, 43.9]",4003742,0,,0.0098928167,0.0098665478,2.62689e-05,0.0154403038,0.0185981933,-0.0031578895,-0.0031841584,,,,-1.660989,,,Right Foot,,,"[53.8, 13.1]",,Ground Pass,,30.98,,,47.0,Midfield third - Right - To left - Long - Ground Pass,0.6087196607,0.9913832545,Gábor Sándor Szalai,400298.0,,,,,,,1,From Kick Off,Philippe Rommens,21518.0,Center Defensive Midfield,2,Ferencvaros,1476,"['a297e65c-2c0d-5ac5-b6ac-ab489f68b2c9', 'b8e49242-5620-506b-a50c-356e4b2c28e0']",14,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:14.886,Pass,
,,,,,,,,,,,,,,1.1214049999999989,,,,,,,,,,,,,,cc054088-810b-467f-8c0a-cb444ae1d287,26,,,"[53.8, 13.1]",4003742,0,,0.0104806609,0.0098928167,0.0005878443,0.014112697,0.0154403038,-0.0013276068,-0.0019154511,,,,-1.249321,,,Left Foot,,,"[57.4, 2.2]",,Ground Pass,,11.49,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.5638604457,0.8810544014,Callum O'Dowda,9600.0,,,,,,,1,From Kick Off,Gábor Sándor Szalai,400298.0,Left Center Back,2,Ferencvaros,1476,"['7d54d950-78c6-5854-82aa-4c513aaaf4dd', '770c999c-2e81-5275-b834-14543bb9e3d8']",17,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:17.684,Pass,
,,,,,,,,,,,,,,0.6048209999999999,,,,,,,,,,,,,,2354b698-0226-41f3-8825-711d4a5d1549,29,,,"[56.0, 2.9]",4003742,0,,0.0103110541,0.0097107366,0.0006003175,0.0134108625,0.0146705117,-0.0012596492,-0.0018599667,,,,2.729692,,,Left Foot,,,"[48.8, 6.1]",,Ground Pass,,7.87,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.6463822197,0.9667626023,Gábor Sándor Szalai,400298.0,,,,,,,1,From Kick Off,Callum O'Dowda,9600.0,Left Wing Back,2,Ferencvaros,1476,"['8522bdb8-f91a-583e-bf9b-4a512146dfa3', '5c3de5e6-169b-54d6-94c9-ccecee37a091']",19,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:19.290,Pass,
,,,,,,,,,,,,,,3.166457000000002,,,,,,,,,,,,,,af05fc61-4c91-48d1-9b18-c739f84004cf,32,,,"[48.8, 6.1]",4003742,0,,0.010794552,0.0103110541,0.000483498,0.0086198095,0.0134108625,-0.004791053,-0.005274551,,,,0.271469,,,Left Foot,,,"[89.3, 17.4]",,Ground Pass,,42.03,,Pass Offside,13.0,Midfield third - Left - Forwards - Short - High Pass,0.6260489593,0.4198153615,Lenny Joseph,90954.0,,,Through Ball,True,,,1,From Kick Off,Gábor Sándor Szalai,400298.0,Left Center Back,2,Ferencvaros,1476,"['4a65d7ea-dd8c-5176-8a69-9a89989e9567', '4afab184-d24a-5560-8b6b-07274c56a9cf']",19,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:19.895,Pass,
,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,b349180a-70f8-4893-be8c-d12f9c9b2b6c,34,,,"[32.3, 64.1]",4003742,0,,0.0119186044,0.0086198095,0.0032987949,0.0120376013,0.010794552,0.0012430493,-0.0020557456,True,,,-2.863293,,,Right Foot,,,"[23.2, 61.5]",,Ground Pass,,9.46,,,,,,0.9987213016,Attila Fiola,11268.0,,,,,Free Kick,,1,From Free Kick,Gergő János Bodnár,247192.0,Right Back,3,Ujpest,1033,['42c4b080-4001-5419-a513-55473ec5e98c'],36,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:36.703,Pass,
,,,,,,,,,,,,,,1.8342610000000061,,,,,,,,,,,,,,9f026d33-7f62-4c58-ad57-bb774d80fbc4,37,,,"[24.6, 57.7]",4003742,0,,0.0123296538,0.0119186044,0.0004110495,0.0074256137,0.0120376013,-0.0046119876,-0.0050230371,,,,-2.432966,,,Right Foot,,,"[7.8, 43.3]",,Ground Pass,,22.13,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9956520582,0.997518301,Dávid Banai,404208.0,,,,,,,1,From Free Kick,Attila Fiola,11268.0,Right Center Back,3,Ujpest,1033,['90d9f9d4-e48b-5818-bd52-3c2cbd6d68b8'],40,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:40.085,Pass,
,,,,,,,,,,,,,,2.4059259999999996,,,,,,,,,,,,,,754755d6-eefb-4a4a-891c-8f15a4596fb5,41,,,"[6.9, 42.2]",4003742,0,,0.0106493197,0.0141806155,-0.0035312958,0.0099637853,0.0071531208,0.0028106645,0.0063419603,,,,0.432809,,,Left Foot,,,"[54.3, 64.1]",,High Pass,,52.21,,Incomplete,14.0,Defensive third - Center - Forwards - Long - High Pass,0.999362263,0.2993584573,,,,,,,,,1,From Free Kick,Dávid Banai,404208.0,Goalkeeper,3,Ujpest,1033,"['2e77ce2f-7cb0-4b98-b589-bd2917884b27', '2b495230-ebf6-4511-88ae-e2a2b12c2550', '3af1f622-3b40-517c-9025-95b5da3b2b4c']",43,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:43.059,Pass,True
,,,,,,,,,,,,,,4.299461999999999,,,,,,,,,,,,,,2e77ce2f-7cb0-4b98-b589-bd2917884b27,42,,,"[65.8, 16.0]",4003742,0,,0.008146002,0.0071531208,0.0009928811,0.0224885289,0.0141806155,0.0083079133,0.0073150322,,,True,-0.317533,,,Head,,,"[102.1, 4.1]",,High Pass,,38.24,,,13.0,Midfield third - Left - Forwards - Short - High Pass,0.9780286113,0.173980996,Callum O'Dowda,9600.0,,,,,Recovery,,1,Regular Play,Gábor Sándor Szalai,400298.0,Left Center Back,4,Ferencvaros,1476,"['86992bc3-07a1-57c5-98fe-2097a80ddc14', '754755d6-eefb-4a4a-891c-8f15a4596fb5', '3e9da495-665d-5a3f-bcad-9ce98fad5fa7']",45,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:45.465,Pass,True
,,,,,,,,,,,,,,1.2458859999999985,,,,,,,,,,,,,,1c7101d2-788f-43b5-a741-e4398d9a8f36,47,,,"[88.8, 4.5]",4003742,0,,0.0100203184,0.0082770837,0.0017432347,0.0173954424,0.0216511358,-0.0042556934,-0.0059989281,,,,-3.115912,,,Left Foot,,,"[71.7, 4.1]",,Ground Pass,,17.14,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.5077833419,0.9755963683,Gábor Sándor Szalai,400298.0,,,,,,,1,Regular Play,Callum O'Dowda,9600.0,Left Wing Back,4,Ferencvaros,1476,"['28f7e3a4-ddbf-50e7-b72f-e74251115437', 'bff3fb98-12eb-5e27-9fe8-8528c628ee43']",54,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:54.447,Pass,
,,,,,,,,,,,,,,0.9250420000000011,,,,,,,,,,,,,,68f003d5-45db-4b39-80b5-3eec4af46f40,50,,,"[71.7, 4.1]",4003742,0,,0.0098268259,0.0100203184,-0.0001934925,0.0179011412,0.0173954424,0.0005056988,0.0006991914,,,,1.599168,,,Left Foot,,,"[71.3, 17.5]",,Ground Pass,,13.4,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.9741708392,0.8787339926,Philippe Rommens,21518.0,,,,,,,1,Regular Play,Gábor Sándor Szalai,400298.0,Left Center Back,4,Ferencvaros,1476,"['0c2cdec1-58f5-5f34-b719-bf1b5f29e74a', 'ace95e6b-fa59-5bfb-ba41-71f486e3db92']",55,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:55.693,Pass,
,,,,,,,,,,,,,,1.2611229999999995,,,,,,,,,,,,,,66309cad-3050-4e23-9ce2-b76248d256c3,54,,,"[69.5, 15.7]",4003742,0,,0.0089335423,0.009250774,-0.0003172318,0.0233448651,0.0190498699,0.0042949952,0.004612227,,,,-0.204284,,,Right Foot,,,"[85.7, 12.4]",,Ground Pass,,16.51,,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9613417298,0.880579114,Callum O'Dowda,9600.0,,,,,,,1,Regular Play,Philippe Rommens,21518.0,Center Defensive Midfield,4,Ferencvaros,1476,"['facfb55f-49cf-55ae-84cf-1df1ce3aec51', '9a65ffa8-a22d-5666-922e-545f785c3470']",58,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:58.190,Pass,
,,,,,,,,,,,,,,0.7575360000000001,,,,,,,,,,,,,,b8441f18-408d-4065-bd42-c5971303bc4b,57,,,"[84.5, 13.5]",4003742,0,,0.0094228787,0.008891087,0.0005317917,0.0188578051,0.0239476766,-0.0050898716,-0.0056216633,,,,-2.605339,,,Left Foot,,,"[73.5, 7.0]",,Ground Pass,,12.76,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.8348035829,0.9508682489,Gábor Sándor Szalai,400298.0,,,,,,,1,Regular Play,Callum O'Dowda,9600.0,Left Wing Back,4,Ferencvaros,1476,"['521c2744-04ab-599a-a969-6f2bd21a003b', '8bb75c2f-c5f7-55de-85ea-aa80f682b763']",59,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:00:59.675,Pass,
,,,,,,,,,,,,,,1.5719699999999939,,,,,,,,,,,,,,3ae5d9f4-da6f-4db7-90f4-8620a5a932ed,61,,,"[73.5, 7.0]",4003742,1,,0.0085928347,0.0094228787,-0.000830044,0.02601601,0.0188578051,0.0071582049,0.007988249,,,,0.13697,,,Left Foot,,,"[94.5, 9.9]",,High Pass,,21.24,,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.5060706046,0.377301693,Kristoffer Zachariassen,16442.0,,,,,,,1,Regular Play,Gábor Sándor Szalai,400298.0,Left Center Back,4,Ferencvaros,1476,"['fa51263d-662b-5d00-954e-2261dd09ea3c', 'd5d20178-3cae-5e7f-b8ad-0a9513655a84']",0,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:01:00.433,Pass,
,,,,,,,,,,,,,,0.9710610000000016,,,,,,,,,,,,,,cee5d4ef-82bf-497e-9a7f-6400aac910b2,65,,,"[14.1, 80.0]",4003742,1,,0.0143788075,0.0114211859,0.0029576216,0.0074665779,0.004141985,0.003324593,0.0003669714,,,,-0.97362,,,,,,"[20.9, 70.0]",,Low Pass,,12.09,,,,,,0.9823411703,Matija Ljujić,10837.0,,,,,Throw-in,,1,From Throw In,Gergő János Bodnár,247192.0,Right Back,5,Ujpest,1033,['a2b2f7ce-ebcb-5da0-9e79-a2dd2633016b'],23,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:23.218,Pass,
,,,,,,,,,,,,,,1.006245999999999,,,,,,,,,,,,,,83adbdb4-92c4-4050-8473-07f5055fd048,68,,,"[20.9, 70.0]",4003742,1,,0.0122057758,0.0143788075,-0.0021730317,0.0070017497,0.0074665779,-0.0004648282,0.0017082035,,,,2.37286,,,Left Foot,,,"[14.8, 75.9]",,Ground Pass,,8.49,,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9722889207,0.9525901675,Gergő János Bodnár,247192.0,,,,,,,1,From Throw In,Matija Ljujić,10837.0,Center Attacking Midfield,5,Ujpest,1033,"['be824387-136b-48ca-8de8-a5153802ed50', 'eb674333-dc98-5804-86a7-1b0ba2100abd']",24,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:24.189,Pass,True
,,,,,,,,,,,,,,3.827244000000006,,,,,,,,,,,,,,6ec56496-f146-4d2e-96c6-6934e78c00ba,70,,,"[14.8, 75.9]",4003742,1,,0.0120165236,0.0122057758,-0.0001892522,0.0109032942,0.0070017497,0.0039015445,0.0040907967,,,,-0.815002,,,Left Foot,,,"[57.4, 30.7]",,High Pass,,62.11,,Incomplete,54.0,Defensive third - Center - Forwards - Long - High Pass,0.5413225981,0.3454709053,,,,True,,,,,1,From Throw In,Gergő János Bodnár,247192.0,Right Back,5,Ujpest,1033,['7261de3f-0f58-4bff-b0da-e2bbfd58cdef'],25,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:25.195,Pass,
,,,,,,,,,,,,,,1.9603179999999993,,,,,,,,,,,,,,7261de3f-0f58-4bff-b0da-e2bbfd58cdef,71,,,"[62.7, 49.4]",4003742,1,,0.0134979021,0.0070017497,0.0064961524,0.010919597,0.0122057758,-0.0012861788,-0.0077823312,,,True,0.115308,,,Head,,,"[72.4, 50.5]",,Low Pass,,9.73,,Incomplete,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9165651268,0.5739391446,,,,,,,Recovery,,1,From Throw In,Attila Osváth,404304.0,Right Wing Back,5,Ujpest,1033,"['3dd1505b-739f-5430-98c8-bf3ae46dddbf', '6ec56496-f146-4d2e-96c6-6934e78c00ba', '70dc8b01-d75c-49f3-96f5-2e728563ffe6']",29,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:01:29.022,Pass,True
,,,,,,,,,,,,,,1.001900000000009,,,,,,,,,,,,,,c3a7e8f9-6b79-4e07-a3c4-76a44f9cb7e6,76,,,"[43.6, 10.1]",4003742,1,,0.0101507297,0.0119535774,-0.0018028477,0.0142434593,0.0111703379,0.0030731214,0.0048759691,,,,-0.19448,,,Left Foot,,,"[56.8, 7.5]",,Ground Pass,,13.45,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9980722696,0.8449938297,Krisztofer Horváth,40039.0,,,,,,,1,From Throw In,Bence Gergényi,404242.0,Left Back,5,Ujpest,1033,"['82d2b942-f75f-4aba-a68b-6dcc4ebfb7ef', '3ffbb70e-0c7f-53f6-aea7-5a46753d3816', '11d990eb-a098-5e4f-a7af-66d0f3ecccba']",35,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:35.069,Pass,True
,,,,,,,,,,,,,,0.9251519999999872,,,,,,,,,,,,,,1ce3f89d-c7fb-42f9-a19e-c6bb29d7a602,79,,,"[56.8, 7.5]",4003742,1,,0.0120000895,0.0101507297,0.0018493598,0.014294425,0.0142434593,5.09657e-05,-0.0017983941,,,,1.973544,,,Right Foot,,,"[49.6, 24.4]",,Ground Pass,,18.37,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.7595044778,0.9785829782,Arne Maier,12411.0,,,,,,,1,From Throw In,Krisztofer Horváth,40039.0,Left Wing,5,Ujpest,1033,"['6a6d2f61-d863-5a5e-abb1-bf660936b548', '3e31a9c6-3a41-5205-8d6e-392ad20ef881']",36,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:36.071,Pass,
,,,,,,,,,,,,,,0.7682870000000112,,,,,,,,,,,,,,88504d5a-89d2-4257-9e4f-4a27ae63c925,82,,,"[49.6, 24.4]",4003742,1,,0.0107475258,0.0120000895,-0.0012525637,0.0105491448,0.014294425,-0.0037452802,-0.0024927165,,,,-1.638052,,,Right Foot,,,"[48.3, 5.1]",,Ground Pass,,19.34,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.9545450117,0.9270979762,Bence Gergényi,404242.0,,,,,,,1,From Throw In,Arne Maier,12411.0,Left Defensive Midfield,5,Ujpest,1033,"['914152fd-f222-46e5-ab7a-df97c994ec88', '807ae28c-302a-59a6-8a69-d1b01dd7b3cd']",36,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:36.996,Pass,True
,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,5c979ae2-2ba6-442b-afaf-83b2a92d6f76,86,,,"[47.3, 4.0]",4003742,1,,0.0096267033,0.0104112225,-0.0007845191,0.0091197146,0.0128015839,-0.0036818692,-0.0028973501,,,,0.0,,,Left Foot,,,"[48.0, 4.0]",,Ground Pass,,0.7,,Incomplete,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9915668315,0.7783953547,,,,,,,,,1,From Throw In,Bence Gergényi,404242.0,Left Back,5,Ujpest,1033,"['7e5949df-ea6e-55d9-bbdc-febf366e2ff8', 'ad0eef0a-bead-458f-8ad2-43389af47b2c']",39,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:39.298,Pass,
,,,,,,,,,,,,,,2.017653000000006,,,,,,,,,,,,,,4e4d7f47-9d02-4493-b7c7-90c029be248e,88,,,"[55.4, 0.1]",4003742,1,,0.0084195836,0.0096267033,-0.0012071198,0.0224263463,0.0091197146,0.0133066317,0.0145137515,,,,0.190977,,,,,,"[85.4, 5.9]",,High Pass,,30.56,,,,,,0.3723917902,Krisztofer Horváth,40039.0,,,,,Throw-in,,1,From Throw In,Bence Gergényi,404242.0,Left Back,6,Ujpest,1033,['3febf33b-e5af-589c-9acc-7b8f54603d92'],57,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:57.769,Pass,
,,,,,,,,,,,,,,1.415600999999995,,,,,,,,,,,,,,ad053003-0bf0-4852-925c-4d6559dbac49,91,,,"[85.4, 5.9]",4003742,1,,0.0145396302,0.0084195836,0.0061200466,0.0101405149,0.0224263463,-0.0122858314,-0.018405878,,,,2.004378,,,Other,,,"[77.9, 22.1]",,Low Pass,,17.85,,Incomplete,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.8335326037,0.7820395231,,,,,,,,,1,From Throw In,Krisztofer Horváth,40039.0,Left Wing,6,Ujpest,1033,"['02c64a07-3c87-4656-963c-18b99f15e846', 'd9a91ad5-246d-5411-a7e4-bf4ad66f020d']",59,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:01:59.787,Pass,
