,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_shot_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
572,,,,,,,,,,,,,,,,,,1.024,,,,,,,,,,,,,,308c64ef-39e0-5101-ae02-1e56c8766cfe,1848,,,"[50.4, 1.1]",4003641,54,,0.0098477686,0.0109486561,-0.0011008875,0.01543428,0.0134328417,0.0020014383,0.0031023258,,,,1.177926,,Left Foot,,,"[55.0, 12.2]",,Ground Pass,,12.02,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.5592980093,0.8378069997,Jasmin Mešanović,388945.0,,,,,,,2,Regular Play,Sinan Medgyes,404182.0,Left Back,175,Kisvárda,2484,['c354523d-00ba-5dca-8b92-e66c6e32bdfb'],58,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:09:58.974,Pass,
573,,,,,,,,,,,,,,,,,,3.452,,,,,,,,,,,,,,31b3b496-e2d9-57f4-bbe0-9af148739e4f,1851,,,"[51.3, 17.4]",4003641,55,,0.0097901886,0.009401801,0.0003883876,0.0093657328,0.0159135591,-0.0065478263,-0.0069362139,,True,,1.256745,,Right Foot,,,"[71.6, 79.9]",,Low Pass,,65.71,Out,,34.0,Midfield third - Left - To right - Long - High Pass,0.982521206,0.8595921993,,,,True,,,,,2,Regular Play,Jasmin Mešanović,388945.0,Left Center Forward,175,Kisvárda,2484,['00b713ca-0643-530d-8f54-617fbe1f40e2'],2,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:10:02.309,Pass,
574,,,,,,,,,,,,,,,,,,1.728,,,,,,,,,,,,,,f57e5b1f-3079-5f14-bfba-8f75ca3a367e,1852,,,"[49.2, 0.1]",4003641,55,,0.0052385186,0.0093657328,-0.0041272142,0.009809711,0.0097901886,1.95224e-05,0.0041467366,,,,0.151882,,,,,"[78.6, 4.6]",,High Pass,,29.74,Incomplete,,,,,0.4331085384,,,,,,,Throw-in,,2,From Throw In,Krisztián Tamás,348792.0,Left Back,176,Ujpest,1033,['af1584e0-f878-5055-94e1-12cb4890be1a'],18,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:18.852,Pass,
575,,,,,,,,,,,,,,,,,,1.361,,,,,,,,,,,,,,af1584e0-f878-5055-94e1-12cb4890be1a,1853,,,"[41.5, 75.5]",4003641,55,,0.0098186443,0.0097901886,2.84556e-05,0.0161209702,0.0093657328,0.0067552375,0.0067267818,,,,-0.581235,,Head,,,"[55.2, 66.5]",,High Pass,,16.39,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9891813404,0.482121408,Abdulrasaq Ridwan Popoola,484631.0,,,,,Recovery,,2,Regular Play,Aleksandar Jovičić,28394.0,Right Center Back,177,Kisvárda,2484,"['f57e5b1f-3079-5f14-bfba-8f75ca3a367e', '36c12ba8-23df-548a-a107-131098fc9062']",20,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:10:20.580,Pass,
576,,,,,,,,,,,,,,,,,,1.217,,,,,,,,,,,,,,c14d73b5-40f7-58ee-836e-4cb38e466f93,1856,,,"[55.2, 66.5]",4003641,55,,0.0186384488,0.0098186443,0.0088198045,0.0093543036,0.0161209702,-0.0067666667,-0.0155864712,,,,-1.030377,,Right Foot,,,"[62.4, 54.5]",,High Pass,,13.99,Incomplete,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.5317580474,0.5012268424,,,,,,,,,2,Regular Play,Abdulrasaq Ridwan Popoola,484631.0,Center Defensive Midfield,177,Kisvárda,2484,"['afc0cea4-f9ee-55b0-b09d-78e402f1be03', 'd81bd5da-3e98-54bf-940c-ef1e511ab199']",22,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:10:22.021,Pass,
577,,,,,,,,,,,,,,,,,,3.114,,,,,,,,,,,,,,6efa1d46-ab6e-5d97-8ddc-31e5e59a3eba,1859,,,"[56.8, 26.2]",4003641,55,,0.0117617482,0.0091023445,0.0026594037,0.0137888202,0.0178621262,-0.004073306,-0.0067327097,,,,2.775427,,Right Foot,,,"[16.9, 41.5]",,High Pass,,42.73,,,38.0,Midfield third - Left - Backwards - Long - Ground Pass,0.9990440968,0.9889919758,Dávid Banai,404208.0,,,,,,,2,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,178,Ujpest,1033,"['f0c2f16d-f757-5991-96d5-4cc78b32750f', '83925b4f-cd08-5ab0-b2a5-6f2496993095']",24,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:24.275,Pass,
578,,,,,,,,,,,,,,,,,,1.258,,,,,,,,,,,,,,4b7dde44-1ccf-5d17-bea5-422aab77bce1,1861,,,"[16.2, 44.8]",4003641,55,,0.0107707297,0.0117617482,-0.0009910185,0.0144720571,0.0137888202,0.0006832369,0.0016742554,True,,,0.80191,,Keeper Arm,,,"[43.0, 72.5]",,Ground Pass,,38.54,,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.9749884295,0.9917273521,Bence Gergényi,404242.0,,,,,,,2,Regular Play,Dávid Banai,404208.0,Goalkeeper,178,Ujpest,1033,['7a2b47a2-3f37-5451-a6b4-793d7cc024e1'],30,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:30.934,Pass,
579,,,,,,,,,,,,,,,,,,1.094,,,,,,,,,,,,,,4ecae830-4027-5c6b-91c1-9916b758a98e,1863,,,"[46.7, 73.3]",4003641,55,,0.0096853115,0.0107707297,-0.0010854183,0.0144974953,0.0144720571,2.54381e-05,0.0011108564,,,,0.205165,,Right Foot,,,"[64.0, 76.9]",,Ground Pass,,17.67,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9936222884,0.9177297354,Damian Rasak,12829.0,,,,,,,2,Regular Play,Bence Gergényi,404242.0,Right Back,178,Ujpest,1033,['dbfb102d-6859-5102-8160-f3ff47cf6e3b'],32,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:32.248,Pass,
580,,,,,,,,,,,,,,,,,,1.158,,,,,,,,,,,,,,0e38d7d6-9797-5cf3-a716-85f882096247,1866,,,"[65.1, 76.2]",4003641,55,,0.0096155265,0.0094952295,0.0001202971,0.0188475773,0.0156628117,0.0031847656,0.0030644685,,,,-1.693632,,Right Foot,,,"[63.1, 60.0]",,Ground Pass,,16.32,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.8514567304,0.973903954,João Aniceto Grandela Nunes,7977.0,,,,,,,2,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,178,Ujpest,1033,"['62c2bc89-53a9-54be-9abb-b446b8d0fdb2', '10a9dca8-1dda-5778-8bd7-b729bd81bd66']",34,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:34.927,Pass,
581,,,,,,,,,,,,,,,,,,2.72,,,,,,,,,,,,,,fea33384-b5c3-5e44-81a8-3fd4967669a0,1869,,,"[64.9, 59.2]",4003641,55,,0.0087533286,0.0096448278,-0.0008914992,0.019935159,0.0189295467,0.0010056123,0.0018971115,,,,-1.25348,,Right Foot,,,"[82.7, 5.0]",,High Pass,,57.05,,,25.0,Midfield third - Right - To left - Long - High Pass,0.9991947069,0.8158237934,Krisztofer Horváth,40039.0,,True,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,178,Ujpest,1033,"['037b20d3-9423-5ae9-94c3-1a7245846086', '18b4b8c0-0801-588e-8764-d207b00d29d9']",37,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:37.232,Pass,
582,,,,,,,,,,,,,,,,,,0.253,,,,,,,,,,,,,,d1a3014a-bf9b-5676-a3cb-c1f93855db6d,1872,,,"[83.6, 5.0]",4003641,55,,0.0084937969,0.0087268353,-0.0002330383,0.0224969443,0.0203861054,0.0021108389,0.0023438772,,,,0.495133,,Right Foot,,,"[88.6, 7.7]",,Ground Pass,,5.68,,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.758457673,0.8869633079,Krisztián Tamás,348792.0,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Wing,178,Ujpest,1033,"['dd11d407-69a2-5a53-96d1-57d1f9dea74a', 'e25d4c2e-7cf2-5264-a957-93789ec3ddd1']",42,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:42.913,Pass,
583,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,d4364511-9c51-54c4-b2a6-f5f0f1014758,1877,,,"[5.0, 65.7]",4003641,55,,0.0104269255,0.0224969443,-0.0120700188,0.0154196443,0.0084937969,0.0069258474,0.0189958662,True,,,-0.463648,,Right Foot,,,"[19.4, 58.5]",,Ground Pass,,16.1,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9931741732,0.9612861872,Abdulrasaq Ridwan Popoola,484631.0,,,,,,,2,Regular Play,Aleksandar Jovičić,28394.0,Right Center Back,179,Kisvárda,2484,['ef320c58-7659-552c-beb2-49c0fbc90246'],50,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:10:50.867,Pass,
584,,,,,,,,,,,,,,,,,,1.405,,,,,,,,,,,,,,ee564c59-395f-538e-9ad8-3eb862acc9f3,1879,,,"[46.5, 55.4]",4003641,55,,0.010374181,0.0104269255,-5.27445e-05,0.0156374015,0.0154196443,0.0002177572,0.0002705017,,,,-1.541393,,Right Foot,,,"[47.2, 31.6]",,Ground Pass,,23.81,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.985823871,0.9808097482,Bohdan Melnyk,406296.0,,,,,,,2,Regular Play,Abdulrasaq Ridwan Popoola,484631.0,Center Defensive Midfield,179,Kisvárda,2484,['facacf4b-95ca-5fd0-95d1-0bb75a94a5fe'],56,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:10:56.822,Pass,
585,,,,,,,,,,,,,,,,,,3.261,,,,,,,,,,,,,,b47c048b-6b82-52b1-a305-56a4501e3cfd,1882,,,"[77.7, 14.2]",4003641,56,,0.009101429,0.0089220656,0.0001793634,0.0437985547,0.0213125758,0.0224859789,0.0223066155,,,,1.099092,de49fb4d-4da0-50b4-b5f1-314a5308681a,Right Foot,,,"[100.4, 58.7]",True,High Pass,,49.96,,,34.0,Midfield third - Left - To right - Long - High Pass,0.9999366429,0.4539380074,Krisztián Nagy,404977.0,,True,,,,,2,Regular Play,Bohdan Melnyk,406296.0,Left Center Midfield,179,Kisvárda,2484,"['15c27361-f43e-5e3a-b657-b0fdc7324fc9', '178773fc-ab75-564b-99fe-912854c9579a']",5,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:11:05.374,Pass,
586,,,,,,,,,,,,,,,,,,0.546,,,,,,,,,,,,,,b82d32ab-bb48-5a0c-b51c-197dfb17644a,1888,,,"[61.0, 40.1]",4003641,57,,0.0245998185,0.0096909162,0.0149089023,0.00945572,0.0068286974,0.0026270226,-0.0122818798,True,,,2.952394,,Right Foot,,,"[42.2, 43.7]",,Ground Pass,,19.14,,,,,,0.9987273812,Mátyás Tajti,35313.0,,,,,Kick Off,,2,From Kick Off,Giorgi Beridze,28763.0,Center Forward,180,Ujpest,1033,['43f7fb8e-6143-5795-8b32-591ad9113950'],42,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:12:42.575,Pass,
587,,,,,,,,,,,,,,,,,,0.997,,,,,,,,,,,,,,8ff26427-97a1-5d1d-9fdc-8e6cf6752565,1893,,,"[78.8, 54.1]",4003641,57,,0.0085685486,0.009217375,-0.0006488264,0.0261519384,0.0254018083,0.00075013,0.0013989564,,,,0.857131,,Right Foot,,,"[94.3, 72.0]",,Ground Pass,,23.68,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.6851504133,0.9642349482,Bence Balazs Bíró,101836.0,,,,,,,2,Regular Play,Aleksandar Jovičić,28394.0,Right Center Back,181,Kisvárda,2484,"['281b74cb-6823-5452-85c6-70e5f2639bc5', '597ca598-b7de-5c63-9132-8035a648aaf1']",44,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:12:44.452,Pass,
588,,,,,,,,,,,,,,,,,,0.613,,,,,,,,,,,,,,126f9ba2-243d-538f-8811-e5bd875b514f,1896,,,"[98.9, 71.3]",4003641,57,,0.0088504618,0.0086721927,0.0001782691,0.0237242691,0.0293744728,-0.0056502037,-0.0058284728,,,,-2.90658,,Right Foot,,,"[84.7, 67.9]",,Ground Pass,,14.6,,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9973316024,0.9843099117,Krisztián Nagy,404977.0,,,,,,,2,Regular Play,Bence Balazs Bíró,101836.0,Right Center Forward,181,Kisvárda,2484,"['3b6c2971-3aa2-512c-8199-b0754fc9fad5', '1cdf9b60-1035-5ee5-9d8c-3fc739c0b6cc']",47,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:12:47.205,Pass,
589,,,,,,,,,,,,,,,,,,0.902,,,,,,,,,,,,,,f5834470-0bec-5340-99fa-dbd35e2b7730,1899,,,"[80.1, 67.2]",4003641,57,,0.0095872544,0.0096473284,-6.0074e-05,0.0187434833,0.0229130201,-0.0041695368,-0.0041094627,,,,-2.68763,,Right Foot,,,"[63.5, 59.1]",,Ground Pass,,18.47,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.6295205984,0.9877217412,Abdulrasaq Ridwan Popoola,484631.0,,,,,,,2,Regular Play,Krisztián Nagy,404977.0,Right Center Midfield,181,Kisvárda,2484,"['83c2554f-c162-51fc-8fef-6ed976227b50', 'eca1b8dd-4cd2-5773-8c0f-0ae8ac6abd54']",49,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:12:49.283,Pass,
590,,,,,,,,,,,,,,,,,,0.752,,,,,,,,,,,,,,7c18785b-2719-5cd2-92a4-f0d8330d3ffc,1902,,,"[62.5, 55.8]",4003641,57,,0.0091990167,0.0096560977,-0.000457081,0.0194095988,0.0184900481,0.0009195507,0.0013766317,,,,-1.81891,,Right Foot,,,"[58.7, 40.8]",,Ground Pass,,15.47,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.9402856046,0.9832251072,Branimir Cipetić,46426.0,,,,,,,2,Regular Play,Abdulrasaq Ridwan Popoola,484631.0,Center Defensive Midfield,181,Kisvárda,2484,"['3757e0bc-d148-5673-8092-26f8e8a0ca35', 'a87f7016-729e-5781-a3f0-8796c25992b6']",50,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:12:50.708,Pass,
591,,,,,,,,,,,,,,,,,,0.998,,,,,,,,,,,,,,87bdd37b-ea9b-5478-9127-4f55ff1128d6,1905,,,"[57.9, 38.0]",4003641,57,,0.0095516415,0.0096252942,-7.36527e-05,0.0185009949,0.0196288992,-0.0011279043,-0.0010542516,,,,-1.34684,,Right Foot,,,"[62.0, 20.0]",,Ground Pass,,18.46,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.5271165399,0.9864498973,Martin Chlumecký,131284.0,,,,,,,2,Regular Play,Branimir Cipetić,46426.0,Right Back,181,Kisvárda,2484,"['3bc0d1a9-c8ec-51c2-9ee9-2d84d0437230', 'da8e4444-c0b2-5970-b729-11782b95eb7a']",52,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:12:52.625,Pass,
592,,,,,,,,,,,,,,,,,,2.501,,,,,,,,,,,,,,6e8b1b20-f10f-5342-9908-afed0a396692,1908,,,"[64.9, 21.4]",4003641,57,,0.0069322772,0.0096292309,-0.0026969537,0.0195904057,0.0192713104,0.0003190953,0.003016049,,,,0.669116,,Left Foot,,,"[104.1, 52.4]",,High Pass,,49.98,Incomplete,,34.0,Midfield third - Left - To right - Long - High Pass,0.9953937699,0.3171772361,,,,,,,,0.00015396046,2,Regular Play,Martin Chlumecký,131284.0,Left Center Back,181,Kisvárda,2484,"['5df2130d-6724-5fb7-968b-cadb20d8eb46', '80ea72cb-ee69-53af-880a-5c4b140a1339']",55,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:12:55.536,Pass,
593,,,,,,,,,,,,,,,,,,1.392,,,,,,,,,,,,,,5df2130d-6724-5fb7-968b-cadb20d8eb46,1909,,,"[16.0, 27.7]",4003641,57,,0.0414474383,0.0192713104,0.0221761279,0.0103032319,0.0096292309,0.0006740009,-0.0215021269,,,,0.414814,,Head,,,"[26.9, 32.5]",,Low Pass,,11.91,Incomplete,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.6269921658,0.4835707247,,,,,,,Recovery,,2,Regular Play,Krisztián Tamás,348792.0,Left Back,181,Kisvárda,2484,"['5ea68b4f-bae5-5aa2-b428-fc053e404400', '6e8b1b20-f10f-5342-9908-afed0a396692']",58,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:12:58.037,Pass,
594,,,,,,,,,,,,,,,,,,0.904,,,,,,,,,,,,,,48a1f133-c01c-5a12-b07a-2e366edf3620,1913,,,"[91.5, 43.4]",4003641,58,,0.0091829328,0.0089267595,0.0002561733,0.0561083294,0.0400956459,0.0160126835,0.0157565102,,,,-0.706908,,Left Foot,,,"[96.3, 39.3]",,Ground Pass,,6.31,,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.9959351241,0.7704046369,Jasmin Mešanović,388945.0,,,,,,,2,Regular Play,Aleksandar Jovičić,28394.0,Right Center Back,181,Kisvárda,2484,"['0b679083-01cc-5495-b674-b9b5096f2d46', '841884e0-eb3b-5963-b352-f54975be08c4', 'f2bb7635-2ac2-5980-b25c-e51b491ec30e']",0,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:13:00.327,Pass,True
595,,,,,,,,,,,,,,,,,,0.683,,,,,,,,,,,,,,73d8f4ee-5545-520b-bc7e-13ca36221294,1918,,,"[97.6, 32.1]",4003641,58,,0.0088820904,0.0090684565,-0.000186366,0.0361064784,0.0504835919,-0.0143771134,-0.0141907474,,,,2.958482,,Right Foot,,,"[89.5, 33.6]",,Ground Pass,,8.24,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.4823335175,0.9503619075,Gábor Molnár Horváth,405806.0,,,,,,,2,Regular Play,Jasmin Mešanović,388945.0,Left Center Forward,181,Kisvárda,2484,"['6dea0127-b2fb-5802-8f60-95ef05615ff9', '65f5f55e-98f9-5a4c-ba42-1582e9b8dee2', '19d8341a-2d02-57e3-892e-c864be3d6d9e']",3,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:13:03.877,Pass,True
596,,,,,,,,,,,,,,,,,,1.664,,,,,,,,,,,,,,daea5a04-3203-5fd5-9889-a2f1776e4393,1921,,,"[89.5, 33.6]",4003641,58,,0.0084708808,0.0088820904,-0.0004112097,0.0334288515,0.0361064784,-0.0026776269,-0.0022664173,,,,-0.894379,,Left Foot,,,"[107.0, 11.8]",,Ground Pass,,27.96,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.5273930947,0.8078405261,Sinan Medgyes,404182.0,,,,,,,2,Regular Play,Gábor Molnár Horváth,405806.0,Center Attacking Midfield,181,Kisvárda,2484,"['869728ff-ca18-5a3b-a999-5c8667b12ebe', '0a90baa9-18a3-5163-9930-b9d12f6d8271']",4,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:13:04.600,Pass,
597,,,,,,,,,,,,,,,,,,0.803,,,,,,,,,,,,,,e5a1ce0b-9185-5983-8b58-1a62e324dbcf,1924,,,"[107.8, 11.8]",4003641,58,,0.0079580192,0.0085418709,-0.0005838517,0.0172193199,0.035932254,-0.0187129341,-0.0181290824,,,,1.433277,,Left Foot,True,,"[110.9, 34.2]",,Ground Pass,,22.61,Incomplete,,35.0,Attacking third - Left - To right - Short - High Pass,0.7597882095,0.1871097684,,,,,,,,0.0016908732,2,Regular Play,Sinan Medgyes,404182.0,Left Back,181,Kisvárda,2484,"['6cc3d06f-344b-5270-ab9b-08cdb62a43a0', 'd596cc46-e753-5cdc-abca-b23de2ee39b6']",6,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:13:06.685,Pass,
598,,,,,,,,,,,,,,,,,,2.027,,,,,,,,,,,,,,611d045c-9173-5a61-8811-2a378623beef,1927,,,"[94.8, 0.1]",4003641,59,,0.0089598615,0.0079580192,0.0010018423,0.04468612,0.0172193199,0.0274668001,0.0264649577,,,,1.097372,,,,,"[109.4, 28.6]",,High Pass,,32.02,Incomplete,,,,,0.485662967,,,,,,,Throw-in,0.018533839,2,From Throw In,Aleksandar Jovičić,28394.0,Right Center Back,182,Kisvárda,2484,['8a50a173-eb4e-50b2-9558-f27028560e30'],8,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:14:08.927,Pass,
599,,,,,,,,,,,,,,,,,,1.174,,,,,,,,,,,,,,48f68113-5120-5b7b-9137-b0e26058b0e2,1931,,,"[97.8, 25.1]",4003641,59,,0.0080285985,0.0053163744,0.0027122241,0.0203285962,0.0148113882,0.005517208,0.0028049839,,,True,-0.543478,,,,,"[102.6, 22.2]",,High Pass,,5.61,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.9855695854,0.4188354909,Martin Chlumecký,131284.0,,,,,,,2,From Throw In,Dominik István Soltész,484628.0,Left Back,182,Kisvárda,2484,"['b30114ea-bfac-5f44-8c67-abcff7590fdc', '4067091c-09e4-5480-b9ca-b44dc45bc9b0']",13,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:14:13.374,Pass,True
600,,,,,,,,,,,,,,,,,,2.273,,,,,,,,,,,,,,cb31492b-6510-5f9c-8d32-e55b93486a6e,1933,,,"[102.6, 22.2]",4003641,59,,0.0087948497,0.0080285985,0.0007662512,0.026915133,0.0203285962,0.0065865368,0.0058202855,,,,-1.687151,,Head,,,"[100.8, 6.8]",,Low Pass,,15.5,,,24.0,Attacking third - Left - Backwards - Short - Ground Pass,0.8357592128,0.7001283169,Aleksandar Jovičić,28394.0,,,,,,,2,From Throw In,Martin Chlumecký,131284.0,Left Center Back,182,Kisvárda,2484,['190d8586-7ec9-56c3-a6cb-0ba23ff151e8'],14,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:14:14.548,Pass,
601,,,,,,,,,,,,,,,,,,0.783,,,,,,,,,,,,,,f098eb35-677a-5094-944a-ca3be9ba2ad2,1936,,,"[94.5, 0.8]",4003641,59,,0.0088754566,0.0088234646,5.1992e-05,0.0249301903,0.0223936886,0.0025365017,0.0024845097,,,,1.810539,,Right Foot,,,"[92.3, 9.8]",,Ground Pass,,9.26,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9968581263,0.9045448899,Dominik István Soltész,484628.0,,,,,,,2,From Throw In,Aleksandar Jovičić,28394.0,Right Center Back,182,Kisvárda,2484,"['523c69ac-827e-51c7-b07a-50f23f708e1d', '677e80f0-31b0-5678-a501-87689529b1ed']",18,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:14:18.867,Pass,
602,,,,,,,,,,,,,,,,,,1.152,,,,,,,,,,,,,,07d3faff-80e4-5a60-9229-a84921b7db10,1939,,,"[99.0, 5.9]",4003641,59,,0.0079979459,0.0084890155,-0.0004910696,0.0559265763,0.0252656378,0.0306609385,0.0311520081,,,,1.252383,1f579786-44f3-59b5-b67d-f53df3112938,Left Foot,True,,"[107.9, 32.9]",,High Pass,,28.43,,,35.0,Attacking third - Left - To right - Short - High Pass,0.9988183982,0.2556729615,Jasmin Mešanović,388945.0,True,,,,,0.014891687,2,From Throw In,Dominik István Soltész,484628.0,Left Back,182,Kisvárda,2484,"['bfad678e-9ed9-537a-8ed9-9fad4f61558a', '710c82e1-bb87-538b-bae7-dec0b342f962']",23,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:14:23.005,Pass,
603,,,,,,,,,,,,,,,,,,1.207,,,,,,,,,,,,,,2765e2f2-a24e-5fa4-8988-045efca3a4fe,1943,,,"[3.1, 45.8]",4003641,59,,0.0135390367,0.0103971856,0.0031418512,0.0083004767,0.0073231743,0.0009773024,-0.0021645487,,,,-1.379449,,Right Foot,,,"[6.8, 26.7]",,Ground Pass,,19.46,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.9969564114,0.9988101721,Davit Kobouri,46812.0,,,,,Goal Kick,,2,From Goal Kick,Dávid Banai,404208.0,Goalkeeper,183,Ujpest,1033,['31359738-61da-5bb4-87e3-07725f82d612'],36,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:36.323,Pass,
604,,,,,,,,,,,,,,,,,,1.107,,,,,,,,,,,,,,13283e06-910d-5bb6-bb16-86c8a1ad4d01,1946,,,"[23.4, 24.3]",4003641,59,,0.0105428714,0.0116788726,-0.0011360012,0.0136561105,0.011809553,0.0018465575,0.0029825587,,,,-0.041643,,Left Foot,,,"[35.4, 23.8]",,Ground Pass,,12.01,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.6625679286,0.9533292055,Krisztofer Horváth,40039.0,,,,,,,2,From Goal Kick,Davit Kobouri,46812.0,Left Center Back,183,Ujpest,1033,"['419d3ec0-a010-5263-b4b0-2c0b3d45d0ca', 'b4d5da11-dc15-5e2d-a4ec-7222f8cfdd24']",41,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:41.786,Pass,
605,,,,,,,,,,,,,,,,,,1.176,,,,,,,,,,,,,,10c354b4-8c78-51a5-9efd-f0258c374745,1948,,,"[35.4, 23.8]",4003641,59,,0.0118933497,0.0105428714,0.0013504783,0.0122718653,0.0136561105,-0.0013842452,-0.0027347235,,,,2.639816,,Right Foot,,,"[21.0, 31.7]",,Ground Pass,,16.42,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.9565129439,0.9923070073,Tom Lacoux,68861.0,,,,,,,2,From Goal Kick,Krisztofer Horváth,40039.0,Left Wing,183,Ujpest,1033,['8f4003cf-4585-5adc-9839-0129b451ff47'],42,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:42.893,Pass,
