50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a6f1094b-619a-4212-8e11-d84d88160364,1,,,4003688,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,,0,,,,,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 404208, 'name': 'Dávid Banai'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 23}, {'player': {'id': 247192, 'name': 'Gergő János Bodnár'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 7977, 'name': 'João Aniceto Grandela Nunes'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 30}, {'player': {'id': 27815, 'name': 'Patrizio Stronati'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 94}, {'player': {'id': 11268, 'name': 'Attila Fiola'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 55}, {'player': {'id': 318547, 'name': 'Noah Dávid Gabriel Fenyö'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 77}, {'player': {'id': 10837, 'name': 'Matija Ljujić'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 88}, {'player': {'id': 101803, 'name': 'Aljoša Matko'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 17}, {'player': {'id': 103341, 'name': 'Gleofilo Sabrino Rudewald Vlijter'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 39}, {'player': {'id': 130597, 'name': 'Fran Brodić'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 425452, 'name': 'Nejc Gradišar'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 19}]}",Ujpest,1033,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5fcc37fc-fe6a-4a69-967d-35d9b70f1a96,2,,,4003688,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,,0,,,,,,,,,,,,,,,,,,,,"{'formation': 343, 'lineup': [{'player': {'id': 41382, 'name': 'Karlo Sentić'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 30}, {'player': {'id': 404179, 'name': 'Gergő Holdampf'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 25}, {'player': {'id': 404171, 'name': 'Csaba Szatmári'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 3}, {'player': {'id': 404178, 'name': 'Bence Zsolt Bárdos'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 452187, 'name': 'Bence Szakos'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 85}, {'player': {'id': 404181, 'name': 'Szilárd Bokros'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 22}, {'player': {'id': 44245, 'name': 'Ante Roguljić'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 23648, 'name': 'Anderson Esiti'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 44}, {'player': {'id': 185438, 'name': 'Peter Ambrose'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 32}, {'player': {'id': 404211, 'name': 'Márk Arion Mucsányi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 47}, {'player': {'id': 404175, 'name': 'Lamin Colley'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Diósgyőr,2212,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e4438a8f-f1ce-4d2d-91f3-9cc75a5345d4,3,,,4003688,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,['636f632a-d8e5-5790-82fc-d695898a7973'],0,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,636f632a-d8e5-5790-82fc-d695898a7973,4,,,4003688,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,1,Ujpest,1033,['e4438a8f-f1ce-4d2d-91f3-9cc75a5345d4'],0,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,04c806f1-fe21-43bc-8313-1a706685f8b4,1132,,,4003688,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,97,Ujpest,1033,['e9ddc939-384d-5c9e-b53d-cbf8bbb84a29'],0,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e9ddc939-384d-5c9e-b53d-cbf8bbb84a29,1133,,,4003688,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,,,,97,Ujpest,1033,['04c806f1-fe21-43bc-8313-1a706685f8b4'],0,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,,2.59293,,,,,,,,,,,,,,,deb2a6cb-a610-41e8-a27e-ebf782d0c81f,5,,"[60.0, 40.0]",4003688,0,0.0112353079,0.0085812286,0.0026540793,0.012667872,0.0074392939,0.0052285781,0.0025744988,,,,3.09577,,,Left Foot,,,,"[27.1, 41.5]",,Ground Pass,,32.96,,,,,,,0.998580575,Dávid Banai,404208.0,,,,,Kick Off,,1,From Kick Off,Matija Ljujić,10837.0,Left Defensive Midfield,2,Ujpest,1033,['063a0cec-f4cc-5aab-a613-23514a0cdd01'],0,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:00.831,Pass,
,,,,,,,,,,,,,,,,,,,,3.556709999999999,,,,,,,,,,,,,,,0b1c1f23-51dd-4c47-b7e8-706a63d4a988,8,,"[32.7, 39.8]",4003688,0,0.0120188836,0.0111013688,0.0009175148,0.011904669,0.0138983792,-0.0019937102,-0.002911225,,,,-0.12817,,,Right Foot,,,,"[94.9, 31.8]",,High Pass,,62.74,,Incomplete,,54.0,Defensive third - Center - Forwards - Long - High Pass,0.4463996718,0.2790026069,,,,,,,,,1,From Kick Off,Dávid Banai,404208.0,Goalkeeper,2,Ujpest,1033,"['f1e113f8-fa58-5220-8f25-54dbf18fec0e', '9f81b068-fbec-43dc-a946-18aa2ec4f76b']",5,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:05.843,Pass,
,,,,,,,,,,,,,,,,,,,,1.344599,,,,,,,,,,,,,,,9f81b068-fbec-43dc-a946-18aa2ec4f76b,9,,"[25.2, 48.3]",4003688,0,0.011857192,0.0138983792,-0.0020411871,0.0130983023,0.0111013688,0.0019969335,0.0040381206,,,,-0.896055,,,Right Foot,,,,"[30.0, 42.3]",,Ground Pass,,7.68,,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.9380401208,0.9100738168,Anderson Esiti,23648.0,,,,,Recovery,,1,Regular Play,Csaba Szatmári,404171.0,Center Back,3,Diósgyőr,2212,"['20ef3779-4fe6-5236-826d-e17447075f33', '0b1c1f23-51dd-4c47-b7e8-706a63d4a988']",9,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:09.399,Pass,
,,,,,,,,,,,,,,,,,,,,2.7840879999999997,,,,,,,,,,,,,,,351268f7-b483-4833-9752-3aa35cbee3c7,12,,"[28.0, 39.9]",4003688,0,0.0121357488,0.0121740177,-3.8269e-05,0.0110454233,0.0130292922,-0.0019838689,-0.0019455999,,,,-1.989021,,,Left Foot,,,,"[21.2, 24.6]",,Ground Pass,,16.74,,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.9384274575,0.9897380471,Szilárd Bokros,404181.0,,,,,,,1,Regular Play,Anderson Esiti,23648.0,Left Defensive Midfield,3,Diósgyőr,2212,"['231ecdf3-372a-5eef-9e42-cc2eec1834c5', '4b298ce8-404d-5529-8629-c78898e5ded4']",11,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:11.400,Pass,
,,,,,,,,,,,,,,,,,,,,4.663025999999998,,,,,,,,,,,,,,,1d857a4c-4689-4a2d-8554-dd005ba04c32,15,,"[21.2, 24.6]",4003688,0,0.0146349659,0.0121357488,0.0024992172,0.0098663755,0.0110454233,-0.0011790479,-0.003678265,,,,-0.132316,,,Left Foot,,,,"[76.8, 17.2]",,High Pass,,56.09,,Incomplete,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.9230448742,0.2207151055,,,,,,,,,1,Regular Play,Szilárd Bokros,404181.0,Left Wing Back,3,Diósgyőr,2212,"['9bc77f72-ed93-5ebc-b466-96725aea3fe3', 'dc07d9b0-1c55-470f-ab97-5bf754ac604b']",14,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:14.185,Pass,
,,,,,,,,,,,,,,,,,,,,0.7679300000000003,,,,,,,,,,,,,,,0fdd91bc-ec53-4dc9-ad9a-8ff3bdeaa644,18,,"[42.8, 57.9]",4003688,0,0.0117096296,0.0101405149,0.0015691146,0.0148926666,0.0145396302,0.0003530364,-0.0012160782,,,,-0.140546,,,Right Foot,,,,"[52.1, 56.6]",,Ground Pass,,9.42,,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9344186378,0.9559780359,Matija Ljujić,10837.0,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,4,Ujpest,1033,"['276a6517-0e92-5be0-b907-4f8cef38c712', 'f3a9b675-cd99-5c4e-96dc-23cb4f1d2068']",20,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:20.158,Pass,
,,,,,,,,,,,,,,,,,,,,1.3039529999999977,,,,,,,,,,,,,,,c54d76f9-8e9a-4ee1-afee-56b89b883101,22,,"[50.3, 59.9]",4003688,0,0.0099871717,0.0096821096,0.0003050622,0.0122162253,0.0161359757,-0.0039197505,-0.0042248126,,,,2.049318,,,Left Foot,,,,"[42.3, 75.4]",,Ground Pass,,17.44,,,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.7614262182,0.9795188308,Gergő János Bodnár,247192.0,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Left Defensive Midfield,4,Ujpest,1033,"['d91dc331-855c-5002-9af9-6a4104f44d23', 'ab594a75-f053-5369-9569-b7277a624aee']",21,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:21.821,Pass,
,,,,,,,,,,,,,,,,,,,,1.2848189999999995,,,,,,,,,,,,,,,befb7384-988d-492e-8973-f0cce63fa3e8,25,,"[42.3, 75.4]",4003688,0,0.0093331048,0.0099871717,-0.0006540669,0.0161091462,0.0122162253,0.0038929209,0.0045469878,,,,0.045406,,,Right Foot,,,,"[68.3, 76.6]",,Ground Pass,,26.0,,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.5356118056,0.6683131456,Aljoša Matko,101803.0,,,,,,,1,Regular Play,Gergő János Bodnár,247192.0,Right Back,4,Ujpest,1033,"['d8ee0ef0-427c-52ac-adef-65a080d8f939', '417227ae-2ece-5f05-9238-55288c77600b']",23,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:23.125,Pass,
,,,,,,,,,,,,,,,,,,,,1.5388179999999994,,,,,,,,,,,,,,,5f68cf63-18c2-4895-a705-5bb37f372734,29,,"[68.8, 0.1]",4003688,0,0.0073648361,0.0095419744,-0.0021771383,0.0102190087,0.0107950466,-0.0005760379,0.0016011004,,,,0.216085,,,,,,,"[89.3, 4.6]",,High Pass,,20.99,,,,,,,0.5410622954,Peter Ambrose,185438.0,,,,,Throw-in,,1,From Throw In,Szilárd Bokros,404181.0,Left Wing Back,5,Diósgyőr,2212,['3ef3f9b5-c61a-5051-bb23-a86882af2d30'],38,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:38.790,Pass,
,,,,,,,,,,,,,,,,,,,,1.2846299999999973,,,,,,,,,,,,,,,7033fd9a-0372-4c04-bb3e-cf75b63c689f,31,,"[89.3, 4.6]",4003688,0,0.0087674484,0.0073648361,0.0014026123,0.0300061312,0.0102190087,0.0197871225,0.0183845102,,,,1.267477,,,Head,,,,"[93.4, 17.7]",,High Pass,,13.73,,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9586901167,0.394719094,Lamin Colley,404175.0,,,,,,,1,From Throw In,Peter Ambrose,185438.0,Right Wing,5,Diósgyőr,2212,['114d2c54-b201-56ba-876e-1696a5f25ed1'],40,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:40.329,Pass,
,,,,,,,,,,,,,,,,,,,,0.9398660000000018,,,,,,,,,,,,,,,0d6a1998-5304-452f-b258-ea561ebef0bf,35,,"[87.9, 9.2]",4003688,0,0.0089791175,0.0090198833,-4.07659e-05,0.0210289434,0.0226108674,-0.001581924,-0.0015411582,,,,-1.850904,,,Left Foot,,,,"[85.8, 1.9]",,Ground Pass,,7.6,,,,24.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9648844962,0.9703200459,Szilárd Bokros,404181.0,,,,,,,1,From Throw In,Lamin Colley,404175.0,Center Forward,5,Diósgyőr,2212,"['c0be3cc2-6eb2-53c6-b40e-c1ba0aa0a9f2', '26a74103-76a4-5af9-9713-f3372c607886']",45,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:45.244,Pass,
,,,,,,,,,,,,,,,,,,,,0.7263139999999985,,,,,,,,,,,,,,,b3aa1d01-57a3-40a1-a423-10c2d8190eac,38,,"[85.8, 1.9]",4003688,0,0.0091797784,0.0089791175,0.0002006609,0.0203088671,0.0210289434,-0.0007200763,-0.0009207372,,,,2.593043,,,Right Foot,,,,"[80.4, 5.2]",,Ground Pass,,6.33,,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9629436862,0.9594895244,Anderson Esiti,23648.0,,,,,,,1,From Throw In,Szilárd Bokros,404181.0,Left Wing Back,5,Diósgyőr,2212,"['63753b69-0764-5861-a15f-e4c46de7c90f', '1411f47b-31dd-5f97-8ed1-295a55ec9497']",46,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:46.184,Pass,
,,,,,,,,,,,,,,,,,,,,0.8263400000000037,,,,,,,,,,,,,,,a71d8bce-3fe4-40e8-88a2-7295ef8c9f41,40,,"[80.4, 5.2]",4003688,0,0.0090769315,0.0091797784,-0.0001028469,0.0183495283,0.0203088671,-0.0019593388,-0.0018564919,,,,-0.653636,,,Left Foot,,,,"[85.1, 1.6]",,Ground Pass,,5.92,,,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9572603754,0.9119029641,Szilárd Bokros,404181.0,,,,,,,1,From Throw In,Anderson Esiti,23648.0,Left Defensive Midfield,5,Diósgyőr,2212,['47dc5cce-6737-5729-91e2-c53764b177a6'],46,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:46.910,Pass,
,,,,,,,,,,,,,,,,,,,,0.8289539999999979,,,,,,,,,,,,,,,95112e99-bd5b-474e-967d-7ec2b11a915d,44,,"[94.8, 4.9]",4003688,0,0.0084559238,0.0088034207,-0.0003474969,0.0292914398,0.0240025502,0.0052888896,0.0056363866,,,,0.925577,,,Left Foot,,,,"[101.8, 14.2]",,Ground Pass,,11.64,,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.4512234109,0.7377701998,Peter Ambrose,185438.0,,,,,,,1,From Throw In,Szilárd Bokros,404181.0,Left Wing Back,5,Diósgyőr,2212,"['e03ccce4-7775-52c1-8fbc-27432692362d', 'dbeaba87-fd31-5477-83c7-20bb762f7892']",50,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:50.096,Pass,
,,,,,,,,,,,,,,,,,,,,0.1999979999999996,,,,,,,,,,,,,,,48a81439-e569-49ff-8bfd-356975a58d6c,48,,"[100.9, 12.9]",4003688,0,0.0085057197,0.0083342297,0.00017149,0.0140972147,0.0281242207,-0.014027006,-0.014198496,,,,1.234122,,,Right Foot,,,,"[101.6, 14.9]",,Ground Pass,,2.12,,Incomplete,,7.0,Attacking third - Left - To right - Short - Ground Pass,0.8294080629,0.4397833943,,,,,,,,,1,From Throw In,Peter Ambrose,185438.0,Right Wing,5,Diósgyőr,2212,"['94bb8d26-ee1e-442f-867f-4db2c3661c62', '49418bb2-5053-41c0-86b9-f05ab5cb52e8', '0dee16a2-1cae-5822-a1c6-2626e40b33cd']",51,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:00:51.274,Pass,True
,,,,,,,,,,,,,,,,,,,,0.5835450000000055,,,,,,,,,,,,,,,52972716-d5c9-4f0a-a3b0-c663a11c5454,53,,"[31.0, 61.7]",4003688,0,0.0100603485,0.0115248682,-0.0014645196,0.0145714954,0.012451875,0.0021196203,0.00358414,,,,0.310428,,,Left Foot,,,,"[43.5, 65.7]",,Ground Pass,,13.13,,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.8526147478,0.9554268718,Fran Brodić,130597.0,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Left Defensive Midfield,6,Ujpest,1033,"['a41667f2-4ae5-518a-86d6-782217c84a55', '3c430b49-9b9f-5384-9134-4c2372354f56']",55,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:55.000,Pass,
,,,,,,,,,,,,,,,,,,,,2.708517999999996,,,,,,,,,,,,,,,ee872132-3735-4cae-abdc-6b087530333a,58,,"[48.8, 64.4]",4003688,0,0.0091111613,0.0106248716,-0.0015137102,0.0355205387,0.0144583322,0.0210622065,0.0225759167,,,,-0.637513,bc68e8f7-6af1-4f4f-b1c9-dfce9188634b,,Right Foot,,,,"[89.3, 34.4]",,Ground Pass,,50.44,,,,25.0,Midfield third - Right - To left - Long - High Pass,0.6498526609,0.507848084,Nejc Gradišar,425452.0,True,,Through Ball,True,,,1,Regular Play,Fran Brodić,130597.0,Right Center Forward,6,Ujpest,1033,"['5b74b844-7a20-53f9-a022-149267b53c3e', '21d01a97-d95b-54e6-88df-a333b04a8d58']",56,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:00:56.933,Pass,
,,,,,,,,,,,,,,,,,,,,2.3688449999999865,,,,,,,,,,,,,,,f2f4e2b1-e128-42d7-9dc5-14306dbed828,69,,"[5.8, 32.9]",4003688,1,0.0427160859,0.0139042083,0.0288118776,0.0090847667,0.0071271225,0.0019576442,-0.0268542334,,True,,-1.957445,,,Left Foot,,,,"[0.1, 18.9]",,Ground Pass,,15.12,,Out,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.9976803267,0.9221655726,,,,,,,,,1,Regular Play,Bence Szakos,452187.0,Right Wing Back,7,Diósgyőr,2212,"['6cd8ca3a-240c-4734-adb0-cdbdd849744e', '1a629581-4ed7-5047-8c40-36fdac23d110']",6,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:01:06.419,Pass,True
,,,,,,,,,,,,,,,,,,,,1.2313809999999938,,,,,,,,,,,,,,,56149ef3-2458-45f1-bb52-6e466f148294,70,,"[120.0, 80.0]",4003688,2,0.0089601232,0.0090847667,-0.0001246436,0.0928850174,0.0427160859,0.0501689315,0.050293575,,,,-1.742498,1e500621-01ef-4fab-8de0-a2911baad667,,Left Foot,,,,"[114.2, 46.4]",,High Pass,True,34.12,,,,,,,0.5050366521,João Aniceto Grandela Nunes,7977.0,True,,Inswinging,,Corner,0.06277705,1,From Corner,Matija Ljujić,10837.0,Left Defensive Midfield,8,Ujpest,1033,['6a5d7539-8ab6-5ce4-a284-8e9dde04a276'],1,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:01.480,Pass,
,,,,,,,,,,,,,,,,,,,,1.6297920000000012,,,,,,,,,,,,,,,e27cf56f-db8d-4d41-ae7f-93ad77aae4f7,75,,"[117.7, 57.4]",4003688,2,0.0068544522,0.007869157,-0.0010147048,0.0096857594,0.031414289,-0.0217285296,-0.0207138248,,,True,1.823294,,,Head,,,,"[116.3, 62.7]",,High Pass,,5.48,,Incomplete,,55.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9639175361,0.5828803182,,,,,,,Recovery,,1,From Corner,João Aniceto Grandela Nunes,7977.0,Right Center Back,8,Ujpest,1033,"['c2a4672a-7a89-45a9-b58a-96c56bcf9531', '71722177-5100-5147-93c5-b2161d5f0825']",6,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:06.629,Pass,True
,,,,,,,,,,,,,,,,,,,,3.652146000000008,,,,,,,,,,,,,,,1c21bbed-3044-48f7-b077-bda8c2e0b827,80,,"[13.4, 12.9]",4003688,2,0.0088507337,0.0096857594,-0.0008350257,0.0100756129,0.0068544522,0.0032211607,0.0040561864,,,,0.397729,,,Right Foot,,,,"[64.1, 34.2]",,High Pass,,54.99,,Incomplete,,,,,0.3074806035,,,,,,,Free Kick,,1,From Free Kick,Karlo Sentić,41382.0,Goalkeeper,9,Diósgyőr,2212,['28621573-c27c-4bcc-bc66-b536a32c253b'],46,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:02:46.708,Pass,
,,,,,,,,,,,,,,,,,,,,3.110798999999999,,,,,,,,,,,,,,,28621573-c27c-4bcc-bc66-b536a32c253b,81,,"[56.0, 45.9]",4003688,2,0.0135421772,0.0068544522,0.006687725,0.0122312354,0.0096857594,0.002545476,-0.004142249,,,,-0.663958,,,Head,,,,"[77.3, 29.2]",,Low Pass,,27.08,,Incomplete,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.8278121515,0.5572939515,,,,,,,Recovery,,1,From Free Kick,Fran Brodić,130597.0,Right Center Forward,9,Diósgyőr,2212,"['1c21bbed-3044-48f7-b077-bda8c2e0b827', '7e2cb38c-a24d-4a06-84e5-5a5ed456c488']",50,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:50.360,Pass,
,,,,,,,,,,,,,,,,,,,,3.250902999999991,,,,,,,,,,,,,,,0d0fa1bc-7c57-487a-83f2-b8b17c9b8b24,85,,"[37.1, 59.4]",4003688,2,0.0091503514,0.0104703456,-0.0013199942,0.0122262472,0.013620548,-0.0013943007,-7.43065e-05,,,,-0.171291,,,Right Foot,,,,"[79.3, 52.1]",,High Pass,,42.83,,,,9.0,Midfield third - Right - Forwards - Long - High Pass,0.4963391759,0.2238851637,Lamin Colley,404175.0,,,,,,,1,From Free Kick,Bence Szakos,452187.0,Right Wing Back,9,Diósgyőr,2212,"['750de5dd-2c20-5362-ad49-bb717e7b4630', '5fe3ba2b-f2e3-559a-b88a-352306351b90']",54,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:02:54.708,Pass,
,,,,,,,,,,,,,,,,,,,,2.5504500000000117,,,,,,,,,,,,,,,6cc3055e-a32b-4380-a333-d3ab7882ebf9,87,,"[79.3, 52.1]",4003688,2,0.0088260593,0.0091503514,-0.0003242921,0.023350738,0.0122262472,0.0111244908,0.0114487829,,,,1.163427,,,Head,,,,"[85.6, 66.7]",,High Pass,,15.9,,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.3920121243,0.4376173317,Peter Ambrose,185438.0,,,,,,,1,From Free Kick,Lamin Colley,404175.0,Center Forward,9,Diósgyőr,2212,['918c4011-507f-5b9e-be99-99430cf92cdb'],57,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:02:57.959,Pass,
,,,,,,,,,,,,,,,,,,,,1.5377530000000261,,,,,,,,,,,,,,,709d2323-1e01-423c-a4ef-c21451a82321,93,,"[108.4, 80.0]",4003688,3,0.0077038077,0.0078188218,-0.0001150141,0.0339312628,0.01991079,0.0140204728,0.0141354869,,,,-1.127606,,,,,,,"[115.9, 64.2]",,Low Pass,,17.49,,,,,,,0.7849520445,Lamin Colley,404175.0,,,,,Throw-in,,1,From Throw In,Bence Szakos,452187.0,Right Wing Back,10,Diósgyőr,2212,['ab2da352-5274-570d-bea5-6dbafc5992ef'],30,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:03:30.168,Pass,
,,,,,,,,,,,,,,,,,,,,0.6926199999999954,,,,,,,,,,,,,,,08852d83-88a0-4a23-970d-ed9ecaa88560,97,,"[116.8, 67.7]",4003688,3,0.0070985425,0.0075377747,-0.0004392322,0.0291725714,0.0334471911,-0.0042746197,-0.0038353875,,,,3.029564,,,Right Foot,,,,"[108.8, 68.6]",,Ground Pass,,8.05,,,,55.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9999954517,0.8973398209,Ante Roguljić,44245.0,,,,,,,1,From Throw In,Lamin Colley,404175.0,Center Forward,10,Diósgyőr,2212,"['cc7d6520-52e3-5dc7-88d7-cb50bc16afa9', '8e694f57-c1ce-5add-84ec-a77972676985', 'daae0aa9-5742-4fa9-9230-a187f94da1d4']",34,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:03:34.625,Pass,True
,,,,,,,,,,,,,,,,,,,,0.6846670000000158,,,,,,,,,,,,,,,5844c352-893f-4ddc-95a4-21c9ba032c3d,101,,"[111.4, 68.9]",4003688,3,0.0069409744,0.0085665034,-0.001625529,0.0107508264,0.036341913,-0.0255910866,-0.0239655576,,True,,-0.30092,,,Left Foot,,,,"[120.1, 66.2]",,Ground Pass,,9.11,,Out,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.6407190421,0.5604987144,,,,,,,,,1,From Throw In,Ante Roguljić,44245.0,Right Defensive Midfield,10,Diósgyőr,2212,['33093e94-1907-5e81-aebe-4113608543f3'],36,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:03:36.173,Pass,
