50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_goal_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.956,,,,,,,,,,,,,8281c7ea-671f-5011-96a8-3c5de19f13aa,821,,,"[40.4, 71.2]",4003600,21,0.0115685752,0.0109402165,0.0006283587,0.0104028098,0.0127258599,-0.0023230501,-0.0029514087,,,,1.004942,,Right Foot,,,,"[45.1, 78.6]",,Ground Pass,8.77,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.7267737852,0.948362112,Milán Májer,404960.0,,,,,,,1,From Keeper,Pavlos Korrea,139471.0,Right Center Back,66,Nyíregyháza Spartacus,2215,"['bac11c9a-9cca-5e2f-b6a4-709e8f6c0d3c', '72da1932-007d-5511-82ee-e5373a9cec62']",40,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:21:40.303,Pass,
,,,,,,,,,,,,,,,,,1.594,,,,,,,,,,,,,d70907ba-aa13-5283-9017-678d6604ec54,825,,,"[45.7, 77.5]",4003600,21,0.0167143792,0.0123642739,0.0043501053,0.0100507932,0.0108699296,-0.0008191364,-0.0051692417,,,,-0.715338,,Left Foot,,,,"[70.1, 56.3]",,Low Pass,32.32,Incomplete,,41.0,Defensive third - Right - Forwards - Long - High Pass,0.8226754394,0.5292432904,,,,,,,,,1,From Keeper,Milán Májer,404960.0,Right Wing Back,66,Nyíregyháza Spartacus,2215,"['de3006d1-9f44-5657-8b9a-2a9e81436406', '072c9179-7e1c-5a7e-ad3b-f19d94db88f8', '4a6dddc1-6c32-5e5a-baca-c6b839590cf4']",42,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:21:42.014,Pass,True
,,,,,,,,,,,,,,,,,1.094,,,,,,,,,,,,,41d5c9c4-6c39-548e-950f-c31a7119e94e,828,,,"[66.6, 15.4]",4003600,21,0.0095552877,0.0100507932,-0.0004955055,0.0106510492,0.0167143792,-0.00606333,-0.0055678245,,,True,2.567707,,,,,,"[56.7, 21.8]",,Low Pass,11.79,Incomplete,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.9778200145,0.7392789125,,,,,,,Recovery,,1,From Keeper,Damian Rasak,12829.0,Left Defensive Midfield,66,Nyíregyháza Spartacus,2215,"['b6fdddda-dbb8-5b37-b18f-f030a9724d26', '5105418a-53e9-5054-9b5e-77c448842c52']",46,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:46.569,Pass,True
,,,,,,,,,,,,,,,,,0.807,,,,,,,,,,,,,b6fdddda-dbb8-5b37-b18f-f030a9724d26,829,,,"[63.4, 58.3]",4003600,21,0.0097757159,0.0167143792,-0.0069386633,0.0164265595,0.0100507932,0.0063757664,0.0133144297,,,,2.633282,,Head,,,,"[56.4, 62.2]",,Low Pass,8.01,,,23.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9898825022,0.8433956504,Dorian Babunski,158193.0,,,,,Recovery,,1,From Keeper,Bright Osagie Edomwonyi,9730.0,Center Forward,66,Nyíregyháza Spartacus,2215,"['41d5c9c4-6c39-548e-950f-c31a7119e94e', '9adafd46-3eb8-5a67-93cc-92ba5e01222c']",47,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:21:47.663,Pass,
,,,,,,,,,,,,,,,,,0.457,,,,,,,,,,,,,9386dba6-0c42-5f2e-b7cd-ebce3128d2ef,831,,,"[56.4, 62.2]",4003600,21,0.0177687444,0.0097757159,0.0079930285,0.0095585817,0.0164265595,-0.0068679778,-0.0148610063,,,,-0.584081,,Right Foot,,,,"[62.3, 58.3]",,Low Pass,7.07,Incomplete,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.5034918709,0.5346708894,,,,,,,,,1,From Keeper,Dorian Babunski,158193.0,Center Attacking Midfield,66,Nyíregyháza Spartacus,2215,['3c17ae6c-2e58-532a-9218-40d0ee8543e6'],48,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:21:48.470,Pass,
,,,,,,,,,,,,,,,,,3.146,,,,,,,,,,,,,4f5cc997-1512-5887-9afd-e1cc9e12c091,834,,,"[57.2, 21.8]",4003600,21,0.0115229078,0.009528609,0.0019942988,0.0109056495,0.0177687444,-0.0068630949,-0.0088573936,,,,-0.389548,,Right Foot,,,,"[85.7, 10.1]",,Low Pass,30.81,Incomplete,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.6206809823,0.5946068168,,,,,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,67,Ujpest,1033,"['87815128-6991-54eb-9741-03cf203547dd', 'f96b10d4-d6e4-5283-b3a4-754870b0708a']",49,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:49.724,Pass,
,,,,,,,,,,,,,,,,,2.655,,,,,,,,,,,,,87815128-6991-54eb-9741-03cf203547dd,835,,,"[34.4, 70.0]",4003600,21,0.0135687403,0.0177687444,-0.004200004,0.0092265978,0.009528609,-0.0003020111,0.0038979929,,,,-2.433517,,Left Foot,,,,"[4.5, 44.4]",,Ground Pass,39.36,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9999583545,0.9944058657,Dániel Kovács,300705.0,,,,,Recovery,,1,Regular Play,Pavlos Korrea,139471.0,Right Center Back,68,Nyíregyháza Spartacus,2215,"['4f5cc997-1512-5887-9afd-e1cc9e12c091', 'dd926339-03de-5f90-82f0-04242879c725']",52,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:21:52.870,Pass,
,,,,,,,,,,,,,,,,,1.914,,,,,,,,,,,,,45ea5616-6690-573e-9078-f930e1c62df6,838,,,"[11.7, 44.7]",4003600,21,0.0122309653,0.0114852265,0.0007457389,0.0116615817,0.0097005526,0.0019610291,0.0012152903,,,,-0.891228,,Right Foot,,,,"[23.9, 29.6]",,Ground Pass,19.41,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.9962404709,0.9895561337,Levente Katona,404971.0,,,,,,,1,Regular Play,Dániel Kovács,300705.0,Goalkeeper,68,Nyíregyháza Spartacus,2215,"['8fca82d5-218a-51ff-80ac-a73070ff81e6', '719921b3-a388-519d-a3e4-17c3d0149d5b']",57,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:21:57.135,Pass,
,,,,,,,,,,,,,,,,,1.008,,,,,,,,,,,,,839a0890-375a-5dc3-a757-b3d96f494d9c,841,,,"[26.2, 29.8]",4003600,22,0.0100175422,0.0116863875,-0.0016688453,0.0140812248,0.0121492185,0.0019320063,0.0036008516,,,,0.573847,,Left Foot,,,,"[44.3, 41.5]",,Ground Pass,21.55,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.8611199972,0.9565696716,Bojan Sanković,404227.0,,,,,,,1,Regular Play,Levente Katona,404971.0,Left Center Back,68,Nyíregyháza Spartacus,2215,"['3f00ccb3-bc1e-5a14-a775-20dafe2ddad2', 'f85ee0ba-fda4-50a5-845a-71476738031c']",0,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:22:00.070,Pass,
,,,,,,,,,,,,,,,,,2.588,,,,,,,,,,,,,a7a5041d-8a6f-5d25-ab7d-974b89650125,844,,,"[44.3, 41.5]",4003600,22,0.0108538223,0.0100175422,0.0008362802,0.0143839242,0.0140812248,0.0003026994,-0.0005335808,,,,-1.743657,,Right Foot,,,,"[41.0, 22.6]",,Ground Pass,19.19,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.9287653775,0.9878160357,Levente Katona,404971.0,,,,,,,1,Regular Play,Bojan Sanković,404227.0,Center Defensive Midfield,68,Nyíregyháza Spartacus,2215,"['8de4cba6-84b6-59e4-9964-882a0108f150', 'b264c182-7c14-5d05-b50d-0fe77a6a2cff']",1,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:22:01.202,Pass,
,,,,,,,,,,,,,,,,,4.541,,,,,,,,,,,,,53134f80-49e2-50a8-82bf-1639ef9451b0,847,,,"[46.9, 20.3]",4003600,22,0.0100271087,0.0098980404,0.0001290683,0.0111365858,0.0149337314,-0.0037971456,-0.0039262138,,,,0.219363,,Left Foot,,,,"[107.9, 33.9]",,High Pass,62.5,Incomplete,,10.0,Midfield third - Left - Forwards - Long - High Pass,0.9750883198,0.3299039304,Bright Osagie Edomwonyi,9730.0,,,,,,,1,Regular Play,Levente Katona,404971.0,Left Center Back,68,Nyíregyháza Spartacus,2215,"['e2d2cc61-551d-58d7-ac29-05434b11d6b3', 'b713a3ad-1cf3-58fa-9070-f0285ebcd060', 'f94db74a-d3ec-5334-966c-0373250ecb30']",5,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:22:05.888,Pass,
,,,,,,,,,,,,,,,,,1.606,,,,,,,,,,,,,29106d43-a0eb-519c-9888-43a82febccb3,851,,,"[12.0, 46.4]",4003600,22,0.0124365333,0.0110925464,0.001343987,0.0115262968,0.013137199,-0.0016109021,-0.0029548891,,,,-1.068427,,Keeper Arm,,,,"[20.9, 30.2]",,Ground Pass,18.48,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.998158123,0.9976509213,André Lourenço Duarte,132838.0,,,,,,,1,Regular Play,Riccardo Piscitelli,38335.0,Goalkeeper,69,Ujpest,1033,"['49b6e75f-e13e-5f11-97ed-81d44ebc3a97', '26d713f1-fcf3-5bf2-ab17-b55fd3f65056']",13,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:13.804,Pass,
,,,,,,,,,,,,,,,,,1.419,,,,,,,,,,,,,c3d55e68-0153-5476-a165-4707c99410d5,854,,,"[20.1, 22.9]",4003600,22,0.0115890354,0.0123655796,-0.0007765442,0.0091263661,0.0105295135,-0.0014031474,-0.0006266031,,,,2.466852,,Right Foot,,,,"[7.1, 33.3]",,Ground Pass,16.65,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.9992561262,0.9967755675,Riccardo Piscitelli,38335.0,,,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,69,Ujpest,1033,"['75d4be44-1e58-59c5-bbd6-c039e4d5eff7', 'dacae386-2ad5-5826-a1da-1ea8fd7087d0']",21,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:21.365,Pass,
,,,,,,,,,,,,,,,,,1.263,,,,,,,,,,,,,e8e02c0b-1978-50f1-99c4-353524aa8c24,857,,,"[7.1, 33.3]",4003600,22,0.0127003212,0.0115890354,0.0011112858,0.0096900053,0.0091263661,0.0005636392,-0.0005476465,,,,-1.170556,,Left Foot,,,,"[13.7, 17.7]",,Ground Pass,16.94,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.9836064176,0.9940945506,André Lourenço Duarte,132838.0,,,,,,,1,Regular Play,Riccardo Piscitelli,38335.0,Goalkeeper,69,Ujpest,1033,"['ccc11400-82ca-5b63-bdf2-a8a1feed75bb', 'cb71f48d-7c03-5bc2-8869-a13a876df97e']",23,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:23.875,Pass,
,,,,,,,,,,,,,,,,,1.628,,,,,,,,,,,,,e7ced785-32b0-53a2-af64-c9b26a7d74af,860,,,"[19.0, 18.3]",4003600,22,0.011618698,0.0125627303,-0.0009440323,0.0109447064,0.0108582517,8.64547e-05,0.001030487,,,,-0.714293,,Right Foot,,,,"[37.8, 2.0]",,Ground Pass,24.88,,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.858381853,0.9780489206,Krisztián Tamás,348792.0,,,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,69,Ujpest,1033,"['4a01f4ce-ef70-523c-b3ec-aaf9d05f5f93', '8dc171cc-c78d-53fa-bbc6-b9df7bd88279']",29,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:29.142,Pass,
,,,,,,,,,,,,,,,,,1.816,,,,,,,,,,,,,608fa2c5-f102-54a4-9063-33709a79856e,863,,,"[37.8, 2.0]",4003600,22,0.012405036,0.011618698,0.000786338,0.0105715264,0.0109447064,-0.00037318,-0.001159518,,,,2.442125,,Left Foot,,,,"[23.3, 14.2]",,Ground Pass,18.95,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9595795142,0.9885282516,André Lourenço Duarte,132838.0,,,,,,,1,Regular Play,Krisztián Tamás,348792.0,Left Back,69,Ujpest,1033,"['927fe9ff-4091-56a3-b815-fe8489d61595', '43e18fcb-5b30-5cf9-806c-a46173095484']",30,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:30.847,Pass,
,,,,,,,,,,,,,,,,,2.154,,,,,,,,,,,,,e52574c5-b789-5381-b51b-1a5dcf33be06,866,,,"[23.3, 14.5]",4003600,22,0.0114831207,0.0122372983,-0.0007541776,0.0089157606,0.0099727828,-0.0010570223,-0.0003028447,,,,2.314303,,Right Foot,,,,"[7.3, 31.9]",,Ground Pass,23.64,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.9547319578,0.9979234934,Riccardo Piscitelli,38335.0,,,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,69,Ujpest,1033,"['9dcd2c16-0583-54df-b69d-300656b10347', 'fb99decc-735c-55ff-ad11-ee2bc290f391']",35,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:35.976,Pass,
,,,,,,,,,,,,,,,,,1.256,,,,,,,,,,,,,70eec896-04e5-5f9e-8b1c-6720088eb752,869,,,"[12.0, 32.2]",4003600,22,0.0122463442,0.0118747149,0.0003716294,0.0104637668,0.0091866245,0.0012771422,0.0009055128,,,,1.464715,,Left Foot,,,,"[14.3, 53.8]",,Ground Pass,21.72,,,33.0,Defensive third - Center - To right - Short - Ground Pass,0.9697991239,0.9953615069,João Aniceto Grandela Nunes,7977.0,,,,,,,1,Regular Play,Riccardo Piscitelli,38335.0,Goalkeeper,69,Ujpest,1033,"['25ca6259-b735-59b6-b574-c99469477218', 'b48cca51-a856-5bf5-ae74-5dad0c648ff4']",39,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:39.765,Pass,
,,,,,,,,,,,,,,,,,1.648,,,,,,,,,,,,,8dda82e4-8c54-5c54-818a-e0df85936fb0,872,,,"[16.6, 52.8]",4003600,22,0.0120723676,0.0122123882,-0.0001400206,0.0095513528,0.0102520604,-0.0007007075,-0.0005606869,,,,-1.874604,,Right Foot,,,,"[10.8, 34.3]",,Ground Pass,19.39,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.5905861159,0.9973317385,Riccardo Piscitelli,38335.0,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,69,Ujpest,1033,"['ad821a19-d091-5630-8487-32eae0d9b31c', '2651a1ba-c52f-55c3-8c0a-b526f4c6923c']",43,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:43.727,Pass,
,,,,,,,,,,,,,,,,,1.629,,,,,,,,,,,,,56e89528-f310-585a-a15c-88d16b5555db,875,,,"[12.8, 31.0]",4003600,22,0.0119166505,0.0119796079,-6.29574e-05,0.0105107855,0.0096822381,0.0008285474,0.0008915048,,,,-0.964191,,Left Foot,,,,"[23.0, 16.3]",,Ground Pass,17.89,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.874839975,0.9829059839,André Lourenço Duarte,132838.0,,,,,,,1,Regular Play,Riccardo Piscitelli,38335.0,Goalkeeper,69,Ujpest,1033,"['d091833a-78f5-5683-b4f1-763e1eb8c042', 'a49cbae2-d012-58b7-9525-30e49e6852c2']",45,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:45.943,Pass,
,,,,,,,,,,,,,,,,,1.092,,,,,,,,,,,,,91e92fc3-54ec-530c-a032-44a002aba753,878,,,"[26.8, 17.5]",4003600,22,0.0106264548,0.0118916184,-0.0012651635,0.0138499904,0.0118053965,0.0020445939,0.0033097574,,,,0.489472,,Right Foot,,,,"[37.5, 23.2]",,Ground Pass,12.12,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.8293984812,0.9764006138,Damian Rasak,12829.0,,,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,69,Ujpest,1033,"['d65a3af5-07d5-501e-881e-16a246efd15c', '4b72fbe7-35d2-5448-a20a-90dc2edde241']",52,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:52.106,Pass,
,,,,,,,,,,,,,,,,,1.39,,,,,,,,,,,,,42e5c846-38ee-58c8-b0ce-dfbad9e23037,881,,,"[38.6, 21.3]",4003600,22,0.0118552372,0.0106607862,0.001194451,0.0103239864,0.0139619578,-0.0036379714,-0.0048324224,,,,-2.029303,,Right Foot,,,,"[30.9, 5.7]",,Ground Pass,17.4,,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.9899495036,0.9726073146,André Lourenço Duarte,132838.0,,,,,,,1,Regular Play,Damian Rasak,12829.0,Left Defensive Midfield,69,Ujpest,1033,"['ec991fa7-6eb6-5b46-b9ba-13cad041ccd4', '3796f6e8-94a4-565e-b23f-cf5634f57c3a']",54,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:54.237,Pass,
,,,,,,,,,,,,,,,,,1.065,,,,,,,,,,,,,0f45ba1a-bb68-54b2-8845-669b10402fd8,884,,,"[40.3, 8.5]",4003600,22,0.0113666318,0.0115488321,-0.0001822002,0.0136194834,0.0114517258,0.0021677576,0.0023499578,,,,-0.69071,,Right Foot,,,,"[50.1, 0.4]",,Low Pass,12.71,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9681273459,0.583285749,Krisztián Tamás,348792.0,,,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,69,Ujpest,1033,"['2647f939-ef97-5a3a-a00f-579f011b1835', '9a2115a7-ae56-553b-a35d-f98add0dce35']",56,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:56.974,Pass,
,,,,,,,,,,,,,,,,,1.538,,,,,,,,,,,,,4cb6e06e-97c1-5f5c-b3b3-15ac165ac327,887,,,"[50.5, 0.8]",4003600,22,0.0087002777,0.0112383068,-0.0025380291,0.0186815262,0.0134328417,0.0052486844,0.0077867135,,,,0.369193,,Left Foot,,,,"[70.4, 8.5]",,High Pass,21.34,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9705993079,0.3999595642,Gleofilo Sabrino Rudewald Vlijter,103341.0,,,,,,,1,Regular Play,Krisztián Tamás,348792.0,Left Back,69,Ujpest,1033,"['ff834cfa-bf46-576f-8569-2a0c34f4625b', '2df08c4f-6ad8-54d9-8c4d-410a7c45fc69']",58,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:58.854,Pass,
,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,3d07595b-c002-5d19-addc-113f96455857,890,,,"[71.1, 8.5]",4003600,23,0.0098545123,0.0092020938,0.0006524185,0.017932212,0.0184572507,-0.0005250387,-0.0011774572,,,,1.507053,,Right Foot,,,,"[71.7, 17.9]",,Ground Pass,9.42,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.973785044,0.9170108438,Iuri José Picanço Medeiros,7138.0,,,,,,,1,Regular Play,Gleofilo Sabrino Rudewald Vlijter,103341.0,Center Forward,69,Ujpest,1033,"['828a8903-842f-56bb-93de-af20a46252a1', '7943087d-b0b7-56e5-82df-4986bc9e41d2']",0,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:00.432,Pass,
,,,,,,,,,,,,,,,,,2.332,,,,,,,,,,,,,671e796e-ee3c-5352-a04f-a1e44881b6c9,894,,,"[76.0, 19.2]",4003600,23,0.0084010642,0.0100948224,-0.0016937582,0.06545344,0.019691918,0.0457615219,0.0474552801,,,,0.897678,43027671-7927-5601-9fde-15c50b72b48e,Left Foot,,,,"[100.0, 49.3]",True,Ground Pass,38.5,,,34.0,Midfield third - Left - To right - Long - High Pass,0.6468946817,0.4180530012,Aljoša Matko,101803.0,,,Through Ball,True,,,1,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,69,Ujpest,1033,"['032288f1-0cc7-5fda-8bf2-8f224f1f8bd8', '82fc6932-9340-5884-a767-c0d861cd627c', 'ed8c16b8-f8f2-5999-8aec-ed15fd4ae49e']",1,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:01.652,Pass,True
,,,,,,,,,,,,,,,,,1.355,,,,,,,,,,,,,abae445c-0740-5dd6-b1a1-97dc4a9d93a7,900,,,"[61.0, 40.1]",4003600,24,0.0104552545,0.0096909162,0.0007643383,0.0156191196,0.0068286974,0.0087904222,0.0080260839,True,,,2.804339,,Right Foot,,,,"[45.6, 45.5]",,Ground Pass,16.32,,,,,,0.9985672235,Bojan Sanković,404227.0,,,,,Kick Off,,1,From Kick Off,Bright Osagie Edomwonyi,9730.0,Center Forward,70,Nyíregyháza Spartacus,2215,['27663d86-1c29-5eb3-aa9f-e117e30387f9'],6,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:06.137,Pass,
,,,,,,,,,,,,,,,,,3.757,,,,,,,,,,,,,6879537c-caf3-5f84-b446-217ef2133937,902,,,"[45.2, 45.9]",4003600,24,0.0095127719,0.0104552545,-0.0009424826,0.0147813875,0.0156191196,-0.0008377321,0.0001047505,True,,,1.538199,,Right Foot,,,,"[45.8, 64.3]",,Ground Pass,18.41,,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.8813818903,0.9765529037,Pavlos Korrea,139471.0,,,,,,,1,From Kick Off,Bojan Sanković,404227.0,Center Defensive Midfield,70,Nyíregyháza Spartacus,2215,['64b54f08-7d4c-5345-adea-f5f936fd2cae'],7,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:07.492,Pass,
,,,,,,,,,,,,,,,,,1.463,,,,,,,,,,,,,2eafd6d2-6ccc-5e48-8d30-5ac064618d54,904,,,"[45.8, 64.3]",4003600,24,0.0109081864,0.0095127719,0.0013954146,0.0138479061,0.0147813875,-0.0009334814,-0.002328896,,,,-2.143628,,Right Foot,,,,"[34.9, 47.4]",,Ground Pass,20.11,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.8414166622,0.9968942404,Stefanos Evangelou,31306.0,,,,,,,1,From Kick Off,Pavlos Korrea,139471.0,Right Center Back,70,Nyíregyháza Spartacus,2215,['0a509f9a-da38-530f-bac9-97fdd495f85d'],12,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:12.046,Pass,
,,,,,,,,,,,,,,,,,1.465,,,,,,,,,,,,,38e77d6e-bf7f-5a3b-967d-3a7546c3d4ad,907,,,"[35.1, 47.4]",4003600,24,0.0114099775,0.0107913455,0.000618632,0.0142751625,0.0137938652,0.0004812973,-0.0001373347,,,,-0.916942,,Right Foot,,,,"[49.2, 29.0]",,Ground Pass,23.18,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.9892646301,0.9830946326,Levente Katona,404971.0,,,,,,,1,From Kick Off,Stefanos Evangelou,31306.0,Center Back,70,Nyíregyháza Spartacus,2215,"['0c5f9d77-8ae1-594d-98db-13ed1242be70', 'e83e3a9c-3356-5e05-9c4a-f5beb0fd06ab']",14,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:14.679,Pass,
,,,,,,,,,,,,,,,,,1.21,,,,,,,,,,,,,3d536bc7-5b1d-5311-bf0b-2931b682a03b,911,,,"[48.0, 31.0]",4003600,24,0.0115877027,0.0114593832,0.0001283195,0.016195409,0.0140725821,0.0021228269,0.0019945074,,,,1.059376,,Left Foot,,,,"[53.5, 40.8]",,Ground Pass,11.24,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.6961847233,0.9345752001,Bojan Sanković,404227.0,,,,,,,1,From Kick Off,Levente Katona,404971.0,Left Center Back,70,Nyíregyháza Spartacus,2215,"['3197f4a6-4f9b-5050-bced-ffabd3688140', '23ac8b50-bbf1-52fb-8c92-552678e04a74', 'dd66faf8-fecf-587c-a331-f64738bd8cf3']",17,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:17.132,Pass,True
,,,,,,,,,,,,,,,,,0.743,,,,,,,,,,,,,812c7c68-c0e3-510e-b8ff-42761f1bd31b,918,,,"[55.4, 35.9]",4003600,24,0.0106508927,0.0100196274,0.0006312653,0.017387148,0.0185662992,-0.0011791512,-0.0018104166,,,,-0.920062,,Right Foot,,,,"[62.1, 27.1]",,Ground Pass,11.06,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.6506215464,0.9788421988,Mátyás Katona,404202.0,,,,,,,1,From Kick Off,Bojan Sanković,404227.0,Center Defensive Midfield,70,Nyíregyháza Spartacus,2215,"['b48da16e-77b9-5315-9c86-b4c5083271ba', '01401737-ba7c-5886-85c6-c7bd01b1cd08']",22,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:22.209,Pass,
,,,,,,,,,,,,,,,,,0.474,,,,,,,,,,,,,977be8af-40cf-52ce-a155-4ade675f4517,922,,,"[61.0, 27.5]",4003600,24,0.0096808486,0.0109534329,-0.0012725843,0.0178540144,0.0164376795,0.0014163349,0.0026889192,,,,2.651635,,Right Foot,,,,"[56.5, 29.9]",,Ground Pass,5.1,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.7939637123,0.9559049606,Bojan Sanković,404227.0,,,,,,,1,From Kick Off,Mátyás Katona,404202.0,Left Center Midfield,70,Nyíregyháza Spartacus,2215,"['fbc0e94f-30bb-5f56-b2ef-dbd285a85f9b', '6665beb6-eb2d-532d-b86d-2ec22864de17', '02d61ff2-7433-5967-a3ef-534ac554b706']",23,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:23.872,Pass,True
