50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd665c8d-2a69-58de-93ea-db6f0f1858f1,812,,"[62.6, 31.1]",4003552,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fran Brodić,130597.0,Center Forward,65,Ujpest,1033,"['144bffe7-019f-5ffe-a627-cb15139bec6e', 'a71e8072-0a21-5ef8-bcd8-08d35fc14ea0']",23,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:23.563,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df1b4d99-9018-5b69-8e3d-70b59821fd37,816,,"[66.4, 52.0]",4003552,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Esiti,23648.0,Left Defensive Midfield,66,Diósgyőr,2212,"['20fc0f1a-930d-5ed6-a036-432ce531ef25', 'c1ee5d14-3e64-5f14-a906-c16c3519dbe6']",24,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:23:24.902,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2296143b-464a-5c31-bfc1-a2a23f9d9a50,821,,"[45.9, 69.7]",4003552,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bence Szakos,452187.0,Right Back,66,Diósgyőr,2212,"['1aef48f2-8df8-5c0b-8ac1-ebdc0649ecdb', '247f81fc-b469-5dd3-b401-91bb2a4c41a2', '53f77121-f018-5065-8022-994a7d56b282']",28,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:23:28.959,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2b93ef9-b3da-50f6-80f5-a5e407cca820,828,,"[40.7, 60.5]",4003552,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Šaponjić,34532.0,Center Forward,66,Diósgyőr,2212,['84414b82-a78b-551c-9a9e-2e9d95ab3141'],30,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:23:30.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31e6fea8-1af9-5fae-8e2d-1c9bf22ee03f,832,,"[64.5, 76.2]",4003552,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elton-Ofoi Acolatse,23735.0,Right Wing,66,Diósgyőr,2212,"['bafe1543-408f-59ee-8efa-0a480dd0f677', '60e7d07e-6016-5a78-b590-1d0909a77dc4']",33,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:23:33.096,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7688b07b-8ed1-599b-887c-80612d6726e5,840,,"[51.8, 75.0]",4003552,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Esiti,23648.0,Left Defensive Midfield,66,Diósgyőr,2212,"['c8a4a777-7ad5-562e-a737-04f817ce9363', '2ea02b7b-8872-50c5-bf5c-6952d3cc9c70']",39,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:23:39.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19a912eb-a563-5e29-8501-da2cacdba369,845,,"[49.6, 64.8]",4003552,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Vallejo Mínguez,24323.0,Right Defensive Midfield,66,Diósgyőr,2212,"['cb76db0f-b9c7-5996-8415-ac8b2c66ae4a', '88e46eee-5642-5077-a9b8-d18fea6d1928', 'c7d9c702-09d9-54ec-bc6d-3ac2d2e5aadb']",41,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:23:41.321,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a84ee31c-887c-5faf-83ce-5eba93c2bb23,850,,"[88.2, 27.8]",4003552,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Wing,67,Ujpest,1033,"['d478dc49-f497-54d1-bdc5-42b36ed4ded8', 'f4a479a6-a760-59b7-998d-31e713c0b809']",45,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:45.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340a2f19-e522-5370-b79e-c49883936f51,853,,"[83.0, 37.3]",4003552,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fran Brodić,130597.0,Center Forward,67,Ujpest,1033,"['d9ee24bf-b265-5687-89e5-b3bb7b0fd942', 'f97b0eb0-aeb0-5436-986f-e244cef886aa']",46,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:46.019,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756768ec-ff86-53ff-832b-b292c73d88ef,861,,"[34.7, 28.2]",4003552,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dániel Richárd Gera,404174.0,Left Back,68,Diósgyőr,2212,"['c95033c9-88b2-57ed-8038-c31dd2f8a190', '1ff86185-04c1-5736-a3c3-da61e7566e05']",51,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:23:51.139,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9ed764f-f113-565c-9d8b-de3ba7ba8bdc,867,,"[45.6, 32.2]",4003552,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Vallejo Mínguez,24323.0,Right Defensive Midfield,68,Diósgyőr,2212,"['6f974ab6-5885-5926-873b-807bf51f7b5d', '060abd50-a479-542d-91dd-fdf87539f887']",54,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:23:54.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc0bf72d-1480-5d3b-aa89-92aeb901dc83,871,,"[38.3, 23.2]",4003552,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Siniša Saničanin,28003.0,Left Center Back,68,Diósgyőr,2212,"['44ac8dc7-3977-5b02-813f-193a3c158fe6', 'e4140dd9-ebc0-54f1-8c04-cbae71b591a9', 'e890f0f4-3153-58f6-ae1f-207fbcf01482']",56,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:23:56.653,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111f5203-fba8-5fc7-9d00-1d5f3232d9d9,874,,"[41.6, 26.3]",4003552,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Vallejo Mínguez,24323.0,Right Defensive Midfield,68,Diósgyőr,2212,"['522c67fe-535a-567e-821c-163eb334b9d8', 'dfffb85e-ae34-503f-b508-63c1269158ed']",57,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:23:57.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d82e458-8812-5230-a3b3-4c8e932626a3,877,,"[66.2, 15.9]",4003552,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dániel Richárd Gera,404174.0,Left Back,68,Diósgyőr,2212,"['1df20798-0fd5-566c-a3d5-d559f7cc6cec', '646f32bd-5fd9-5d4f-a98b-1bbe8e251eae']",3,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:24:03.420,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3374936c-faa0-5bf4-8b79-052c2ec39e1b,884,,"[57.0, 71.6]",4003552,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matija Ljujić,10837.0,Center Attacking Midfield,69,Ujpest,1033,"['d33fc67b-2363-5b5d-a01d-f8b5cd780495', 'e4c99449-df3b-50ce-9a72-cd5404a2269e']",27,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:27.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4471cebe-2c9b-5e73-b66f-ee18aa2f1a4c,890,,"[24.3, 39.3]",4003552,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ákos Kecskés,28991.0,Right Center Back,70,Diósgyőr,2212,"['ea38e9bb-2ed6-505a-9276-c7bb0a9c0dd6', '67e26025-53c4-52e9-a8db-3d053736e350']",39,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:26:39.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab8dbde8-95b6-5067-b08b-e919b4bd7971,893,,"[30.8, 13.7]",4003552,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Siniša Saničanin,28003.0,Left Center Back,70,Diósgyőr,2212,"['6dfea4f2-04cd-5393-8f1d-34d4cd816feb', 'f239e400-9216-5c5c-803a-7bfa9984dd6e']",43,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:26:43.228,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b000cb7d-df89-50db-9a7e-0fa73cfc2079,896,,"[53.0, 3.0]",4003552,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dániel Richárd Gera,404174.0,Left Back,70,Diósgyőr,2212,"['c7c1fd6e-02df-5599-bdfe-72923e40c4f3', '32ad59ef-92b7-512c-8bb0-88a8fa728bfb']",46,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:26:46.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44bf6e69-47f6-511e-af11-bce71d8199f7,900,,"[46.6, 78.9]",4003552,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Wing,71,Ujpest,1033,"['3e9062f2-521d-5163-9d94-f2af9c6aae1e', '5a18b7fe-939a-5e62-8a21-24761565119c']",50,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:50.718,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c286cc5-1118-5690-b4ef-bd30d4a72c19,919,,"[86.5, 23.0]",4003552,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Šaponjić,34532.0,Center Forward,74,Diósgyőr,2212,"['8089668a-03f7-5c7a-8102-b9c4de164b8e', 'e680e076-9697-55d3-99f7-c96ab6c8a89a']",2,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:27:02.137,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884e6a8f-1179-5926-9c5d-96dfce099bf2,923,,"[87.0, 33.6]",4003552,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elton-Ofoi Acolatse,23735.0,Right Wing,74,Diósgyőr,2212,"['5cceec03-59d5-528f-a888-5ff7bfd397ff', '1584502f-5bca-536e-bbc9-3358d63e9fe3']",3,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:27:03.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343c1af0-c24c-5983-89b7-4f11fe55717e,927,,"[95.5, 52.5]",4003552,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bence Szakos,452187.0,Right Back,74,Diósgyőr,2212,"['082f1039-c916-5758-8909-0df532f39c6a', '2edefa74-4dab-5f18-bdbd-1e4a6b8e4b72']",5,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:27:05.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2aa94b5-8929-5f39-b825-54c24b8b3ed3,935,,"[116.4, 49.9]",4003552,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ivan Šaponjić,34532.0,Center Forward,75,Diósgyőr,2212,"['9c0e93ed-cc98-518b-abc4-862b4af11eea', '8f45ec01-e09b-5198-9486-96bf022b3760', '9e0d2f32-b147-59f3-b1b4-7e8251366527']",39,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:27:39.652,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28ffa88e-7908-5560-8b46-3a707b74c714,942,,"[18.4, 12.4]",4003552,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Right Defensive Midfield,76,Ujpest,1033,"['6710220b-f9bf-5f9c-a5f6-d4c131e994a4', '5025a57f-25ad-5ef8-9a29-6baac8c2f198']",48,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:27:48.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cae20d7d-d610-5316-be85-c5f299e082c3,945,,"[62.2, 7.2]",4003552,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Wing,76,Ujpest,1033,"['441e4482-4ed4-5cff-b37e-cdf980f86f80', '4fe71d4a-c0d4-5250-a2ed-08a1bf07bd3e']",51,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:27:51.553,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fdc9533-b381-5996-803f-1f78ef5532e0,951,,"[23.6, 55.4]",4003552,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ákos Kecskés,28991.0,Right Center Back,77,Diósgyőr,2212,"['df29856c-d4f0-56bc-ac72-fe3b653bf22a', 'e040f998-f763-53ca-a0c7-f885a3c028b8']",2,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:28:02.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0e98d8b-0457-513c-977f-4b867e2a178b,954,,"[45.6, 39.0]",4003552,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Esiti,23648.0,Left Defensive Midfield,77,Diósgyőr,2212,"['3c14f8ae-61ed-502d-9b41-8d2a291b8cec', 'fa8ff978-50cd-5b6c-8613-2a2d8ae0355c']",8,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:28:08.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2990f918-b991-522f-9299-8481ccb5caf1,957,,"[112.6, 62.2]",4003552,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elton-Ofoi Acolatse,23735.0,Right Wing,77,Diósgyőr,2212,"['bf775d3d-14d7-5701-b20a-5acd0f75e2d8', '509966ec-28b6-5f94-91df-6ae0311b2581']",15,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:28:15.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3826b97b-ec14-5b0a-9ed8-d511f9ad705a,963,,"[103.3, 67.4]",4003552,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elton-Ofoi Acolatse,23735.0,Right Wing,78,Diósgyőr,2212,"['217e3652-5bd4-558d-b65b-5d5f23e789f6', 'ecd3c33a-d178-55ef-a1d2-9652c2c5f135']",40,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:28:40.324,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6749be10-af60-58a5-9a11-ad59764aff6d,966,,"[103.8, 77.8]",4003552,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bence Szakos,452187.0,Right Back,78,Diósgyőr,2212,"['82ba14ac-a5cd-5a6a-841c-b9410391de2f', '6ebce852-aa07-5def-8d2a-51562572feb9']",41,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:28:41.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7edaf425-3a3a-541c-8106-07669c79d419,976,,"[74.2, 27.1]",4003552,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fran Brodić,130597.0,Center Forward,79,Ujpest,1033,['6cf84f20-816f-5cec-b671-9f8a1e6ac049'],20,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:29:20.635,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9354eed-ebea-5097-bc8c-7a1e32d21fef,979,,"[77.5, 51.2]",4003552,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aljoša Matko,101803.0,Right Wing,79,Ujpest,1033,['bb1aaae5-6712-5427-9579-0ea7d2afe63c'],22,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:29:22.469,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb425384-4bda-52ce-883d-e6c510961834,981,,"[54.2, 30.0]",4003552,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gábor Jurek,405025.0,Left Wing,80,Diósgyőr,2212,['ccbdeb9d-c574-584f-af09-9d89d482a2a9'],23,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:29:23.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ab3735b-1c4a-5b1d-8907-3f85be92bc14,983,,"[63.4, 39.3]",4003552,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Šaponjić,34532.0,Center Forward,80,Diósgyőr,2212,"['41fa0abd-ccdf-5dd4-92a4-db00f6c2bc96', '70c8c33d-8df1-5a5b-9c82-34025ad03713']",25,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:29:25.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427615eb-bcf5-526b-ab1b-614cfb49ddca,990,,"[70.0, 33.8]",4003552,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Esiti,23648.0,Left Defensive Midfield,81,Diósgyőr,2212,"['7ee08aa5-8c9a-5a1d-b714-46d4c79192fd', '71e060f0-ab8f-5ef0-9ff8-61eab22d429e']",49,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:29:49.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d8e5911-523e-53e4-abe3-8528d06db6a8,994,,"[64.1, 36.2]",4003552,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alejandro Vallejo Mínguez,24323.0,Right Defensive Midfield,81,Diósgyőr,2212,"['5cdc5cd1-9007-5b71-bd49-7b133701baf4', 'f2bb8080-204d-5097-aef8-bd62d1e8cf99']",51,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:29:51.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909b53bc-3bf3-5d2f-982d-5426d643e67c,997,,"[58.2, 54.2]",4003552,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ákos Kecskés,28991.0,Right Center Back,81,Diósgyőr,2212,"['aa337464-aa3b-5183-88de-62423a5d6611', '64ed072d-b027-53de-bd9d-3946904bb780']",53,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:29:53.665,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890e87f8-39c4-5479-8940-fa304e673800,1000,,"[72.1, 0.1]",4003552,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gábor Jurek,405025.0,Left Wing,81,Diósgyőr,2212,['74b535a1-52be-5d01-b3c0-f2db3a600017'],58,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:29:58.064,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09119c75-4130-58fd-98a1-b8910d32de6a,1002,,"[92.5, 15.9]",4003552,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dániel Richárd Gera,404174.0,Left Back,81,Diósgyőr,2212,['57252690-8f6f-50c5-a04e-152e07b2743d'],59,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:29:59.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0b57c42-310a-5e29-a471-f759b63ee104,1004,,"[80.6, 77.7]",4003552,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fran Brodić,130597.0,Center Forward,82,Ujpest,1033,"['281c0ca9-0bd3-5c67-94ae-3a2b25879af2', 'b7779183-64fb-5598-9c11-85c4763d994e']",8,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:30:08.000,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571cf9ca-22d3-5fb4-8172-9fe54204149d,1009,,"[112.8, 48.9]",4003552,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arijan Ademi,18879.0,Left Defensive Midfield,83,Ujpest,1033,['091bf36e-e74f-597a-9d47-9c09dcb310f1'],15,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:31:15.271,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86701832-7e05-51f9-b70c-e4f981058892,1014,,"[45.1, 16.2]",4003552,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tom Lacoux,68861.0,Right Defensive Midfield,85,Ujpest,1033,"['98ca3238-df03-5f7e-bb59-3ecaac93208e', 'fc8f65f8-2120-5c98-a970-5ac41c3b4334']",24,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:32:24.674,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3cc38cd-7aac-5841-bf28-4c817af4d578,1017,,"[36.8, 21.5]",4003552,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Lourenço Duarte,132838.0,Left Center Back,85,Ujpest,1033,"['a64066a2-669a-5f51-85dc-2dfc43b001cd', '9be02c70-7d90-564e-9e30-ff6937d60a35']",25,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:32:25.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f8eff8a-1658-5a44-9341-e8c413700ee0,1021,,"[39.9, 11.5]",4003552,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tom Lacoux,68861.0,Right Defensive Midfield,85,Ujpest,1033,"['b292a94d-f490-50f9-baef-50348993d6cb', '37762e1f-97f4-5226-8de0-2c8d050f693e']",27,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:32:27.269,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc0921c7-53f7-5402-b8ff-afcf08570744,1025,,"[66.2, 11.3]",4003552,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fran Brodić,130597.0,Center Forward,85,Ujpest,1033,"['402f830c-b1f5-510c-9e5c-e47a9d4a4ac8', '83ed5cd2-fcae-50c2-81cf-e52269976b0f', '252748e7-a1b6-58ae-a55e-b0a03c64bb1e']",30,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:32:30.768,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34bdfc13-a2c3-502d-8869-23b95a4ef6ba,1028,,"[71.4, 2.3]",4003552,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Krisztofer Horváth,40039.0,Left Wing,85,Ujpest,1033,"['ba0f45de-9593-57a2-817b-f3626ecbb787', '2f2b14cd-87c1-5f7e-bfac-ecbe7dfb9881']",32,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:32:32.648,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956c1430-ed89-5fcb-918a-a099b38cb2cc,1035,,"[32.6, 74.0]",4003552,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ákos Kecskés,28991.0,Right Center Back,86,Diósgyőr,2212,"['ace03bda-2367-558b-85c3-89dec6814ed8', 'd580693f-76eb-51a2-a838-412c8f0c57cc']",36,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:32:36.526,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1de6b110-468c-59b2-b57b-76ba40cb4afa,1038,,"[73.0, 62.6]",4003552,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Šaponjić,34532.0,Center Forward,86,Diósgyőr,2212,['9a3c36db-d379-5027-9ef6-6480486010bc'],39,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:32:39.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c55078fc-4ef9-5339-addf-68af9f45b15d,1041,,"[40.9, 20.1]",4003552,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Vallejo Mínguez,24323.0,Right Defensive Midfield,88,Diósgyőr,2212,['3406177a-ad91-59cb-894f-46863b01ef67'],53,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:32:53.188,Ball Receipt*,
