50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[95.8, 23.1]",,,,,,,,,,,3.9774980000000215,,,,,,,,,,a6e48a85-91ac-5b92-a361-e609513050eb,1905,,"[82.2, 8.5]",4070744,58,0.0118701616,0.0089631733,0.0029069884,0.0124297021,0.0225614514,-0.0101317493,-0.0130387377,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,József Szalai,405808.0,Right Center Forward,176,Paksi FC,2160,"['9a2ecd7f-2a76-5c03-983d-1fc3861693bc', '6939c8f1-1f1b-4980-bdd8-f74e9fe35905']",21,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:13:21.824,Carry,
,,,,,"[50.9, 53.9]",,,,,,,,,,,3.79,,,,,,,,,,2c8697de-8580-57e5-b50b-33aaf0da6d9c,1908,,"[24.5, 56.4]",4070744,58,0.0096350126,0.0225614514,-0.0129264388,0.0166396163,0.0089631733,0.0076764431,0.0206028819,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gergő János Bodnár,247192.0,Right Back,177,Ujpest,1033,"['82763b41-66b5-45fe-9231-2a8a9b6b7ea7', 'b8f7009c-1a6e-4599-bdba-4aa884c1e68e']",26,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:26.860,Carry,
,,,,,"[55.3, 28.1]",,,,,,,,,,,1.058,,,,,,,,,,7bdb9f30-2b23-51a2-ab22-31010efb71e4,1912,,"[54.8, 28.5]",4070744,58,0.0109611433,0.0109818038,-2.06605e-05,0.0161484852,0.015833335,0.0003151502,0.0003358107,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,János Szabó,406382.0,Center Back,178,Paksi FC,2160,"['9aab7d39-2922-487b-a1df-fb749f5ca89d', 'd3828ba3-ee5f-41b9-9102-477bb716f6bb', '7cfc0a13-3055-4997-844a-f1bd40b84c2d']",31,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:13:31.594,Carry,True
,,,,,"[76.7, 26.5]",,,,,,,,,,,2.121287999999942,,,,,,,,,,660b0ba4-f2af-5579-9ab9-48521e350b21,1916,,"[78.9, 24.3]",4070744,58,0.0089509105,0.0088877724,6.31381e-05,0.024717832,0.0252871364,-0.0005693045,-0.0006324425,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,József Szalai,405808.0,Right Center Forward,178,Paksi FC,2160,"['3211951a-2acc-5c61-9612-6729561e2b43', 'aac48beb-c520-4467-94ae-b5030bc87914']",34,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:13:34.359,Carry,
,,,,,"[84.5, 73.5]",,,,,,,,,,,2.765734999999986,,,,,,,,,,2fa42433-fe2e-55ac-b484-edc0dea5ba30,1919,,"[84.5, 73.5]",4070744,58,0.0087452605,0.0087452605,0.0,0.0202517286,0.0202517286,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milán Győrfi,445526.0,Right Wing Back,178,Paksi FC,2160,"['61f35b8c-15a0-5074-ae31-640520155181', '30e61ac7-5ad7-5cc4-b14e-7845c344c5be', '682401c4-ee8f-43b4-a6f8-0b132c6da4d3']",38,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:13:38.711,Carry,True
,,,,,"[73.9, 70.4]",,,,,,,,,,,1.585,,,,,,,,,,9c74c59c-86e0-570e-802c-1ae0932347d7,1921,,"[84.5, 73.5]",4070744,58,0.0094949296,0.0087452605,0.000749669,0.0111353947,0.0202517286,-0.0091163339,-0.0098660029,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milán Győrfi,445526.0,Right Wing Back,178,Paksi FC,2160,"['61f35b8c-15a0-5074-ae31-640520155181', '197ab6ee-fd46-465e-9c89-49beb1ab013b', '682401c4-ee8f-43b4-a6f8-0b132c6da4d3']",41,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:13:41.477,Carry,True
,,,,,"[39.0, 4.7]",,,,,,,,,,,2.239,,,,,,,,,,578b536c-16d0-5489-aa88-9bbdfebf2693,1925,,"[35.4, 5.8]",4070744,58,0.0104936399,0.0202517286,-0.0097580887,0.0110152075,0.0087452605,0.002269947,0.0120280357,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kristóf Sarkadi,445486.0,Left Back,179,Ujpest,1033,"['4cd6b2d8-518f-5f3e-ae21-a54f1a53d325', '197ab6ee-fd46-465e-9c89-49beb1ab013b', '6dd8a064-f366-49d2-923b-ecc000c7523f', 'f648a4d4-1b0f-47eb-a4cd-e267016f3595']",43,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:43.709,Carry,True
,,,,,"[87.8, 16.1]",,,,,,,,,,,2.8576589999999853,,,,,,,,,,71baebcd-c789-5b85-8708-1f4df4fe65cd,1930,,"[77.9, 15.4]",4070744,59,0.0088099102,0.0093731107,-0.0005632006,0.0259561874,0.0193641186,0.0065920688,0.0071552694,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Krisztofer Horváth,40039.0,Left Wing,180,Ujpest,1033,"['7559e3d2-2745-467f-a3a8-956a630b2ff0', 'c0ae64d6-7fdb-5e85-bb0a-f08124bb5e9e', '9436ac04-3ad8-4488-9e1c-c3b4fae7ba30']",6,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:06.754,Carry,True
,,,,,"[81.5, 27.9]",,,,,,,,,,,2.815,,,,,,,,,,b5275f82-d217-5d91-ad57-2cb0768ece59,1933,,"[87.8, 16.1]",4070744,59,0.0091758072,0.0088099102,0.0003658971,0.0278317388,0.0259561874,0.0018755514,0.0015096543,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Krisztofer Horváth,40039.0,Left Wing,180,Ujpest,1033,"['7559e3d2-2745-467f-a3a8-956a630b2ff0', '4e3c53be-c564-497e-9613-9949206b21ef', '9436ac04-3ad8-4488-9e1c-c3b4fae7ba30', '09709d03-6170-5b1c-9289-308c9118554e']",9,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:09.612,Carry,True
,,,,,"[83.7, 69.9]",,,,,,,,,,,1.0495529999999562,,,,,,,,,,c6e4d718-7fdb-5328-b0ed-9ba3babf5ed0,1937,,"[84.3, 69.1]",4070744,59,0.0089318026,0.0089206705,1.11321e-05,0.0222911313,0.0235590376,-0.0012679063,-0.0012790384,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gergő János Bodnár,247192.0,Right Back,180,Ujpest,1033,"['1ea3e688-bacc-59f6-9263-55c36e11d1af', 'd79f675c-bdd2-4a70-9936-4a6e03407c7b']",14,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:14.887,Carry,
,,,,,"[57.1, 25.4]",,,,,,,,,,,4.480986000000033,,,,,,,,,,fa3efb4d-4bc5-54d3-9c64-f7ad486e07d3,1945,,"[45.9, 24.1]",4070744,59,0.0093249641,0.0100368308,-0.0007118667,0.0179589838,0.0153064542,0.0026525296,0.0033643963,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patrizio Stronati,27815.0,Left Center Back,180,Ujpest,1033,"['d3f1c28d-ff05-50ef-924b-a9b2ab89ba76', '8b6a2e4f-dac9-4768-af62-65a5c8feb43a']",28,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:28.522,Carry,
,,,,,"[64.5, 27.8]",,,,,,,,,,,1.861972000000067,,,,,,,,,,53546221-7488-5e1d-9f5e-dcc8dad6b8fc,1948,,"[68.4, 24.1]",4070744,59,0.0102540404,0.0099232551,0.0003307853,0.0173616912,0.0182434358,-0.0008817445,-0.0012125298,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Etienne Amenyido,28574.0,Center Attacking Midfield,180,Ujpest,1033,"['b5928662-73c0-5181-8c54-279734adf7a3', '5874429f-4dda-4e5f-99f1-f969b0bb1122', '3276807c-b8b6-4747-8146-c5c5d4575a20']",33,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:33.988,Carry,True
,,,,,"[56.8, 47.0]",,,,,,,,,,,2.411280000000028,,,,,,,,,,21d74179-e6ec-5840-9a10-37c866aa50e6,1952,,"[55.9, 45.3]",4070744,59,0.0099289399,0.0095472755,0.0003816644,0.018865088,0.0185032077,0.0003618803,-1.97841e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,180,Ujpest,1033,"['8dcd08f1-a08a-570d-9fb8-60d61207fb35', '9f6335c6-ef40-491b-8612-c3c2007903ad']",37,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:37.241,Carry,
,,,,,"[77.9, 48.6]",,,,,,,,,,,2.5721300000000045,,,,,,,,,,7eee9dc5-6a2d-56a1-849e-fc0a1c5d69c2,1955,,"[73.3, 54.7]",4070744,59,0.0098136943,0.0102120955,-0.0003984012,0.0242397431,0.0203861911,0.003853552,0.0042519532,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Krisztofer Horváth,40039.0,Left Wing,180,Ujpest,1033,"['57f77824-8b38-4dc8-85e7-246efb1f3831', 'e43f9f38-6f79-5502-a694-ee40cacee2eb', '49bdc84e-21d4-4cf9-bfa2-b5397d69348d']",41,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:41.129,Carry,True
,,,,,"[94.0, 50.6]",,,,,,,,,,,0.0005770000000484287,,,,,,,,,,44063ba4-ebae-5658-8213-33feb62d949a,1961,,"[94.0, 50.6]",4070744,59,0.0080187917,0.0080187917,0.0,0.0409206562,0.0409206562,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ábel György Krajcsovics,446356.0,Right Wing,180,Ujpest,1033,"['2b6b5e4b-a45d-586c-89d7-6d17a77e79c8', 'c57eb167-2024-43cf-a60e-ca5599ff17da']",45,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:45.634,Carry,
,,,,,"[95.3, 47.9]",,,,,,,,,,,0.647,,,,,,,,,,03e22e77-c69b-55c7-a100-1bc54c39979d,1965,,"[92.5, 52.9]",4070744,59,0.010037546,0.0118857706,-0.0018482246,0.0433931462,0.0130465776,0.0303465687,0.0321947932,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ábel György Krajcsovics,446356.0,Right Wing,180,Ujpest,1033,"['be11d91a-2c63-4768-98c7-43078e1187e7', 'fff7ca95-64b7-4a3f-bad8-2ae43c32b582', 'a19b055b-16a8-5c81-8462-7e398f37366e']",46,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:46.672,Carry,True
,,,,,"[24.7, 66.7]",,,,,,,,,,,0.00021600000001490116,,,,,,,,,,c449b8a2-f745-5fad-a318-a5ad9c4f6a80,1972,,"[24.7, 66.7]",4070744,59,0.0117888814,0.0117888814,0.0,0.0104988208,0.0104988208,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milán Győrfi,445526.0,Right Wing Back,181,Paksi FC,2160,"['bf257196-e2ae-5f5b-b7d6-d2847b875b81', '91b8e080-5c5f-4988-a3cf-d5679f603416']",54,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:14:54.563,Carry,
,,,,,"[48.4, 4.7]",,,,,,,,,,,4.135,,,,,,,,,,6aca19c7-63db-56a8-b7c6-49ff5ad3fff1,1975,,"[49.3, 7.4]",4070744,59,0.0098026264,0.0104988208,-0.0006961944,0.0142745245,0.0117888814,0.0024856431,0.0031818375,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kristóf Sarkadi,445486.0,Left Back,182,Ujpest,1033,"['62ed213e-04fc-50c8-8dce-ebecdaf07fba', '39fec6da-432c-4840-8e25-624ab54f9b7d', '7c9528a7-b87a-4cee-bed2-162858438f92']",59,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:59.525,Carry,True
,,,,,"[57.9, 5.6]",,,,,,,,,,,1.072,,,,,,,,,,01fb03bf-f1f9-537b-a4fd-dea93f1205a2,1980,,"[52.9, 5.0]",4070744,60,0.0097056944,0.014904662,-0.0051989676,0.0142639009,0.0095467214,0.0047171796,0.0099161472,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kristóf Sarkadi,445486.0,Left Back,182,Ujpest,1033,"['081c0ecc-9c36-4d4a-85c4-f42347dfbb63', 'a8f013a6-8029-4f59-ac41-d4b6c857c982']",6,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:06.164,Carry,
,,,,,"[69.6, 30.8]",,,,,,,,,,,4.919581000000005,,,,,,,,,,83396860-f864-5487-ab1f-9ea47f96ba33,1983,,"[50.1, 16.2]",4070744,60,0.0095324032,0.0098312339,-0.0002988307,0.0216079932,0.0155437076,0.0060642855,0.0063631162,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Left Defensive Midfield,182,Ujpest,1033,"['57cefde3-40de-469d-89c8-6d0e543134e6', 'ad0c44de-2b68-5c14-9039-600a25bf726a']",8,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:08.671,Carry,
,,,,,"[80.1, 45.6]",,,,,,,,,,,1.1101649999999208,,,,,,,,,,70b5736d-1edc-5088-a53c-ef8768da0353,1986,,"[77.5, 44.5]",4070744,60,0.0093968678,0.0092949355,0.0001019323,0.0275040232,0.0257890821,0.0017149411,0.0016130088,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ábel György Krajcsovics,446356.0,Right Wing,182,Ujpest,1033,"['d2cee6bc-e01f-5f36-bc3b-eda747f334e2', 'a99058d2-3ec5-48bd-8aa4-25b8e29ea1c5']",15,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:15.037,Carry,
,,,,,"[9.0, 39.2]",,,,,,,,,,,6.000000052154064e-06,,,,,,,,,,6fbc9ac8-0fed-52fe-88b7-c24c244f9b06,1999,,"[9.0, 39.2]",4070744,60,0.0119159091,0.0119159091,0.0,0.0069684433,0.0069684433,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Péter Szappanos,158733.0,Goalkeeper,184,Ujpest,1033,"['f5a5761c-2d67-4df6-a53d-92a65fe83229', '1d5c6949-45c2-5a7a-a39e-c8d175ad40e4', 'a34ca562-1bde-4170-b914-1c5b3e2f3874']",53,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:53.895,Carry,True
,,,,,"[35.6, 15.9]",,,,,,,,,,,2.668417000000016,,,,,,,,,,a44753f7-c927-5924-8a3e-89c81645d013,2002,,"[28.1, 16.2]",4070744,60,0.010795719,0.0118441209,-0.0010484019,0.0127755357,0.01167857,0.0010969657,0.0021453677,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kristóf Sarkadi,445486.0,Left Back,184,Ujpest,1033,"['06cf0843-591c-4c14-b4e6-9d8854c020f2', '1c034685-d719-5c3e-b538-515b81e4111c']",56,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:56.542,Carry,
,,,,,"[46.2, 18.7]",,,,,,,,,,,1.801,,,,,,,,,,68e08285-7492-5c2c-b096-92c4dad3aadc,2005,,"[38.8, 22.9]",4070744,61,0.0100144362,0.0106495311,-0.0006350949,0.0146998558,0.0142055815,0.0004942743,0.0011293693,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Left Defensive Midfield,184,Ujpest,1033,"['fce55c61-7053-5b00-80d4-dd544bca0983', 'c06b145c-1235-490c-a5cf-8662ae6442cc']",0,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:00.411,Carry,
,,,,,"[62.6, 24.5]",,,,,,,,,,,2.2845200000000188,,,,,,,,,,093ab479-08d4-58b6-8c9b-d746e8321889,2008,,"[64.3, 20.9]",4070744,61,0.0108521841,0.0100766169,0.0007755673,0.0164039787,0.0167894885,-0.0003855098,-0.0011610771,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aljoša Matko,101803.0,Center Forward,184,Ujpest,1033,"['5fbee323-2363-45c5-a113-7a117a5de184', '71ed42ca-bd08-4509-a199-59b4daf4d9d3', 'c9db2dc1-c557-5cd4-a9fa-20fd31356777']",3,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:03.217,Carry,True
,,,,,"[56.7, 27.8]",,,,,,,,,,,0.18964599999994972,,,,,,,,,,f54e58be-2810-5cf6-8f7a-60fbf8529e95,2013,,"[57.5, 28.1]",4070744,61,0.0097819315,0.0105347317,-0.0007528001,0.018838603,0.0166870505,0.0021515526,0.0029043527,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Left Defensive Midfield,184,Ujpest,1033,"['310b2bdb-41ff-5eaa-a186-7998a92ee231', '5fbee323-2363-45c5-a113-7a117a5de184', '34164a45-8937-4fff-9280-1653ab2c0ded']",6,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:06.500,Carry,True
,,,,,"[71.3, 4.7]",,,,,,,,,,,1.922967999999877,,,,,,,,,,e8017b5b-fa5d-5a29-8e24-81c88602979a,2026,,"[70.1, 4.2]",4070744,62,0.009896284,0.009241784,0.0006545,0.0176955983,0.0171814021,0.0005141962,-0.0001403037,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kristóf Sarkadi,445486.0,Left Back,185,Ujpest,1033,"['7ca0c783-9eb3-40d6-9de1-1cbd5e6e0e2a', 'bfa5f659-beea-5acd-8ea5-78d80e2545f1']",33,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:33.140,Carry,
,,,,,"[117.8, 16.6]",,,,,,,,,,,6.000000052154064e-06,,,,,,,,,,0718b188-6a6a-5c13-86f8-d84b8b862999,2029,,"[117.8, 16.6]",4070744,62,0.0081455586,0.0081455586,0.0,0.0388875939,0.0388875939,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Miron Máté Mucsányi,432700.0,Center Attacking Midfield,185,Ujpest,1033,"['50caa42d-8993-54bc-85fd-b3085773ac16', 'f7f064e8-773f-4a58-851a-9e58ddc5a689']",39,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:39.207,Carry,
,,,,,"[12.0, 49.5]",,,,,,,,,,,12.551,,,,,,,,,,cc6e4bf4-120c-5b82-bfa4-49ad8b80ea18,2032,,"[3.8, 43.7]",4070744,62,0.0116999215,0.0135687403,-0.0018688189,0.00958414,0.0088481661,0.0007359739,0.0026047928,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ádám Kovácsik,16737.0,Goalkeeper,186,Paksi FC,2160,"['17423d5c-4a16-46bb-811f-95739d38670b', '675f7e90-bf0f-4bc5-a852-3f05ee17b841']",40,,,,,,,,,,,,,,,,,,,,,,Paksi FC,2160,00:17:40.322,Carry,
,,,,,"[37.8, 33.7]",,,,,,,,,,,0.0006080000000074506,,,,,,,,,,bb3928b6-cc1d-5f0b-be19-5453a53824f5,2038,,"[37.8, 33.7]",4070744,62,0.0112198079,0.0112198079,0.0,0.0144798672,0.0144798672,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrizio Stronati,27815.0,Left Center Back,187,Ujpest,1033,"['c02ed640-ded5-550f-bbba-16b46be7f364', '4c21df9e-ab0b-4f5d-a8a4-dae651511e50']",59,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:17:59.021,Carry,
,,,,,"[31.5, 21.9]",,,,,,,,,,,1.3255079999999144,,,,,,,,,,364046a4-3dbc-532e-8222-f91824b159f7,2041,,"[29.2, 21.6]",4070744,63,0.0112785045,0.0113662891,-8.77846e-05,0.0132193435,0.0130670266,0.0001523169,0.0002401015,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kristóf Sarkadi,445486.0,Left Back,187,Ujpest,1033,"['696efd70-bb66-552b-9c9a-804fd50c7ae8', 'abbad8d9-9da5-4830-a084-5ce637fb5cc0']",0,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:18:00.485,Carry,
,,,,,"[28.8, 26.2]",,,,,,,,,,,1.8354520000000485,,,,,,,,,,09ea71a8-af9a-5000-8d52-5d0d286e2511,2044,,"[33.8, 30.0]",4070744,63,0.0115868989,0.0115072047,7.96942e-05,0.013095893,0.0141426576,-0.0010467647,-0.0011264589,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Left Defensive Midfield,187,Ujpest,1033,"['b72f2dfe-8678-5635-a507-a4a97595745f', 'cfdf1b86-9441-4a6f-8ea8-65b59e18d1e1']",2,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:18:02.883,Carry,
,,,,,"[42.9, 13.4]",,,,,,,,,,,1.9264860000000334,,,,,,,,,,66600044-02b6-5734-9e49-3acf5fb6f65c,2047,,"[38.4, 14.5]",4070744,63,0.0104731331,0.010834815,-0.0003616819,0.0138137108,0.013130283,0.0006834278,0.0010451097,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Wing,187,Ujpest,1033,"['0edf7c91-d1bc-4fa7-a972-423514eae533', '0bc3a335-17f2-56ea-bcc6-0700932d58ff']",6,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:18:06.320,Carry,
,,,,,"[38.8, 24.7]",,,,,,,,,,,1.129,,,,,,,,,,778225a3-94f0-56d6-8dbe-a1278ac62307,2050,,"[39.0, 25.9]",4070744,63,0.0106574623,0.0105102006,0.0001472617,0.0142113259,0.015064192,-0.0008528661,-0.0010001278,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Left Defensive Midfield,187,Ujpest,1033,"['4c369851-6368-5310-a7cb-3398d7b287a1', 'c5295dc9-ac5f-40c6-98b6-df8cf4f92d3b']",9,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:18:09.487,Carry,
,,,,,"[53.1, 13.4]",,,,,,,,,,,1.7327220000000672,,,,,,,,,,d1067891-f4b7-5e16-b02a-4b63b3cab089,2053,,"[46.3, 15.4]",4070744,63,0.0100582922,0.0103205033,-0.0002622111,0.0152826272,0.0141523462,0.001130281,0.0013924921,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Wing,187,Ujpest,1033,"['04283e13-5380-411b-8d91-eae32ad46fea', '56850c0e-c406-5d0a-be83-452ac8aa0abb']",11,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:18:11.693,Carry,
,,,,,"[67.9, 18.7]",,,,,,,,,,,0.6842270000001881,,,,,,,,,,ae2950ba-8144-57ce-8443-caae30d5f067,2056,,"[67.6, 16.4]",4070744,63,0.0098971799,0.0098116742,8.55057e-05,0.0169835184,0.0163533315,0.0006301869,0.0005446812,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miron Máté Mucsányi,432700.0,Center Attacking Midfield,187,Ujpest,1033,"['a2b679d6-7a73-42ad-a749-1175d71b34b9', '1f532209-2853-401b-b9b0-b44342c15cab', 'b3aa9596-2bdb-5476-b30b-8858139cdda8']",14,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:18:14.593,Carry,True
,,,,,"[67.6, 6.1]",,,,,,,,,,,1.665841000000015,,,,,,,,,,13810874-12ca-5a26-a33c-2560dc602d6a,2060,,"[63.1, 4.9]",4070744,63,0.0090176454,0.0104620242,-0.0014443789,0.0180139858,0.0130938469,0.004920139,0.0063645178,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Wing,187,Ujpest,1033,"['7bfcb57e-e475-43d7-8c10-48d7bd564051', '60136bf3-0631-5f50-8db7-b2ae21e8756b', '1f532209-2853-401b-b9b0-b44342c15cab']",16,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:18:16.121,Carry,True
,,,,,"[52.9, 15.6]",,,,,,,,,,,1.5881879999998492,,,,,,,,,,dbda60aa-3366-5983-9f51-7c0c0155652b,2063,,"[52.3, 15.6]",4070744,63,0.0096431291,0.0098124156,-0.0001692865,0.0157410391,0.0154242199,0.0003168192,0.0004861057,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Left Defensive Midfield,187,Ujpest,1033,"['b9d42bf7-1bb1-4271-b6cb-3462f5165d8c', '6e947961-8bb9-5198-9c98-3bc512c24c8d']",19,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:18:19.093,Carry,
,,,,,"[56.7, 4.2]",,,,,,,,,,,0.7200179999999237,,,,,,,,,,3fd4fb3e-aef3-5684-a04d-cf6e9e261e69,2066,,"[56.5, 4.2]",4070744,63,0.0096777314,0.0096777314,0.0,0.0144118434,0.0144118434,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Wing,187,Ujpest,1033,"['05bf8966-e319-52d1-a2a9-62e99c3fb690', '55648076-7886-4e52-9b3e-47d55b2dabbe']",21,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:18:21.798,Carry,
,,,,,"[53.8, 21.1]",,,,,,,,,,,0.6250339999999851,,,,,,,,,,10d9bc76-c520-5ffd-9fb4-fc1943dbb968,2069,,"[57.6, 25.4]",4070744,63,0.0101933535,0.0093543036,0.0008390499,0.0163218286,0.0180348661,-0.0017130375,-0.0025520874,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arne Maier,12411.0,Right Defensive Midfield,187,Ujpest,1033,"['0d94a676-5495-45b6-bbb5-73b1de56e881', 'b1b10399-3652-5a8f-a02b-f1a725e2fed6']",23,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:18:23.593,Carry,
