50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_open_goal,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.805319999999832,,,,,,,,,,,,,d6c1dca8-b20e-4077-a94b-280ff080ffc8,2792,,,"[36.6, 54.6]",4003674,78,0.0078956438,0.0106209377,-0.0027252939,0.0135688614,0.0138404267,-0.0002715653,0.0024537286,,,,0.034965,,,Right Foot,,,"[85.2, 56.3]",,High Pass,,48.63,,Incomplete,,9.0,Midfield third - Right - Forwards - Long - High Pass,0.9697670742,0.3183203936,Fran Brodić,130597.0,,,,,,,2,Regular Play,Gergő János Bodnár,247192.0,Right Back,191,Ujpest,1033,"['54c11280-619f-56a7-8a8a-346dfcff496f', 'b06d47c9-45ed-5372-b92c-a811d392ea03', 'adcb4d09-d6aa-460b-8898-c4a9a076450c']",39,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:33:39.160,Pass,
,,,,,,,,,,,,,,,,,1.9003789999999572,,,,,,,,,,,,,adcb4d09-d6aa-460b-8898-c4a9a076450c,2795,,,"[34.9, 23.8]",4003674,78,0.0170303769,0.0138404267,0.0031899503,0.0097791879,0.0106209377,-0.0008417498,-0.0040317001,,,True,-0.903053,,,Head,,,"[43.3, 13.1]",,High Pass,,13.61,,Incomplete,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.4226480159,0.6144962907,,,,,,,Recovery,,2,Regular Play,Toon Raemaekers,43895.0,Center Back,191,Ujpest,1033,"['a01d7ab9-f948-4b74-a6f4-f3ccaa5db70a', '5f2e40a9-b2a7-4ae5-90ff-599689fdfe05', 'd6c1dca8-b20e-4077-a94b-280ff080ffc8', 'b4ce4e35-5018-5963-97b3-ed924a8fe746']",41,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:33:41.965,Pass,True
,,,,,,,,,,,,,,,,,0.5745380000001751,,,,,,,,,,,,,c15a015b-8492-4f67-865c-3627ed3e2d24,2801,,,"[55.3, 11.5]",4003674,78,0.0118961288,0.0098130228,0.002083106,0.0145797003,0.0152882691,-0.0007085688,-0.0027916748,,,,2.221931,,,Left Foot,,,"[51.3, 16.7]",,Ground Pass,,6.55,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.5223627012,0.9857642055,Júlio Rodrigues Romão,48869.0,,,,,,,2,Regular Play,Barnabás Nagy,438571.0,Left Wing Back,192,Ferencvaros,1476,['70345df7-775c-5ac6-bc7e-b38a51eb49a2'],50,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:33:50.071,Pass,
,,,,,,,,,,,,,,,,,0.9326599999999162,,,,,,,,,,,,,27e17378-a6bc-49a4-9848-670eda0ebc8e,2806,,,"[64.1, 58.6]",4003674,78,0.0100156693,0.0094328448,0.0005828245,0.016389152,0.0184276886,-0.0020385366,-0.0026213611,,,,1.056345,,,Right Foot,,,"[68.0, 65.5]",,Ground Pass,,7.93,,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.7645739741,0.9148356318,Gleofilo Sabrino Rudewald Vlijter,103341.0,,,,,Recovery,,2,Regular Play,Matija Ljujić,10837.0,Right Center Midfield,193,Ujpest,1033,['32c8ae14-d838-55b4-868c-432e40a8a6eb'],53,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:33:53.314,Pass,
,,,,,,,,,,,,,,,,,1.0448259999998843,,,,,,,,,,,,,4fbfe3ac-c069-414f-8126-20831428e451,2810,,,"[64.4, 67.4]",4003674,78,0.0092468718,0.0098378565,-0.0005909847,0.0147110745,0.0155220488,-0.0008109743,-0.0002199896,,,,2.505084,,,Left Foot,,,"[55.2, 74.2]",,Ground Pass,,11.44,,,,23.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9957846663,0.9594175816,Gergő János Bodnár,247192.0,,,,,,,2,Regular Play,Gleofilo Sabrino Rudewald Vlijter,103341.0,Right Wing,193,Ujpest,1033,"['18a27ae8-8646-5f94-a9c9-f32e5e5c70c7', 'cac10549-7231-4f99-9d4f-f4e3140b1a73', 'c19edcc8-4edc-52f9-9e3b-6d852901e893']",57,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:33:57.261,Pass,True
,,,,,,,,,,,,,,,,,1.0052899999998044,,,,,,,,,,,,,50f2dc0e-4fa3-4383-a66d-2096d5cba299,2813,,,"[53.8, 72.9]",4003674,78,0.0100595318,0.009834907,0.0002246248,0.0148433512,0.0145767899,0.0002665613,4.19365e-05,,,,-1.390943,,,Right Foot,,,"[55.4, 64.1]",,Ground Pass,,8.94,,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.8736818226,0.9395282269,Tom Lacoux,68861.0,,,,,,,2,Regular Play,Gergő János Bodnár,247192.0,Right Back,193,Ujpest,1033,"['81e1c9a9-514b-52c3-8bf9-72e19b8e38dd', 'acf02cac-3aef-591f-8fda-cb9d1712caf9']",58,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:33:58.982,Pass,
,,,,,,,,,,,,,,,,,1.367344000000041,,,,,,,,,,,,,8d84a68f-eee9-46dd-96c0-3a892c198393,2817,,,"[52.6, 63.0]",4003674,79,0.0108678378,0.010199287,0.0006685508,0.0130351065,0.0161679834,-0.0031328769,-0.0038014278,,,,-2.969192,,,Left Foot,,,"[32.5, 59.5]",,Ground Pass,,20.4,,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.690741737,0.9956433773,Attila Fiola,11268.0,,,,,,,2,Regular Play,Tom Lacoux,68861.0,Center Defensive Midfield,193,Ujpest,1033,"['6b558164-3c6c-5100-bdf5-12169acb3e17', '30226ebf-fdd2-5c2d-bebb-302f98aa5c47']",0,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:00.674,Pass,
,,,,,,,,,,,,,,,,,1.8283189999999012,,,,,,,,,,,,,b6801f17-9316-423c-ba23-b8d92abd0f67,2820,,,"[31.4, 57.9]",4003674,79,0.0112582631,0.0111006359,0.0001576273,0.0140718753,0.0127731729,0.0012987023,0.001141075,,,,-1.444935,,,Right Foot,,,"[34.5, 33.4]",,Ground Pass,,24.7,,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.951459503,0.9939599037,Patrizio Stronati,27815.0,,,,,,,2,Regular Play,Attila Fiola,11268.0,Right Center Back,193,Ujpest,1033,"['3e829eca-2ce3-5ea8-81b9-99bff9e01893', 'ff572e53-8b79-51a4-a1b9-c99861258b7e']",3,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:03.127,Pass,
,,,,,,,,,,,,,,,,,3.6692870000000113,,,,,,,,,,,,,abdc9522-4d16-4ae1-9dc4-5f6e049ebbd0,2823,,,"[40.8, 27.9]",4003674,79,0.0078802695,0.0105616152,-0.0026813457,0.0088304197,0.0152580831,-0.0064276634,-0.0037463177,,,,-0.143199,,,Left Foot,,,"[105.3, 18.6]",,High Pass,,65.17,,Pass Offside,,10.0,Midfield third - Left - Forwards - Long - High Pass,0.9792886152,0.368822962,Fran Brodić,130597.0,,,,,,,2,Regular Play,Patrizio Stronati,27815.0,Left Center Back,193,Ujpest,1033,"['1beb379e-60a5-56bb-92c9-a62c65090904', 'dc535624-0c47-56a0-a055-420484d7eccc']",6,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:06.439,Pass,
,,,,,,,,,,,,,,,,,4.574692999999737,,,,,,,,,,,,,8d105f01-8a6a-42e1-9f77-1851228df38f,2826,,,"[21.6, 60.5]",4003674,79,0.010423678,0.0088304197,0.0015932582,0.0126323998,0.0078802695,0.0047521302,0.003158872,,,,0.071152,,,Right Foot,,,"[99.5, 66.1]",,High Pass,,78.07,,Incomplete,,,,,0.378130734,,,,,,,Free Kick,,2,From Free Kick,Dávid Attila Grof,285971.0,Goalkeeper,194,Ferencvaros,1476,['f9a96b87-7487-4a2b-8678-1a98277d542b'],49,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:34:49.927,Pass,
,,,,,,,,,,,,,,,,,2.5726310000000523,,,,,,,,,,,,,f9a96b87-7487-4a2b-8678-1a98277d542b,2827,,,"[20.6, 14.0]",4003674,79,0.008305639,0.0078802695,0.0004253695,0.0090019563,0.0088304197,0.0001715366,-0.0002538329,,,,0.056218,,,Right Foot,,,"[43.7, 15.3]",,High Pass,,23.14,,Incomplete,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.8157962775,0.2018922418,,,,,,,Recovery,,2,From Free Kick,Bence Gergényi,404242.0,Left Back,194,Ferencvaros,1476,"['8d105f01-8a6a-42e1-9f77-1851228df38f', '30f6eeb4-b0d3-4d07-bafa-ed4184faad00']",54,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:54.501,Pass,
,,,,,,,,,,,,,,,,,1.4784590000002644,,,,,,,,,,,,,30f6eeb4-b0d3-4d07-bafa-ed4184faad00,2828,,,"[76.4, 64.9]",4003674,79,0.008883602,0.010423678,-0.001540076,0.0239272602,0.0126323998,0.0112948604,0.0128349364,,,,0.299402,,,Head,,,"[85.7, 67.8]",,High Pass,,9.76,,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.8425733997,0.5335674286,Kristoffer Zachariassen,16442.0,,,,,Recovery,,2,From Free Kick,Bence Ötvös,404231.0,Right Defensive Midfield,194,Ferencvaros,1476,"['fe94d3c6-486c-5560-ba3c-230eeda768f9', 'f9a96b87-7487-4a2b-8678-1a98277d542b']",57,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:34:57.074,Pass,
,,,,,,,,,,,,,,,,,0.8387759999996052,,,,,,,,,,,,,ee0eeb89-c447-4e2c-9e0d-bab0ac8cf9a9,2830,,,"[85.7, 67.8]",4003674,79,0.0089730518,0.008883602,8.94498e-05,0.020683581,0.0239272602,-0.0032436792,-0.003333129,,,,1.345671,,,Right Foot,,,"[86.0, 69.1]",,Low Pass,,1.34,,,,55.0,Attacking third - Right - Backwards - Short - Ground Pass,0.667482575,0.7290912271,Attila Osváth,404304.0,,,,,,,2,From Free Kick,Kristoffer Zachariassen,16442.0,Right Wing,194,Ferencvaros,1476,['efdacf91-aee4-52c0-9a6e-b14d706e98ce'],58,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:34:58.552,Pass,
,,,,,,,,,,,,,,,,,0.19999800000013784,,,,,,,,,,,,,1a3fe3bd-51c1-41c9-aac6-68e92d49cba5,2834,,,"[82.3, 72.9]",4003674,79,0.0079473313,0.0088105928,-0.0008632615,0.0141761433,0.0212692991,-0.0070931558,-0.0062298942,,,,0.389317,,,Right Foot,,,"[83.5, 73.4]",,Low Pass,,1.26,,Incomplete,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.6445777992,0.5912182927,,,,,,,,,2,From Free Kick,Attila Osváth,404304.0,Right Wing Back,194,Ferencvaros,1476,"['d266626d-7e33-5e51-bd05-6b5662123b08', '1d8ad7d3-7ba7-42ac-b9d6-0d928ba9ff2c']",59,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:34:59.877,Pass,
,,,,,,,,,,,,,,,,,1.0130819999999368,,,,,,,,,,,,,81b13649-d3c2-4a76-8ec3-6fa931c6153e,2836,,,"[83.3, 80.0]",4003674,80,0.0045320336,0.0079473313,-0.0034152977,0.0115436194,0.0141761433,-0.0026325239,0.0007827738,,,,-0.291509,,,,,,"[100.9, 74.7]",,Low Pass,,18.41,,,,,,,0.8309013247,Kristoffer Zachariassen,16442.0,,,,,Throw-in,,2,From Throw In,Attila Osváth,404304.0,Right Wing Back,195,Ferencvaros,1476,['d112b2cf-f5e3-5863-89af-dce5dd85521c'],12,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:35:12.565,Pass,
,,,,,,,,,,,,,,,,,1.741757000000216,,,,,,,,,,,,,885c644c-6577-4b79-963f-222dfacb49d9,2840,,,"[17.2, 0.1]",4003674,80,0.0118747149,0.0115436194,0.0003310954,0.0091772033,0.0045320336,0.0046451697,0.0043140743,,,,1.746868,,,,,,"[11.4, 32.7]",,High Pass,,33.11,,,,,,,0.9617012143,Attila Fiola,11268.0,,,,,Throw-in,,2,From Throw In,Bence Gergényi,404242.0,Left Back,196,Ujpest,1033,['1f0988e6-ec29-5fe0-ba64-0cbbd2bcc4af'],23,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:23.724,Pass,
,,,,,,,,,,,,,,,,,2.149719000000041,,,,,,,,,,,,,a18a9c78-2345-48ff-a35a-0ea75c3f1239,2843,,,"[10.0, 39.2]",4003674,80,0.0114156203,0.0117420051,-0.0003263848,0.0108799776,0.0094378321,0.0014421456,0.0017685303,,,,0.959031,,,Right Foot,,,"[28.1, 65.0]",,Ground Pass,,31.52,,,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.9943268661,0.9832308292,Gergő János Bodnár,247192.0,,,,,,,2,From Throw In,Attila Fiola,11268.0,Right Center Back,196,Ujpest,1033,"['13e420d0-da5b-53e3-b150-830b7800df60', '5ef7c276-9b14-5bab-adf2-b2363b4cb9b9']",26,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:26.978,Pass,
,,,,,,,,,,,,,,,,,0.8048660000003874,,,,,,,,,,,,,6bfe6308-8707-40b3-84e8-777376edf7c0,2846,,,"[41.0, 66.3]",4003674,80,0.0101471897,0.0103353197,-0.00018813,0.0150617165,0.0134298531,0.0016318634,0.0018199934,,,,-1.183921,,,Right Foot,,,"[43.2, 60.9]",,Ground Pass,,5.83,,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.8955894867,0.958488524,Matija Ljujić,10837.0,,,,,,,2,From Throw In,Gergő János Bodnár,247192.0,Right Back,196,Ujpest,1033,"['3d9cd4f2-b6be-529d-aec9-e8984583dcc6', '18857285-4ee6-5e92-9300-2fb365ba66b5']",32,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:32.364,Pass,
,,,,,,,,,,,,,,,,,1.3011609999998472,,,,,,,,,,,,,4a45b92b-535e-4256-b288-de9fdf38dc5d,2849,,,"[43.2, 60.9]",4003674,80,0.0112954741,0.0101471897,0.0011482844,0.012674815,0.0150617165,-0.0023869015,-0.0035351859,,,,-2.976444,,,Left Foot,,,"[30.0, 58.7]",,Ground Pass,,13.38,,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.9781291589,0.9880269766,Attila Fiola,11268.0,,,,,,,2,From Throw In,Matija Ljujić,10837.0,Right Center Midfield,196,Ujpest,1033,"['a20f41fa-ed7c-5313-b384-47a0a9c1622e', '226c5ed5-7753-5665-9ca2-f19feaf87fe2']",33,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:33.169,Pass,
,,,,,,,,,,,,,,,,,1.5412870000000112,,,,,,,,,,,,,cd372ff1-caa1-4559-9846-274ab23d7d48,2852,,,"[35.0, 56.2]",4003674,80,0.0111984517,0.0106059015,0.0005925503,0.0137896501,0.0142522473,-0.0004625972,-0.0010551475,,,,-1.618034,,,Right Foot,,,"[33.7, 28.7]",,Ground Pass,,27.53,,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.9715672119,0.9967439175,Patrizio Stronati,27815.0,,,,,,,2,From Throw In,Attila Fiola,11268.0,Right Center Back,196,Ujpest,1033,"['b283ed56-5ef3-5f73-b382-869a3ef99756', '8305ac13-6179-5b93-9690-147ebdbd0b85']",36,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:36.089,Pass,
,,,,,,,,,,,,,,,,,1.4449310000003315,,,,,,,,,,,,,4b4e2e9c-6654-4ca0-817a-62b9e83b8e37,2855,,,"[35.3, 24.0]",4003674,80,0.0095094163,0.0105428714,-0.0010334551,0.0189883336,0.0136561105,0.0053322231,0.0063656783,,,,0.463648,,,Left Foot,,,"[57.3, 35.0]",,Ground Pass,,24.6,,,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.9013364732,0.8591899872,Nejc Gradišar,425452.0,,,,,,,2,From Throw In,Patrizio Stronati,27815.0,Left Center Back,196,Ujpest,1033,"['979b0f57-f9f7-5437-b63f-feda9847741c', '61637f86-8a4c-56a8-a659-f9009cf7eefb']",38,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:38.917,Pass,
,,,,,,,,,,,,,,,,,0.8053679999997839,,,,,,,,,,,,,331ba1b9-5948-4ab9-8cc6-61566b14173e,2858,,,"[57.3, 35.0]",4003674,80,0.0107814642,0.0095094163,0.0012720479,0.0177065581,0.0189883336,-0.0012817755,-0.0025538234,,,,2.416727,,,Right Foot,,,"[53.8, 38.1]",,Ground Pass,,4.68,,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.9996171613,0.9708361626,Tom Lacoux,68861.0,,,,,,,2,From Throw In,Nejc Gradišar,425452.0,Center Forward,196,Ujpest,1033,"['4f4eab44-0f15-5b29-9884-cc121d6ef719', 'eca5bc7f-9e45-5bfe-b9ae-59f5397d6234']",40,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:40.362,Pass,
,,,,,,,,,,,,,,,,,0.6601829999997281,,,,,,,,,,,,,11df37e5-a414-4b0e-9129-941c97a33fc4,2861,,,"[56.1, 32.7]",4003674,80,0.009528609,0.0099298488,-0.0004012398,0.0178060737,0.0184392072,-0.0006331336,-0.0002318937,,,,-1.484473,,,Right Foot,,,"[57.0, 22.3]",,Ground Pass,,10.44,,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.8000091508,0.979136169,Fran Brodić,130597.0,,,,,,,2,From Throw In,Tom Lacoux,68861.0,Center Defensive Midfield,196,Ujpest,1033,"['da35606b-57b8-5b8d-b273-417991e30b69', 'ee5b2cb3-de1f-5a54-944a-7b8762b62765']",42,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:42.403,Pass,
,,,,,,,,,,,,,,,,,1.4923120000003838,,,,,,,,,,,,,d09bdeca-d69f-4cb9-b07b-377c788dadcf,2863,,,"[57.0, 22.3]",4003674,80,0.0097767692,0.009528609,0.0002481602,0.0228057224,0.0178060737,0.0049996488,0.0047514886,,,,0.13015,,,Right Foot,,,"[76.1, 24.8]",,Ground Pass,,19.26,,,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9864229043,0.8274060488,Nejc Gradišar,425452.0,,,,,,,2,From Throw In,Fran Brodić,130597.0,Left Center Midfield,196,Ujpest,1033,['ba790845-af70-591b-8f73-eaf6eb3d8d8e'],43,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:43.063,Pass,
,,,,,,,,,,,,,,,,,1.2384080000002868,,,,,,,,,,,,,6bd14710-4996-4694-a2ce-cd617a8dd85b,2867,,,"[76.1, 22.0]",4003674,80,0.0118189389,0.010247983,0.0015709559,0.011087751,0.020851694,-0.009763943,-0.0113348989,,,,-0.970746,,,Left Foot,,,"[85.2, 8.7]",,Ground Pass,,16.12,,,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.6003874635,0.9083625078,Krisztofer Horváth,40039.0,,,,,,,2,From Throw In,Nejc Gradišar,425452.0,Center Forward,196,Ujpest,1033,"['6882bf80-3d14-4835-94c9-c7be87cc3387', 'd08819af-acbb-534e-9e99-14049482d8f7', '9d4cfef7-9199-5acd-84f8-3399ead77523']",45,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:45.343,Pass,True
,,,,,,,,,,,,,,,,,1.8369880000003616,,,,,,,,,,,,,98097d80-9c18-4594-a58e-4ad10c3ea1ac,2873,,,"[31.7, 65.1]",4003674,80,0.0113006029,0.011087751,0.0002128519,0.0075779115,0.0118189389,-0.0042410274,-0.0044538793,,,,-0.101379,,,Left Foot,,,"[47.3, 63.5]",,High Pass,,15.71,,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.5008898364,0.6002412438,Kristoffer Zachariassen,16442.0,,,,,Recovery,,2,From Counter,Ibrahim Cissé,7482.0,Right Center Back,197,Ferencvaros,1476,['cd139697-aa88-5c3a-af97-0efd4c2f8466'],48,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:35:48.923,Pass,
,,,,,,,,,,,,,,,,,1.3758259999998843,,,,,,,,,,,,,9e76816b-6989-4e19-959e-d5f38d30e70b,2875,,,"[47.3, 63.5]",4003674,80,0.0108713135,0.0113006029,-0.0004292894,0.0157808363,0.0075779115,0.0082029249,0.0086322143,,,True,-0.557254,,,Head,,,"[57.3, 57.3]",,High Pass,,11.82,,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.7305074592,0.5921912193,Bamidele Isa Yusuf,46162.0,,,,,,,2,From Counter,Kristoffer Zachariassen,16442.0,Right Wing,197,Ferencvaros,1476,"['b4fdd64f-9951-58e4-8a9b-23ab8780c25b', 'a8bd0ccc-c80b-5e11-bb4c-41306582c5ae']",50,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:35:50.760,Pass,True
,,,,,,,,,,,,,,,,,2.366657000000123,,,,,,,,,,,,,5dd5f256-d46b-4b5a-8479-7cc45f4d10e2,2882,,,"[50.7, 52.6]",4003674,80,0.0089672226,0.0104763303,-0.0015091076,0.0244894214,0.0167958029,0.0076936185,0.0092027262,,,,-0.801258,,,Left Foot,,,"[77.1, 25.4]",,High Pass,,37.9,,,,47.0,Midfield third - Right - To left - Long - Ground Pass,0.7725132571,0.4237088561,Marius Dumitru Corbu,404173.0,,,,,,,2,From Counter,Bamidele Isa Yusuf,46162.0,Center Forward,197,Ferencvaros,1476,['7109c869-c08f-5d85-93a8-cfcfe547e27e'],56,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:35:56.046,Pass,
,,,,,,,,,,,,,,,,,1.1794580000001005,,,,,,,,,,,,,eb769309-7fc5-4b0a-8397-c8bea13ef86c,2888,,,"[5.8, 39.0]",4003674,81,0.0123588257,0.0142406486,-0.0018818229,0.0088999271,0.0122464243,-0.0033464972,-0.0014646742,,,,-1.354456,,,Keeper Arm,,,"[9.8, 20.8]",,Ground Pass,,18.63,,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.9934483292,0.9984251261,Matija Ljujić,10837.0,,,,,,,2,Regular Play,Dávid Banai,404208.0,Goalkeeper,198,Ujpest,1033,"['41a0eaea-a9ff-5f23-8949-04f3af070263', 'e090c03f-496a-545c-873e-5ef39cf16894']",7,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:36:07.596,Pass,
,,,,,,,,,,,,,,,,,5.503667000000365,,,,,,,,,,,,,886c6178-8134-48ab-bde4-a8ff51dba4a0,2891,,,"[36.8, 23.9]",4003674,81,0.0054031909,0.0105657661,-0.0051625753,0.0152793331,0.0139828436,0.0012964895,0.0064590648,,,,-0.129325,,,Left Foot,,,"[116.0, 13.6]",,High Pass,,79.87,,Incomplete,,54.0,Defensive third - Center - Forwards - Long - High Pass,0.9243150538,0.3069694936,,,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Right Center Midfield,198,Ujpest,1033,"['78ef75ef-17ad-57bb-8854-22856e25563b', 'd97a1dc6-16c9-4854-85bb-9b8c2cad69fd']",12,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:36:12.935,Pass,
,,,,,,,,,,,,,,,,,1.4476940000001342,,,,,,,,,,,,,0b1f6368-7b92-48d2-bba1-f0049808a315,2895,,,"[3.1, 77.4]",4003674,81,0.0147234453,0.0147578642,-3.44189e-05,0.0065910425,0.0052893534,0.0013016891,0.001336108,,,,-0.290118,,,Right Foot,,,"[16.1, 73.5]",,Ground Pass,,13.6,,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9998820486,0.5258496404,Toon Raemaekers,43895.0,,,,,,,2,Regular Play,Ibrahim Cissé,7482.0,Right Center Back,199,Ferencvaros,1476,"['044195b1-355c-5c84-9b25-a31fb2ede4c0', '06632a56-09b5-5de2-954a-ba9d0640e7fa']",21,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:36:21.651,Pass,
,,,,,,,,,,,,,,,,,1.350621999999974,,,,,,,,,,,,,d6cf4451-593e-4c16-b538-f8fde1ed4032,2899,,,"[16.1, 73.5]",4003674,81,0.0282763485,0.0147234453,0.0135529032,0.0086764656,0.0065910425,0.0020854231,-0.0114674801,,,,0.040049,,,Right Foot,,,"[33.1, 74.2]",,Ground Pass,,16.98,,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9995508122,0.7449608445,Attila Osváth,404304.0,,,,,,,2,Regular Play,Toon Raemaekers,43895.0,Center Back,199,Ferencvaros,1476,"['c987d002-bc2d-5385-912a-8b938638cf19', '1c7d2b33-0b7f-426c-b1c7-84cebd4c4315', '00bdc8b9-c634-5d5f-b460-1516d81a3882']",23,,,,,,,,,,,,,,,,,,,,,,,Ferencvaros,1476,00:36:23.099,Pass,True
,,,,,,,,,,,,,,,,,1.5175959999999031,,,,,,,,,,,,,15ea51c1-348a-4884-b609-3a1ad67b6f5f,2905,,,"[105.3, 7.0]",4003674,81,0.0083907628,0.0086764656,-0.0002857028,0.0181730762,0.0282763485,-0.0101032723,-0.0098175695,,,,1.427177,,,Left Foot,True,,"[110.0, 39.5]",,Low Pass,,32.84,,Incomplete,,35.0,Attacking third - Left - To right - Short - High Pass,0.9999755889,0.144867003,,,,,,,,0.0013205984,2,Regular Play,Matija Ljujić,10837.0,Right Center Midfield,199,Ferencvaros,1476,['df6d08fd-730c-40d1-af48-027b21ff2583'],29,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:36:29.382,Pass,
,,,,,,,,,,,,,,,,,1.9407620000001042,,,,,,,,,,,,,f1079f55-71a2-4ff8-8a95-87899a38a20d,2908,,,"[104.0, 0.1]",4003674,81,0.0114774397,0.0083907628,0.0030866768,0.0092977984,0.0181730762,-0.0088752778,-0.0119619546,,,,1.380212,,,,True,,"[110.0, 31.2]",,High Pass,,31.67,,Incomplete,,,,,0.2863916457,,,,,,,Throw-in,0.0043933876,2,From Throw In,Bence Gergényi,404242.0,Left Back,200,Ujpest,1033,['eb20b406-d3d7-4651-a036-2b7987b6ba6d'],57,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:36:57.836,Pass,
