bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_shot_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[57.6, 63.3]",,,,,,,,,,,1.0400010000001638,,,,,,,,,,,,2d8c3a08-821e-5986-9382-806f4594c9e1,838,,,"[58.2, 64.2]",4003670,26,,0.0097042872,0.0096704857,3.38014e-05,0.0168744437,0.0169678591,-9.34154e-05,-0.0001272168,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aljoša Matko,101803.0,Right Midfield,57,Ujpest,1033,"['206f4839-aebc-5df3-89d0-3f98a868106c', 'aa30a163-3659-4ef0-b31b-af35e6a780e4']",46,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:46.646,Carry,
,,,,,"[67.9, 37.1]",,,,,,,,,,,1.2000019999998621,,,,,,,,,,,,2623408f-2fb5-5076-9b12-8d76dc9a3070,841,,,"[61.7, 41.7]",4003670,26,,0.009558632,0.008956614,0.0006020181,0.021897817,0.0215533581,0.000344459,-0.0002575591,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tom Lacoux,68861.0,Left Defensive Midfield,57,Ujpest,1033,"['c3ec7e56-531a-44dd-9d27-f37112387047', 'f1817c1a-f6fc-5c3e-9035-b327d853ed24']",49,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:49.286,Carry,
,,,,,"[38.4, 64.3]",,,,,,,,,,,1.2,,,,,,,,,,,,54de2505-3072-51bb-a441-e0ddf8a56bee,845,,,"[35.9, 56.8]",4003670,26,,0.0106443623,0.0106059015,3.84608e-05,0.0127646178,0.0144397002,-0.0016750824,-0.0017135432,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Quentin Maceiras,28951.0,Right Back,58,Puskas,2565,"['b90a7838-ce10-4d54-af5b-67da9e92fc2f', 'c3142472-4221-47dd-8d50-733d312ad0e2']",51,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:26:51.687,Carry,
,,,,,"[93.4, 71.5]",,,,,,,,,,,3.4400009999999313,,,,,,,,,,,,b6df01d3-cb0c-5d78-9a87-5ddb066f51fe,848,,,"[62.8, 71.5]",4003670,26,,0.0078188218,0.0101841399,-0.0023653181,0.01991079,0.0146830129,0.0052277772,0.0075930953,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Lukacs,404169.0,Right Midfield,58,Puskas,2565,"['e37320e5-6a7b-5c12-863f-a8ef196199b3', '7ebe35a0-86c0-4100-9eba-efe57427105b', 'da015e6d-e317-55fe-96a3-e630a29c3fde']",54,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:26:54.886,Carry,True
,,,,,"[91.9, 69.9]",,,,,,,,,,,2.8,,,,,,,,,,,,555f9865-6f8e-526e-8f2f-711134e935bf,855,,,"[92.2, 69.9]",4003670,27,,0.0093708448,0.0048099738,0.004560871,0.0263129454,0.0147057138,0.0116072316,0.0070463605,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laros Duarte,21173.0,Left Defensive Midfield,59,Puskas,2565,"['01b1de95-4ae2-4532-8b8d-d2d9fdd93073', 'a39b661a-1f35-4968-8528-d43a79760baf']",34,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:27:34.887,Carry,
,,,,,"[94.0, 44.6]",,,,,,,,,,,1.840002000000095,,,,,,,,,,,,aac8f790-39d3-5a74-a225-084fbc4ce880,862,,,"[92.5, 40.6]",4003670,27,,0.0085966177,0.0098971799,-0.0013005622,0.0358874835,0.0420956388,-0.0062081553,-0.0049075931,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joel Fameyeh,136301.0,Left Center Forward,59,Puskas,2565,"['93a09bb6-a7c1-578b-b016-6b8938c5c5ad', 'd9969cd8-259b-446e-ab57-0112dc63afdf', '2925502f-64de-4d99-b0b8-cab0e7fc0ad7']",45,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:27:45.686,Carry,True
,,,,,"[51.9, 53.7]",,,,,,,,,,,0.8000009999999311,,,,,,,,,,,,94b16f56-bc83-56ed-ba44-a8fb579b0d81,874,,,"[51.9, 53.7]",4003670,28,,0.0098020155,0.0098020155,0.0,0.0171417203,0.0171417203,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wojciech Golla,8834.0,Right Center Back,61,Puskas,2565,"['17fa5858-4656-412a-98ce-797142b5d174', '4a09648d-66e1-5c66-b9ce-45f3acd99f4b']",32,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:28:32.006,Carry,
,,,,,"[40.6, 27.7]",,,,,,,,,,,1.000000163912773e-06,,,,,,,,,,,,7a1dbd21-22b0-55bc-a90d-7030ade8c178,877,,,"[40.6, 27.7]",4003670,28,,0.0105616152,0.0105616152,0.0,0.0152580831,0.0152580831,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Georgi Harutyunyan,294552.0,Left Center Back,61,Puskas,2565,"['5d674e8d-1b37-46f0-aa9a-16fad97dd608', 'c250482b-7f39-555a-bbcc-6cb029a91ef6']",35,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:28:35.606,Carry,
,,,,,"[22.2, 41.8]",,,,,,,,,,,2.400000999999931,,,,,,,,,,,,d756ad24-0863-57cf-81e0-8f237faf7b54,880,,,"[22.8, 44.6]",4003670,28,,0.0117167886,0.0115900179,0.0001267707,0.0117665259,0.0121132871,-0.0003467612,-0.0004735319,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Péter Szappanos,158733.0,Goalkeeper,61,Puskas,2565,"['3cb25272-7c54-5503-8f8f-c9c47d0a40ff', '1f679044-5a1f-4a27-8236-820b201c774b']",38,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:28:38.006,Carry,
,,,,,"[67.9, 22.4]",,,,,,,,,,,2.4,,,,,,,,,,,,ce9f38d4-41ff-58bb-b6a4-3253262dbd53,884,,,"[64.8, 27.7]",4003670,28,,0.0099838814,0.0102507016,-0.0002668202,0.020026179,0.0177083164,0.0023178626,0.0025846828,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,62,Ujpest,1033,"['bb6ffa20-e266-5faa-bf47-4f444f3c5782', 'd419a252-0f59-4fa5-b32f-86d3abe827dd', '597bf005-df69-4099-b208-0d34ea8ecbbf']",43,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:28:43.538,Carry,True
,,,,,"[37.3, 26.1]",,,,,,,,,,,1.200001000000164,,,,,,,,,,,,d6159699-3cc1-56f5-b507-79636b1eb0b0,888,,,"[37.0, 25.5]",4003670,28,,0.0105430251,0.0103982948,0.0001447303,0.0143104112,0.0145948082,-0.000284397,-0.0004291274,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,62,Ujpest,1033,"['f2e8ef4d-a0cf-441c-a905-8b897e10c2e0', '921c0913-f607-5ae9-b520-733d346aeb06']",48,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:28:48.737,Carry,
,,,,,"[35.7, 47.7]",,,,,,,,,,,5.2,,,,,,,,,,,,98bb7b5d-dedd-53ac-b1ec-98c054a3fa29,891,,,"[36.3, 56.1]",4003670,28,,0.0114996741,0.0122925099,-0.0007928358,0.0125173358,0.0125967106,-7.93748e-05,0.0007134611,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,62,Ujpest,1033,"['16ffa814-0d2b-4555-bb38-41a8a08de957', 'b1cdab35-7bf0-5e19-a304-1ce3b9bf0723', '5b72de93-3956-4d52-b707-0b14f4ad6b34']",51,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:28:51.138,Carry,True
,,,,,"[28.2, 29.9]",,,,,,,,,,,1.2,,,,,,,,,,,,415cd92f-d203-5980-a807-71baa0eac31b,895,,,"[28.2, 29.9]",4003670,28,,0.011735715,0.011735715,0.0,0.0124356793,0.0124356793,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,62,Ujpest,1033,"['337ecdc8-c18e-50c5-86fb-f04584d046b1', 'bc922aa2-8d5e-484b-a77e-85daef86fed6']",57,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:28:57.938,Carry,
,,,,,"[35.4, 10.5]",,,,,,,,,,,1.999999862164259e-06,,,,,,,,,,,,efafc031-742d-5c0f-a731-067343e731ac,898,,,"[35.4, 10.5]",4003670,29,,0.0107405921,0.0107405921,0.0,0.0117912311,0.0117912311,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Attila Fiola,11268.0,Left Back,62,Ujpest,1033,"['c495208d-13f0-5c17-9341-51308c4d7dbd', 'c93c6818-b3ae-48c6-a8b6-77ac9197e9f7']",0,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:29:00.137,Carry,
,,,,,"[36.6, 57.4]",,,,,,,,,,,2.04,,,,,,,,,,,,f77b21c6-d20e-5969-a731-548156d9f306,905,,,"[35.3, 54.9]",4003670,29,,0.0105313966,0.0106112016,-7.9805e-05,0.0139815351,0.0136862332,0.0002953019,0.0003751069,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Okeke,160378.0,Right Defensive Midfield,63,Puskas,2565,"['348beeb5-5471-44ff-89fd-9a06cbee8355', 'f7a5135b-d19f-412c-bd5d-7165313874d0']",6,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:29:06.138,Carry,
,,,,,"[72.6, 12.7]",,,,,,,,,,,2.12,,,,,,,,,,,,54d702f1-470a-55eb-ba45-fed94595f9f6,910,,,"[54.5, 13.0]",4003670,29,,0.0100066904,0.011212823,-0.0012061326,0.0174783468,0.0142487697,0.0032295771,0.0044357097,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Attila Fiola,11268.0,Left Back,64,Ujpest,1033,"['5cc53878-4ffb-41a8-88d4-5edffb9c4a56', 'c623600b-e6cc-46fd-9bfa-36b4e5603c78', '40c709b5-5415-4118-ab75-11446ab7d1d9']",10,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:29:10.778,Carry,True
,,,,,"[77.3, 26.4]",,,,,,,,,,,9.999999310821294e-07,,,,,,,,,,,,ad024d22-4ddb-51cb-af27-853efaf1aa97,914,,,"[77.3, 26.4]",4003670,29,,0.0089132152,0.0089132152,0.0,0.0247145277,0.0247145277,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Right Center Forward,64,Ujpest,1033,"['07de9a54-d78b-411a-ae3c-ffe8ec92184c', '38df0be1-d4ab-5c0c-97f7-9a1ea681befe']",13,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:29:13.537,Carry,
,,,,,"[42.2, 46.5]",,,,,,,,,,,1.999999862164259e-06,,,,,,,,,,,,e1756ed5-ffd0-59ff-8994-16a510c62e2a,918,,,"[42.2, 46.5]",4003670,29,,0.009923513,0.009923513,0.0,0.0152385784,0.0152385784,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laros Duarte,21173.0,Left Defensive Midfield,65,Puskas,2565,"['8671b976-2397-4f39-af23-116a13378b6c', '137775bb-f98c-5123-b828-063c831c9a67']",15,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:29:15.697,Carry,
,,,,,"[76.7, 26.4]",,,,,,,,,,,1.72,,,,,,,,,,,,34382c98-b6fa-58aa-94b0-0e1a1a39e32a,921,,,"[64.2, 22.0]",4003670,29,,0.0089509105,0.0152385784,-0.0062876679,0.024717832,0.009923513,0.0147943189,0.0210819868,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,66,Ujpest,1033,"['ae8a34ab-4ec8-4ac2-a725-8de790310120', '9aea9b97-e859-4f58-8ee5-c7cc43a1507b', 'ec333cd3-9117-4177-80f9-9d9a9468cfc6']",17,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:29:17.545,Carry,True
,,,,,"[42.2, 40.9]",,,,,,,,,,,2.0,,,,,,,,,,,,224e9ef7-447d-500c-b458-4e4950f69db6,926,,,"[32.2, 28.1]",4003670,29,,0.0101356823,0.0112836417,-0.0011479594,0.0150365904,0.0134725403,0.0015640501,0.0027120095,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artem Favorov,404177.0,Left Back,67,Puskas,2565,"['022ee6dc-22a4-4836-81fa-f5c20afb31bb', '46b788f3-53f7-4e0f-8a13-17bb923aa347']",21,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:29:21.465,Carry,
,,,,,"[117.2, 60.9]",,,,,,,,,,,7.200003000000026,,,,,,,,,,,,c96d1175-f5ae-554c-8b8f-7a5d20adc120,930,,,"[86.9, 53.4]",4003670,29,,0.0080267955,0.0092144273,-0.0011876319,0.0474591218,0.0293311849,0.0181279369,0.0193155687,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joel Fameyeh,136301.0,Left Center Forward,67,Puskas,2565,"['3a2fb280-fa8b-5253-ab17-e6ed3b0bd31a', '25bb023f-981d-4be6-a6e3-40fa5a796a2b', '069ba05b-cf38-4fa5-8e9e-8909197b8151']",26,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:29:26.664,Carry,True
,,,,,"[105.6, 69.9]",,,,,,,,,,,1.2000030000000261,,,,,,,,,,,,c7906bb7-df95-59d9-b949-f9f94214e3e8,934,,,"[104.1, 69.9]",4003670,29,,0.0085458374,0.0084480792,9.77581e-05,0.0326802619,0.0302004516,0.0024798103,0.0023820521,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Lukacs,404169.0,Right Midfield,67,Puskas,2565,"['f8a47baf-a09f-42d1-a6a2-bec2156de535', 'cbe86a4f-c36c-5fa3-a79e-67acdbdbd8be']",35,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:29:35.464,Carry,
,,,,,"[51.4, 65.8]",,,,,,,,,,,6.4,,,,,,,,,,,,618ed115-7cd0-581b-99ee-756b2a579cc5,938,,,"[24.2, 56.4]",4003670,29,,0.0109520433,0.0149292853,-0.0039772419,0.0132303592,0.0100247795,0.0032055797,0.0071828216,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Noah Dávid Gabriel Fenyö,318547.0,Right Defensive Midfield,68,Ujpest,1033,"['bba95c32-cc01-402b-8299-41b05fb0a977', '009a656b-8c71-4aaf-9a0e-3660f662b47a', '7cb21ac8-5c9e-4803-919a-65e9b3e7c076']",42,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:29:42.985,Carry,True
,,,,,"[54.8, 38.0]",,,,,,,,,,,1.200000999999931,,,,,,,,,,,,7b829cb5-5ada-54d4-b6fb-55e166be3eab,942,,,"[54.2, 38.3]",4003670,29,,0.0105046127,0.0106046097,-9.9997e-05,0.018167926,0.018167926,0.0,9.9997e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,68,Ujpest,1033,"['9832d482-e7ca-4496-95cd-2b16d4898cdb', '2435b950-674d-5d62-83ad-8387a9148c73']",51,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:29:51.784,Carry,
,,,,,"[92.2, 71.8]",,,,,,,,,,,4.12,,,,,,,,,,,,2ec42ff6-154b-53ed-92ac-4cc84b428b76,949,,,"[60.0, 68.4]",4003670,29,,0.008883493,0.0098906318,-0.0010071388,0.024816636,0.0158765931,0.0089400429,0.0099471817,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Lukacs,404169.0,Right Midfield,69,Puskas,2565,"['33819777-5d42-4dda-b09e-43eb3b092758', '3c1432d5-7215-4d1d-8955-e49698d1459c']",58,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:29:58.025,Carry,
,,,,,"[8.2, 68.0]",,,,,,,,,,,5.2,,,,,,,,,,,,d0f95458-7e74-563b-a165-a18fa2a0f4eb,952,,,"[2.6, 67.7]",4003670,30,,0.0134433676,0.024816636,-0.0113732684,0.0074958056,0.008883493,-0.0013876874,0.009985581,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gergő János Bodnár,247192.0,Right Back,70,Ujpest,1033,"['1ceed6dd-7c30-4173-96d8-6b91c864ba00', '03b20cce-dc52-4efd-b409-81a76a0504b6']",7,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:30:07.745,Carry,
,,,,,"[14.8, 57.1]",,,,,,,,,,,3.322,,,,,,,,,,,,ee75220c-a5b7-5e60-afbb-84a9ed0e0549,955,,,"[7.9, 58.6]",4003670,30,,0.0127592664,0.012311602,0.0004476644,0.0098264776,0.009408962,0.0004175156,-3.01488e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,70,Ujpest,1033,"['5c0f6cdd-e082-5ee2-9fbd-c899f3644d07', 'bdcad3fa-8ad4-4037-afbc-f65c3f6f2c0c']",14,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:30:14.545,Carry,
,,,,,"[11.3, 28.0]",,,,,,,,,,,1.6000009999999312,,,,,,,,,,,,983b0672-1633-5da8-bac3-39136679a2ff,958,,,"[11.3, 28.0]",4003670,30,,0.0131574916,0.0131574916,0.0,0.0086475536,0.0086475536,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,70,Ujpest,1033,"['2571b435-6292-53d6-afd4-b6e8e8c6d9c1', '5d25159f-82c8-49a8-a9d7-23e977cacb6e']",19,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:30:19.866,Carry,
,,,,,"[26.3, 26.7]",,,,,,,,,,,9.999999310821294e-07,,,,,,,,,,,,2daafd1b-7e3e-54ea-af9d-2f4003c6135a,961,,,"[26.3, 26.7]",4003670,30,,0.0113372682,0.0113372682,0.0,0.0124376463,0.0124376463,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,70,Ujpest,1033,"['e609d7c8-0a17-4779-a106-6b7fa8081133', '2f216171-b884-5ee8-8ff6-ccb351de4b08']",22,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:30:22.546,Carry,
,,,,,"[8.5, 28.6]",,,,,,,,,,,0.520002000000095,,,,,,,,,,,,51c7bb6f-50e5-5223-8dbf-fcb3128a2e3d,964,,,"[8.5, 28.6]",4003670,30,,0.012167505,0.012167505,0.0,0.0085764965,0.0085764965,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,70,Ujpest,1033,"['fef032b7-21c8-5e1b-b68f-80addc7476c1', 'a51f1719-fd00-4d07-94d3-ece5d7f513e0']",23,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:30:23.746,Carry,
,,,,,"[2.9, 44.9]",,,,,,,,,,,1.6,,,,,,,,,,,,a8918c98-f14f-5280-9d11-55a31ec7afac,967,,,"[4.5, 41.7]",4003670,30,,0.0125753954,0.012740545,-0.0001651496,0.0085169468,0.0068833698,0.001633577,0.0017987266,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dávid Banai,404208.0,Goalkeeper,70,Ujpest,1033,"['5d986df2-224f-4b30-8162-11af6d365bf8', '418984bc-b545-4535-9216-f98631853d3d', '9eab060c-209c-5746-897f-0387fc2b1cac']",25,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:30:25.867,Carry,True
,,,,,"[17.3, 73.9]",,,,,,,,,,,1.200002000000095,,,,,,,,,,,,cf5d7d14-1dd0-5732-9d6e-b5af29cd0a47,971,,,"[17.3, 73.9]",4003670,30,,0.0129685123,0.0129685123,0.0,0.0081423922,0.0081423922,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gergő János Bodnár,247192.0,Right Back,70,Ujpest,1033,"['b8586d07-f872-5735-9d8b-eba72e77ac47', '542b2d46-240a-4e2e-b645-bb6fb6e14572']",29,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:30:29.066,Carry,
,,,,,"[48.8, 56.1]",,,,,,,,,,,1.000000163912773e-06,,,,,,,,,,,,8422773e-d24b-5592-90e9-66279adffe33,974,,,"[48.8, 56.1]",4003670,30,,0.0099391779,0.0099391779,0.0,0.0150453839,0.0150453839,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Right Center Forward,70,Ujpest,1033,"['e936ae38-9f00-58f5-bd93-7b1abf93fde7', '64e3a08f-168c-421a-83ca-695d105e6279']",32,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:30:32.386,Carry,
,,,,,"[43.8, 40.9]",,,,,,,,,,,0.4,,,,,,,,,,,,2dbbbaf0-c8f2-56bc-81af-27c2665e54a1,981,,,"[39.1, 42.7]",4003670,31,,0.0100133773,0.0090072975,0.0010060798,0.0146803726,0.0085993409,0.0060810316,0.0050749518,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laros Duarte,21173.0,Left Defensive Midfield,72,Puskas,2565,"['cf759bc6-d44c-4629-944c-a23199dc4822', '09ad1b83-8855-4218-b391-d91ad45d34a3']",3,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:31:03.547,Carry,
,,,,,"[44.4, 32.1]",,,,,,,,,,,0.4000009999999311,,,,,,,,,,,,a6f1e617-ee43-5908-a190-0c9c52ace29f,985,,,"[43.4, 36.5]",4003670,31,,0.0107348328,0.0098485351,0.0008862978,0.0148367565,0.0151919732,-0.0003552167,-0.0012415145,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Okeke,160378.0,Right Defensive Midfield,72,Puskas,2565,"['c983c2da-05e5-50eb-ab8c-fe5ca906ac91', '51aa55e4-1e0e-49b7-ac1f-c3854f894f40']",5,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:31:05.146,Carry,
,,,,,"[53.4, 18.4]",,,,,,,,,,,1.200000999999931,,,,,,,,,,,,52c0bd2c-03f2-5c96-ba48-2c9634ef8acc,988,,,"[53.4, 18.4]",4003670,31,,0.0099235782,0.0099235782,0.0,0.0160632059,0.0160632059,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zsolt Nagy,73886.0,Left Midfield,72,Puskas,2565,"['d6811e62-d587-5ef4-a62b-6529939456d1', '7d461e30-c12d-4e5a-a3c2-fcfef937a5f3']",6,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:31:06.746,Carry,
,,,,,"[80.6, 5.6]",,,,,,,,,,,1.92,,,,,,,,,,,,ee51c752-5dfb-5a99-92e4-0fdd288628a1,991,,,"[72.5, 10.2]",4003670,31,,0.0093332371,0.0100200865,-0.0006868495,0.0204125438,0.0166411921,0.0037713517,0.0044582011,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Mondovics,425045.0,Right Center Forward,72,Puskas,2565,"['e6cd1e25-4a9c-49cb-83f3-7cf59ee281f8', 'b9a45af9-c818-43a2-be45-221829ffd9e8', '4b1836e3-60ce-5978-b532-ca8562df5746']",9,,,,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:31:09.547,Carry,True
,,,,,"[7.3, 40.2]",,,,,,,,,,,1.2,,,,,,,,,,,,e15d56e1-da63-5c16-8f00-56c89009e64b,996,,,"[7.3, 41.4]",4003670,31,,0.01180878,0.0103578968,0.0014508832,0.0096379565,0.0093018757,0.0003360808,-0.0011148024,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dávid Banai,404208.0,Goalkeeper,73,Ujpest,1033,"['c16a5725-2b74-48be-9f66-d638394bcb49', 'e0640d82-bd8f-57a9-9a14-83d1f89a54e4']",20,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:31:20.267,Carry,
,,,,,"[15.4, 31.1]",,,,,,,,,,,1.2,,,,,,,,,,,,6e4aa5de-f599-5594-bdef-bc37be250c8d,999,,,"[15.4, 31.1]",4003670,31,,0.012002538,0.012002538,0.0,0.0110523012,0.0110523012,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,73,Ujpest,1033,"['b31f4182-597d-4314-8e0e-32f6f9f5f9c1', '8a77d387-9cd6-5ed6-8ee4-1a190a2f46be']",23,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:31:23.067,Carry,
,,,,,"[23.8, 19.2]",,,,,,,,,,,2.8,,,,,,,,,,,,5778fdfc-1bb7-536f-adb6-2b3971e9b7f7,1002,,,"[23.8, 19.2]",4003670,31,,0.0120428763,0.0120428763,0.0,0.0112701375,0.0112701375,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Attila Fiola,11268.0,Left Back,73,Ujpest,1033,"['09ab1eaa-ba26-451b-b0ce-02514b19a985', 'bf6c6ebd-86c1-5d43-b61a-dd9de9965a5a']",25,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:31:25.867,Carry,
