50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,c96212e8-2692-52d5-bc7f-2c5c9fbf1879,2419,,,"[98.8, 20.3]",4003713,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Bence András Kiss,404968.0,Right Midfield,152,Zalaegerszegi TE,2209,"['3d9ceb5c-0eb7-4a48-9dff-9724b8827c4e', '85699a77-20d1-53a3-b26f-50d03c329472']",34,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:29:34.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,e4b7be28-d81d-5bb4-9bfc-7a0bb5ac5ab9,2429,,,"[41.3, 44.6]",4003713,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Matija Ljujić,10837.0,Right Defensive Midfield,153,Ujpest,1033,"['e8b0ea6a-f059-5002-a388-340b46b43fb5', '9e2381bb-550d-4d92-937a-68666c015d63']",5,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:32:05.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1865b291-90a7-5713-af41-74075200e58a,2432,,,"[44.8, 26.3]",4003713,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Patrizio Stronati,27815.0,Left Center Back,153,Ujpest,1033,"['7337d29e-41f7-4305-b4d4-414a36db56e8', '9e2a4c7b-0d7b-5a5b-bcfb-515cfabef73e']",6,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:32:06.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b34eedda-dadb-50d3-834b-8cc0ef265fda,2435,,,"[35.3, 56.4]",4003713,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,João Aniceto Grandela Nunes,7977.0,Right Center Back,153,Ujpest,1033,"['98cb1f04-12fb-40c9-ba70-d27c5670d03a', 'd761024b-e15d-5d9b-b6af-015650b0008c']",10,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:32:10.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1e31c07c-858c-5495-80d0-96c7117027d6,2438,,,"[35.3, 74.1]",4003713,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Barnabás Bese,7390.0,Right Back,153,Ujpest,1033,"['d13394f4-fd49-5cfc-87ab-d358816d872a', '2e7a0cee-a952-45e6-a2bd-8fc170c8a9f8']",12,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:32:12.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,83871528-64ee-5d55-bbb6-317712de0043,2442,,,"[23.3, 51.6]",4003713,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,João Aniceto Grandela Nunes,7977.0,Right Center Back,153,Ujpest,1033,"['a20aaff3-e506-44fd-83ff-a53c043ec174', 'de653499-3967-5c33-b25b-4ed6cfe3cc9f']",15,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:32:15.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7b2231e5-cbb2-5df8-bf51-7eaa59f13153,2446,,,"[27.6, 73.6]",4003713,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Barnabás Bese,7390.0,Right Back,153,Ujpest,1033,"['ebd96bfc-bfd0-4ee4-94e8-b015ab1ce5c0', '8e63b1d7-1a0e-546b-b801-6d4b02e4df8e']",17,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:32:17.476,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5fad9223-3a85-594b-95df-cbecf8faa483,2459,,,"[108.1, 5.8]",4003713,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alen Martin Skribek,101837.0,Left Midfield,155,Zalaegerszegi TE,2209,"['37b10ca5-aa49-5df9-a42c-be764b647a31', 'f24725c1-dfcd-4a46-85bb-ae95eb110f71', 'ee76dd2f-1117-4651-b791-bff77466457b']",2,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:33:02.363,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,fb557416-ea64-54ac-ac0e-1b101f92f500,2462,,,"[109.5, 3.8]",4003713,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Manuel Calderón Portillo,76590.0,Left Back,155,Zalaegerszegi TE,2209,"['b1e5fb49-1fa7-4f69-a001-70dec7a42a03', '53572f6e-f1f9-5762-a875-1a34515d4fe9']",3,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:33:03.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2abede75-df76-5a9a-aa37-1f1824d10f45,2465,,,"[93.0, 6.0]",4003713,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Norbert Szendrei,101832.0,Left Defensive Midfield,155,Zalaegerszegi TE,2209,"['8bdb1533-0d9e-4580-96d8-dc70eaa9e9ca', 'eca10288-00a7-5611-8b4f-fa02a2f2116d']",5,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:33:05.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,79b91cea-38fe-533e-a675-5af7a5f722eb,2469,,,"[69.3, 28.5]",4003713,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fabricio Amato,406490.0,Right Defensive Midfield,155,Zalaegerszegi TE,2209,"['7eb7e354-edac-49b6-8913-dd32e0491c5b', 'e0b90e36-4506-4760-b243-100eccdb47a3']",9,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:33:09.645,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,36672fc5-846e-5935-8418-7df354fa803b,2471,,,"[57.5, 7.0]",4003713,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Diogo Antônio Rodrigues Da Silva,437709.0,Left Center Back,155,Zalaegerszegi TE,2209,"['e2e56486-198b-48d6-8ab3-4f4aa5e547ef', '26f27690-3508-53e8-a19e-3b1622ae180d']",11,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:33:11.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,dd960862-49ed-53a6-9a71-d26a3efe0d3c,2474,,,"[30.5, 40.1]",4003713,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bence Gundel-Takács,438528.0,Goalkeeper,155,Zalaegerszegi TE,2209,"['3d8d3529-726a-4df2-94f3-ea76ade04425', '9fa6e588-4ac3-54d0-a3a6-edc5e7700884']",15,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:33:15.919,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,aec42eb5-0ea1-5402-8888-838ab094e392,2477,,,"[67.3, 70.6]",4003713,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,András Mátyás Csonka,101841.0,Right Back,155,Zalaegerszegi TE,2209,['431041a1-3131-4001-b44f-530dd99de29e'],22,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:33:22.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7c385fbb-9c3f-52a0-9a38-5ce7791d63ff,2479,,,"[71.1, 66.5]",4003713,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bence András Kiss,404968.0,Right Midfield,155,Zalaegerszegi TE,2209,['364f549d-8558-435e-82ad-10a9525bdf17'],24,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:33:24.147,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7d8a0511-66a5-5944-9bb4-a580aea9069d,2486,,,"[39.0, 12.1]",4003713,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bence Gergényi,404242.0,Left Back,156,Ujpest,1033,"['423a5bb1-cf09-5501-bb70-f84f6237d362', 'ee6b8f26-fb30-48cf-9a3d-acd35b1f322f', 'cbd7a016-2df2-49ba-8b24-b2c58dd7c2cd']",27,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:33:27.647,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,5130ca9e-9bb0-5456-9b15-00b17a16e8ba,2489,,,"[29.8, 25.1]",4003713,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrizio Stronati,27815.0,Left Center Back,156,Ujpest,1033,['e1782578-4bed-4e2b-859b-d4c0809c414c'],29,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:33:29.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,82db9864-cf91-5ee6-b2b8-eecd2b4ba198,2491,,,"[51.3, 29.6]",4003713,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,156,Ujpest,1033,['98c2c7f8-d0dd-4ab3-b028-3abe7515d159'],30,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:33:30.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,31c49cdd-0379-59d4-bd98-3490318f3841,2493,,,"[48.5, 31.8]",4003713,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Noah Dávid Gabriel Fenyö,318547.0,Left Defensive Midfield,156,Ujpest,1033,['f7cbbe58-1541-4161-a6c0-94698d73fe64'],31,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:33:31.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,02a858fd-3d18-5cf3-afc1-b5ada59d9fab,2497,,,"[25.0, 2.5]",4003713,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Diogo Antônio Rodrigues Da Silva,437709.0,Left Center Back,157,Zalaegerszegi TE,2209,"['c49d2939-c9e8-5f28-b9f5-8da81dcaf2fb', '79a17deb-2ce6-4a91-ba70-dd7da46d8774']",40,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:33:40.613,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,73564e8d-1400-50e8-81ef-d50400d465ab,2500,,,"[6.6, 29.6]",4003713,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bence Gundel-Takács,438528.0,Goalkeeper,157,Zalaegerszegi TE,2209,"['350424d3-3bc8-445f-9a7c-b3e5f5a9e6b2', '28fb3f2f-bc92-52eb-8438-6486404cf1f8']",43,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:33:43.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,76879945-37a7-54cc-b576-0cf0b0594752,2503,,,"[11.3, 65.5]",4003713,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Akpe Victory Maduabuchukwu,540522.0,Right Center Back,157,Zalaegerszegi TE,2209,"['f3d7095a-310c-59bc-a99c-f533d01879b9', 'c213c12f-a7a7-4ab6-b4b5-8ae65112efe9']",49,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:33:49.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4d968123-1e27-5c24-b2e3-037775dfcf24,2507,,,"[55.3, 54.3]",4003713,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maxsuell Alexandre Alves Soares,428358.0,Center Attacking Midfield,157,Zalaegerszegi TE,2209,"['05c53fc2-e282-4841-b76d-673a3c5e03de', '330f0c44-34b3-5979-bfc5-cd9147a90e0a']",54,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:33:54.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f22af60e-c1f8-5d5d-be5e-81d6e076e815,2510,,,"[51.6, 52.1]",4003713,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabricio Amato,406490.0,Right Defensive Midfield,157,Zalaegerszegi TE,2209,"['63257ec3-65d3-47e4-8056-85a20c1c06d5', 'b0e81992-154e-5262-b095-2363261e6a9f']",55,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:33:55.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,776ac288-a9cb-5b18-8ea0-b4903f32e23f,2513,,,"[78.1, 9.6]",4003713,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Manuel Calderón Portillo,76590.0,Left Back,157,Zalaegerszegi TE,2209,['37aef67d-7627-477f-bfc5-2359cb59078e'],58,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:33:58.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8c66336c-cbe7-518a-afc6-0b74377c9f2e,2515,,,"[102.1, 21.5]",4003713,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Norbert Szendrei,101832.0,Left Defensive Midfield,157,Zalaegerszegi TE,2209,"['7aa07f96-f970-42fe-a4b9-b53be65f1314', '405e98c6-ea44-51d0-bf28-b7ae60cfe9b4']",1,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:34:01.184,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,85d34234-63a8-5825-8b94-2e1d8692db55,2521,,,"[8.8, 31.1]",4003713,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Patrizio Stronati,27815.0,Left Center Back,158,Ujpest,1033,['87338fb1-0069-454f-8f08-f30402a5cbab'],15,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:15.638,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,68a3ca09-9bb5-5918-8cef-2185a01fbe4d,2525,,,"[27.8, 73.9]",4003713,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Aniceto Grandela Nunes,7977.0,Right Center Back,159,Ujpest,1033,"['d0ac8b35-ab2c-5ebb-8432-817e6241f98d', '55815f3d-0dc5-4c6b-ab61-91f1d0a5b7cc']",54,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:54.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fbfe5f6b-6b52-59de-9e81-0c775bfd3da8,2528,,,"[25.5, 24.6]",4003713,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrizio Stronati,27815.0,Left Center Back,159,Ujpest,1033,"['0188946c-26d7-5f95-bfa4-cc084b993900', 'fd2326d8-3807-4446-a9c5-73b3c8e52084']",0,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:00.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d419c890-e008-53aa-847d-13c099bc2744,2531,,,"[54.1, 5.6]",4003713,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bence Gergényi,404242.0,Left Back,159,Ujpest,1033,['3a4d0864-8fa9-45cf-a959-5156cad73b41'],3,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:03.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ea68f41d-5dec-58ab-a3f3-4a604c7f16a4,2538,,,"[50.5, 59.3]",4003713,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Akpe Victory Maduabuchukwu,540522.0,Right Center Back,160,Zalaegerszegi TE,2209,['c7e9dab1-1169-481c-8299-0202be38a5ab'],11,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:35:11.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c52aaa12-7c33-512e-9595-51560b009f6e,2553,,,"[71.5, 38.6]",4003713,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arne Maier,12411.0,Center Attacking Midfield,162,Ujpest,1033,"['54ad07d8-0a98-5146-aa65-cb59bc96b12c', 'fe6669ab-a069-440f-a0a5-96c5ebd81e61']",35,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:35.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f15c4f2c-3954-5fc0-8610-77c1a4eaa2db,2556,,,"[66.0, 41.6]",4003713,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ábel György Krajcsovics,446356.0,Right Midfield,162,Ujpest,1033,"['0168d39c-f22c-40e5-a10a-181a4f84eb4f', '8dd774d2-4f69-5280-91f2-e4ed84478482']",37,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:37.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,10ad1c9e-a58b-57f3-b68f-210664abd898,2566,,,"[37.8, 12.0]",4003713,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Manuel Calderón Portillo,76590.0,Left Back,164,Zalaegerszegi TE,2209,"['8f00ab33-ac33-44c1-ada9-1126081bf1be', 'aefefce2-4460-517b-b871-e3afa0de610c']",23,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:36:23.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1d0da1c3-21d0-5fab-ac20-af00788ab969,2569,,,"[34.3, 19.1]",4003713,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diogo Antônio Rodrigues Da Silva,437709.0,Left Center Back,164,Zalaegerszegi TE,2209,"['14b5b37a-107f-4efd-a698-ea3d5c56068d', 'a7c221ca-5605-5619-b1b8-2c707c98463b']",25,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:36:25.210,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a41a0514-ebea-5686-a91a-588488d9dcfe,2578,,,"[54.1, 16.0]",4003713,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Diogo Antônio Rodrigues Da Silva,437709.0,Left Center Back,165,Zalaegerszegi TE,2209,"['1431d52c-a442-5270-92a9-870849937d89', 'f1dad666-f44b-474e-80a1-4156722268b3']",26,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:38:26.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2889b42f-ca53-5513-b104-d63e87ac6c01,2581,,,"[23.5, 35.5]",4003713,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bence Gundel-Takács,438528.0,Goalkeeper,165,Zalaegerszegi TE,2209,['b127b4d6-6d2c-43e1-bd7b-f52715040772'],30,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:38:30.866,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,62b4de43-0080-5348-b83a-6e07bcf7318c,2584,,,"[44.0, 26.3]",4003713,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Norbert Szendrei,101832.0,Left Defensive Midfield,165,Zalaegerszegi TE,2209,['b6641128-9bee-4bd8-b177-b69825c325b1'],34,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:38:34.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,09f171bc-3211-501b-adfb-61ce10f1857a,2586,,,"[55.6, 33.5]",4003713,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maxsuell Alexandre Alves Soares,428358.0,Center Attacking Midfield,165,Zalaegerszegi TE,2209,"['7753719a-524e-49d8-a6b0-1d9b81b94007', '60dea7ed-1870-5566-b963-c7c4fd7b8a64']",35,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:38:35.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,516dbd32-7cb0-55fb-a0d3-d851f69f5fd1,2589,,,"[73.3, 6.0]",4003713,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Manuel Calderón Portillo,76590.0,Left Back,165,Zalaegerszegi TE,2209,"['33427e62-27f5-5522-b455-3f975e4053dc', '3bd45f42-0b34-4427-8720-12a80ba3bc69']",37,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:38:37.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,09aee0f4-a0e6-5dbf-9b8d-d6a81cbc41b5,2592,,,"[105.5, 21.8]",4003713,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alen Martin Skribek,101837.0,Left Midfield,165,Zalaegerszegi TE,2209,['97276170-c8e1-4ad7-ad18-9417fdaaf4d5'],41,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:38:41.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0c5b08e1-83db-521f-af9a-ed06c9e36bf6,2600,,,"[21.1, 54.6]",4003713,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,166,Ujpest,1033,"['de50a25b-8c4e-5a21-9e8c-de662dbe7a76', '27c6bf17-bc46-46c6-9e06-0f3514d08e67']",50,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:38:50.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,005161cf-82d3-5a48-bcc8-4303216a3ac3,2603,,,"[35.5, 58.6]",4003713,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,166,Ujpest,1033,['4c525e2a-4b2a-4d04-a2f1-295cbe07e71e'],52,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:38:52.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6f0a029c-0ce5-52c6-9f72-52dd693ff45b,2613,,,"[24.8, 18.6]",4003713,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Patrizio Stronati,27815.0,Left Center Back,168,Ujpest,1033,['a3f471e2-3a9e-4e28-8cef-1ae5129e8b3f'],19,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:39:19.517,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d402804b-fc54-515b-929c-7385524e9b9d,2615,,,"[12.6, 33.8]",4003713,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dávid Banai,404208.0,Goalkeeper,168,Ujpest,1033,"['1af1e882-afcf-57c1-849e-01b40c1b90e6', 'a78c722a-f5ee-4943-a373-f2dd541eaa22']",22,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:39:22.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1651efb4-73ab-5cd5-b858-7f83caab294e,2618,,,"[26.3, 21.6]",4003713,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Patrizio Stronati,27815.0,Left Center Back,168,Ujpest,1033,"['22e6b639-4beb-5400-ba99-30a99fb548a7', '7d7034a8-9d1a-4efe-9693-9eed8a14d0bd']",26,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:39:26.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cd52c5ef-22be-5527-bf9e-357b12494ff9,2625,,,"[108.3, 34.6]",4003713,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arne Maier,12411.0,Center Attacking Midfield,169,Ujpest,1033,['8d7100f1-1739-4ccd-964e-c8b79ba35ffe'],19,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:40:19.358,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,a0e18491-7cfc-573a-a932-10b7f714f9e6,2627,,,"[96.1, 34.1]",4003713,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Noah Dávid Gabriel Fenyö,318547.0,Left Defensive Midfield,169,Ujpest,1033,"['c60a30d3-c03f-5fb2-b987-2a379a06fb3a', '157d58ca-1b98-4ea5-a4aa-62ec77818947']",20,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:40:20.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b06f1f9c-cdc8-50d0-a8f5-3bf0cbc95c5e,2638,,,"[68.3, 68.5]",4003713,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Victor Vieira Ferreira Sousa,122981.0,Center Forward,170,Zalaegerszegi TE,2209,"['ba127558-9028-5a2b-b102-524a9dcfe9fd', '86d2a4a5-5cd2-457c-af9c-0e41e17c1739']",26,,,,,,,,,,,,,,,,,,,,,,,,Zalaegerszegi TE,2209,00:40:26.861,Ball Receipt*,
