,50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
241,,,,,,,,,,,,,,,,,,1.9261820000000296,,,,,,,,,,,,,,60beb3eb-7f72-4104-8542-ebc445d53959,734,,,"[112.4, 21.7]",4003664,22,0.0092848018,0.0078890352,0.0013957666,0.0111050699,0.0123601295,-0.0012550596,-0.0026508262,,,,1.600638,,,Right Foot,True,"[111.8, 41.8]",,High Pass,,20.11,Incomplete,,7.0,Attacking third - Left - To right - Short - Ground Pass,0.7125570021,0.2978749573,,,,,,,Recovery,0.0011507543,1,Regular Play,Bright Osagie Edomwonyi,9730.0,Left Center Forward,56,Nyíregyháza Spartacus,2215,['7d50fdfb-863f-4d9e-a0a8-2a0bce311d01'],57,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:22:57.904,Pass,
242,,,,,,,,,,,,,,,,,,3.5224480000000913,,,,,,,,,,,,,,71e68dd7-8696-44a4-97f6-833a5b433e1b,737,,,"[7.9, 35.6]",4003664,23,0.0141942138,0.0122348713,0.0019593425,0.0107383681,0.009227993,0.0015103752,-0.0004489673,,,,-0.032484,,,Drop Kick,,"[81.1, 33.2]",,High Pass,,73.28,Incomplete,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.5432255691,0.2201563865,,,,,,,,,1,From Keeper,Dávid Banai,404208.0,Goalkeeper,57,Ujpest,1033,"['a39bd951-84c2-5fb6-95ce-68c40d14397d', 'a2e7503c-3f7d-4fc2-b1f5-5dc630892121']",21,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:21.393,Pass,
243,,,,,,,,,,,,,,,,,,1.1392079999998677,,,,,,,,,,,,,,3527ea19-743d-4cbd-a3e2-7c7c7f2b70cd,739,,,"[37.3, 47.7]",4003664,23,0.0081290286,0.009227993,-0.0010989644,0.0181086902,0.0122348713,0.0058738189,0.0069727832,True,,,-0.49507,,,Right Foot,,"[111.2, 7.8]",,High Pass,,83.98,Incomplete,,54.0,Defensive third - Center - Forwards - Long - High Pass,0.992588688,0.3622338772,,,,,,,,,1,Regular Play,Attila Temesvári,405771.0,Right Center Back,58,Nyíregyháza Spartacus,2215,['80077b24-52b9-4baf-916e-68d254757f19'],28,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:23:28.293,Pass,
244,,,,,,,,,,,,,,,,,,1.9708879999998024,,,,,,,,,,,,,,a3dce9e0-1506-4ee2-9656-a5d2ab59c987,741,,,"[111.5, 0.1]",4003664,23,0.0081177521,0.0081290286,-1.12765e-05,0.0485522225,0.0181086902,0.0304435324,0.0304548088,,,,1.570796,,,,,"[111.5, 26.0]",,High Pass,,25.9,,,,,,0.4811416268,Marko Kvasina,8042.0,,,,,Throw-in,0.003723824,1,From Throw In,Barna Benczenleitner,411566.0,Left Back,59,Nyíregyháza Spartacus,2215,['3ab0323f-f0de-58b7-a83b-c63057a0844d'],50,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:23:50.240,Pass,
245,,,,,,,,,,,,,,,,,,1.667065000000177,,,,,,,,,,,,,,a7c81ead-5ee3-4d13-8a92-c8228a4c5aa5,743,,,"[111.5, 26.0]",4003664,23,0.008669598,0.0081177521,0.0005518459,0.0144688953,0.0485522225,-0.0340833273,-0.0346351732,,,,-2.659929,,,Head,,"[107.1, 23.7]",,High Pass,,4.96,Incomplete,,24.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9984456528,0.5722230673,,,,,,,,,1,From Throw In,Marko Kvasina,8042.0,Right Center Forward,59,Nyíregyháza Spartacus,2215,['4fa0efc7-285d-4e52-93e9-d64975215e3b'],52,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:23:52.211,Pass,
246,,,,,,,,,,,,,,,,,,1.4529159999999683,,,,,,,,,,,,,,e540a336-e389-45a5-bec2-c8b2e5225adc,745,,,"[90.1, 23.7]",4003664,23,0.0091027915,0.0068635503,0.0022392413,0.0274962503,0.0153591167,0.0121371336,0.0098978924,,,,-1.14047,,,Head,,"[95.7, 11.5]",,High Pass,,13.42,,,15.0,Attacking third - Left - Forwards - Short - Ground Pass,0.9217628616,0.6795687079,Barna Benczenleitner,411566.0,,,,,Recovery,,1,From Throw In,Milán Kovács,438572.0,Center Defensive Midfield,59,Nyíregyháza Spartacus,2215,['3fd62402-6da4-5d71-a8d4-e741b14af3dd'],54,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:23:54.768,Pass,
247,,,,,,,,,,,,,,,,,,1.3154520000000485,,,,,,,,,,,,,,fd9acf40-4b88-4fc9-bed7-99330f34d87f,748,,,"[102.5, 5.2]",4003664,23,0.008825534,0.0087442147,8.13194e-05,0.0224753786,0.0262169745,-0.0037415959,-0.0038229153,,,,2.921678,,,Left Foot,,"[85.5, 9.0]",,Ground Pass,,17.42,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9996453834,0.9403197169,Milán Kovács,438572.0,,,,,,,1,From Throw In,Barna Benczenleitner,411566.0,Left Back,59,Nyíregyháza Spartacus,2215,"['5e606f5b-2ace-57b0-93b0-00f54d930ae5', '6d93cf32-f7ad-5274-949b-f2bf64058fd1']",57,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:23:57.291,Pass,
248,,,,,,,,,,,,,,,,,,1.8726460000001823,,,,,,,,,,,,,,7551fb1e-0a58-4333-9140-27ffcd1cd6f9,751,,,"[83.7, 16.7]",4003664,23,0.0085565671,0.0088295229,-0.0002729557,0.1068514511,0.0247436408,0.0821078103,0.082380766,,,,0.479519,,,Right Foot,,"[108.7, 29.7]",,High Pass,,28.18,Incomplete,,35.0,Attacking third - Left - To right - Short - High Pass,0.5521083493,0.3058921695,,,,,,,,0.016522288,1,From Throw In,Milán Kovács,438572.0,Center Defensive Midfield,59,Nyíregyháza Spartacus,2215,"['c500974f-abcf-51ea-95e9-48db922d8942', '0b379fae-88bf-492e-802a-d5db3a27dafa']",59,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:23:59.985,Pass,
249,,,,,,,,,,,,,,,,,,1.9613390000001527,,,,,,,,,,,,,,98b73c68-1f57-4c20-9ad4-bcf8a61a7f48,763,,,"[3.8, 48.6]",4003664,24,0.0079394737,0.0122070573,-0.0042675836,0.0104164844,0.0079519264,0.002464558,0.0067321416,,,,-0.039083,,,Drop Kick,,"[81.8, 45.6]",,High Pass,,78.06,Incomplete,,54.0,Defensive third - Center - Forwards - Long - High Pass,0.9930122044,0.2238701582,,,,,,,,,1,From Keeper,Dávid Banai,404208.0,Goalkeeper,60,Ujpest,1033,"['4c391e9b-700f-44ed-9315-b02e9e23e15e', 'c29acbee-67ee-54ef-92b7-2f347842e8bb']",22,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:22.824,Pass,
250,,,,,,,,,,,,,,,,,,0.8893449999999721,,,,,,,,,,,,,,4c391e9b-700f-44ed-9315-b02e9e23e15e,764,,,"[38.3, 34.6]",4003664,24,0.0148350419,0.0079519264,0.0068831155,0.0114692459,0.0122070573,-0.0007378114,-0.0076209269,,,,0.047422,,,Head,,"[67.8, 36.0]",,High Pass,,29.53,,,28.0,Defensive third - Left - Forwards - Long - High Pass,0.8002849529,0.2662613094,Bálint Lajos Katona,404992.0,,,,,Recovery,,1,From Counter,Milán Kovács,438572.0,Center Defensive Midfield,61,Nyíregyháza Spartacus,2215,"['98b73c68-1f57-4c20-9ad4-bcf8a61a7f48', '59ecc5f9-a325-5c14-80c4-6561a1b6009c']",24,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:24.785,Pass,
251,,,,,,,,,,,,,,,,,,1.2172639999999664,,,,,,,,,,,,,,b955d200-3f94-439a-a267-fa6766cc4586,771,,,"[51.7, 37.3]",4003664,24,0.0098412661,0.0114680622,-0.0016267961,0.0186260454,0.0159032494,0.0027227961,0.0043495921,,,,1.117524,,,Left Foot,,"[56.2, 46.6]",,Ground Pass,,10.34,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.9629614239,0.9356774092,Matija Ljujić,10837.0,,,,,,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,62,Ujpest,1033,"['6bb4f54a-2004-5e1b-8385-9d887a769bf8', 'a551cc9d-2249-58f4-be92-332795fef4e2', '53647641-69e2-4000-9898-797bef0e84e9']",28,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:28.370,Pass,True
252,,,,,,,,,,,,,,,,,,1.7534540000001435,,,,,,,,,,,,,,9a5ffc6d-d68d-444c-895f-444c6f87efab,774,,,"[56.8, 47.4]",4003664,24,0.0106072715,0.0099355653,0.0006717062,0.012510418,0.018865088,-0.00635467,-0.0070263762,,,,2.152807,,,Left Foot,,"[40.8, 71.8]",,Ground Pass,,29.16,,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.8399816829,0.9873225093,Gergő János Bodnár,247192.0,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Center Attacking Midfield,62,Ujpest,1033,"['cb28a9fe-0015-5f29-a512-a972a3d0ed45', 'c2baee91-a01b-577a-a5db-38c9fd590d95']",30,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:30.293,Pass,
253,,,,,,,,,,,,,,,,,,0.9756319999999833,,,,,,,,,,,,,,6c5d8335-09d8-4142-bae4-868624955542,778,,,"[45.4, 71.2]",4003664,24,0.0107983928,0.0107096042,8.87886e-05,0.0163151994,0.0137342308,0.0025809687,0.0024921801,,,,-1.338605,,,Right Foot,,"[50.1, 51.5]",,Ground Pass,,20.29,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.5577338246,0.971060276,Tom Lacoux,68861.0,,,,,,,1,Regular Play,Gergő János Bodnár,247192.0,Right Back,62,Ujpest,1033,"['fab9f8c1-2bd2-5475-ae88-636a5a7bf294', 'f375b4c5-9bf8-5a52-af4f-145f55d6b5d3']",33,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:33.170,Pass,
254,,,,,,,,,,,,,,,,,,1.517128999999957,,,,,,,,,,,,,,10fbde6d-1d18-47fa-9430-ddb8bcecce53,780,,,"[50.1, 51.5]",4003664,24,0.010101648,0.0107983928,-0.0006967448,0.018819565,0.0163151994,0.0025043655,0.0032011103,,,,0.135422,,,Right Foot,,"[67.0, 53.8]",,Ground Pass,,17.04,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9877109535,0.8982309103,Milan Tučić,48713.0,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Right Defensive Midfield,62,Ujpest,1033,['b33b9e11-0127-57ea-8553-960e4ab84d83'],34,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:34.145,Pass,
255,,,,,,,,,,,,,,,,,,2.8401420000002253,,,,,,,,,,,,,,c080c4a3-c2c8-46b8-b31f-1aa5c37e7411,784,,,"[67.0, 53.8]",4003664,24,0.0091197146,0.010101648,-0.0009819334,0.0094527155,0.018819565,-0.0093668494,-0.008384916,,True,,1.407753,,,Left Foot,,"[71.3, 80.0]",,Ground Pass,,26.55,Out,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.8812420031,0.8835011721,,,,,,,,,1,Regular Play,Milan Tučić,48713.0,Center Forward,62,Ujpest,1033,"['75cd32f7-b40e-510f-b976-176217174d9e', '287409da-b80c-48a3-8147-79ea338b06d1']",35,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:35.663,Pass,True
256,,,,,,,,,,,,,,,,,,1.5090139999999665,,,,,,,,,,,,,,bd54f043-e1f3-464c-abb9-a047d4ed8595,785,,,"[55.2, 0.1]",4003664,24,0.0106186671,0.0094527155,0.0011659516,0.0135195646,0.0091197146,0.00439985,0.0032338984,,,,2.268316,,,,,"[34.5, 24.8]",,Low Pass,,32.23,,,,,,0.9939980507,Levente Katona,404971.0,,,,,Throw-in,,1,From Throw In,Barna Benczenleitner,411566.0,Left Back,63,Nyíregyháza Spartacus,2215,['056f5f93-e9a6-572d-bb39-ac63aeba17d5'],40,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:40.768,Pass,
257,,,,,,,,,,,,,,,,,,2.023064000000013,,,,,,,,,,,,,,73965daa-e545-4588-a28b-4c10dcfb211c,788,,,"[31.1, 21.3]",4003664,24,0.0103816446,0.0112254005,-0.0008437559,0.0151958978,0.0132467467,0.001949151,0.0027929069,,,,1.218644,,,Left Foot,,"[43.3, 54.5]",,Ground Pass,,35.37,,,45.0,Midfield third - Center - To right - Short - Ground Pass,0.5616589731,0.9802017808,Attila Temesvári,405771.0,,,,,,,1,From Throw In,Levente Katona,404971.0,Left Center Back,63,Nyíregyháza Spartacus,2215,"['d6cf6121-4fcc-5954-a09e-f0bc90842d96', 'd8acedd1-db81-5a8c-b456-4ce24fdf731a']",44,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:44.659,Pass,
258,,,,,,,,,,,,,,,,,,2.6904250000000465,,,,,,,,,,,,,,84198f26-ec99-41f5-b5e2-b088ee9017e3,791,,,"[41.6, 55.7]",4003664,24,0.0088621946,0.0104960371,-0.0016338425,0.0162835773,0.0146746198,0.0016089575,0.0032428,,,,-0.379715,,,Right Foot,,"[85.2, 38.3]",,High Pass,,46.94,,,9.0,Midfield third - Right - Forwards - Long - High Pass,0.7372622198,0.2172379047,Marko Kvasina,8042.0,,,,,,,1,From Throw In,Attila Temesvári,405771.0,Right Center Back,63,Nyíregyháza Spartacus,2215,"['21270fdc-6ec4-50ce-9831-3aa36db530e1', 'faacc859-97dc-5140-b457-b7a3c9124c19']",48,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:48.011,Pass,
259,,,,,,,,,,,,,,,,,,1.3490490000001156,,,,,,,,,,,,,,70150979-8864-4f8e-9498-4016ebcc531f,793,,,"[85.2, 38.3]",4003664,24,0.006354318,0.0088621946,-0.0025078766,0.0144498078,0.0162835773,-0.0018337695,0.0006741071,,,,1.147725,,,Head,,"[93.8, 57.4]",,High Pass,,20.95,Incomplete,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.9114833321,0.4452871978,,,,,,,,,1,From Throw In,Marko Kvasina,8042.0,Right Center Forward,63,Nyíregyháza Spartacus,2215,['f42ade81-59c0-4407-9a45-f4bc0b3c9165'],50,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:50.701,Pass,
260,,,,,,,,,,,,,,,,,,1.8693629999998957,,,,,,,,,,,,,,f42ade81-59c0-4407-9a45-f4bc0b3c9165,794,,,"[26.4, 22.7]",4003664,24,0.0168314949,0.0162835773,0.0005479176,0.0101642543,0.0088621946,0.0013020597,0.0007541422,,,,0.604511,,,Head,,"[40.5, 32.4]",,High Pass,,17.14,Incomplete,,48.0,Defensive third - Center - Forwards - Short - Ground Pass,0.9942185168,0.5244666338,,,,,,,Recovery,,1,From Throw In,Attila Fiola,11268.0,Left Back,63,Nyíregyháza Spartacus,2215,"['1af1e5f4-25df-4b1e-8802-5cb92ec877e0', '70150979-8864-4f8e-9498-4016ebcc531f']",52,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:52.050,Pass,
261,,,,,,,,,,,,,,,,,,1.3965970000000671,,,,,,,,,,,,,,1af1e5f4-25df-4b1e-8802-5cb92ec877e0,795,,,"[79.6, 47.7]",4003664,24,0.0081931474,0.006354318,0.0018388294,0.0128370542,0.0144498078,-0.0016127536,-0.003451583,,,True,-1.937372,,,Head,,"[75.3, 36.5]",,High Pass,,12.0,Incomplete,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.6761315493,0.7746932507,,,,,,,Recovery,,1,From Throw In,Bálint Lajos Katona,404992.0,Center Attacking Midfield,63,Nyíregyháza Spartacus,2215,"['4889ff41-9136-5e30-9dd3-09435939610b', 'f42ade81-59c0-4407-9a45-f4bc0b3c9165', 'a7671a1a-cd49-4ed4-90b5-e1b4596b2889']",53,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:53.920,Pass,True
262,,,,,,,,,,,,,,,,,,0.8608000000000465,,,,,,,,,,,,,,a7671a1a-cd49-4ed4-90b5-e1b4596b2889,797,,,"[44.8, 43.6]",4003664,24,0.0113290716,0.0168314949,-0.0055024233,0.0139053538,0.0101642543,0.0037410995,0.0092435228,,,True,-1.382991,,,Head,,"[47.3, 30.3]",,Low Pass,,13.5,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.611390424,0.8491406441,Milan Tučić,48713.0,,,,,Recovery,,1,Regular Play,Matija Ljujić,10837.0,Center Attacking Midfield,64,Ujpest,1033,"['1af1e5f4-25df-4b1e-8802-5cb92ec877e0', '1bb25126-a3ce-5027-8fb2-8c12dfc8c8d5', '204ef0e8-4fc5-51a4-8e00-ae62a14b1627']",55,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:55.316,Pass,True
263,,,,,,,,,,,,,,,,,,3.830291999999899,,,,,,,,,,,,,,84946bb2-e91e-4896-8835-4cea60d1c4f9,805,,,"[54.4, 38.1]",4003664,24,0.0086688688,0.0106046097,-0.0019357409,0.1045966819,0.018167926,0.0864287559,0.0883644968,,,,0.22243,97fec9a2-00fe-4915-9525-7816de403f45,,Left Foot,,"[106.4, 49.9]",,Ground Pass,,53.35,,,34.0,Midfield third - Left - To right - Long - High Pass,0.6106764367,0.5668387413,Giorgi Beridze,28763.0,True,,Through Ball,True,,,1,Regular Play,Milan Tučić,48713.0,Center Forward,64,Ujpest,1033,"['cd9cf770-79e3-5cfa-b795-2c15e8138643', '4d444aa5-9af0-5356-bb86-9fdc4dac8f20']",58,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:58.163,Pass,
264,,,,,,,,,,,,,,,,,,0.4002700000000186,,,,,,,,,,,,,,9e932c97-d0e7-498f-a080-f8b78a3bb984,811,,,"[4.9, 43.6]",4003664,25,0.0088395271,0.0108899577,-0.0020504305,0.0068245172,0.0068878992,-6.33821e-05,0.0019870484,,,,-0.544661,,,Right Foot,,"[70.6, 3.8]",,High Pass,,76.81,,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.9703740112,0.3924262822,Balázs Manner,345335.0,,,,,Goal Kick,,1,From Goal Kick,Dániel Kovács,300705.0,Goalkeeper,65,Nyíregyháza Spartacus,2215,['b98dcc5d-cdea-5818-bb37-0bc20897d390'],37,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:25:37.986,Pass,
265,,,,,,,,,,,,,,,,,,1.1159039999998641,,,,,,,,,,,,,,2ab092fe-a51f-47ac-b1b1-b5a10c95e059,813,,,"[70.6, 3.8]",4003664,25,0.0137487659,0.0088395271,0.0049092388,0.0097060148,0.0068245172,0.0028814976,-0.0020277412,,,,1.653938,,,Head,,"[70.4, 6.2]",,Low Pass,,2.41,Incomplete,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.9673816904,0.6433155537,,,,,,,,,1,From Goal Kick,Balázs Manner,345335.0,Left Center Midfield,65,Nyíregyháza Spartacus,2215,['b419f68e-5fca-4fdc-98d0-2d9aaca38157'],38,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:25:38.387,Pass,
266,,,,,,,,,,,,,,,,,,0.8351500000001397,,,,,,,,,,,,,,b419f68e-5fca-4fdc-98d0-2d9aaca38157,814,,,"[49.7, 73.9]",4003664,25,0.0108390935,0.0068245172,0.0040145763,0.0152517734,0.0088395271,0.0064122463,0.0023976699,,,,-1.143635,,,Right Foot,,"[56.8, 58.4]",,Ground Pass,,17.04,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.6033325584,0.8749636412,Matija Ljujić,10837.0,,,,,Recovery,,1,Regular Play,Gergő János Bodnár,247192.0,Right Back,66,Ujpest,1033,"['2ab092fe-a51f-47ac-b1b1-b5a10c95e059', '0b8df1a1-c0e8-5c47-aa66-aea9b0f03863']",39,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:25:39.503,Pass,
267,,,,,,,,,,,,,,,,,,1.5933359999998937,,,,,,,,,,,,,,3113f754-c51a-45c0-b930-02d74c3bb3e9,818,,,"[55.6, 54.9]",4003664,25,0.0088955713,0.010721908,-0.0018263366,0.0207505878,0.0158076305,0.0049429573,0.0067692939,,,,-1.139101,,,Left Foot,,"[64.6, 35.3]",,Ground Pass,,21.56,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.5881176925,0.8711364865,Damian Rasak,12829.0,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Center Attacking Midfield,66,Ujpest,1033,"['18a41721-e71b-577e-8b6b-a28f973d178f', 'b3c88e48-47ed-4ab9-a446-e3e165e999a3', '8229c54f-5463-5ecd-9a9b-3855002c0de0']",41,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:25:41.637,Pass,True
268,,,,,,,,,,,,,,,,,,1.2052939999999943,,,,,,,,,,,,,,ca6c16a2-0af6-4b1a-a43d-34a36ae7b364,821,,,"[79.8, 24.6]",4003664,25,0.0089605255,0.0089040799,5.64456e-05,0.0212105941,0.0246985164,-0.0034879223,-0.0035443678,,,,-1.79363,,,Right Foot,,"[77.2, 13.2]",,Ground Pass,,11.72,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.9418983202,0.9590506554,Attila Fiola,11268.0,,,,,,,1,Regular Play,Damian Rasak,12829.0,Left Defensive Midfield,66,Ujpest,1033,"['3d7bc531-0a50-5c0b-98d0-39467d97e9b5', '11840294-50c2-57a2-ab9c-e37a5254a117']",45,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:25:45.214,Pass,
269,,,,,,,,,,,,,,,,,,2.209164000000106,,,,,,,,,,,,,,df9d48c8-4b14-4ea0-a999-ef5c476b4d1a,824,,,"[64.0, 8.2]",4003664,25,0.010668383,0.0093310848,0.0013372982,0.0146865519,0.0172895268,-0.0026029749,-0.0039402731,,,,2.659937,,,Right Foot,,"[42.2, 19.6]",,Ground Pass,,24.59,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.777562835,0.991682291,Patrizio Stronati,27815.0,,,,,,,1,Regular Play,Attila Fiola,11268.0,Left Back,66,Ujpest,1033,"['06121579-5337-54ac-9c33-35ec6e85de46', '1b558b1f-5c4f-5714-8000-d1622bbfdb88']",50,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:25:50.279,Pass,
270,,,,,,,,,,,,,,,,,,1.4618680000000168,,,,,,,,,,,,,,8a7e05c9-8abe-4e8d-9187-12ce2a0ae688,827,,,"[41.8, 18.9]",4003664,25,0.0112280268,0.0104433661,0.0007846607,0.0135595286,0.0142709957,-0.0007114671,-0.0014961278,,,,1.863134,,,Left Foot,,"[33.0, 48.0]",,Ground Pass,,30.43,,,45.0,Midfield third - Center - To right - Short - Ground Pass,0.7546973298,0.9954431057,João Aniceto Grandela Nunes,7977.0,,,,,,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,66,Ujpest,1033,"['e2c9c151-4712-5c56-90a2-42759f9af78c', '41603f99-b671-5135-9f8e-9b47bc993ecb']",53,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:25:53.847,Pass,
271,,,,,,,,,,,,,,,,,,1.4694820000000763,,,,,,,,,,,,,,43e28c49-3e35-4e56-b117-e090d20a7e13,830,,,"[33.4, 53.3]",4003664,25,0.0111265182,0.0107853757,0.0003411425,0.0122055281,0.0130972555,-0.0008917274,-0.0012328699,,,,1.332712,,,Right Foot,,"[37.9, 71.8]",,Ground Pass,,19.0,,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.4423302577,0.9891637564,Gergő János Bodnár,247192.0,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,66,Ujpest,1033,"['4c9b2148-2178-52b6-9bc4-47521a7b98af', '1fcbc74e-fd2f-571e-94eb-f0897fc4205b']",56,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:25:56.341,Pass,
272,,,,,,,,,,,,,,,,,,1.5026080000000077,,,,,,,,,,,,,,4b19c3dd-dc53-4143-b867-ba612525309b,833,,,"[43.0, 72.4]",4003664,25,0.0097290548,0.0104437014,-0.0007146467,0.0153363599,0.012970319,0.0023660408,0.0030806875,,,,-0.007175,,,Right Foot,,"[58.3, 72.3]",,Ground Pass,,15.33,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9982048767,0.9095636606,Aljoša Matko,101803.0,,,,,,,1,Regular Play,Gergő János Bodnár,247192.0,Right Back,66,Ujpest,1033,"['b8f29ce7-86e9-5be7-8357-0a7e788a4916', '528edcb4-d4db-5ad5-ad7a-7e5460e61d8f']",58,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:25:58.769,Pass,
273,,,,,,,,,,,,,,,,,,0.17790200000000186,,,,,,,,,,,,,,e8584c31-3634-4182-95be-cb0274c0d18d,836,,,"[58.3, 72.3]",4003664,26,0.0172187146,0.0099900337,0.0072286809,0.0093550859,0.0097167091,-0.0003616232,-0.0075903041,,,,-1.723909,,True,Right Foot,,"[57.6, 67.4]",,Ground Pass,,4.92,Incomplete,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.96477571,0.8112509847,,,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Midfield,66,Ujpest,1033,"['ba8add94-eea2-59da-8222-13a3ac80ad1e', '35e4a706-abe9-41ab-9115-6cc6a6712e72']",0,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:00.272,Pass,
