50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_shot_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,"[83.1, 8.9]",,,,,,,,,,,,,2.063,,,,,,,,,,,,,,67352356-41dd-5677-80d8-e1fc37163a0f,2374,,"[84.5, 4.8]",4003593,66,0.0089392299,0.0085370308,0.0004021991,0.0216713306,0.0206559747,0.0010153558,0.0006131567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Giorgi Beridze,28763.0,Left Wing,178,Ujpest,1033,"['435685fc-ab68-5b35-9b4f-90bd6f7f7cc7', 'ecd99257-3dca-5a57-abb0-9f70d05ed5b5']",17,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:17.092,Carry,
,,,,,,,"[78.2, 38.0]",,,,,,,,,,,,,3.407,,,,,,,,,,,,,,3d398c79-50a8-57fe-aa1c-24525a501929,2377,,"[69.3, 31.5]",4003593,66,0.0093355253,0.0094716512,-0.0001361258,0.0263503548,0.0221461952,0.0042041596,0.0043402854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Attila Fiola,11268.0,Right Back,178,Ujpest,1033,"['1c6cb1d4-3ed3-5be2-ae00-4a1e0225581b', 'd8ac10fe-c21d-5e00-816c-f9b64c2ce8fd']",20,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:20.696,Carry,
,,,,,,,"[89.8, 44.1]",,,,,,,,,,,,,0.109,,,,,,,,,,,,,,ad6f70ae-3ef3-588d-9d55-4e06f1685523,2381,,"[90.9, 43.9]",4003593,66,0.0149382344,0.013391614,0.0015466204,0.0107817594,0.0116857765,-0.0009040171,-0.0024506375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,178,Ujpest,1033,"['d8ac10fe-c21d-5e00-816c-f9b64c2ce8fd', '55f73853-66d9-522e-a55b-3103ed04e580']",24,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:21:24.922,Carry,
,,,,,,,"[30.3, 33.1]",,,,,,,,,,,,,1.777,,,,,,,,,,,,,,b3f5be0f-7216-58c4-8ae8-e2935412589d,2384,,"[37.8, 37.2]",4003593,66,0.0118910577,0.0397450812,-0.0278540235,0.0136923753,0.0082133049,0.0054790704,0.0333330939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Norbert Könyves,50330.0,Center Forward,179,Kazincbarcika,2541,"['829eb190-00bd-57c4-8b2b-5df091893e64', 'daa68a76-a1b2-5f77-b32d-f74232e26f7e']",26,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:21:26.487,Carry,
,,,,,,,"[25.1, 17.2]",,,,,,,,,,,,,2.178,,,,,,,,,,,,,,9db2ace7-ace2-5eeb-bb6f-70c9ac9adc89,2387,,"[22.8, 21.2]",4003593,66,0.009331963,0.0154664712,-0.0061345082,0.009658752,0.0086538019,0.0010049501,0.0071394583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bence Sós,404643.0,Left Back,179,Kazincbarcika,2541,"['0bba68d5-0bd0-5425-a2e1-21b948faea46', '66455b04-38bc-5f2c-b01f-cb78aed5a23b', '0ddc8521-9b35-57cb-a16f-bb77621dd86c']",29,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:21:29.477,Carry,True
,,,,,,,"[14.9, 32.7]",,,,,,,,,,,,,1.034,,,,,,,,,,,,,,3d98d434-4d6e-50cf-b794-da187c297697,2395,,"[16.5, 30.5]",4003593,66,0.012569339,0.0161096752,-0.0035403362,0.0105865244,0.0093384981,0.0012480263,0.0047883624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dániel Gyollai,47322.0,Goalkeeper,180,Kazincbarcika,2541,"['f6e68075-c287-5656-835b-6ce3fca6ad8e', '7fc63fd2-d914-5cde-98fb-542b639bd8e6', '5600de38-c84b-517b-a817-385928dfa822']",56,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:21:56.357,Carry,True
,,,,,,,"[58.1, 61.5]",,,,,,,,,,,,,0.524,,,,,,,,,,,,,,1197e5e3-dd1f-5d32-a069-5a5c150bbcf0,2399,,"[59.2, 61.5]",4003593,67,0.0096790018,0.0095712887,0.000107713,0.0172244459,0.0172244459,0.0,-0.000107713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Norbert Könyves,50330.0,Center Forward,180,Kazincbarcika,2541,"['34b523f1-01ef-5df2-b7b8-53115ee4b977', '835815e6-1127-599c-8534-841f49a81eff']",0,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:22:00.624,Carry,
,,,,,,,"[64.7, 24.2]",,,,,,,,,,,,,0.552,,,,,,,,,,,,,,3eb554ec-e478-582d-9767-3a5a9a202354,2402,,"[64.6, 22.4]",4003593,67,0.0089989631,0.0172244459,-0.0082254829,0.019491652,0.0096790018,0.0098126503,0.0180381332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Defensive Midfield,181,Ujpest,1033,"['9cab0aa1-9e5c-51a0-bb40-5560ffde4251', '432d7ced-e288-5fcc-8944-7c758f4cafaa']",1,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:01.529,Carry,
,,,,,,,"[63.7, 14.3]",,,,,,,,,,,,,0.83,,,,,,,,,,,,,,e92305b5-5009-53b5-b70c-4ee33c34f650,2407,,"[63.7, 14.7]",4003593,67,0.0096224947,0.0096224947,0.0,0.0182755496,0.0178096518,0.0004658978,0.0004658978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Beridze,28763.0,Left Wing,181,Ujpest,1033,"['13ed258c-f034-55e4-b802-c08cd9a2c9e9', 'cdea4f8c-18f7-50f5-a8e4-ec1393601084']",3,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:03.387,Carry,
,,,,,,,"[56.3, 36.9]",,,,,,,,,,,,,2.643,,,,,,,,,,,,,,8c489ccb-30fd-5759-8366-d5152eb55d9c,2410,,"[48.9, 29.7]",4003593,67,0.0097505096,0.0102629773,-0.0005124677,0.0194346905,0.0157074016,0.0037272889,0.0042397566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,181,Ujpest,1033,"['2d8fa459-4cc0-5885-b2d9-dbac416c66d3', '56ed9ba7-617f-5271-b174-ae24df518d32']",5,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:05.467,Carry,
,,,,,,,"[70.1, 68.1]",,,,,,,,,,,,,0.195,,,,,,,,,,,,,,d3359ae4-e7ab-565a-a064-fdad9fb8899c,2413,,"[70.4, 66.1]",4003593,67,0.0093314601,0.0094998581,-0.000168398,0.0188265145,0.0187445879,8.19266e-05,0.0002503246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Fiola,11268.0,Right Back,181,Ujpest,1033,"['73387af9-21fe-53ac-8f05-50bd0f30cf75', 'a098a58d-31e8-5b30-813b-9bbf69d8c436']",10,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:10.112,Carry,
,,,,,,,"[83.4, 71.3]",,,,,,,,,,,,,1.462,,,,,,,,,,,,,,f5d39a9f-c408-5c9a-af56-b4023d510b7c,2416,,"[82.6, 71.3]",4003593,67,0.008825263,0.0088508641,-2.56011e-05,0.02181652,0.02181652,0.0,2.56011e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aljoša Matko,101803.0,Right Wing,181,Ujpest,1033,"['7820d6f5-c7d6-5171-acf2-2cd42e7b30be', '75a03615-a648-5280-b479-ec6e380bd12c']",11,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:11.248,Carry,
,,,,,,,"[77.3, 57.8]",,,,,,,,,,,,,2.286,,,,,,,,,,,,,,626b13bf-ac05-59f9-820a-ce59b0e006d2,2419,,"[75.1, 61.8]",4003593,67,0.0088952137,0.0096209953,-0.0007257815,0.0231363066,0.0219186489,0.0012176577,0.0019434392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,181,Ujpest,1033,"['04faf84e-1aaa-54cb-9a24-567e35d91222', 'cb999451-7b94-5b20-b465-f3b00fc1698f']",13,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:13.875,Carry,
,,,,,,,"[72.5, 18.9]",,,,,,,,,,,,,3.058,,,,,,,,,,,,,,5b5a1aff-12cc-5828-b7e0-3bbdadf1c368,2422,,"[69.3, 19.6]",4003593,67,0.009343043,0.0092918668,5.11762e-05,0.0213772766,0.0205641035,0.0008131731,0.000761997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,181,Ujpest,1033,"['b9017ab5-cb37-52d1-a4e9-a6a556d84cc0', 'da35aaba-5de5-5d04-ba73-0229a352dd93']",18,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:18.601,Carry,
,,,,,,,"[76.8, 39.0]",,,,,,,,,,,,,1.725,,,,,,,,,,,,,,86452cd8-c3d5-589f-a5d0-79e2b7dc8d71,2425,,"[75.1, 37.5]",4003593,67,0.009391197,0.0096348356,-0.0002436386,0.0255159698,0.024769105,0.0007468648,0.0009905035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,181,Ujpest,1033,"['ad881b7b-02ed-54af-8a72-749e9c0e7786', 'fedc5c91-5a0c-5696-84f9-0401b1f0ba51']",22,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:22.789,Carry,
,,,,,,,"[99.4, 68.1]",,,,,,,,,,,,,1.527,,,,,,,,,,,,,,f264fe0d-8ce4-523a-b7de-fc9a161bd63d,2428,,"[92.6, 68.5]",4003593,67,0.0086056767,0.0088049481,-0.0001992714,0.0305954982,0.0274674278,0.0031280704,0.0033273418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Fiola,11268.0,Right Back,181,Ujpest,1033,"['6ac5f2d4-f2e2-5a99-9505-6b307c57b8be', 'f863b9c9-29e2-5b37-a0cd-bc331fed538e']",26,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:22:26.222,Carry,
,,,,,,,"[40.8, 37.2]",,,,,,,,,,,,,3.395,,,,,,,,,,,,,,e2df5b7a-1cf3-5ed6-950c-e3c0aad66d8a,2439,,"[31.5, 48.6]",4003593,67,0.0103779566,0.0149168,-0.0045388434,0.0129349362,0.0118459854,0.0010889508,0.0056277942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Meshack Izuchukwu Ubochioma,404244.0,Right Midfield,182,Kazincbarcika,2541,"['2321c757-51e2-53ed-9b58-f7e9e7eb00cb', 'ecd7eae5-39db-5a3d-95b2-0288a3aea738', '11d2e679-0e66-5860-98e6-179e5ea3b972']",33,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:22:33.407,Carry,True
,,,,,,,"[30.4, 60.3]",,,,,,,,,,,,,0.981,,,,,,,,,,,,,,9cf5fda3-3fc8-5317-a738-fb141712a772,2445,,"[31.5, 63.1]",4003593,67,0.0117808841,0.0110699832,0.0007109009,0.0124419052,0.0119774342,0.0004644711,-0.0002464298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Varazdat Haroyan,34660.0,Right Center Back,183,Kazincbarcika,2541,"['cec43f2f-780d-5a0c-8b96-b8899a305262', '822a2243-a61b-5604-b182-b510d537bac3']",57,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:22:57.648,Carry,
,,,,,,,"[43.7, 75.9]",,,,,,,,,,,,,2.556,,,,,,,,,,,,,,e2abfec5-f087-5ffb-ab6c-9ef10a468a26,2448,,"[45.0, 77.0]",4003593,67,0.0166015364,0.0123045361,0.0042970004,0.0092382533,0.0106894709,-0.0014512176,-0.0057482179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kristóf Polgár,484586.0,Right Back,183,Kazincbarcika,2541,"['38438068-a564-51e0-9a28-de4a37ea4b30', '5240b82b-aca4-5dbb-89f9-2c896533978e', 'a8dc3360-95e1-5629-9e13-2962d38b8eda']",59,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:22:59.920,Carry,True
,,,,,,,"[56.9, 69.0]",,,,,,,,,,,,,1.404,,,,,,,,,,,,,,b7dddf98-af55-5450-b660-04550d29e77a,2455,,"[56.0, 69.8]",4003593,68,0.00977231,0.00977231,0.0,0.0153178154,0.0151611697,0.0001566457,0.0001566457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Meshack Izuchukwu Ubochioma,404244.0,Right Midfield,183,Kazincbarcika,2541,"['18000797-66ca-540f-80a7-3db506d4e6c9', '28ab51a7-13c5-5e2d-ac14-2fb75afb49c5']",5,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:23:05.238,Carry,
,,,,,,,"[60.9, 1.9]",,,,,,,,,,,,,1.059,,,,,,,,,,,,,,8e67fd69-e313-5390-9f8a-a8b5d249e670,2462,,"[58.3, 1.9]",4003593,68,0.0095297918,0.0099730371,-0.0004432453,0.0138664898,0.0142282574,-0.0003617676,8.14777e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztián Tamás,348792.0,Left Back,184,Ujpest,1033,"['aec31374-120e-53a0-a0dc-54fc73a9fd0d', '1f22a8fe-9f63-5bf2-835c-e734a0e5f31e']",20,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:20.965,Carry,
,,,,,,,"[72.8, 1.7]",,,,,,,,,,,,,0.789,,,,,,,,,,,,,,7b2a7a9e-c7fb-53b2-a75a-9b915ca2ec53,2465,,"[72.8, 1.7]",4003593,68,0.0104213813,0.0104213813,0.0,0.0173808672,0.0173808672,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Beridze,28763.0,Left Wing,184,Ujpest,1033,"['c8f48021-082b-5306-aea3-2e82824c101c', '8d076abb-5dc5-5592-a463-f45396076ec8']",22,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:22.680,Carry,
,,,,,,,"[63.4, 31.2]",,,,,,,,,,,,,4.186,,,,,,,,,,,,,,daaf8336-2cce-5cfc-bc74-58a449df57d1,2468,,"[62.0, 11.8]",4003593,68,0.0095861992,0.0099108061,-0.0003246069,0.0204501972,0.0177263003,0.0027238969,0.0030485038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,184,Ujpest,1033,"['4cc53e6b-c7cf-59dd-80ea-bd31507b3a00', '0e889ed2-e9ed-53b8-b8e9-cd370ad2eeea']",24,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:24.804,Carry,
,,,,,,,"[85.0, 74.3]",,,,,,,,,,,,,1.055,,,,,,,,,,,,,,b5ef9662-a5c8-569b-b2d8-a5db7694649d,2471,,"[84.8, 74.3]",4003593,68,0.0086510414,0.0085194921,0.0001315493,0.0227241796,0.0227680337,-4.38541e-05,-0.0001754034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Fiola,11268.0,Right Back,184,Ujpest,1033,"['3609e77f-b976-559c-b9fe-7da5cee1f0fe', '39d7b581-ca88-517d-b820-a9e32ba70ec5']",31,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:31.440,Carry,
,,,,,,,"[73.0, 57.8]",,,,,,,,,,,,,1.816,,,,,,,,,,,,,,ad05765c-52d5-56c9-affe-560ea71317d0,2474,,"[79.3, 61.1]",4003593,68,0.0094680544,0.0087023592,0.0007656952,0.022210665,0.0240615793,-0.0018509142,-0.0026166094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,184,Ujpest,1033,"['80aa0c87-b409-55bd-a515-8a6839c80666', 'a48beab3-54f6-5ff1-b08e-994c45bb5c41']",33,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:33.858,Carry,
,,,,,,,"[70.6, 19.7]",,,,,,,,,,,,,1.04,,,,,,,,,,,,,,bccc1648-4bfa-52bb-b0ff-e55394e9a534,2477,,"[66.8, 32.9]",4003593,68,0.0092818113,0.0094807008,-0.0001988895,0.0210042279,0.021654021,-0.0006497931,-0.0004509035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,184,Ujpest,1033,"['1f7492a0-dd52-5f5a-9b22-fe4726f73c24', '70dede34-031c-5444-8d31-626ecb923ecd']",37,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:37.533,Carry,
,,,,,,,"[117.4, 3.5]",,,,,,,,,,,,,3.479,,,,,,,,,,,,,,575e9221-d17a-5451-9065-62bbca2f2976,2480,,"[93.6, 3.1]",4003593,68,0.0077662114,0.0082085598,-0.0004423484,0.026757801,0.0233821291,0.0033756718,0.0038180202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztián Tamás,348792.0,Left Back,184,Ujpest,1033,"['35b2a534-964e-5946-bc96-f6954055f568', '827db9c6-52fb-58be-8556-3da9ccd85aba']",40,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:40.621,Carry,
,,,,,,,"[87.3, 57.4]",,,,,,,,,,,,,0.733,,,,,,,,,,,,,,90d5edb9-34a6-569e-8705-091ab6a744cd,2490,,"[87.3, 57.4]",4003593,68,0.0093091242,0.0093091242,0.0,0.029113438,0.029113438,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Krisztofer Horváth,40039.0,Left Defensive Midfield,185,Ujpest,1033,"['56b7eaec-2ae2-5a08-b5fa-004ce40868ca', '33bdb2a0-c582-5387-b5fc-996d61ec9123']",57,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:57.350,Carry,
,,,,,,,"[83.7, 66.2]",,,,,,,,,,,,,3.392,,,,,,,,,,,,,,bffb41b2-0bfc-569e-a992-3b3659c2793a,2493,,"[83.5, 67.8]",4003593,68,0.0089024436,0.008819392,8.30516e-05,0.0233543273,0.0230241194,0.0003302079,0.0002471562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,185,Ujpest,1033,"['4393eaae-be5a-53c7-9c23-8ae47155a22d', '0c1294fc-0e60-5733-aa5d-8d3e93ed8383']",58,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:23:58.858,Carry,
,,,,,,,"[98.2, 45.7]",,,,,,,,,,,,,1.275,,,,,,,,,,,,,,8a0d2efe-5aac-5c4e-b3c8-cc88f9281bd7,2496,,"[94.2, 46.7]",4003593,69,0.0092075868,0.0089355893,0.0002719974,0.0586837158,0.0445582382,0.0141254775,0.0138534801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Krisztofer Horváth,40039.0,Left Defensive Midfield,185,Ujpest,1033,"['8fa660a4-1ec8-5f5a-8cc4-933dea4605c0', 'caa6c205-4335-59ca-9c77-dd357d7f6167']",2,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:02.952,Carry,
,,,,,,,"[106.5, 44.9]",,,,,,,,,,,,,1.158,,,,,,,,,,,,,,dcd70789-e76a-5a70-8ee9-a9754d053b18,2499,,"[104.9, 48.8]",4003593,69,0.0124829737,0.008488562,0.0039944118,0.1286590099,0.1006239951,0.0280350149,0.0240406031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aljoša Matko,101803.0,Right Wing,185,Ujpest,1033,"['29855f46-e2ff-522e-8351-76f14a2bbec1', 'd0e8ec30-29f7-5940-a73d-93d9c12a5073', 'dbace2a7-92de-5c2b-a4be-f67aee48bcd6']",4,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:04.767,Carry,True
,,,,,,,"[106.3, 43.1]",,,,,,,,,,,,,1.078,,,,,,,,,,,,,,951563b6-7618-5356-aab3-56d3f44dde1f,2504,,"[104.7, 40.8]",4003593,69,0.0095646475,0.0083892467,0.0011754008,0.1437470019,0.014265269,0.1294817328,0.128306332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Krisztofer Horváth,40039.0,Left Defensive Midfield,185,Ujpest,1033,"['948f92e8-0105-5f28-b65b-22033f820e57', '13e75cb8-c7e3-5c7d-88be-32e67f9f68b1']",6,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:06.340,Carry,
,,,,,,,"[31.4, 44.8]",,,,,,,,,,,,,1.286,,,,,,,,,,,,,,ba9350a5-c54c-5bc8-9255-728158484e31,2509,,"[26.5, 47.3]",4003593,69,0.0107496204,0.0118412189,-0.0010915985,0.0134779345,0.0126317628,0.0008461718,0.0019377703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zsombor Berecz,16734.0,Right Center Midfield,186,Kazincbarcika,2541,"['08ec0970-cc0d-5a97-9ce3-6f381aaca900', 'cd9e6a73-ed3c-5731-9a65-10f75543059f']",9,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:24:09.570,Carry,
,,,,,,,"[55.7, 15.4]",,,,,,,,,,,,,3.55,,,,,,,,,,,,,,9024edd4-bd44-50b1-acc4-c5c0daea0563,2512,,"[47.3, 26.2]",4003593,69,0.0106426449,0.0111156479,-0.0004730029,0.0144740306,0.0146542741,-0.0001802435,0.0002927594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bálint Kártik,484588.0,Left Center Midfield,186,Kazincbarcika,2541,"['e71b7a67-abea-5559-802a-b908f8426caa', '47181cd4-b8b6-5b8e-a227-66e8167472c5', '16ea9234-7d86-5c01-8d6c-51d2fba39359']",12,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:24:12.714,Carry,True
,,,,,,,"[38.5, 26.6]",,,,,,,,,,,,,1.874,,,,,,,,,,,,,,6a8383a5-2878-50c4-9b0d-5d59e95483f8,2520,,"[38.5, 26.8]",4003593,70,0.0126232607,0.0128513714,-0.0002281107,0.0127413739,0.0127413739,0.0,0.0002281107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sodiq Anthony Rasheed,501982.0,Left Center Back,187,Kazincbarcika,2541,"['57c82d77-7981-5195-bd01-a2263edb3025', 'ed209ef1-91c1-57b8-878a-4705ca1c4475', '31295953-66cb-5a8e-a49d-b85d8790a27d']",34,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:25:34.436,Carry,True
,,,,,,,"[62.0, 44.7]",,,,,,,,,,,,,8.088,,,,,,,,,,,,,,ef53cd29-9d1a-5873-9c1d-16fabc138bb3,2526,,"[41.9, 50.2]",4003593,71,0.0092441421,0.0099463686,-0.0007022265,0.0208062083,0.0149130169,0.0058931913,0.0065954179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Damian Rasak,12829.0,Right Defensive Midfield,188,Ujpest,1033,"['075ba9b8-f631-514f-8811-2f4694986186', '6d4af6b2-ea60-5196-acb1-edf5e449bd2c']",13,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:13.724,Carry,
,,,,,,,"[72.6, 17.9]",,,,,,,,,,,,,4.113,,,,,,,,,,,,,,42351568-f35b-5dc3-b7f5-c41a00f11628,2529,,"[60.1, 18.7]",4003593,71,0.009233837,0.0095451484,-0.0003113113,0.0210002828,0.0180980824,0.0029022004,0.0032135118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André Lourenço Duarte,132838.0,Left Center Back,188,Ujpest,1033,"['54d72835-4a93-52bf-8b20-1990ce9c941c', '03165cc9-9513-54a4-bee1-67fde7f4d4df']",24,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:24.409,Carry,
,,,,,,,"[100.2, 3.5]",,,,,,,,,,,,,4.301,,,,,,,,,,,,,,f143a89a-2881-5fc9-a627-e06d6eb60e1b,2532,,"[80.9, 3.8]",4003593,71,0.0084443735,0.0088678719,-0.0004234985,0.0222713593,0.0177385844,0.0045327749,0.0049562734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Krisztián Tamás,348792.0,Left Back,188,Ujpest,1033,"['89e6a2a4-ea53-5d77-989b-ec105073deee', 'b384e298-0d4d-5457-b295-7e08f2455f6f', '014cbd36-9fb2-5674-976b-5b34cbeab172']",30,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:30.436,Carry,True
,,,,,,,"[24.6, 61.0]",,,,,,,,,,,,,0.519,,,,,,,,,,,,,,21673f11-6d78-5d19-b325-ae8281cbbe1a,2536,,"[24.6, 60.6]",4003593,71,0.0114586595,0.0222713593,-0.0108126998,0.0119116427,0.0084443735,0.0034672692,0.014279969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zsombor Berecz,16734.0,Right Center Midfield,189,Kazincbarcika,2541,"['51756991-c504-55c0-b1c3-9f5b3456e4ee', '3b7fb39d-134e-5841-86fc-802a872c8717']",36,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:26:36.043,Carry,
