50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.2400819999999948,,,,,,,,,,,ddd372e9-65a4-4065-b829-659fe9d378f9,1644,,,"[79.7, 32.8]",4003603,47,0.00994875,0.0094853956,0.0004633544,0.0355528817,0.0251751505,0.0103777312,0.0099143768,,,,1.040868,,,Left Foot,,,"[93.8, 56.9]",Low Pass,,27.95,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.7705131471,0.206360057,Aljoša Matko,101803.0,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,121,Ujpest,1033,"['633fc3f8-d212-467d-a76b-0894afb97a81', '7c58f0ff-db7d-5146-8c2a-3cbd24267d88']",56,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:56.188,Pass,True
,,,,,,,,,,,,,,,,0.9685419999999868,,,,,,,,,,,5fa4c774-d23c-4e90-b359-6d02357df6d1,1648,,,"[98.3, 62.6]",4003603,48,0.0093619162,0.0084953867,0.0008665295,0.0313437805,0.0344381183,-0.0030943379,-0.0039608674,,,,-2.556278,04be4e47-09d1-487e-bc14-b022eae63dbf,,Right Foot,,,"[94.0, 59.8]",Ground Pass,,5.16,,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.5459589304,0.9489861727,Matija Ljujić,10837.0,True,,,,,,2,Regular Play,Aljoša Matko,101803.0,Right Wing,121,Ujpest,1033,"['e897b928-24c9-5fea-b3d0-7b9096a282c9', '745ba860-46e2-55f2-98ac-adfc7157cf12']",4,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:04.616,Pass,
,,,,,,,,,,,,,,,,7.030752000000008,,,,,,,,,,,d13fefac-b324-4f7c-828b-444b49c631e5,1654,,,"[9.1, 37.7]",4003603,48,0.0093562659,0.0122294379,-0.0028731721,0.0132714324,0.0091375103,0.004133922,0.0070070941,,,,-0.092988,,,Drop Kick,,,"[78.8, 31.2]",High Pass,,70.0,,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.9137054372,0.2493897676,Daniel Lukacs,404169.0,,,,,,,2,From Keeper,Péter Szappanos,158733.0,Goalkeeper,122,Puskas,2565,"['bca2d5cd-b4a6-5a6c-bc7b-ff5640071b48', 'd0f5c55b-ec2b-5d27-a78b-efca45c2f523']",17,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:03:17.157,Pass,
,,,,,,,,,,,,,,,,2.235945000000007,,,,,,,,,,,9b33a206-8670-415b-836b-476b1b24b7ab,1656,,,"[78.8, 31.2]",4003603,48,0.0096379565,0.0093562659,0.0002816906,0.0117752673,0.0132714324,-0.0014961651,-0.0017778557,True,,,0.25129,,,Head,,,"[112.3, 39.8]",High Pass,,34.59,Incomplete,,13.0,Midfield third - Left - Forwards - Short - High Pass,0.4496949503,0.0941589326,Zsolt Nagy,73886.0,,,,,,0.03137399,2,From Keeper,Daniel Lukacs,404169.0,Center Attacking Midfield,122,Puskas,2565,"['e03e5e9a-7baf-45ce-8cd6-070bbddad1ed', '8d87b379-32a0-506f-86a3-e161f3d9831d']",24,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:03:24.187,Pass,
,,,,,,,,,,,,,,,,2.856253999999986,,,,,,,,,,,414bb5e8-2ea0-4563-9625-8fb984c0d9f3,1660,,,"[9.5, 37.9]",4003603,48,0.0491054095,0.0122138383,0.0368915712,0.0089595011,0.0120725725,-0.0031130714,-0.0400046427,,,,-0.491993,,,Keeper Arm,,,"[32.2, 25.8]",Ground Pass,,25.72,Incomplete,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.5033784171,0.998385191,Damian Rasak,12829.0,,,,,,,2,Regular Play,Riccardo Piscitelli,38335.0,Goalkeeper,123,Ujpest,1033,"['19d43a86-435d-4834-b5a1-af76b0ed2147', '217eb65e-67ae-5463-94f1-93911f4e9662', '89709896-5759-5df3-81ec-fe733ce70b94']",27,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:27.380,Pass,
,,,,,,,,,,,,,,,,0.8044320000000007,,,,,,,,,,,b33e539a-a2b7-4ab0-9cb5-c8cd540d1700,1669,,,"[51.2, 70.9]",4003603,48,0.0090128528,0.0098239817,-0.0008111289,0.0170402601,0.0136513636,0.0033888966,0.0042000255,,,,-1.276989,,,Right Foot,,,"[55.3, 57.3]",Ground Pass,,14.26,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.7616485196,0.9290298223,Iuri José Picanço Medeiros,7138.0,,,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Back,125,Ujpest,1033,"['7547610f-1482-5720-a466-af974ed67ab8', '040bc035-82c9-5ec9-9d63-84e78f86673a']",43,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:43.651,Pass,
,,,,,,,,,,,,,,,,0.5994500000000117,,,,,,,,,,,b1e8ce1a-c1f8-4522-87db-bf90fd0d2e84,1672,,,"[51.5, 55.4]",4003603,48,0.010193469,0.0098661929,0.0003272761,0.0150237912,0.01602141,-0.0009976188,-0.0013248948,,,,2.552273,,,Left Foot,,,"[44.5, 60.1]",Ground Pass,,8.42,,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9106342162,0.9758498073,Matija Ljujić,10837.0,,,,,,,2,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,125,Ujpest,1033,"['1a0991bd-26c0-5b4c-bcdb-beeea4b33338', '70b52574-1a11-5244-ae92-9331c42b0c5c']",45,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:45.498,Pass,
,,,,,,,,,,,,,,,,1.3134260000000066,,,,,,,,,,,3affa53f-8339-435e-bce0-cc3fc52a8651,1675,,,"[43.8, 74.8]",4003603,48,0.0101405149,0.0101828324,-4.23174e-05,0.0146844825,0.0127828568,0.0019016257,0.0019439431,,,,-1.650773,,,Left Foot,,,"[42.5, 58.6]",Ground Pass,,16.27,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.8440681921,0.9466059208,Iuri José Picanço Medeiros,7138.0,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,125,Ujpest,1033,"['b2d1fc40-0c30-5c96-bdbc-59507d87c785', '6bf1c748-c386-5241-85d7-9826e0a7ec7d']",49,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:49.968,Pass,
,,,,,,,,,,,,,,,,5.45719200000001,,,,,,,,,,,b5e135af-c2a9-4654-b9dc-efd244dcd5d9,1678,,,"[44.2, 54.3]",4003603,48,0.0060313554,0.0104627106,-0.0044313553,0.0128858853,0.0154067557,-0.0025208704,0.0019104849,,,,-0.545219,,,Left Foot,,,"[116.0, 10.8]",High Pass,,83.98,,,54.0,Defensive third - Center - Forwards - Long - High Pass,0.9619503577,0.6925221086,Krisztofer Horváth,40039.0,,True,,,,,2,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,125,Ujpest,1033,"['d4ca8148-1acc-5c0c-8d76-6adbab9063f8', '84e4691a-2ba1-50d8-9e1c-fc8781b86cc6']",52,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:52.773,Pass,
,,,,,,,,,,,,,,,,1.4496540000000095,,,,,,,,,,,db2cdfa9-7f82-4695-95ad-75f03dbdd417,1684,,,"[9.6, 75.7]",4003603,49,0.0136168897,0.0128858853,0.0007310044,0.0083818007,0.0060313554,0.0023504454,0.001619441,,,,-1.557639,,,Right Foot,,,"[9.8, 60.5]",Ground Pass,,15.2,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.7023302446,0.982241869,Wojciech Golla,8834.0,,,,,,,2,Regular Play,Quentin Maceiras,28951.0,Right Back,126,Puskas,2565,['c0d0e7a8-1c05-56ba-9b12-0a0ae7210947'],3,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:04:03.304,Pass,
,,,,,,,,,,,,,,,,2.691070000000007,,,,,,,,,,,203e2183-d7bf-437c-8292-aa59f765f668,1687,,,"[9.8, 60.5]",4003603,49,0.0183938369,0.0136168897,0.0047769472,0.0092062382,0.0083818007,0.0008244375,-0.0039525097,,,,0.337817,,,Right Foot,,,"[48.8, 74.2]",High Pass,,41.34,,,41.0,Defensive third - Right - Forwards - Long - High Pass,0.9678336979,0.3076483309,András Németh,39464.0,,,,,,,2,Regular Play,Wojciech Golla,8834.0,Right Center Back,126,Puskas,2565,"['1628ce63-cc75-512f-af31-df96c1b6ca40', '0a308f76-b5de-54e8-8bf9-c9d12de476a8']",4,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:04:04.754,Pass,
,,,,,,,,,,,,,,,,1.89675900000002,,,,,,,,,,,6b02e045-66c2-41cd-a13c-3c5711ed94b7,1690,,,"[74.3, 3.6]",4003603,49,0.0084937969,0.0083818007,0.0001119962,0.0214421768,0.0136168897,0.0078252871,0.0077132909,,,,0.330917,,,Left Foot,,,"[88.3, 8.4]",Ground Pass,,14.83,,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9692707742,0.7223671675,Krisztofer Horváth,40039.0,,,,,Recovery,,2,Regular Play,Davit Kobouri,46812.0,Left Center Back,127,Ujpest,1033,['add0b6ec-e61a-5038-a002-ddd932682ef6'],8,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:08.650,Pass,
,,,,,,,,,,,,,,,,1.2193399999999965,,,,,,,,,,,05cb7f5d-91aa-4d76-a771-4145ca1405ac,1693,,,"[88.3, 8.4]",4003603,49,0.0089360038,0.0084937969,0.0004422069,0.0211527348,0.0214421768,-0.000289442,-0.0007316489,,,,2.831096,,,Right Foot,,,"[77.3, 11.9]",Ground Pass,,11.52,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.9331439609,0.9709015489,Damian Rasak,12829.0,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Wing,127,Ujpest,1033,"['7104de75-8040-594e-995e-42304c31eb75', '7d95a141-26a4-5bb0-8472-53fd7c683a09']",10,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:10.547,Pass,
,,,,,,,,,,,,,,,,1.1007919999999867,,,,,,,,,,,eeef0069-1255-4dc7-bc05-a0c0999ae158,1696,,,"[76.7, 12.1]",4003603,49,0.0088171707,0.00943592,-0.0006187493,0.0246985164,0.0211559981,0.0035425182,0.0041612675,,,,1.358335,,,Right Foot,,,"[79.5, 25.1]",Ground Pass,,13.28,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.5440106114,0.9572981,Iuri José Picanço Medeiros,7138.0,,,,,,,2,Regular Play,Damian Rasak,12829.0,Left Defensive Midfield,127,Ujpest,1033,"['0e59a110-9430-58a5-a97c-9b769fa34689', 'd426848d-7df4-5d03-8b75-18fe724ae5c1']",12,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:12.373,Pass,
,,,,,,,,,,,,,,,,2.1858369999999994,,,,,,,,,,,2ab5d17e-d482-4868-99d2-227f6f6e7717,1698,,,"[79.5, 25.1]",4003603,49,0.0092603983,0.0088171707,0.0004432276,0.021123264,0.0246985164,-0.0035752524,-0.00401848,,,,2.190483,,,Left Foot,,,"[67.5, 41.9]",Ground Pass,,20.66,,,46.0,Midfield third - Left - To right - Short - Ground Pass,0.6805690802,0.9654445648,Matija Ljujić,10837.0,,,,,,,2,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,127,Ujpest,1033,['dac4521e-3b5b-581d-a332-ce9affe606d4'],13,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:13.473,Pass,
,,,,,,,,,,,,,,,,2.2668800000000044,,,,,,,,,,,13e6b2f6-2c50-4bcb-9f94-c1df3062997a,1701,,,"[67.5, 41.9]",4003603,49,0.0093885493,0.0092603983,0.0001281509,0.0193703901,0.021123264,-0.0017528739,-0.0018810248,,,,1.674948,,,Left Foot,,,"[66.0, 56.3]",Ground Pass,,14.43,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.880329584,0.9549937844,João Aniceto Grandela Nunes,7977.0,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,127,Ujpest,1033,"['7abe090b-c29d-5ad1-9133-1a03650dc057', '4fde9188-6db4-5255-89c0-28a0ebe391d1']",15,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:15.659,Pass,
,,,,,,,,,,,,,,,,1.0777639999999955,,,,,,,,,,,0580613c-36b9-4660-9991-abc93e768708,1704,,,"[68.5, 56.4]",4003603,49,0.009269502,0.0093805837,-0.0001110816,0.0215376336,0.021028053,0.0005095806,0.0006206622,,,,-1.377174,,,Right Foot,,,"[70.0, 48.8]",Ground Pass,,7.8,,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.7672615394,0.9679718018,Matija Ljujić,10837.0,,,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Back,127,Ujpest,1033,"['38d33f99-5462-50d5-bdbf-63806a0c6007', '60005145-6f50-5fb5-a133-93b02cca46e4']",18,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:18.939,Pass,
,,,,,,,,,,,,,,,,1.4405669999999808,,,,,,,,,,,25e05f5d-2eb8-4234-b2fd-5e10916de4a5,1707,,,"[74.2, 47.9]",4003603,49,0.0090710921,0.0103038205,-0.0012327284,0.0429727659,0.0244857818,0.0184869841,0.0197197124,,,,0.283654,,,Left Foot,,,"[98.8, 55.1]",High Pass,,25.66,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.5358057675,0.3501885235,Iuri José Picanço Medeiros,7138.0,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,127,Ujpest,1033,"['5f971766-d6c5-5e2a-9d1b-14187f6b62bd', '8f0f54e3-c9e7-5149-b79e-f6ff233907d5']",21,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:21.682,Pass,
,,,,,,,,,,,,,,,,1.4772609999999986,,,,,,,,,,,c5c184fc-405e-467a-87f0-a0d86e18e9b9,1711,,,"[100.2, 56.1]",4003603,49,0.0097518722,0.0086550461,0.001096826,0.0252999905,0.0445383675,-0.019238377,-0.020335203,,,,2.271651,,,Left Foot,,,"[89.7, 68.6]",Ground Pass,,16.33,,,55.0,Attacking third - Right - Backwards - Short - Ground Pass,0.9938533856,0.9696113467,João Aniceto Grandela Nunes,7977.0,,,,,,,2,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,127,Ujpest,1033,"['76002320-23a2-5f4a-9272-14f020a33a0d', 'a0ded195-7abe-5737-b608-4bfe4cfed67c']",28,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:28.417,Pass,
,,,,,,,,,,,,,,,,0.9708830000000308,,,,,,,,,,,632fe910-2334-41c5-bf13-e4cb8c9b384f,1714,,,"[89.5, 68.6]",4003603,49,0.0097579518,0.0097935125,-3.55607e-05,0.0342310555,0.0249936748,0.0092373807,0.0092729414,,,,-1.253614,,,Right Foot,,,"[93.2, 57.4]",Ground Pass,,11.77,,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.4997252847,0.9331473112,Iuri José Picanço Medeiros,7138.0,,,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Back,127,Ujpest,1033,"['6b3ba4d7-96a9-581c-9aac-913aa5f9c492', 'de7c22ad-e2c9-5d0a-8763-ea4cf03a21e7']",31,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:31.680,Pass,
,,,,,,,,,,,,,,,,0.580185999999987,,,,,,,,,,,3b77d670-84f1-4863-8793-7251822cdc5a,1718,,,"[92.5, 52.1]",4003603,49,0.0092390431,0.0092117153,2.73278e-05,0.0532225072,0.0369370356,0.0162854716,0.0162581438,,,,-1.108191,,,Left Foot,,,"[96.3, 44.4]",Ground Pass,,8.58,,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.9001603136,0.8190696239,Krisztofer Horváth,40039.0,,,,,,,2,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,127,Ujpest,1033,"['e8a9d7e8-f967-5054-8b22-a541b41c9590', '99e4dd32-5567-52cb-8dd4-4e222eca8a30']",34,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:34.128,Pass,
,,,,,,,,,,,,,,,,0.949814000000013,,,,,,,,,,,b0c5bd7b-5b1f-4bf0-b599-3cbe3e9440fe,1720,,,"[96.3, 44.4]",4003603,49,0.0093138264,0.0092390431,7.47833e-05,0.041911602,0.0532225072,-0.0113109052,-0.0113856886,,,,1.567204,,,Left Foot,,,"[96.3, 52.8]",Ground Pass,,8.35,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.9903018782,0.7526212335,Iuri José Picanço Medeiros,7138.0,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Wing,127,Ujpest,1033,['57a8a0f1-9c6c-590b-8832-636a6bb9cfc4'],34,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:34.708,Pass,
,,,,,,,,,,,,,,,,1.7782969999999625,,,,,,,,,,,1e63a6a2-19ab-4bc7-8676-6430cbf64590,1724,,,"[99.8, 52.9]",4003603,49,0.0086277509,0.0087362127,-0.0001084618,0.0401443318,0.0516888276,-0.0115444958,-0.011436034,,,,0.972759,,,Left Foot,,,"[108.7, 65.9]",Ground Pass,,15.75,,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.9897470514,0.8702775836,João Aniceto Grandela Nunes,7977.0,,,,,,,2,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,127,Ujpest,1033,"['ecea1c4b-326c-49ba-818c-b83a8ebdfdd0', 'c5e7da6a-a2a8-5068-be6e-f16fd91022ce', '764764bb-9634-5cfe-b261-292d27fefb19']",36,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:36.587,Pass,True
,,,,,,,,,,,,,,,,4.146868000000016,,,,,,,,,,,5f2c3980-5f60-43f7-8d93-09b6b78abde8,1726,,,"[108.7, 65.9]",4003603,49,0.004069237,0.0086277509,-0.0045585139,0.0115252379,0.0401443318,-0.0286190938,-0.0240605799,,True,,-1.525759,,,Right Foot,True,,"[111.7, 0.0]",High Pass,,65.97,Out,,25.0,Midfield third - Right - To left - Long - High Pass,0.9999999943,0.3269660473,,,,True,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Back,127,Ujpest,1033,,38,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:38.365,Pass,
,,,,,,,,,,,,,,,,1.4828040000000036,,,,,,,,,,,c3b09671-fc32-4c7f-a624-d5f2de2071ba,1727,,,"[11.9, 80.0]",4003603,50,0.011064738,0.0115252379,-0.0004604999,0.0055805785,0.004069237,0.0015113414,0.0019718413,,,,-0.112878,,,,,,"[36.6, 77.2]",High Pass,,24.86,,,,,,0.4647189975,András Németh,39464.0,,,,,Throw-in,,2,From Throw In,Quentin Maceiras,28951.0,Right Back,128,Puskas,2565,['9d30b6fc-34d3-5500-a1ad-ae2cf85a3bea'],14,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:05:14.614,Pass,
,,,,,,,,,,,,,,,,1.110859999999986,,,,,,,,,,,c0b145f9-f687-4952-962f-bc337c199f68,1729,,,"[36.6, 77.2]",4003603,50,0.0106255887,0.011064738,-0.0004391493,0.0122534474,0.0055805785,0.006672869,0.0071120183,,,True,-0.807134,,,Head,,,"[41.1, 72.5]",Low Pass,,6.51,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.4895887678,0.584984839,Palko Dárdai,12410.0,,,,,,,2,From Throw In,András Németh,39464.0,Center Forward,128,Puskas,2565,"['b37d2cf7-a219-5a0c-9898-071389ecf4f4', '30748090-ad47-5a28-bb5c-81339279b67d']",16,,,,,,,,,,,,,,,,,,,,,Puskas,2565,00:05:16.097,Pass,True
,,,,,,,,,,,,,,,,1.267304999999993,,,,,,,,,,,f0283cc8-187e-46c4-b0bb-b533795f8bf3,1739,,,"[70.0, 18.8]",4003603,50,0.0099102631,0.0094759651,0.0004342981,0.0166135617,0.0204728767,-0.0038593151,-0.0042936131,,,,2.676649,,,Right Foot,,,"[51.5, 28.1]",Ground Pass,,20.7,,,46.0,Midfield third - Left - To right - Short - Ground Pass,0.5207898765,0.9897784591,André Lourenço Duarte,132838.0,,,,,,,2,Regular Play,Damian Rasak,12829.0,Left Defensive Midfield,129,Ujpest,1033,"['6abac025-e59e-596f-b121-39199fa1bb18', '60e3905e-d28e-5c0b-b3dd-e655cd7b5611']",20,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:20.425,Pass,
,,,,,,,,,,,,,,,,1.4375840000000317,,,,,,,,,,,923d885c-5b3b-4d4e-b197-42126f2013c8,1742,,,"[54.0, 28.8]",4003603,50,0.0101318313,0.0094622299,0.0006696014,0.0251504947,0.0173072629,0.0078432318,0.0071736304,,,,0.635671,,,Right Foot,,,"[75.2, 44.4]",Ground Pass,,26.31,,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.4885240448,0.8454551101,Iuri José Picanço Medeiros,7138.0,,,,,,,2,Regular Play,André Lourenço Duarte,132838.0,Right Center Back,129,Ujpest,1033,"['075c0d09-3bd4-5c65-a6c1-756274198bc9', '7bbf7a42-4b91-5fed-91a4-09de74d23bc2']",22,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:22.842,Pass,
,,,,,,,,,,,,,,,,1.7239049999999696,,,,,,,,,,,7a1c0a1c-9051-46c9-a9b5-77da1a137126,1745,,,"[75.2, 44.4]",4003603,50,0.0094635841,0.0101318313,-0.0006682472,0.0198988672,0.0251504947,-0.0052516274,-0.0045833802,,,,2.080661,,,Left Foot,,,"[67.8, 57.6]",Ground Pass,,15.1,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.4516892656,0.9725419283,João Aniceto Grandela Nunes,7977.0,,,,,,,2,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,129,Ujpest,1033,"['82912dff-7d16-57fb-9388-68a3f6fb31b3', '4b1672bc-96ee-599e-87c6-b7567b8d3c03']",24,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:24.280,Pass,
,,,,,,,,,,,,,,,,0.9232440000000061,,,,,,,,,,,27ba9f72-0eab-462a-a0fd-7a3ff538c0b8,1748,,,"[70.3, 60.1]",4003603,50,0.0088757379,0.0094550727,-0.0005793348,0.0194024611,0.02095953,-0.0015570689,-0.0009777341,,,,0.80834,,,Right Foot,,,"[83.5, 73.9]",Ground Pass,,19.11,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9541973468,0.9684416652,Aljoša Matko,101803.0,,,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Back,129,Ujpest,1033,"['84d40bac-cc70-50ed-8c0f-0bd479733739', '19c9f3b7-9abb-5912-800f-cccf13f63783']",27,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:27.181,Pass,
,,,,,,,,,,,,,,,,2.1565640000000132,,,,,,,,,,,743e06c5-e30b-4a52-b6d0-a9ac81eeb5f6,1754,,,"[69.8, 75.4]",4003603,50,0.0095189512,0.0093484726,0.0001704786,0.0189089272,0.0161281656,0.0027807616,0.002610283,True,,,-1.792354,,,Right Foot,,,"[66.5, 60.8]",Ground Pass,,15.02,,,,,,0.9949800372,André Lourenço Duarte,132838.0,,,,,Free Kick,,2,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Back,130,Ujpest,1033,['c32955a4-0dac-5ac0-a0c0-c607baf54471'],40,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:40.864,Pass,
,,,,,,,,,,,,,,,,5.076834000000032,,,,,,,,,,,7fcba54c-d637-435a-8622-d5a48b8315f6,1756,,,"[66.5, 60.8]",4003603,50,0.0088534663,0.0095189512,-0.0006654849,0.025919335,0.0189089272,0.0070104077,0.0076758927,True,,,0.151444,,,Right Foot,,,"[85.8, 63.8]",Ground Pass,,19.55,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.7109450274,0.7633470297,Iuri José Picanço Medeiros,7138.0,,,,,,,2,From Free Kick,André Lourenço Duarte,132838.0,Right Center Back,130,Ujpest,1033,['d9c43bb3-aef6-5bd4-ab93-ac7aefcf4240'],43,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:43.020,Pass,
,,,,,,,,,,,,,,,,1.308469999999972,,,,,,,,,,,8f3aee48-fd96-4043-b8bc-919764edace8,1758,,,"[85.8, 63.8]",4003603,50,0.0085531939,0.0088534663,-0.0003002724,0.0224783439,0.025919335,-0.003440991,-0.0031407187,,,,1.72448,,,Right Foot,,,"[84.0, 75.4]",Ground Pass,,11.76,,,55.0,Attacking third - Right - Backwards - Short - Ground Pass,0.7323347777,0.9419028163,João Aniceto Grandela Nunes,7977.0,,,,,,,2,From Free Kick,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,130,Ujpest,1033,['6fb2d7f8-24de-54ad-88ec-9fa4a8f6b68f'],48,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:48.097,Pass,
,,,,,,,,,,,,,,,,0.962228999999992,,,,,,,,,,,6ef678c3-ca2d-4022-9a63-cad0ded8fe56,1761,,,"[83.7, 74.4]",4003603,50,0.0095639015,0.0085892407,0.0009746607,0.0181204993,0.0216370244,-0.003516525,-0.0044911858,,,,-1.669242,,,Right Foot,,,"[82.5, 62.3]",Ground Pass,,12.21,,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.8204600041,0.9650526047,Matija Ljujić,10837.0,,,,,,,2,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Back,130,Ujpest,1033,"['843b2871-990c-57ce-8df8-16375587ad8f', 'ee2d0c9a-7d9e-5b54-a7d2-19cf4a98d2a7']",50,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:50.479,Pass,
