50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7878a221-0374-587c-905f-a163be37a23f,1920,,,"[91.0, 4.4]",4003656,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bence Gergényi,404242.0,Left Back,135,Ujpest,1033,"['6560e8e2-0e25-4398-a42e-2b308f2f7167', 'fc7727b7-11d8-5008-be78-9c0df10b9796']",35,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:35.771,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751d0d21-1bb5-5785-907f-61bd37d7abac,1928,,,"[83.3, 29.9]",4003656,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Krisztofer Horváth,40039.0,Center Attacking Midfield,135,Ujpest,1033,"['874897af-fc17-4505-af0e-a08f081167be', '660401bb-612a-5dc7-9702-f307089534c5']",39,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:39.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488e5e37-5af7-529c-a497-50924421aded,1931,,,"[109.4, 57.0]",4003656,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matija Ljujić,10837.0,Right Wing,135,Ujpest,1033,['a921de5f-5b3e-48dd-87ea-c9cd0f37e470'],43,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:02:43.313,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fb7f46f-e0ce-55f6-b3af-bda32425e08f,1935,,,"[17.9, 75.7]",4003656,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Attila Szujó,489653.0,Right Back,136,Kazincbarcika,2541,['08f20932-168f-48e9-ae35-af15edbf172c'],3,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:03:03.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49c52993-77da-504b-8d4c-82e8c1a03515,1937,,,"[55.8, 64.7]",4003656,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcell Major,484584.0,Right Center Forward,136,Kazincbarcika,2541,"['7f9b3aa7-080f-4962-a222-75f286970484', 'a63dba7f-9825-566d-ae42-a21982aac080']",9,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:03:09.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83fd7f45-7327-5627-95bf-3d280fa489f0,1940,,,"[41.8, 70.7]",4003656,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mykhailo Meskhi,132561.0,Right Defensive Midfield,136,Kazincbarcika,2541,"['3ce205d2-ff19-4c54-b487-a4d9285040b5', 'e8f71ebc-d442-5c04-a2a3-665863245fc1']",12,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:03:12.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43bdbd8e-fd0f-54eb-aea6-9ff654fed2d3,1947,,,"[48.2, 24.9]",4003656,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,137,Ujpest,1033,"['0b3a9337-01b8-52f6-aaa2-b94b1650e9f0', '0e008f39-4efc-49ec-8705-8d9f83eb2c6d']",19,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:19.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05b58845-e0c0-52f3-b07f-59fa866ab2c9,1951,,,"[50.2, 31.9]",4003656,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mátyás Tajti,35313.0,Right Defensive Midfield,137,Ujpest,1033,"['259fcea5-e4b7-5719-be59-e14575ed8622', 'cfe77a44-61b6-4f1a-b95b-7ffca52aee80']",21,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:21.364,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9431e01b-ffc5-55ae-a74e-d3a71dc46b76,1954,,,"[33.2, 24.2]",4003656,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Fiola,11268.0,Left Center Back,137,Ujpest,1033,"['e472f7ea-acd4-53d1-ab26-97f01cb6e489', 'b00fc9f9-ec10-4b7c-a881-b9aad44be002']",24,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:24.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195b151f-2deb-599c-943a-b442ec3ea8ba,1957,,,"[46.0, 64.9]",4003656,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damian Rasak,12829.0,Right Back,137,Ujpest,1033,"['e7031202-0502-564d-9da8-2a45a467f524', '0a827f8a-0050-48c6-99c9-b469cd02ef37']",27,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:27.543,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60804c0f-e281-56bf-b8d8-2edc8ea379a1,1962,,,"[41.8, 62.4]",4003656,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,137,Ujpest,1033,"['6b92264a-3552-4951-9603-3a7f4e6ea533', '4d8b8bf0-9c12-494c-9de8-a624aff856b6']",30,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:30.439,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ccb6132-bf84-57c4-b8c7-588e19afb1a2,1964,,,"[38.7, 66.4]",4003656,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damian Rasak,12829.0,Right Back,137,Ujpest,1033,"['e2223975-f81f-51fc-a970-392f2cf746da', 'e8730d97-bd29-46dc-a94d-0cdf38fcdabd']",31,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:31.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520178d8-4653-59cd-aa78-ab2eb642893d,1967,,,"[36.3, 46.7]",4003656,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,137,Ujpest,1033,"['e7cd4798-d878-4afc-b5c8-08af1301c624', '86869e8b-98a7-561c-85a5-8c1c26a2d310']",33,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:33.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12e22fc9-2c56-5fad-b53b-5b3fd3335245,1971,,,"[8.3, 36.0]",4003656,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dávid Banai,404208.0,Goalkeeper,137,Ujpest,1033,"['88251cd0-17cc-4e2e-864e-7d3eedd1418b', '8daa3dff-a6a3-5570-ab7c-a92823925fc2']",36,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:36.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e95254e9-ebb8-58f3-b4e0-a024536c975f,1974,,,"[12.7, 23.2]",4003656,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Fiola,11268.0,Left Center Back,137,Ujpest,1033,"['0a84d21b-6f68-5f77-8fb0-f9df56dfc379', 'a0168cca-1bb9-474f-9cf0-8fe9cda569ce']",41,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:41.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0b4fcea-4439-5e6a-acaf-a9dd397f706b,1977,,,"[31.7, 49.9]",4003656,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,137,Ujpest,1033,"['d3766c08-ee7b-46b4-90b1-1be49a74a5e7', '4e443f84-d30f-5356-8f63-ae060b52b1fc']",45,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:45.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991d86bb-af5a-5937-802c-572d410a36fe,1980,,,"[57.2, 75.7]",4003656,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damian Rasak,12829.0,Right Back,137,Ujpest,1033,"['7d35de0e-9e3b-5727-a459-ff5648bc490b', '35685072-019f-48d8-aa30-39cd87f52477']",52,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:52.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b3be58d-8bb7-5da6-9632-ec36f2dc8e2d,1983,,,"[73.3, 67.0]",4003656,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mátyás Tajti,35313.0,Right Defensive Midfield,137,Ujpest,1033,"['900b2080-7ce7-40c3-a00a-d27747058a42', '38780432-bc56-53df-b27a-78286c9cbd5f']",54,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:54.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134bc9cf-71be-56e7-8fa7-6d7bf9ae8d4c,1987,,,"[88.5, 62.9]",4003656,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Right Wing,137,Ujpest,1033,"['4081e638-d3a1-43c3-b846-2ceb8e34de17', 'ac9a4679-868e-5057-a2cf-ee88b140f6bd']",57,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:03:57.752,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4de510a8-217d-556a-8de6-79d0edd1fd0b,1990,,,"[107.5, 49.9]",4003656,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Beridze,28763.0,Left Wing,137,Ujpest,1033,['64b74a8a-395c-47b1-accc-2a201a85937b'],0,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:00.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81f61400-fb74-59f5-b9f0-e7c568bca49e,1995,,,"[23.9, 25.9]",4003656,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bálint Kártik,484588.0,Left Defensive Midfield,138,Kazincbarcika,2541,"['e2091f9b-1e09-4938-a18c-b9ae2734af71', '063e97e8-356e-58db-a0b5-b148a07adba9']",2,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:04:02.624,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec8f6085-bbcc-5076-87b0-1fcec0e785e3,2002,,,"[42.1, 24.2]",4003656,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sodiq Anthony Rasheed,501982.0,Left Center Back,139,Kazincbarcika,2541,"['c39e7e83-7d59-4ced-b118-99702c0eea36', '3cd9f0f9-2a87-5f07-976c-5757637c01b2']",26,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:04:26.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b672870-4383-5821-ab95-d17863d9bc77,2005,,,"[48.8, 6.7]",4003656,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,László Deutsch,101834.0,Left Back,139,Kazincbarcika,2541,"['5acc91d7-c026-53c6-8438-8ad425021147', 'b28dfbc3-f8cf-425d-8bf7-fe299037d1a4']",29,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:04:29.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173c53d9-e786-5b48-ae7f-ec174af7d2f2,2008,,,"[62.4, 2.7]",4003656,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Meshack Izuchukwu Ubochioma,404244.0,Left Midfield,139,Kazincbarcika,2541,"['f8daa480-c551-4284-983c-3c2865a1a2d1', '10fb2d2b-53d0-5dbe-9a29-87a8c067c846']",31,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:04:31.166,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1c19f57-d55c-53f6-978d-249bc27e8a56,2011,,,"[33.1, 52.2]",4003656,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,László Rácz,484587.0,Right Center Back,139,Kazincbarcika,2541,['ac75f8aa-85bd-4352-94df-de2e4f60afb1'],37,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:04:37.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42a029c3-921e-5e34-90cc-a4bcbe5bc573,2013,,,"[36.4, 74.2]",4003656,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Attila Szujó,489653.0,Right Back,139,Kazincbarcika,2541,"['bc3b87bc-8b18-4e42-9506-12b16a1c6953', 'c3002891-ea8a-5ad9-aef2-e2f8de3712c9']",39,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:04:39.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a874105f-e1a5-5a4e-92f7-6708ad675484,2017,,,"[52.1, 68.7]",4003656,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Norbert Könyves,50330.0,Left Center Forward,139,Kazincbarcika,2541,"['7f313b2c-6d64-4791-ae6e-2864c755135d', '31b72fed-5687-5604-8450-29c7699f5697']",42,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:04:42.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa510503-0ed4-5436-9f39-6bfe8544c30d,2021,,,"[43.1, 73.9]",4003656,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Attila Szujó,489653.0,Right Back,139,Kazincbarcika,2541,['1d9be1a5-572c-412a-a496-fdb056f12feb'],45,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:04:45.181,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424f2e87-bd94-5156-bcc9-6ec98b07535d,2024,,,"[56.5, 19.9]",4003656,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,140,Ujpest,1033,"['6a5a7111-e148-5912-9546-552a8e007b81', '01d51bf8-7aeb-4633-8e3f-ccc4f9affca9']",48,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:48.912,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e54cfc7-8c0f-5950-8122-8981796085c2,2027,,,"[57.5, 32.9]",4003656,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mátyás Tajti,35313.0,Right Defensive Midfield,140,Ujpest,1033,"['fb8d9a2c-fba4-43ae-97ff-985b9d0ea76b', 'fa4cbc46-5af9-51ca-a540-dc986702b01b']",50,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:50.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2177f507-bcc2-580c-804a-d6d46e3e28b7,2032,,,"[103.8, 10.2]",4003656,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Krisztofer Horváth,40039.0,Center Attacking Midfield,141,Ujpest,1033,['30518095-9ae4-4659-bfc8-382e9288c564'],2,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:02.218,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975162d9-6cbb-5cde-bba2-5b3efd704c9a,2038,,,"[26.6, 19.7]",4003656,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sodiq Anthony Rasheed,501982.0,Left Center Back,142,Kazincbarcika,2541,"['4c82056f-f82a-4d0b-abb9-9e05875a284b', 'a3485366-338f-4760-a016-71e6f3592719']",39,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:06:39.026,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3c4569e-affb-561c-aaf7-0a6a31538d98,2040,,,"[35.8, 4.1]",4003656,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,László Deutsch,101834.0,Left Back,142,Kazincbarcika,2541,"['d85b9bf9-ef60-4cac-8168-b64f91e0925a', 'c2dd6968-23ba-54a6-9c47-3364e4cff5f4']",40,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:06:40.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4de924b-53c0-58a8-a5a3-6335fe3673e4,2043,,,"[25.9, 12.1]",4003656,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sodiq Anthony Rasheed,501982.0,Left Center Back,142,Kazincbarcika,2541,"['56c0d63e-be3c-57d8-926b-f22bea8ffc22', '6f82d4c2-ff12-411f-b70b-a968f284de06']",41,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:06:41.916,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d3d411f-a714-5699-a9e1-76cb245acc32,2050,,,"[83.9, 10.4]",4003656,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Norbert Könyves,50330.0,Left Center Forward,143,Kazincbarcika,2541,"['3e193b42-531a-4564-a06d-b1fc73c04d4b', '2db05ece-0702-48ab-adb4-be0102cdc9d8']",0,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:07:00.136,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27d84554-8866-58dd-a21e-68362ca258e2,2054,,,"[56.2, 62.0]",4003656,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Krisztofer Horváth,40039.0,Center Attacking Midfield,144,Ujpest,1033,"['dc60860b-41c3-492f-a3cb-4e7073223cc4', '7e96cd79-2caf-47e6-95f6-8b0e1cf022bd']",2,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:02.792,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee3fba39-17b5-524f-8b0f-ccb75e49328a,2056,,,"[63.8, 60.4]",4003656,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Aljoša Matko,101803.0,Center Forward,144,Ujpest,1033,"['500f3417-1663-5657-a280-384cc2264e78', '7489f1ee-54da-4b4e-8d14-60a957587648']",3,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:03.312,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9b99462-fa48-5512-a93b-6e3fe24a291f,2065,,,"[58.5, 31.5]",4003656,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Attila Fiola,11268.0,Left Center Back,145,Ujpest,1033,['4208cff6-f594-4961-8e17-3f71406aecd8'],22,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:22.278,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2997b458-da46-5235-ab43-4ef4d15ab764,2067,,,"[65.5, 50.9]",4003656,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mátyás Tajti,35313.0,Right Defensive Midfield,145,Ujpest,1033,"['d42a8e5c-6d24-48fc-b579-9cbdd5eb85c9', '33c0b1c5-3217-5a04-925f-bfaf59644fdf']",28,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:28.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426f7b10-69e5-531d-a24a-8b81d3f15e56,2071,,,"[91.2, 35.4]",4003656,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aljoša Matko,101803.0,Center Forward,145,Ujpest,1033,"['54553a1e-c57c-4562-998d-12af1e19195a', '64940af7-567a-42e2-a26d-a0c9c1743517']",32,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:32.059,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2571a10f-bda0-5992-9998-232c27be5a09,2073,,,"[92.5, 47.7]",4003656,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Krisztofer Horváth,40039.0,Center Attacking Midfield,145,Ujpest,1033,['94dde21f-2a02-464d-85e0-78835684434b'],33,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:33.323,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce3bde88-75f4-51f5-a4ce-a0162e0be594,2081,,,"[25.1, 39.9]",4003656,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Meshack Izuchukwu Ubochioma,404244.0,Left Midfield,146,Kazincbarcika,2541,"['ff1700be-d344-45d4-8b3d-e6512c28e486', '37532fe3-d755-526f-8060-83ba5196db48']",38,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:07:38.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87b3bc46-ce44-5841-9e66-e69d109be48f,2085,,,"[22.8, 55.7]",4003656,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Šlogar,439192.0,Right Midfield,146,Kazincbarcika,2541,"['c78f6360-0d17-4b5c-8f2f-bdb8580bffd6', '9374089f-d705-50be-a6b9-193ec28868c5']",41,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:07:41.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70e310dd-ba4f-5f59-9102-303323c1d781,2088,,,"[25.9, 73.1]",4003656,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Szujó,489653.0,Right Back,146,Kazincbarcika,2541,['71270ae4-dfec-4835-b33b-6207cab2bc6d'],44,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:07:44.603,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6966b1d7-fa73-5064-b696-248606e9a61a,2090,,,"[62.6, 75.2]",4003656,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcell Major,484584.0,Right Center Forward,146,Kazincbarcika,2541,['94684a9e-7827-4c86-9577-7dde6a38594b'],47,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:07:47.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d57c0d1-7535-571a-9d6f-3a65ad3000aa,2094,,,"[42.3, 16.7]",4003656,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Beridze,28763.0,Left Wing,148,Ujpest,1033,"['27c80435-dca0-4e78-837b-3a785d4942f4', 'a36326e9-77be-5df8-9ed6-a89fd57bbbcc']",9,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:08:09.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e15fe4d5-f83a-5f42-80c2-8e089f0bc168,2102,,,"[16.7, 23.0]",4003656,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,148,Ujpest,1033,['5028e8a8-0e56-4342-95d3-4e50b3dbb553'],15,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:08:15.956,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74ae1a2f-14f2-5511-af6d-22a3fdc99e2f,2104,,,"[32.7, 13.5]",4003656,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgi Beridze,28763.0,Left Wing,148,Ujpest,1033,['d45b3eda-9885-462a-93b0-0c7e997f996a'],17,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:08:17.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ac30655-8b56-5fe5-85aa-d525df1cded1,2109,,,"[34.0, 42.9]",4003656,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mátyás Tajti,35313.0,Right Defensive Midfield,148,Ujpest,1033,['3f584af1-e937-4ecf-a719-f15215a43795'],23,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:08:23.227,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d889a69c-1eeb-5e0d-9684-58c10a05d4bd,2113,,,"[70.9, 30.1]",4003656,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bálint Kártik,484588.0,Left Defensive Midfield,149,Kazincbarcika,2541,"['108cce12-225a-47cf-8274-4f1d9c63f194', 'ad85cd41-4b48-4b61-8192-7a74e09cd141']",27,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:08:27.118,Ball Receipt*,True
