50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,ce9b5ae3-b514-5322-bb94-c77afd34b9fd,1605,,,"[68.1, 54.4]",4003722,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aljoša Matko,101803.0,Center Forward,129,Ujpest,1033,"['9b390623-d8ed-42c3-85bb-5a210db951e7', '2c725e80-6a88-5014-a7fa-7a34065c06b6']",45,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:45.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,63d4ecdd-30ba-55d1-bef8-0d1d84de9d51,1609,,,"[62.4, 54.8]",4003722,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Right Center Midfield,129,Ujpest,1033,"['34d15698-2bb2-5477-9501-7f059e0ea855', '33823215-8e67-45aa-8ffa-2eb690b08956']",47,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:47.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,eeff407e-caf9-5090-8a03-0d7e5781622e,1612,,,"[74.9, 33.2]",4003722,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Midfield,129,Ujpest,1033,['309a2aac-db6d-43ed-8bc7-3e7250f5a5a6'],49,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:04:49.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2e9a2020-667d-5dd1-92a8-1995f8907177,1618,,,"[19.0, 36.9]",4003722,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kacper Radkowski,26739.0,Left Center Back,130,Kazincbarcika,2541,"['d2fad046-969b-42f4-9bb6-a27189eec093', 'd959e03a-d911-43de-aab9-fce77521fbca']",53,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:04:53.730,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,09abbc11-7899-56a2-a096-545f4a27bbb6,1621,,,"[87.7, 7.4]",4003722,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Arne Maier,12411.0,Left Center Midfield,131,Ujpest,1033,['f5f111f7-ee79-4637-8e1d-f196699f18de'],3,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:05:03.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3aa04e5f-84d0-56eb-819c-490d47f40341,1632,,,"[63.8, 11.8]",4003722,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Midfield,134,Ujpest,1033,"['31341465-5e64-4a50-82ee-b170a777ed92', '6358c840-a877-5141-b99d-29e9b92574ad']",54,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:06:54.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,152647ac-4f72-543e-aacc-3d57116035d8,1637,,,"[10.2, 47.0]",4003722,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dávid Banai,404208.0,Goalkeeper,134,Ujpest,1033,"['89509f71-5c07-4247-a473-56b8f065a203', '3019a184-eddf-45c4-a75e-e3a5e7069bbb']",2,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:02.176,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,37d06f0c-775e-5676-b320-b385cdd0796e,1639,,,"[33.2, 70.8]",4003722,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kristóf Sarkadi,445486.0,Right Back,134,Ujpest,1033,"['e053f93c-a170-4470-bb2a-4cbdc031410d', '9aa9e780-cfcd-5978-b7ef-68b979317938']",4,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:04.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c90cfc74-f1fa-514e-9436-170cd2769e6d,1642,,,"[56.2, 69.0]",4003722,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Right Center Midfield,134,Ujpest,1033,"['bae606bb-eb1d-572f-bd36-4881970fd281', 'f36d8bb3-b64b-465c-a06c-0dab8d378cd0']",7,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:07.053,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,50dd7d8d-0586-50f8-8f0c-2da37a041eab,1645,,,"[51.2, 59.4]",4003722,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Noah Dávid Gabriel Fenyö,318547.0,Center Defensive Midfield,134,Ujpest,1033,"['5b09afc1-3c8b-5bac-b2ae-10eb8f41f05c', '1af2baeb-2f8d-4369-bf14-660d9ccb772c']",8,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:08.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f9d2e43f-6dfb-547c-92b0-7a5f2b173a72,1648,,,"[48.2, 68.4]",4003722,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matija Ljujić,10837.0,Right Center Midfield,134,Ujpest,1033,['54164881-b0ac-4955-a30f-b57f23f12c2a'],9,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:09.196,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,78f748e0-91c0-5a1c-abdb-76767d9418d5,1650,,,"[90.1, 14.0]",4003722,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Midfield,134,Ujpest,1033,"['fdb6bea4-0f75-4af7-8c0d-ac895fdde525', '505aadff-63fd-57db-9898-9aab361b6c3c']",12,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:12.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4b50cebd-ad49-5194-a5fa-3dd7fd6000c1,1654,,,"[106.7, 23.4]",4003722,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aljoša Matko,101803.0,Center Forward,134,Ujpest,1033,"['7d2d207e-4387-4f48-bc72-9e5c6cc79d9f', '718c3249-ea03-5148-8668-56d8ade5beb8']",15,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:15.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e7735249-4086-52d2-9141-83ead7158f31,1657,,,"[97.1, 20.4]",4003722,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Midfield,134,Ujpest,1033,"['60d1cd0e-cfc8-5e21-9b64-db93a8e4841e', '1c310441-8766-444a-9db1-dfa02a89f648']",16,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:16.940,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,03381672-c7b5-51cc-b437-abf1bf7c0cc4,1661,,,"[93.5, 38.2]",4003722,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arne Maier,12411.0,Left Center Midfield,134,Ujpest,1033,['49a32ad5-f7db-4fc3-a114-db97cac60533'],20,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:20.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a44dc982-f736-5849-a255-ec8dd918c4d3,1667,,,"[40.8, 67.3]",4003722,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nyíri Vince Tóbiás,438533.0,Right Back,135,Kazincbarcika,2541,"['6a595348-6295-512d-acb7-703438e791fe', '965fe32d-2615-4218-a081-8f638ba59845']",24,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:07:24.182,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,884cfcf3-e977-5a12-a186-a4fb5abbacf6,1677,,,"[102.5, 67.7]",4003722,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maksym Pukhtyeyev,540985.0,Right Midfield,137,Kazincbarcika,2541,"['64884f15-e33f-4450-ba3e-f9a727d17451', 'dc8c7487-3bda-569f-ab49-0e3f90a895d0']",55,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:07:55.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dd587717-faa8-5194-8aff-cdaa65663000,1680,,,"[107.5, 76.1]",4003722,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nyíri Vince Tóbiás,438533.0,Right Back,137,Kazincbarcika,2541,"['5bd50c64-3440-428a-8e3a-b69d134354ee', 'f192090e-0483-52dc-97a5-2713e8667b57']",56,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:07:56.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a09cd011-e97c-5698-b0ef-9e395783d23d,1686,,,"[114.3, 37.5]",4003722,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Milán Gábor Klausz,404232.0,Left Center Forward,138,Kazincbarcika,2541,['e520d701-2bf2-459d-8db3-e1333f057950'],57,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:08:57.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,15828a90-23f1-5acd-8211-c622e76c428f,1694,,,"[93.7, 68.2]",4003722,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matija Ljujić,10837.0,Right Center Midfield,140,Ujpest,1033,"['c7513ed5-28a0-5e34-903a-34167856f0d2', '429ad8b0-26e5-4df0-a0c9-226c3bff6b66']",3,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:03.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5d6d631d-84c6-5449-a7c7-967eb2727cd5,1697,,,"[92.5, 77.2]",4003722,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kristóf Sarkadi,445486.0,Right Back,140,Ujpest,1033,"['73bd367f-2aee-4e4e-b2c3-a60519e1c4b3', '764d3b79-a438-5cef-be7e-78cb0156307d']",5,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:05.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7e773bf2-d44e-524b-94b1-a0bb4e975e78,1701,,,"[83.7, 71.0]",4003722,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matija Ljujić,10837.0,Right Center Midfield,140,Ujpest,1033,"['104b28bf-9417-419b-9f50-ba2319ec49c3', '0ed1d713-7b71-4274-b8c4-2f9c2fc639be']",6,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:06.685,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,7dd45eb9-74ab-50d5-bc4e-221f0a76ae31,1703,,,"[91.7, 77.4]",4003722,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kristóf Sarkadi,445486.0,Right Back,140,Ujpest,1033,"['2d9b9dc2-5792-4b90-b068-ae01460d4497', 'ea43523e-0d27-57c1-bea5-6e277dcde3a9']",7,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:07.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a56569cf-9734-5d77-9b5b-d8e78eb2114c,1709,,,"[107.1, 72.6]",4003722,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ábel György Krajcsovics,446356.0,Right Midfield,141,Ujpest,1033,"['d3d0e12c-f8a6-5569-9b77-f1643b6f6c23', '88746184-6765-4963-83fe-6b95ba7466ad']",22,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:22.333,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,a1c2757d-58d3-593e-a2db-315d87e63eb3,1713,,,"[108.1, 77.6]",4003722,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kristóf Sarkadi,445486.0,Right Back,141,Ujpest,1033,['937c30c1-acd7-4cc4-9db6-a0d958333b0b'],24,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:24.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,99c1590e-3602-5281-9577-496eef08f8d0,1716,,,"[49.8, 5.7]",4003722,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Milán Gábor Klausz,404232.0,Left Center Forward,142,Kazincbarcika,2541,"['fae66b72-2fb7-5bae-a4b2-ed0ee4790ce7', '92cba42f-47a0-40e7-83f2-32e0f95d529e', '79c40b23-5a24-4bb4-a443-d0da98aea4cd']",34,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:10:34.272,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,9ef99bba-2103-5d3d-b8cc-e2a01f0fd723,1719,,,"[43.6, 3.7]",4003722,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eduvie Marho Ikoba,44239.0,Right Center Forward,142,Kazincbarcika,2541,['40e42dcc-8554-4c3c-b8c9-b2a63a163c71'],35,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:10:35.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9bb1d186-051f-5eff-86c4-8f9bb394edec,1721,,,"[48.8, 2.0]",4003722,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Milán Gábor Klausz,404232.0,Left Center Forward,142,Kazincbarcika,2541,"['2f0caede-725f-568b-b6e6-383672bf0880', 'c07be342-c801-4f8c-b847-6004c47a810e']",35,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:10:35.483,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,596b4b80-292d-5c39-a24a-7a6706573c06,1725,,,"[45.4, 8.9]",4003722,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bálint Kártik,484588.0,Left Defensive Midfield,142,Kazincbarcika,2541,['9cdc5c29-b298-4bf8-be12-ccae5be60f17'],37,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:10:37.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6791225e-5419-5276-b447-7831d27ec731,1729,,,"[55.2, 69.2]",4003722,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Fiola,11268.0,Right Center Back,143,Ujpest,1033,"['64c019ff-88d1-4831-8242-cdf91df3739a', 'f80c7700-1e12-5c1e-ac93-daddf8e77254']",39,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:39.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9cdcc1e7-aebd-530a-919a-7e228784355e,1732,,,"[46.6, 51.0]",4003722,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrizio Stronati,27815.0,Left Center Back,143,Ujpest,1033,"['81295efb-804d-53b9-bd22-ca34cba4b876', '5d5fd427-a50f-4806-9d67-793163d5f13b']",41,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:41.884,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,423b3746-f02b-5f3b-9f36-b88b4c2940bc,1735,,,"[54.4, 70.8]",4003722,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Noah Dávid Gabriel Fenyö,318547.0,Center Defensive Midfield,143,Ujpest,1033,"['d29a6ea8-14bb-593e-b0ca-1bd4ba1272e8', 'b42224f1-82c9-43a0-8d64-d6a9c94b52c3']",46,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:46.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,115838a2-31cf-52cb-8af8-2316d477f2d9,1738,,,"[46.2, 21.8]",4003722,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrizio Stronati,27815.0,Left Center Back,143,Ujpest,1033,"['0a1597fb-1084-578b-b0cf-664d99d9c212', 'be2995e6-d8ba-4f7c-b5c9-c1f9e73f2335']",53,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:53.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,28da23e6-3b3a-5675-8f14-e6a33b705eb4,1741,,,"[46.4, 59.2]",4003722,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Fiola,11268.0,Right Center Back,143,Ujpest,1033,"['76498fa5-0ba9-422f-ac69-42b1ea29e8b9', '6d49f9aa-fcb5-5d46-852d-470623cf80f9']",0,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:11:00.910,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5a24420e-7862-52f7-b4af-b941a140ea5b,1744,,,"[63.0, 42.4]",4003722,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Midfield,143,Ujpest,1033,"['f8b423d8-ec1a-48e6-9126-24ce9a63c4c1', 'bdfac750-0e36-5c64-a18d-0bd54464a4a1']",11,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:11:11.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dc581f4f-294e-55e3-90a0-5e07adaf7be3,1747,,,"[52.4, 55.6]",4003722,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Attila Fiola,11268.0,Right Center Back,143,Ujpest,1033,"['53d5da58-7644-55ee-99d0-d5333f5e23d5', '9b8c077d-b6c0-40bc-acd9-781b8fb7e3cc']",12,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:11:12.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f2ea9d1c-d7a7-5a81-957f-2eaff3e28179,1750,,,"[52.0, 16.8]",4003722,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arne Maier,12411.0,Left Center Midfield,143,Ujpest,1033,"['f843d7ea-8c2e-4a01-b20c-2baec12b4a09', 'bd55ca5d-0226-5127-849a-d4e9f5d999e7']",16,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:11:16.708,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d4834921-9a7e-562c-9981-d145a1cbd72e,1753,,,"[38.2, 42.4]",4003722,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrizio Stronati,27815.0,Left Center Back,143,Ujpest,1033,"['43319cb9-01bc-5c17-a173-daf6406401dd', '427821f7-da0b-4bae-b6de-156311d38857']",22,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:11:22.351,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0c98dcab-da51-58cc-8c56-5eb700f98e62,1756,,,"[51.0, 21.4]",4003722,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arne Maier,12411.0,Left Center Midfield,143,Ujpest,1033,"['8e6f1f64-b829-52a4-aa8e-1de50730aaf8', '9220cf8b-f78b-41e4-a4de-30d6f465ada9']",24,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:11:24.159,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,54bca5c7-2768-5dc7-a68f-6a0867b040a2,1759,,,"[41.2, 33.6]",4003722,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrizio Stronati,27815.0,Left Center Back,143,Ujpest,1033,"['c0740d04-e5f1-4282-8bef-78764731ad85', 'd3b007b9-01ff-587c-b6c8-6a58fd12aa7d']",29,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:11:29.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8f65a053-0340-5f89-a172-e5f64e986071,1762,,,"[14.2, 41.6]",4003722,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dávid Banai,404208.0,Goalkeeper,143,Ujpest,1033,"['409e864d-6673-40db-8051-ea2a9177ec17', 'be76c87f-dc04-527a-9cc0-9da48a6e9762']",32,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:11:32.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,82c0c79a-f4bc-5f15-b80e-3070ada662ff,1771,,,"[42.8, 26.7]",4003722,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kacper Radkowski,26739.0,Left Center Back,144,Kazincbarcika,2541,"['e52ed6a4-95e1-4203-bae1-1fc64dfa407c', '870bcbf9-db3b-51be-ba37-83cbad452123']",43,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:11:43.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d92c210a-b52b-592d-b09f-5a0786cde08f,1779,,,"[52.9, 6.5]",4003722,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bálint Kártik,484588.0,Left Defensive Midfield,146,Kazincbarcika,2541,"['17f6ab01-2d86-4a8b-ad8e-b79f9ce82197', 'edb03077-3539-5d48-8a24-f1d32c0fe935']",57,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:11:57.719,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a23df2af-9470-5c31-87b8-538c5129ec5f,1784,,,"[47.2, 31.1]",4003722,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mykhailo Meskhi,132561.0,Right Defensive Midfield,146,Kazincbarcika,2541,"['1179e10d-7082-4c85-8cce-6ba362120e04', 'e76476be-b9fd-5fb0-b657-b3796105dc35']",1,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:12:01.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9585e093-43ae-5162-ac48-687a515d047f,1788,,,"[30.6, 52.1]",4003722,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,László Rácz,484587.0,Right Center Back,146,Kazincbarcika,2541,['d6ae7083-fe51-4f0a-b8b2-d03f72eb874f'],4,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:12:04.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d5fc4ae2-28a7-59fe-82c5-f8ec3855ee00,1790,,,"[40.0, 68.5]",4003722,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nyíri Vince Tóbiás,438533.0,Right Back,146,Kazincbarcika,2541,"['8148390e-6c8c-4927-8410-c90257e410f2', '5fc10d8f-3dbf-5d29-a593-428679b6a012']",6,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:12:06.137,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,b63c1331-b5c2-579c-b02e-fbb5acf08a3a,1798,,,"[79.7, 8.2]",4003722,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztofer Horváth,40039.0,Left Midfield,147,Ujpest,1033,"['06b9b182-e41e-5e56-aa7d-86d6e9be18d3', '03a6f813-adaf-4dcc-ba89-098c126966d8']",10,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:12:10.576,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0d67daa7-f485-5260-8679-d66e418c45a0,1802,,,"[73.6, 6.4]",4003722,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arne Maier,12411.0,Left Center Midfield,147,Ujpest,1033,"['d44b61cc-a5db-4af7-a8b2-ff5bf98a32bc', '696c831b-058f-5300-b0e9-899aedda9900', 'e9a872f7-9970-42c4-96db-d43c55068776']",11,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:12:11.743,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,d3613420-656c-5ede-8b03-3e4ed0f4287c,1806,,,"[68.6, 25.8]",4003722,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Noah Dávid Gabriel Fenyö,318547.0,Center Defensive Midfield,147,Ujpest,1033,"['db75d86f-1468-5128-96ba-c748d78445cc', 'dd23b501-53f1-4ea7-a5c8-7fa027458c40', 'd593cbda-7fbf-4cfa-b3aa-5a3dd7555651']",13,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:12:13.660,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,1952cadf-dbd8-56c0-9aba-c4b7cccece36,1819,,,"[112.3, 39.7]",4003722,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Eduvie Marho Ikoba,44239.0,Right Center Forward,150,Kazincbarcika,2541,['84179a2b-4382-4726-a9a4-e573dc2dc5ee'],54,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:13:54.074,Ball Receipt*,
